1: tournsize='10'
2: tournsize='232'
3: tournsize='226'
4: tournsize='186'
5: tournsize='206'
6: tournsize='246'
7: tournsize='34'
8: tournsize='76'
9: tournsize='31'
10: tournsize='61'
11: tournsize='109'
12: tournsize='154'
13: tournsize='107'
14: tournsize='12'
15: tournsize='87'
16: tournsize='14'
17: tournsize='17'
18: tournsize='15'
19: tournsize='89'
20: tournsize='16'
21: tournsize='132'
22: tournsize='147'
23: tournsize='119'
24: tournsize='155'
25: tournsize='146'
26: tournsize='221'
27: tournsize='70'
28: tournsize='236'
29: tournsize='151'
30: tournsize='238'
31: tournsize='203'
32: tournsize='234'
33: tournsize='243'
34: tournsize='195'
35: tournsize='102'
36: tournsize='187'
37: tournsize='201'
38: tournsize='140'
39: tournsize='134'
40: tournsize='77'
41: tournsize='202'
42: tournsize='58'
43: tournsize='235'
44: tournsize='144'
45: tournsize='174'
46: tournsize='56'
