Run Number,Run History Configuration ID,Instance ID,Response Value (y),Censored?,Cutoff Time Used,Seed,Runtime,Run Length,Run Result Code,Run Quality,SMAC Iteration,SMAC Cumulative Runtime,Run Result,Additional Algorithm Run Data,Wall Clock Time,
1,1,1,3169.539464,0,1.7976931348623157E308,12878003,0.0,0.0,1,3169.539464,0,0.0,SAT,,230.669,
2,1,1,3397.305551,0,1.7976931348623157E308,7641387,0.0,0.0,1,3397.305551,1,0.0,SAT,,227.042,
3,2,1,3265.394209,0,1.7976931348623157E308,12878003,0.0,0.0,1,3265.394209,1,0.0,SAT,,249.972,
4,2,1,3353.630478,0,1.7976931348623157E308,7641387,0.0,0.0,1,3353.630478,1,0.0,SAT,,248.286,
5,1,1,3199.226697,0,1.7976931348623157E308,3873227,0.0,0.0,1,3199.226697,1,0.0,SAT,,227.06,
6,3,1,3369.016738,0,1.7976931348623157E308,7641387,0.0,0.0,1,3369.016738,1,0.0,SAT,,250.433,
7,1,1,3054.940503,0,1.7976931348623157E308,11569462,0.0,0.0,1,3054.940503,1,0.0,SAT,,227.955,
8,4,1,3360.617442,0,1.7976931348623157E308,11569462,0.0,0.0,1,3360.617442,1,0.0,SAT,,242.564,
9,1,1,3216.921624,0,1.7976931348623157E308,7477960,0.0,0.0,1,3216.921624,1,0.0,SAT,,229.697,
10,5,1,3270.205328,0,1.7976931348623157E308,7641387,0.0,0.0,1,3270.205328,1,0.0,SAT,,248.947,
11,1,1,3364.783271,0,1.7976931348623157E308,10154166,0.0,0.0,1,3364.783271,1,0.0,SAT,,227.77,
12,6,1,3469.791784,0,1.7976931348623157E308,11569462,0.0,0.0,1,3469.791784,1,0.0,SAT,,257.821,
13,1,1,3135.875245,0,1.7976931348623157E308,7496218,0.0,0.0,1,3135.875245,2,0.0,SAT,,230.705,
14,7,1,3270.983686,0,1.7976931348623157E308,7641387,0.0,0.0,1,3270.983686,2,0.0,SAT,,234.104,
15,1,1,3200.53986,0,1.7976931348623157E308,8799717,0.0,0.0,1,3200.53986,2,0.0,SAT,,229.634,
16,8,1,3253.30391,0,1.7976931348623157E308,8799717,0.0,0.0,1,3253.30391,2,0.0,SAT,,234.577,
17,1,1,3265.72423,0,1.7976931348623157E308,13506915,0.0,0.0,1,3265.72423,2,0.0,SAT,,227.463,
18,9,1,3226.695522,0,1.7976931348623157E308,3873227,0.0,0.0,1,3226.695522,2,0.0,SAT,,232.917,
19,1,1,3295.675877,0,1.7976931348623157E308,8089354,0.0,0.0,1,3295.675877,2,0.0,SAT,,234.207,
20,10,1,3120.751345,0,1.7976931348623157E308,10154166,0.0,0.0,1,3120.751345,2,0.0,SAT,,232.87,
21,10,1,3244.80544,0,1.7976931348623157E308,13506915,0.0,0.0,1,3244.80544,2,0.0,SAT,,234.764,
22,10,1,3356.147408,0,1.7976931348623157E308,7477960,0.0,0.0,1,3356.147408,2,0.0,SAT,,236.404,
23,1,1,3219.297763,0,1.7976931348623157E308,1092340,0.0,0.0,1,3219.297763,3,0.0,SAT,,226.79,
24,11,1,3175.692472,0,1.7976931348623157E308,8089354,0.0,0.0,1,3175.692472,3,0.0,SAT,,236.746,
25,11,1,3375.796806,0,1.7976931348623157E308,11569462,0.0,0.0,1,3375.796806,3,0.0,SAT,,246.046,
26,11,1,3235.585167,0,1.7976931348623157E308,3873227,0.0,0.0,1,3235.585167,3,0.0,SAT,,236.834,
27,1,1,3151.101101,0,1.7976931348623157E308,10543902,0.0,0.0,1,3151.101101,3,0.0,SAT,,228.666,
28,12,1,3195.26021,0,1.7976931348623157E308,3873227,0.0,0.0,1,3195.26021,3,0.0,SAT,,241.164,
29,12,1,3250.442833,0,1.7976931348623157E308,7641387,0.0,0.0,1,3250.442833,3,0.0,SAT,,238.592,
30,12,1,3301.069726,0,1.7976931348623157E308,7496218,0.0,0.0,1,3301.069726,3,0.0,SAT,,245.957,
31,1,1,3088.281754,0,1.7976931348623157E308,14474790,0.0,0.0,1,3088.281754,3,0.0,SAT,,235.82,
32,13,1,3307.539101,0,1.7976931348623157E308,14474790,0.0,0.0,1,3307.539101,3,0.0,SAT,,236.748,
33,1,1,3097.445516,0,1.7976931348623157E308,9299253,0.0,0.0,1,3097.445516,4,0.0,SAT,,230.733,
34,14,1,3201.608718,0,1.7976931348623157E308,10543902,0.0,0.0,1,3201.608718,4,0.0,SAT,,227.99,
35,14,1,3167.647091,0,1.7976931348623157E308,7496218,0.0,0.0,1,3167.647091,4,0.0,SAT,,230.816,
36,14,1,3103.315371,0,1.7976931348623157E308,7477960,0.0,0.0,1,3103.315371,4,0.0,SAT,,231.549,
37,14,1,3130.4611,0,1.7976931348623157E308,12878003,0.0,0.0,1,3130.4611,4,0.0,SAT,,237.432,
38,14,1,3279.717765,0,1.7976931348623157E308,3873227,0.0,0.0,1,3279.717765,4,0.0,SAT,,228.57,
39,14,1,3267.604862,0,1.7976931348623157E308,7641387,0.0,0.0,1,3267.604862,4,0.0,SAT,,228.708,
40,14,1,3182.867423,0,1.7976931348623157E308,8089354,0.0,0.0,1,3182.867423,4,0.0,SAT,,231.138,
41,14,1,3334.687759,0,1.7976931348623157E308,14474790,0.0,0.0,1,3334.687759,4,0.0,SAT,,234.305,
42,14,1,3247.319113,0,1.7976931348623157E308,9299253,0.0,0.0,1,3247.319113,4,0.0,SAT,,231.423,
43,14,1,3139.547181,0,1.7976931348623157E308,11569462,0.0,0.0,1,3139.547181,4,0.0,SAT,,232.155,
44,14,1,3292.629214,0,1.7976931348623157E308,1092340,0.0,0.0,1,3292.629214,4,0.0,SAT,,232.048,
45,14,1,3211.914868,0,1.7976931348623157E308,8799717,0.0,0.0,1,3211.914868,4,0.0,SAT,,225.256,
46,14,1,3312.131822,0,1.7976931348623157E308,10154166,0.0,0.0,1,3312.131822,4,0.0,SAT,,228.254,
47,14,1,3106.27442,0,1.7976931348623157E308,13506915,0.0,0.0,1,3106.27442,4,0.0,SAT,,228.758,
48,1,1,3323.709737,0,1.7976931348623157E308,10661267,0.0,0.0,1,3323.709737,4,0.0,SAT,,230.449,
49,15,1,3208.950082,0,1.7976931348623157E308,14474790,0.0,0.0,1,3208.950082,4,0.0,SAT,,235.524,
50,15,1,3307.490338,0,1.7976931348623157E308,1092340,0.0,0.0,1,3307.490338,4,0.0,SAT,,232.018,
51,15,1,3373.495098,0,1.7976931348623157E308,8089354,0.0,0.0,1,3373.495098,4,0.0,SAT,,232.149,
