1: tournsize='10'
2: tournsize='232'
3: tournsize='226'
4: tournsize='186'
5: tournsize='206'
6: tournsize='246'
7: tournsize='34'
8: tournsize='76'
9: tournsize='31'
10: tournsize='61'
11: tournsize='109'
12: tournsize='154'
13: tournsize='107'
14: tournsize='12'
15: tournsize='87'
16: tournsize='14'
17: tournsize='17'
18: tournsize='15'
19: tournsize='89'
20: tournsize='16'
21: tournsize='132'
22: tournsize='147'
23: tournsize='119'
24: tournsize='155'
25: tournsize='146'
