Run Number,Run History Configuration ID,Instance ID,Response Value (y),Censored?,Cutoff Time Used,Seed,Runtime,Run Length,Run Result Code,Run Quality,SMAC Iteration,SMAC Cumulative Runtime,Run Result,Additional Algorithm Run Data,Wall Clock Time,
1,1,1,800.0,0,3600.0,-1,0.0,0.0,1,800.0,0,0.0,SAT,,333.039,
2,2,1,800.0,0,3600.0,-1,166.084,0.0,1,800.0,1,166.084,SAT,,321.145,
3,3,1,800.0,0,3600.0,-1,322.612,0.0,1,800.0,1,488.696,SAT,,123.91,
4,4,1,802.0,0,3600.0,-1,384.28,0.0,1,802.0,2,872.976,SAT,,226.243,
5,5,1,808.0,0,3600.0,-1,495.612,0.0,1,808.0,2,1368.588,SAT,,261.047,
