ngen	time   	min     	avg     	max     	std    
0   	8.35445	-5092.62	-2967.93	-1710.74	662.756
1   	11.1673	-4968.32	-2610.12	-1710.74	565.98 
2   	13.8082	-4119.96	-2471.41	-1660.25	524.138
3   	16.5254	-4530.67	-2660.72	-1635.57	742.278
4   	19.2405	-4590.9 	-2642.01	-1635.57	675.308
5   	21.9915	-4707.69	-2634.44	-1617.87	652.211
6   	24.6909	-5328.59	-2648.3 	-1617.87	659.211
7   	27.5447	-5036.82	-2810.97	-1617.87	756.596
8   	30.294 	-5961.39	-3195.28	-1617.87	969.586
9   	32.9097	-6160.22	-2996.57	-1617.87	896.52 
10  	35.6416	-5660.65	-3108.92	-1617.87	853.305
11  	38.5405	-5676.26	-2957.91	-1569.59	757.531
12  	41.2429	-5619.69	-3202.12	-1569.59	788.72 
13  	44.0726	-5747.89	-3125.27	-1569.59	670.554
14  	46.9013	-5713.52	-3412.95	-1569.59	858.067
15  	49.7263	-5398.76	-3149.16	-1569.59	728.048
16  	52.424 	-5955.69	-3593.07	-1569.59	913.687
17  	55.1387	-5310.49	-3153.16	-1569.59	736.698
18  	57.9786	-5439.61	-2969.18	-1569.59	816.072
19  	60.6249	-5997.02	-3502.9 	-1569.59	810.572
20  	63.1606	-4828.31	-2952.33	-1569.59	745.29 
21  	66.012 	-6003.76	-3851.12	-1569.59	880.502
22  	69.0068	-5390.76	-3662.88	-1569.59	654.769
23  	71.5095	-5980.52	-3996.53	-1569.59	857.951
24  	74.3972	-4650.81	-2751.69	-1569.59	569.453
25  	77.0314	-5123.29	-3076.08	-1569.59	717.51 
26  	79.7082	-5502.29	-3324.33	-1569.59	744.508
27  	82.3234	-5363.28	-3122.36	-1569.59	677.639
28  	85.0127	-4632.51	-2956.88	-1569.59	559.995
29  	87.8828	-5651.16	-3639.64	-1569.59	859.66 
30  	90.53  	-5941.37	-3007.3 	-1569.59	730.604
31  	93.2347	-5553.45	-3881.05	-1569.59	780.024
32  	95.9079	-6090.28	-3799.93	-1569.59	880.914
33  	98.6608	-5300.93	-3776.83	-1569.59	653.101
34  	101.217	-5961.7 	-3738.87	-1569.59	788.792
35  	104.052	-6186.1 	-3320.44	-1569.59	821.974
36  	106.802	-5306.2 	-3150.28	-1569.59	664.573
37  	109.385	-5362.96	-3231.81	-1569.59	709.91 
38  	111.912	-5094.93	-3258.47	-1569.59	693.04 
39  	114.439	-4816.09	-3320.79	-1569.59	565.878
40  	117.361	-5519.63	-3974.72	-1569.59	638.124
41  	119.916	-5118.73	-3702.07	-1569.59	524.666
42  	122.516	-6171.96	-4116.38	-1569.59	671.436
43  	125.162	-5227.07	-3956.47	-1569.59	604.143
44  	127.816	-5954.84	-3757.41	-1569.59	618.679
45  	130.602	-5157.72	-3090.36	-1569.59	534.447
46  	133.186	-6011.85	-2679.61	-1569.59	1107.28
47  	135.98 	-6293.33	-4704.26	-1569.59	1109.17
48  	138.89 	-5808.75	-3737.57	-1569.59	836.332
49  	141.633	-4681.07	-3297.88	-1569.59	588.126
50  	144.589	-5652.8 	-4219.39	-1569.59	676.93 
51  	147.163	-5809.88	-4609.19	-1569.59	541.89 
52  	149.876	-4993.24	-3593.66	-1569.59	584.039
53  	152.328	-5215.91	-2909.1 	-1569.59	442.507
54  	155.058	-4541.34	-3346.37	-1569.59	339.384
55  	157.838	-3986.46	-2960.87	-1569.59	309.56 
56  	160.648	-4780.5 	-3756.83	-1569.59	538.92 
57  	163.248	-5422.29	-3234.02	-1569.59	642.949
58  	165.993	-5540.99	-4210.14	-1569.59	666.859
59  	168.52 	-4222.63	-2760.08	-1569.59	555.659
60  	171.085	-5106.9 	-3939.88	-1569.59	686.297
61  	173.941	-6275.57	-5574.24	-1569.59	1000.11
62  	176.627	-6187.49	-4455.99	-1569.59	579.927
63  	179.443	-5937.55	-4485.49	-1569.59	697.063
64  	182.05 	-5490.79	-3935.13	-1569.59	650.406
65  	184.706	-5429.96	-3288.28	-1569.59	689.651
66  	187.332	-4717.86	-3174.67	-1569.59	504.634
67  	190.027	-4840.65	-4125.32	-1569.59	735.986
68  	192.716	-5285.12	-4032.84	-1569.59	484.552
69  	195.592	-6009.34	-4919.11	-1569.59	695.234
70  	198.496	-5744.27	-4467.96	-1569.59	547.995
71  	201.159	-4763.5 	-2771.81	-1569.59	783.067
72  	204.048	-5000.8 	-3737.18	-1569.59	651.762
73  	206.684	-5435.86	-4190.64	-1569.59	625.651
74  	209.234	-5326.84	-3741.43	-1569.59	747.263
75  	211.969	-6150.71	-4702.74	-1569.59	983.231
76  	214.571	-5020.49	-3993.3 	-1569.59	390.55 
77  	217.354	-4951.24	-3769.08	-1569.59	399.262
78  	220.194	-6256.74	-4331.4 	-1569.59	669.081
79  	222.912	-4465.71	-3148.18	-1569.59	428.731
80  	225.689	-4665.7 	-3300.18	-1569.59	545.904
81  	228.506	-4972.89	-4511.48	-1569.59	499.197
82  	231.377	-4641.75	-3268.18	-1569.59	705.295
83  	234.117	-3992.4 	-3122.07	-1569.59	446.143
84  	236.899	-4774.17	-3786.49	-1569.59	649.755
85  	239.697	-4394.03	-2665.22	-1569.59	622.414
86  	242.448	-5674.22	-3796.79	-1569.59	778.666
87  	245.341	-4300.2 	-3375.75	-1569.59	567.112
88  	248.134	-5730.68	-4016.64	-1569.59	1017.15
89  	250.787	-5149.11	-4360.45	-1569.59	510.595
90  	253.365	-4730.39	-3402.66	-1569.59	428.85 
91  	256.285	-3714.87	-2929.31	-1569.59	495.399
92  	259.107	-6153.91	-4840.85	-1569.59	805.039
93  	261.673	-5085.62	-3121.33	-1569.59	715.407
94  	264.291	-5597.52	-4731.34	-1569.59	805.124
95  	266.779	-5166.03	-3500.76	-1569.59	447.963
96  	269.534	-3532.84	-2373.42	-1569.59	409.298
97  	272.384	-4886.23	-4037.87	-1569.59	838.088
98  	275.331	-5536.99	-4801.22	-1569.59	589.722
99  	277.78 	-5109.48	-3391.95	-1569.59	636.344
ngen	time   	min     	avg     	max     	std    
0   	8.11135	-5569.23	-2931.52	-1702.41	679.14 
1   	10.7722	-4298.77	-2538.6 	-1699.39	524.184
2   	13.6245	-4820.89	-2505.09	-1691.12	561.676
3   	16.4363	-4612.85	-2557.01	-1596.58	639.499
4   	19.132 	-4891.93	-2701.62	-1596.58	675.628
5   	21.798 	-5013.41	-2769.56	-1596.58	688.199
6   	24.6236	-5242   	-2859.62	-1596.58	802.281
7   	27.3847	-5240.85	-2997.61	-1596.58	775.869
8   	30.0559	-4807.8 	-2859.59	-1596.58	647.42 
9   	32.6782	-5058.73	-3170.37	-1596.58	667.441
10  	35.4528	-5068.99	-3257.06	-1596.58	702.379
11  	38.031 	-5714.81	-3317.82	-1596.58	913.25 
12  	40.6901	-6180.02	-3952.74	-1585   	928.537
13  	43.4815	-5589.52	-3972.31	-1585   	687.351
