ngen	time   	min     	avg     	max     	std    
0   	8.11933	-1171.12	-738.128	-612.816	152.393
1   	10.6421	-1141.61	-688.008	-612.816	94.012 
2   	13.244 	-1136.52	-693.3  	-601.019	114.371
3   	15.9116	-1160.28	-720.232	-601.019	140.108
4   	18.5142	-1120.41	-694.764	-601.019	108.462
5   	21.0717	-1158.99	-740.4  	-601.019	156.126
6   	23.5691	-1175.78	-745.751	-601.019	165.978
7   	26.3456	-1153.76	-724.226	-601.019	149.888
8   	29.0335	-1177.21	-747.015	-601.019	171.878
9   	31.8368	-1184.87	-869.381	-601.019	224.936
10  	34.5214	-1162.39	-845.104	-601.019	215.183
11  	37.2755	-1201.2 	-756.412	-601.019	169.783
12  	39.7862	-1194.64	-775.596	-601.019	183.06 
13  	42.4895	-1179.99	-825.762	-601.019	208.752
14  	45.0414	-1175.5 	-766.168	-601.019	161.711
15  	47.5705	-1155.41	-740.315	-601.019	154.441
16  	50.2169	-1164.13	-900.26 	-601.019	211.075
17  	52.8249	-1182.48	-864.437	-601.019	207.203
18  	55.4708	-1205.58	-713.714	-601.019	99.7292
19  	58.1631	-1180.39	-866.936	-601.019	223.605
20  	60.7056	-1193.88	-882.06 	-601.019	211.186
21  	63.4405	-1194   	-892.483	-601.019	210.647
22  	66.1771	-1170.27	-802.512	-601.019	193.097
23  	68.8517	-1180.32	-958.096	-601.019	207.077
24  	71.3086	-1202.69	-919.873	-601.019	227.212
25  	73.8332	-1171.64	-755.9  	-601.019	162.831
26  	76.4959	-1167.38	-942.914	-601.019	219.422
27  	79.2919	-1197.22	-803.476	-601.019	182.811
28  	81.9352	-1202.72	-901.055	-601.019	218.634
29  	84.376 	-1191.66	-856.387	-601.019	212.715
30  	86.8933	-1171.46	-901.435	-601.019	217.788
31  	89.4396	-1158.96	-929.825	-601.019	200.966
32  	92.0193	-1161.73	-734.841	-601.019	101.765
33  	94.8131	-1143.6 	-699.853	-601.019	84.0698
34  	97.4238	-1164.47	-736.862	-601.019	146.105
35  	100.155	-1117.9 	-700.766	-601.019	114.635
36  	102.662	-1182.87	-721.508	-601.019	109.744
37  	105.049	-1153.86	-720.443	-601.019	110.445
38  	107.787	-1156.76	-719.577	-601.019	94.0286
39  	110.641	-1194.05	-1020.62	-601.019	188.236
40  	113.523	-1170.31	-1044.43	-601.019	149.515
41  	116.019	-1175.17	-1034.7 	-601.019	167.367
42  	118.521	-1141.56	-841.121	-601.019	202.519
43  	121.147	-1178.19	-999.037	-601.019	196.713
44  	123.83 	-1174.35	-794.066	-601.019	201.528
45  	126.731	-1160.32	-964.593	-601.019	208.747
46  	129.338	-1137.67	-758.186	-601.019	174.44 
47  	132.089	-1145.93	-766.652	-601.019	159.199
48  	134.821	-1139.72	-729.236	-601.019	158.522
49  	137.339	-1180.93	-696.408	-601.019	31.5941
50  	139.98 	-1148.82	-723.754	-601.019	49.5139
51  	142.693	-1150.68	-855.959	-601.019	179.796
52  	145.202	-1158.2 	-926.007	-601.019	200.065
53  	147.753	-1188.2 	-834.537	-601.019	224.61 
54  	150.356	-1200.75	-1085.41	-601.019	154.257
55  	152.895	-1146.02	-717.428	-601.019	143.03 
56  	155.558	-1098.9 	-694.534	-601.019	35.5616
57  	158.112	-1106.26	-665.095	-601.019	55.497 
58  	160.793	-1161.18	-1000.27	-601.019	200.93 
59  	163.545	-1200.79	-1029.13	-601.019	199.867
60  	166.305	-1154.18	-724.373	-601.019	119.077
61  	169.159	-1153.05	-789.797	-601.019	174.357
62  	171.949	-1166.5 	-910.551	-601.019	219.72 
63  	174.587	-1218.08	-813.493	-601.019	195.232
64  	177.177	-1158.82	-746.861	-601.019	155.428
65  	179.967	-1213.66	-752.736	-601.019	146.244
66  	182.639	-1163.26	-735.526	-601.019	168.512
67  	185.086	-1161.04	-715.573	-601.019	118.574
68  	187.709	-1173.27	-849.718	-601.019	218.597
69  	190.451	-1187.11	-1047.76	-601.019	134.687
70  	193.012	-1088.25	-724.868	-601.019	72.3157
71  	195.765	-1112.85	-696.221	-601.019	31.9902
72  	198.378	-1160.24	-751.367	-601.019	89.8316
73  	200.95 	-1167.47	-1077.65	-601.019	114.157
74  	203.363	-1139.12	-1046.79	-601.019	81.5165
75  	206.001	-1188.87	-1024.83	-601.019	202.619
76  	208.606	-1159.41	-694.33 	-601.019	76.19  
77  	211.108	-714.129	-685.401	-601.019	15.5716
78  	213.971	-721.816	-686.219	-601.019	16.3706
79  	216.502	-1119.34	-710.421	-601.019	135.171
80  	219.147	-717.19 	-681.614	-601.019	16.9655
81  	221.816	-1167.64	-1096.3 	-601.019	147.626
82  	224.314	-1153.32	-698.429	-601.019	120.108
83  	227.033	-1151.27	-1030.64	-601.019	137.591
84  	229.594	-1138.63	-1093.54	-601.019	85.3323
85  	232.296	-1133.25	-1104.4 	-601.019	47.4532
86  	234.896	-1116.98	-723.635	-601.019	99.3905
87  	237.559	-1144.85	-1037.36	-601.019	178.277
88  	240.139	-1125.93	-693    	-601.019	93.1054
89  	242.699	-1152.06	-1017.45	-601.019	183.299
90  	245.523	-1174.86	-1112.62	-601.019	96.0775
91  	248.356	-1136.5 	-737.497	-601.019	121.093
92  	251.009	-720.477	-686.335	-601.019	8.84387
93  	253.613	-1135.68	-1020.4 	-601.019	177.739
94  	256.064	-1115.18	-673.495	-601.019	108.079
95  	258.539	-1112.82	-693.884	-601.019	58.2619
96  	261.316	-1175.67	-1109.85	-601.019	125.384
97  	263.951	-1185.26	-1108.23	-601.019	58.0433
98  	266.467	-1114.84	-768.775	-601.019	101.806
99  	268.985	-759.404	-687.281	-601.019	19.4095
ngen	time   	min     	avg     	max     	std    
0   	8.12581	-1155.04	-722.684	-619.906	129.009
1   	10.8419	-1131.75	-707.7  	-614.339	128.47 
2   	13.6215	-1145.25	-706.057	-600.439	135.215
3   	16.0301	-1131.77	-709.177	-599.039	138.369
4   	18.553 	-1119.92	-695.39 	-599.039	112.312
5   	21.2087	-1112.36	-693.714	-583.416	111.361
6   	23.8936	-1126.26	-699.464	-583.416	116.242
7   	26.6353	-1157.7 	-727.159	-583.416	130.957
8   	29.3093	-1170.14	-787.01 	-583.416	180.071
9   	32.0815	-1195.08	-723.042	-583.416	125.933
10  	34.6392	-1178.43	-753.191	-583.416	158.505
11  	37.1749	-1174.32	-763.949	-583.416	157.197
12  	39.9192	-1133.53	-699.948	-583.416	96.0142
13  	42.5226	-1167.01	-908.772	-583.416	211.848
14  	45.0459	-1182.59	-913.096	-583.416	213.012
15  	47.64  	-1170.47	-836.034	-583.416	199.771
16  	50.4862	-1150.17	-722.521	-583.416	101.234
