ngen	time   	min     	avg     	max     	std    
0   	10.1307	-1242.96	-838.841	-720.905	132.342
1   	13.4565	-1239.71	-811.932	-713.348	125.557
2   	16.8126	-1233.08	-820.851	-713.348	143.177
3   	20.069 	-1236.38	-834.631	-713.348	129.326
4   	23.4946	-1232.18	-820.63 	-713.348	129.283
5   	27.0411	-1233.33	-842.924	-713.348	134.112
6   	30.5573	-1239.61	-848.928	-713.348	145.841
7   	34.1401	-1244.47	-841.929	-710.292	145.911
8   	37.6436	-1232.32	-822.458	-710.292	143.978
9   	41.1403	-1229.07	-861.788	-710.292	145.341
10  	44.5856	-1230.34	-895.741	-710.292	179.301
11  	48.0116	-1237.37	-882.221	-704.684	171.305
12  	51.3024	-1254.98	-893.721	-704.684	163.585
13  	54.6048	-1261.02	-903.673	-704.684	180.531
14  	57.9141	-1240.43	-839.377	-704.684	125.759
15  	61.5819	-1253.41	-962.37 	-704.684	206.38 
16  	64.8352	-1257.95	-941.309	-704.684	194.287
17  	68.0136	-1255.45	-898.161	-704.684	166.639
18  	71.4111	-1267.57	-952.08 	-704.684	182.169
19  	74.9309	-1243.44	-957.787	-704.684	198.684
20  	78.1324	-1228.97	-850.485	-704.684	122.644
21  	81.308 	-1257.74	-974.492	-704.684	186.314
22  	84.931 	-1236.04	-968.215	-704.684	185.185
23  	88.4396	-1230.07	-907.646	-704.684	197.713
24  	91.7178	-1262.58	-1070.3 	-704.684	198.37 
25  	95.1166	-1234.61	-1017.64	-704.684	175.704
26  	98.5234	-1231.08	-992.966	-704.684	180.569
27  	101.912	-1230.43	-891.873	-704.684	151.873
28  	105.373	-1268.17	-913.667	-704.684	190.014
29  	108.698	-1258.85	-984.8  	-704.684	208.41 
30  	112.039	-1232.21	-837.78 	-704.684	113.257
31  	115.309	-1232.57	-906.706	-704.684	193    
32  	118.661	-1240.57	-1001.61	-704.684	194.983
33  	122.034	-1217.81	-839.189	-704.684	127.334
34  	125.325	-1246.61	-961.637	-704.684	199.73 
35  	128.617	-1260.91	-893.935	-704.684	200.668
36  	131.69 	-1232.73	-821.086	-704.684	108.811
37  	134.861	-1222.57	-844.99 	-704.684	78.5659
38  	138.299	-1231.76	-942.764	-704.684	195.084
39  	141.822	-1235.29	-846.83 	-704.684	128.933
40  	145.081	-1252.81	-1022.13	-704.684	194.011
41  	148.2  	-1220.09	-798.397	-704.684	79.0095
42  	151.309	-1239.42	-1127.26	-704.684	162.361
43  	154.753	-1248.25	-976.123	-704.684	204.649
44  	157.975	-1254.25	-892.973	-704.684	143.372
45  	161.105	-1268.86	-844.276	-704.684	140.793
46  	164.42 	-1264.73	-1030.17	-704.684	180.99 
47  	167.826	-1221.56	-814.7  	-704.684	70.1305
48  	171.139	-1255.33	-933.765	-704.684	197.5  
49  	174.44 	-1229.35	-882.214	-704.684	118.242
50  	177.655	-1256.24	-1136.71	-704.684	158.428
51  	180.977	-1235.51	-1125.57	-704.684	155.286
52  	184.411	-1251.76	-1027.57	-704.684	206.653
53  	187.99 	-1217.79	-1111.28	-704.684	159.252
54  	191.385	-1248.36	-859.176	-704.684	151.639
55  	194.597	-1231.48	-846.258	-704.684	158.204
56  	197.891	-1246.7 	-867.605	-704.684	125.227
57  	201.101	-1217.93	-911.313	-696.337	200.695
58  	204.636	-1225.53	-1120.3 	-696.337	143.365
59  	208.02 	-1215.45	-909.439	-696.337	136.61 
60  	211.287	-903.85 	-847.633	-696.337	20.4396
61  	214.646	-1234.72	-1163.93	-696.337	105.427
62  	217.991	-1203.27	-796.512	-696.337	124.193
63  	221.526	-1258.6 	-936.892	-696.337	181.15 
64  	224.684	-1203.27	-898.758	-696.337	195.472
65  	227.98 	-1252.15	-810.43 	-696.337	98.0175
66  	231.421	-876.513	-824.25 	-696.337	34.4528
67  	234.624	-1250.7 	-928.22 	-696.337	211.673
68  	238.229	-1204.72	-826.101	-696.337	33.7822
69  	241.662	-1245   	-1169.5 	-696.337	129.599
70  	244.922	-1247.04	-1064.03	-696.337	199.986
71  	248.082	-1222.92	-791.509	-696.337	62.1304
72  	251.364	-1238.91	-1162.56	-696.337	141.824
73  	254.863	-1217.38	-835.092	-696.337	102.048
74  	258.332	-889.868	-846.158	-696.337	21.7656
75  	261.519	-862.384	-780.482	-696.337	28.6937
76  	264.97 	-931.033	-906.205	-696.337	38.4526
77  	268.226	-1216.2 	-1166.47	-696.337	92.2078
78  	271.681	-1245.97	-1208.81	-696.337	52.0966
79  	274.83 	-1218.54	-819.049	-696.337	113.529
80  	278.211	-1205.22	-1141.39	-696.337	103.509
81  	281.762	-1252.68	-1229.63	-696.337	53.0368
82  	284.923	-1238.06	-853.207	-696.337	116.968
83  	288.141	-1225.92	-1167.13	-696.337	123.243
84  	291.435	-1229.75	-1203.2 	-696.337	57.4247
85  	295.021	-1211.28	-1109.33	-696.337	141.878
86  	298.467	-1241.39	-1209.67	-696.337	80.7625
87  	301.686	-1238.03	-776.717	-696.337	108.017
88  	304.951	-1244.87	-1183.43	-696.337	154.57 
89  	308.283	-1238.47	-828.753	-696.337	97.4352
90  	311.456	-928.838	-848.431	-696.337	62.395 
91  	315.047	-1196.71	-775.267	-696.337	114.147
92  	318.338	-775.242	-760.686	-696.337	8.8088 
93  	321.587	-827.39 	-803.508	-696.337	18.5031
94  	324.774	-908.324	-875.774	-696.337	29.4996
95  	327.849	-885.096	-768.099	-696.337	32.8427
96  	331.075	-806.379	-790.954	-696.337	14.3881
97  	334.332	-1219.61	-1128.7 	-696.337	166.928
98  	337.802	-1266.65	-1125.68	-696.337	207.084
99  	340.948	-1246.39	-799.142	-696.337	90.9461
ngen	time   	min     	avg     	max     	std    
0   	10.3592	-1240.64	-833.382	-728.242	117.655
1   	13.9344	-1240.17	-816.79 	-710.796	119.135
2   	17.1743	-1218.47	-808.208	-710.796	121.972
3   	20.5294	-1236.25	-848.118	-707.011	170.752
4   	24.0303	-1230.17	-814.274	-707.011	136.595
5   	27.208 	-1251.2 	-847.473	-707.011	154.348
6   	30.6913	-1254.48	-875.114	-707.011	181.038
7   	34.0018	-1259.26	-844.411	-707.011	150.837
8   	37.2596	-1233.89	-841.919	-697.278	150.768
9   	40.7502	-1230.22	-819.302	-697.278	110.194
10  	43.9477	-1240.96	-870.249	-697.278	176.557
11  	47.3369	-1245.4 	-894.634	-697.278	176.772
12  	50.6801	-1262.7 	-923.698	-697.278	195.998
13  	53.8312	-1264.26	-1010.56	-697.278	217.711
14  	57.0048	-1265.76	-989.101	-697.278	211.797
15  	60.2742	-1261.23	-858.657	-697.278	140.634
16  	63.7244	-1242.52	-927.944	-697.278	145.102
17  	66.8904	-1248.71	-1061.91	-697.278	178.968
18  	70.0731	-1257.35	-965.02 	-697.278	194.548
19  	73.5597	-1258.24	-1006.54	-697.278	212.512
20  	77.0344	-1240.47	-902.469	-697.278	191.779
21  	80.4378	-1237.66	-1053.72	-697.278	186.796
22  	83.8457	-1254.25	-875.809	-697.278	179.346
23  	87.096 	-1247.95	-873.345	-697.278	184.746
24  	90.2735	-1257.83	-1006.48	-697.278	181.427
25  	93.6565	-1265.9 	-1106.17	-697.278	181.291
26  	97.124 	-1246.75	-906.355	-697.278	183.442
27  	100.29 	-1243.55	-946.417	-697.278	184.004
28  	103.85 	-1261.08	-904.89 	-697.278	162.159
29  	107.085	-1248.51	-1013.15	-697.278	202.815
30  	110.295	-1233.53	-921.516	-697.278	157.481
31  	113.772	-1268.07	-867.291	-697.278	113.07 
32  	117.326	-1254.33	-1085.24	-697.278	184.408
33  	120.557	-1249.45	-1039.03	-697.278	183.648
34  	123.928	-1261.66	-961.441	-697.278	181.272
35  	127.06 	-1258.78	-977.111	-697.278	198.646
36  	130.4  	-1224.96	-838.182	-697.278	136.717
37  	133.992	-1229.65	-859.605	-697.278	156.296
38  	137.304	-1237.35	-979.088	-697.278	201.753
39  	140.473	-1261.94	-1075.42	-697.278	205.076
40  	143.887	-1215.35	-791.293	-697.278	136.246
41  	147.517	-1261.21	-1200.03	-697.278	118.603
42  	150.727	-1234.51	-810.394	-697.278	123.218
43  	153.879	-1228.16	-1038.52	-697.278	202.625
44  	157.208	-1260.26	-983.729	-697.278	208.963
45  	160.428	-1223.36	-797.395	-697.278	134.873
46  	163.685	-1243.58	-1164.2 	-697.278	132.932
47  	166.861	-1248.33	-1189.14	-697.278	119.658
48  	169.996	-1233.41	-828.056	-697.278	113.428
49  	173.091	-1201.12	-792.193	-697.278	29.511 
50  	176.28 	-938.058	-813.965	-697.278	57.3669
51  	179.514	-1272.4 	-1102.88	-697.278	196.379
52  	182.865	-1244.01	-785.05 	-697.278	84.9434
53  	186.009	-1219.62	-925.742	-697.278	141.616
54  	189.356	-1223.85	-880.837	-697.278	190.446
55  	192.918	-1225.49	-834.094	-697.278	162.68 
56  	196.042	-1210.81	-828.583	-697.278	59.9691
57  	199.452	-917.19 	-806.074	-697.278	40.982 
58  	203.035	-904.69 	-791.572	-697.278	28.5292
59  	206.139	-1235.84	-1107.36	-697.278	179.821
60  	209.156	-1235.41	-962.147	-697.278	184.244
61  	212.516	-1204.2 	-881.206	-697.278	45.8346
62  	215.612	-905.134	-802.618	-697.278	27.6444
63  	219.356	-1248.73	-909.75 	-697.278	191.09 
64  	222.894	-1220.88	-890.074	-697.278	74.5927
65  	226.189	-1196.74	-759.114	-697.278	65.1254
66  	229.35 	-1195.13	-1126.17	-697.278	128.399
67  	232.679	-1250.39	-1202.64	-697.278	82.6586
68  	235.76 	-1220.77	-850.722	-697.278	119.177
69  	239.32 	-1192   	-813.547	-697.278	61.1804
70  	242.472	-1224.39	-781.3  	-697.278	41.1807
71  	245.662	-1240.31	-1193.57	-697.278	127.633
72  	248.721	-1234.3 	-818.928	-697.278	129.491
73  	252.017	-882.491	-786.253	-697.278	8.66697
74  	255.302	-1221.82	-1167.75	-697.278	140.264
75  	258.706	-1242.8 	-1217.37	-697.278	79.5768
76  	261.71 	-1234.91	-873.756	-697.278	125.544
77  	265.02 	-849.373	-759.988	-697.278	23.4904
78  	268.165	-882.971	-842.048	-697.278	30.339 
79  	271.51 	-947.016	-925.162	-697.278	45.0662
80  	274.616	-1221.28	-821.62 	-697.278	68.7442
81  	277.666	-1219.23	-932.212	-697.278	124.812
82  	280.916	-1244.43	-828.299	-697.278	117.346
83  	284.493	-1229.57	-1175.98	-697.278	118.053
84  	287.606	-1209.02	-864.467	-697.278	100.689
85  	290.666	-1248.44	-1171.95	-697.278	118.537
86  	293.844	-1212.12	-818.692	-697.278	98.6461
87  	297.241	-806.012	-801.449	-697.278	6.29538
88  	300.398	-1239.95	-1152.98	-697.278	123.95 
89  	303.797	-1252.49	-853.27 	-697.278	112.371
90  	306.863	-1216.66	-782.4  	-697.278	45.7122
91  	310.335	-885.049	-785.236	-697.278	13.6699
92  	313.709	-1255.29	-1180.93	-697.278	133.695
93  	316.942	-1224.7 	-1178.6 	-697.278	76.2246
94  	320.142	-1190.24	-889.332	-697.278	91.6624
95  	323.586	-1216.87	-819.437	-697.278	29.7844
96  	326.859	-1221.18	-1158   	-697.278	124.617
97  	329.982	-1211.36	-801.104	-697.278	110.02 
98  	333.254	-883.274	-841.109	-697.278	38.3437
99  	336.578	-1242.48	-913.127	-697.278	163.442
ngen	time   	min     	avg     	max     	std    
0   	10.2956	-1247.84	-847.159	-708.565	140.588
1   	13.4385	-1245.38	-824.295	-708.565	139.813
2   	16.5143	-1225.51	-795.884	-708.565	113.871
3   	19.7365	-1212.89	-796.656	-708.565	97.2043
4   	22.9687	-1244.95	-853.484	-708.565	167.295
5   	26.5342	-1229.75	-806.474	-708.565	117.976
6   	29.8558	-1241.45	-815.031	-704.205	114.607
7   	33.1812	-1246.09	-826.341	-704.205	130.698
8   	36.3001	-1250.47	-866.337	-704.205	158.793
9   	39.7614	-1250.4 	-873.779	-704.205	173.411
10  	43.2369	-1242.8 	-831.469	-704.205	125.96 
11  	46.7326	-1265.64	-863.9  	-704.205	167.119
12  	50.1839	-1262.13	-908.446	-704.205	197.317
13  	53.7049	-1258.47	-961.094	-704.205	221.629
14  	57.1234	-1239.24	-844.305	-704.205	152.407
15  	60.3316	-1248.8 	-867.223	-704.205	161.477
16  	63.7576	-1248.74	-922.698	-704.205	178.312
17  	67.2732	-1254.56	-839.734	-704.205	140.92 
18  	70.3457	-1265.55	-965.619	-704.205	209.657
19  	73.7059	-1262.74	-913.862	-704.205	202.557
20  	77.0371	-1242.17	-855.371	-704.205	142.9  
21  	80.378 	-1235.82	-1111.23	-704.205	178.062
22  	83.6754	-1259.71	-883.224	-704.205	117.506
23  	87.1458	-1265.87	-923.233	-704.205	131.69 
24  	90.3317	-1256.91	-1077.12	-704.205	196.787
25  	93.5087	-1242.47	-897.557	-704.205	176.863
26  	97.0661	-1190.15	-808.175	-704.205	67.0944
27  	100.329	-1204.26	-787.961	-704.205	44.0683
28  	103.577	-1185.84	-821.886	-704.205	80.7121
29  	106.819	-1239.39	-929.643	-704.205	202.715
30  	110.147	-1254.5 	-1065.22	-704.205	200.296
31  	113.66 	-1234.74	-832.801	-704.205	130.094
32  	116.854	-1254.23	-994.591	-704.205	215.594
33  	120    	-1244.23	-1099.75	-704.205	175.623
34  	123.552	-1243.55	-1031.31	-704.205	208.412
35  	126.969	-1212.93	-776.412	-700.547	112.248
36  	130.236	-1233.49	-1138.52	-700.547	160.304
37  	133.534	-1258.21	-962.039	-700.547	187.243
38  	137.009	-1224.08	-1143.84	-700.547	127.333
39  	140.557	-1253.04	-1028.51	-700.547	226.699
40  	144.02 	-1232.15	-852.302	-700.547	140.921
41  	147.246	-1202.77	-863.208	-700.547	56.7445
42  	150.516	-878.466	-790.706	-700.547	26.2566
43  	153.841	-1245.33	-1054.18	-700.547	178.384
44  	157.051	-1214.61	-1165.55	-700.547	89.9675
45  	160.295	-1234.67	-1170.99	-700.547	108.545
46  	163.588	-1254.34	-1208.99	-700.547	65.6824
47  	166.827	-1232.41	-884.739	-700.547	144.92 
48  	170.321	-1168.28	-793.435	-700.547	53.6436
49  	173.54 	-1247.04	-984.921	-700.547	213.045
50  	176.765	-1202.1 	-843.26 	-700.547	46.6498
51  	180.119	-885.163	-789.646	-700.547	32.9222
52  	183.423	-1232.04	-1158.35	-700.547	127.695
53  	186.681	-1252.62	-1220.44	-700.547	57.2636
54  	190.229	-1250.18	-1214.96	-700.547	26.5556
55  	193.422	-1253.33	-1103   	-700.547	190.528
56  	196.634	-1236.76	-1157.87	-700.547	84.2573
57  	199.888	-1190.59	-787.847	-700.547	112.893
58  	203.156	-905.723	-828.685	-700.547	39.852 
59  	206.633	-1269.77	-1199.41	-700.547	131.395
60  	209.869	-1250.09	-1169.02	-700.547	81.299 
61  	212.952	-1208.79	-913.247	-700.547	89.4595
