ngen	time   	min     	avg     	max     	std    
0   	8.23936	-775.26 	-671.012	-597.539	28.8393
1   	10.8387	-735.248	-657.913	-584.256	24.5458
2   	13.4344	-738.875	-647.546	-584.256	26.2011
3   	16.0553	-751.237	-651.802	-577.95 	33.7228
4   	18.6953	-747.317	-653.495	-577.95 	33.6104
5   	21.2087	-773.349	-652.857	-577.95 	29.1359
6   	23.9847	-748.9  	-659.9  	-577.95 	35.1942
7   	26.4633	-768.737	-666.533	-577.95 	30.0391
8   	28.9395	-756.953	-667.226	-577.95 	30.2405
9   	31.5346	-740.82 	-673.835	-577.95 	30.8226
10  	34.286 	-788.144	-692.24 	-577.95 	39.0991
11  	36.8681	-775.21 	-683.968	-577.95 	32.6824
12  	39.6893	-783.712	-677.029	-577.95 	33.2712
13  	42.4639	-791.173	-678.968	-577.95 	32.6641
14  	45.169 	-769.876	-675.131	-577.95 	27.9444
15  	47.7638	-789.054	-686.167	-577.95 	36.4778
16  	50.5453	-793.2  	-684.836	-577.95 	33.0132
17  	53.098 	-770.855	-692.468	-577.95 	30.6023
18  	55.6687	-792.363	-695.962	-577.95 	38.1331
19  	58.3691	-793.1  	-697.458	-577.95 	30.44  
20  	60.9346	-816.891	-714.123	-577.95 	33.6909
21  	63.4404	-807.621	-700.312	-577.95 	34.9371
22  	65.8719	-787.051	-679.381	-577.95 	29.1712
23  	68.7133	-753.935	-679.091	-577.95 	26.3412
24  	71.2604	-815.775	-723.924	-577.95 	37.5905
25  	73.9755	-764.817	-697.475	-577.95 	27.7138
26  	76.6615	-791.045	-692.307	-577.95 	33.7136
27  	79.4671	-818.753	-708.727	-577.95 	39.6637
28  	82.1442	-810.63 	-703.84 	-577.95 	36.6481
29  	84.5835	-774.368	-689.876	-577.95 	26.9687
30  	87.336 	-788.944	-674.208	-577.95 	28.1814
31  	90.0759	-776.556	-685.752	-577.95 	25.7097
32  	92.6027	-776.758	-697.979	-577.95 	33.2218
33  	95.4409	-792.935	-704.923	-577.95 	44.2396
34  	98.1322	-811.212	-698.552	-577.95 	44.8383
35  	100.685	-787.421	-674.344	-577.95 	32.6971
36  	103.385	-747.231	-675.549	-577.95 	23.6347
37  	106.032	-754.699	-692.345	-577.95 	28.2128
38  	108.778	-748.368	-676.775	-577.95 	19.5063
39  	111.481	-743.192	-672.571	-577.95 	32.8687
40  	114.044	-759.631	-696.46 	-577.95 	26.2842
41  	116.803	-748.381	-685.97 	-577.95 	24.9586
42  	119.344	-735.519	-683.872	-577.95 	19.5249
43  	122.127	-758.896	-671.245	-577.95 	25.1808
44  	124.661	-761.852	-704.396	-577.95 	28.6715
45  	127.357	-750.785	-697.089	-577.95 	25.1464
46  	129.941	-755.792	-676.093	-577.95 	17.8372
47  	132.461	-773.838	-701.687	-577.95 	20.9854
48  	135.072	-760.603	-702.17 	-577.95 	22.3454
49  	137.812	-735.419	-677.952	-577.95 	19.2301
50  	140.653	-744.806	-683.26 	-577.95 	22.7018
51  	143.244	-764.802	-702.321	-577.95 	22.6303
52  	145.788	-764.961	-698.694	-577.95 	23.1442
53  	148.233	-743.507	-671.263	-577.95 	23.1904
54  	150.992	-753.277	-675.836	-577.95 	28.0328
55  	153.88 	-739.529	-677.701	-577.95 	30.1536
56  	156.5  	-771.657	-704.2  	-577.95 	26.8166
57  	159.064	-746.04 	-694.602	-577.95 	23.2936
58  	161.776	-777.825	-714.544	-577.95 	24.674 
59  	164.499	-785.086	-727.613	-577.95 	26.6391
60  	167.028	-748.856	-710.378	-577.95 	20.1679
61  	169.867	-773.674	-671.743	-577.95 	42.7312
62  	172.621	-762.602	-693.237	-577.95 	28.6442
63  	175.274	-755.613	-704.491	-577.95 	19.6855
64  	177.769	-795.128	-769.656	-577.95 	33.0177
65  	180.574	-787.676	-747.908	-577.95 	24.2313
66  	183.015	-759.713	-690.709	-577.95 	21.6305
67  	185.638	-800.726	-741.475	-577.95 	36.2521
68  	188.116	-767.166	-724.55 	-577.95 	21.3439
69  	190.685	-773.372	-656.928	-577.95 	35.1878
70  	193.435	-720.267	-646.027	-577.95 	15.1578
71  	196.035	-740.83 	-677.361	-577.95 	27.3591
72  	198.782	-778.798	-728.332	-577.95 	29.6392
73  	201.201	-779.98 	-730.535	-577.95 	20.9299
74  	203.811	-741.129	-669.666	-577.95 	18.7268
75  	206.49 	-709.075	-629.693	-577.95 	21.761 
