ngen	time   	min     	avg     	max     	std    
0   	10.1995	-919.089	-767.993	-696.85 	40.2547
1   	13.5256	-897.135	-755.185	-687.845	39.8493
2   	16.8688	-882.271	-741.812	-685.91 	28.3862
3   	19.9822	-924.701	-759.152	-685.91 	50.3402
4   	23.1769	-892.49 	-750.436	-681.963	43.5171
5   	26.6845	-906.532	-746.271	-681.963	36.3833
6   	30.0701	-904.588	-768.222	-681.963	49.3904
7   	33.6233	-925.381	-781.865	-681.963	58.6167
8   	36.9569	-936.066	-769.173	-681.963	52.3438
9   	40.4034	-942.131	-799.711	-681.963	66.7919
10  	43.7963	-950.086	-779.744	-681.963	45.9902
11  	46.9713	-967.442	-807.22 	-681.963	65.8712
12  	50.0644	-942.278	-791.546	-681.963	54.2966
13  	53.2237	-946.055	-784.165	-678.045	57.7572
14  	56.4768	-928.87 	-820.052	-678.045	62.344 
15  	59.9229	-918.73 	-772.457	-678.045	52.6352
16  	63.3653	-913.605	-779.052	-678.045	35.9701
17  	66.6562	-930.572	-803.698	-678.045	51.7065
18  	69.8297	-947.492	-832.295	-678.045	52.0883
19  	72.9983	-954.855	-798.572	-678.045	46.7336
20  	76.3618	-872.285	-779.616	-678.045	30.3671
21  	79.57  	-931.632	-791.051	-678.045	41.788 
22  	82.9347	-912.778	-799.107	-678.045	54.0118
23  	86.1801	-928.474	-792.885	-678.045	50.9869
24  	89.2706	-936.258	-829.287	-678.045	54.3715
25  	92.5343	-896.092	-785.713	-678.045	27.6383
26  	95.8198	-918.287	-768.113	-673.038	38.9618
27  	99.2821	-939.458	-806.388	-673.038	54.9468
28  	102.548	-913.732	-821.235	-673.038	43.2003
29  	105.693	-911.708	-801.496	-673.038	46.655 
30  	108.775	-900.542	-774.801	-673.038	44.7027
31  	111.975	-896.413	-798.597	-673.038	39.2363
32  	115.508	-913.055	-820.654	-673.038	52.1524
33  	118.698	-941.338	-888.433	-673.038	41.2138
34  	121.978	-955.797	-858.112	-673.038	76.4022
35  	125.539	-954.215	-887.232	-673.038	42.4661
36  	128.883	-960.922	-850.903	-673.038	47.4107
37  	132.441	-899.836	-747.973	-673.038	34.8417
38  	135.887	-892.619	-790.926	-673.038	34.341 
39  	139.021	-887.731	-751.305	-673.038	30.721 
