ngen	time   	min     	avg     	max     	std    
0   	8.08763	-2745.75	-1576.27	-1166.19	342.074
1   	10.7691	-2477.47	-1462.2 	-1092.55	276.161
2   	13.6449	-2552.33	-1475.61	-1092.55	323.869
3   	16.4527	-2565.92	-1503.79	-1092.55	356.86 
4   	19.0501	-2646.64	-1554.94	-1092.55	394.069
5   	21.7094	-2631.82	-1457.54	-1092.55	297.342
6   	24.3437	-2692.25	-1636.95	-1092.55	427.1  
7   	27.0132	-2647.21	-1696.28	-1092.55	448.101
8   	29.788 	-2599.46	-1685.42	-1092.55	467.668
9   	32.6271	-2742.39	-1661.82	-1092.55	410.547
10  	35.4291	-2515.95	-1673.89	-1092.55	389.323
11  	38.3034	-2735.05	-1707.85	-1092.55	405.566
12  	40.823 	-2641.25	-1666.13	-1092.55	385.203
13  	43.7006	-2723.13	-1675.24	-1092.55	410.39 
14  	46.6282	-2588.89	-1543.93	-1092.55	304.219
15  	49.229 	-2829.11	-1686.49	-1092.55	390.497
16  	52.0176	-2712.87	-1642.06	-1092.55	226.584
17  	54.6715	-2961.7 	-1794.95	-1092.55	312.254
18  	57.3001	-2856.12	-1821.39	-1092.55	393.23 
19  	60.1696	-2849.97	-1711.79	-1092.55	407.842
20  	62.7942	-2565.26	-1634.42	-1092.55	262.689
21  	65.6443	-2742.05	-1682.71	-1092.55	258.689
22  	68.3465	-2874.47	-1990.33	-1092.55	489.95 
23  	70.9243	-2849.19	-1808.54	-1092.55	457.666
24  	73.7252	-2708.6 	-1764.33	-1092.55	491.631
25  	76.4108	-2475.43	-1629.27	-1092.55	391.029
26  	79.0704	-2734.26	-1695.24	-1092.55	340.691
27  	81.9148	-2530.48	-1500.93	-1092.55	198.971
28  	84.7228	-2591.42	-1696.88	-1092.55	399.793
29  	87.6249	-2882.83	-2075.27	-1092.55	490.462
30  	90.2217	-2648.66	-1948.69	-1092.55	439.492
31  	92.8919	-2878.93	-1760.92	-1092.55	294.351
32  	95.7123	-2559.55	-1658.46	-1092.55	275.73 
33  	98.3567	-2663.32	-2116.81	-1092.55	434.305
34  	100.999	-2443.61	-1502.17	-1092.55	166.694
35  	103.573	-2934.1 	-2267.55	-1092.55	473.472
36  	106.374	-2683.08	-1760.58	-1092.55	318.895
37  	109.102	-2859.92	-2103   	-1092.55	464.748
38  	111.786	-2699.32	-2247.57	-1092.55	288.437
39  	114.573	-2551.74	-2047.04	-1092.55	413.193
40  	117.139	-2692.86	-1637.93	-1092.55	299.641
41  	119.753	-2768.99	-1710.63	-1092.55	352.956
42  	122.41 	-2602.71	-1673.11	-1092.55	297.363
43  	125.223	-2727.56	-1759.31	-1092.55	254.758
44  	127.805	-2754.87	-1601.39	-1092.55	305.571
45  	130.468	-2748.73	-1698.74	-1092.55	358.607
46  	133.038	-2588.54	-1612.83	-1092.55	174.563
47  	135.82 	-2760.24	-1535.01	-1092.55	332.608
48  	138.468	-2704.78	-1716.5 	-1092.55	221.689
49  	141.274	-2820.55	-1762.54	-1092.55	196.981
50  	143.999	-2633.59	-1409.47	-1092.55	294.799
51  	146.697	-2333.91	-1412.17	-1092.55	202.577
52  	149.455	-2599.95	-1498.88	-1092.55	153.855
53  	152.154	-2293.52	-1450.12	-1092.55	197.58 
54  	154.712	-2884.58	-2613.92	-1092.55	442.792
55  	157.42 	-2788.9 	-2213.92	-1092.55	415.7  
56  	160.302	-2743.09	-1843.51	-1092.55	275.675
57  	163.047	-2718   	-2083.89	-1092.55	457.057
58  	165.707	-2630.39	-1631.51	-1092.55	265.371
59  	168.428	-2796.51	-1796.27	-1092.55	441.51 
60  	171.262	-2378.95	-1470.4 	-1092.55	169.557
61  	173.892	-2393.32	-1537.98	-1092.55	227.302
62  	176.743	-2549.79	-1558.13	-1092.55	213.421
63  	179.344	-2850.1 	-2470.36	-1092.55	472.697
64  	181.957	-2746.48	-2235.48	-1092.55	344.157
65  	184.698	-2802.55	-2262.38	-1092.55	415.105
66  	187.448	-2811.92	-1924.21	-1092.55	347.556
67  	190.045	-2710.21	-1717.1 	-1092.55	125.187
68  	192.656	-2740.23	-1675.99	-1092.55	399.307
69  	195.479	-2592.93	-2305.79	-1092.55	318.821
70  	198.119	-2788.14	-2350.17	-1092.55	230.692
71  	200.691	-2631.55	-1517.36	-1092.55	378.08 
72  	203.485	-2459.06	-2103.27	-1092.55	284.224
73  	206.195	-2742.88	-1736.62	-1092.55	193.476
74  	208.747	-2666.76	-1713.72	-1092.55	277.164
75  	211.618	-2730.31	-2352.89	-1092.55	282.491
76  	214.308	-2439.32	-1669.66	-1092.55	291.941
77  	217.177	-2506.79	-2275.02	-1092.55	212.912
78  	220.126	-2596.34	-2272.31	-1092.55	112.29 
79  	222.906	-2572.79	-1716.8 	-1092.55	197.856
80  	225.761	-2538.2 	-2356.45	-1092.55	313.042
81  	228.314	-2846.11	-2291.63	-1092.55	422.518
82  	230.779	-2498.13	-1606.03	-1092.55	257.478
83  	233.429	-2800.19	-1878.5 	-1092.55	238.971
84  	236.125	-2772.46	-2062.38	-1092.55	466.875
85  	238.733	-2536.45	-1489.97	-1092.55	161.49 
86  	241.424	-2738.4 	-1844.53	-1092.55	344.875
87  	244.226	-2345   	-2223.59	-1092.55	185.351
88  	246.959	-2778.08	-2474.53	-1092.55	187.795
89  	249.659	-2565.63	-2289.94	-1092.55	111.839
90  	252.257	-2495.89	-1778.35	-1092.55	233.861
91  	255.127	-2791.46	-2520.97	-1092.55	286.828
92  	257.752	-2662.08	-1781.4 	-1092.55	221.602
93  	260.505	-2257.2 	-1576.92	-1092.55	80.0355
94  	263.18 	-2405.04	-1572.44	-1092.55	298.531
95  	265.93 	-2758   	-2519.54	-1092.55	404.034
96  	268.52 	-2732.98	-2499.51	-1092.55	363.074
97  	271.26 	-2670.26	-1674.84	-1092.55	289.487
98  	273.968	-2268.3 	-1359.81	-1092.55	186.91 
99  	276.855	-3008.15	-1785.56	-1092.55	298.394
ngen	time   	min     	avg     	max     	std    
0   	8.11476	-2619.54	-1538.66	-982.447	291.068
1   	10.9333	-2576.06	-1432.88	-982.447	269.082
2   	13.6099	-2636.34	-1427.4 	-982.447	305.921
3   	16.3675	-2833.3 	-1533.41	-982.447	394.821
4   	19.0866	-2538.71	-1481.9 	-982.447	321.837
5   	21.7456	-2529.94	-1480.62	-982.447	307.994
6   	24.492 	-2794.29	-1677.95	-982.447	510.958
7   	27.2138	-2749.65	-1661.51	-982.447	425.114
8   	29.9082	-2806.74	-1718.9 	-982.447	434.32 
9   	32.7483	-2723.79	-1705.99	-982.447	463.255
