ngen	time   	min     	avg     	max     	std    
0   	4.07521	-1998.1 	-830.34 	-477.789	324.348
1   	5.5453 	-1788.5 	-732.262	-477.789	279.989
2   	6.87715	-1832.43	-696.703	-472.491	278.847
3   	8.23797	-1897.02	-750.659	-469.56 	347.69 
4   	9.58576	-1935.72	-707.171	-469.56 	288.164
5   	10.7963	-1816.88	-670.783	-459.476	215.206
6   	12.1727	-1880.09	-771.144	-459.476	294.632
7   	13.6074	-1741.4 	-688.131	-459.476	165.35 
8   	14.8976	-1705.63	-742.673	-459.476	268.277
9   	16.2335	-1984.29	-855.437	-459.476	367.585
10  	17.5982	-1999.72	-1091.32	-459.476	485.823
11  	18.8609	-1955.91	-853.925	-459.476	327.782
12  	20.2295	-1973.54	-1003.69	-459.476	359.475
13  	21.4832	-1862.33	-930.989	-459.476	350.091
14  	22.8225	-1952.27	-841.613	-459.476	341.211
15  	24.1646	-1998.42	-1008.95	-459.476	375.127
16  	25.6085	-2072.77	-1125.46	-459.476	467.747
17  	26.8718	-2008.45	-977.169	-459.476	424.591
18  	28.32  	-2035.53	-1205.98	-459.476	440.223
19  	29.6867	-2001.1 	-1013.36	-459.476	384.711
20  	31.0596	-1808.22	-957.041	-459.476	399.862
21  	32.4566	-1754.64	-804.2  	-459.476	296.907
22  	33.7073	-2014.76	-1135.18	-459.476	453.203
23  	35.1445	-1770.4 	-1129.72	-459.476	450.711
24  	36.5622	-2028.7 	-1354.25	-459.476	406.698
25  	37.8872	-1741.27	-832.655	-459.476	230.241
26  	39.2131	-2022.41	-1181.76	-459.476	405.677
27  	40.4891	-1998.03	-1510.09	-459.476	364.009
28  	41.7249	-1975.43	-1168.89	-459.476	448.707
29  	42.9658	-2061.7 	-1384.18	-459.476	481.886
30  	44.2535	-2021.12	-882.275	-459.476	300.374
31  	45.5725	-1094.95	-703.58 	-459.476	104.036
32  	46.9216	-1943.55	-946.797	-459.476	342.449
33  	48.2329	-1916.05	-1274.62	-459.476	478.678
34  	49.521 	-2034.66	-1286.8 	-459.476	485.778
35  	50.8949	-2025.53	-918.228	-459.476	257.75 
36  	52.1762	-1726.73	-887.054	-459.476	294.305
37  	53.5856	-1983.01	-901.274	-459.476	276.143
38  	55.0286	-1848.64	-1256.65	-459.476	434.031
39  	56.3932	-1707.45	-815.285	-459.476	214.88 
40  	57.6274	-1963.05	-867.082	-459.476	97.4147
41  	58.976 	-2031.31	-788.76 	-459.476	347.825
42  	60.3034	-2028.68	-1722.62	-459.476	364.55 
43  	61.6052	-1986.11	-1741.02	-459.476	200.331
44  	62.9356	-1773.38	-818.633	-459.476	202.203
45  	64.2518	-2080.74	-1562.42	-459.476	363.338
46  	65.5525	-2011.17	-1453.44	-459.476	333.526
47  	66.9846	-1812.29	-1381.8 	-459.476	434.941
48  	68.2453	-1715.36	-992.479	-459.476	180.473
49  	69.523 	-1065.09	-748.767	-459.476	68.0454
50  	70.9727	-1762.91	-1582.78	-459.476	234.314
51  	72.2179	-2034.55	-1403.21	-459.476	534.39 
52  	73.5179	-1834.61	-1437.53	-459.476	297.394
53  	74.8526	-1725.98	-897.476	-459.476	366.936
54  	76.1312	-1557.67	-1408.68	-459.476	282.3  
55  	77.4353	-1533.3 	-725.898	-459.476	193.502
56  	78.8033	-1702.59	-779.934	-459.476	316.011
57  	80.194 	-896.581	-836.826	-459.476	89.2982
58  	81.6203	-1674.8 	-1320.51	-459.476	428.995
59  	82.9211	-1837.42	-1090.36	-459.476	355.154
60  	84.212 	-1244.37	-849.322	-459.476	61.948 
61  	85.5414	-1001.55	-914.128	-459.476	42.9747
62  	86.9849	-1086.01	-751.506	-459.476	138.758
63  	88.3869	-1835.38	-1648.83	-459.476	315.401
64  	89.729 	-1856.24	-1537.98	-459.476	164.892
65  	91.0455	-1863.62	-1472.06	-459.476	278.886
66  	92.4891	-1825.05	-949.032	-459.476	175.514
67  	93.8736	-1130.5 	-824.752	-459.476	77.4998
68  	95.271 	-1984.77	-1870.26	-459.476	302.434
69  	96.6351	-1959.81	-914.328	-459.476	286.259
70  	97.8936	-1916.56	-971.044	-459.476	257.51 
71  	99.3116	-1150.21	-1082.59	-459.476	98.1485
72  	100.683	-1591.15	-1273.09	-459.476	399.439
73  	102.047	-1742.66	-1643.95	-459.476	263.049
74  	103.366	-2008.92	-1673.16	-459.476	132.472
75  	104.793	-1831.75	-1159.59	-459.476	359.022
76  	106.197	-2040.33	-1663.08	-459.476	259.647
77  	107.56 	-1742.3 	-793.346	-459.476	319.892
78  	108.951	-717.657	-615.968	-459.476	32.4758
79  	110.274	-910.169	-689.373	-459.476	42.3581
80  	111.564	-1745.11	-1356.51	-459.476	271.332
81  	112.885	-1445.26	-624.173	-459.476	204.241
82  	114.269	-945.334	-864.15 	-459.476	86.8419
83  	115.673	-1978.64	-1799.48	-459.476	355.432
84  	116.941	-1931.46	-1082.46	-459.476	199.161
85  	118.277	-1827.39	-1720.49	-459.476	265.021
