ngen	time   	min     	avg     	max     	std    
0   	8.07484	-1145.78	-721.743	-610.926	137.937
1   	10.638 	-1144.81	-679.398	-607.995	95.4956
2   	13.4088	-1131.82	-682.016	-600.297	114.609
3   	15.963 	-1149.44	-665.506	-594.405	89.5249
4   	18.5184	-1163.53	-720.823	-585.379	165.745
5   	20.9879	-1137.28	-688.441	-585.379	125.305
6   	23.7934	-1143.16	-731.317	-585.379	174.407
7   	26.281 	-1128   	-701.19 	-585.379	136.825
8   	28.82  	-1157.74	-723.357	-585.379	158.202
9   	31.5576	-1132.34	-692.72 	-585.379	120.774
10  	34.1087	-1176.35	-820.781	-585.379	211.619
11  	36.5725	-1161.38	-688.987	-585.379	110.362
12  	39.2231	-1163.11	-831.062	-585.379	222.245
13  	41.8209	-1188   	-860.156	-585.379	227.534
14  	44.3451	-1183.03	-899.435	-585.379	230.763
15  	47.001 	-1164.52	-740.228	-585.379	143.144
16  	49.6048	-1170.98	-728.798	-585.379	129.394
17  	52.0619	-1178.67	-742.011	-585.379	143.13 
18  	54.5886	-1174.73	-912.988	-585.379	217.949
19  	57.4156	-1183.02	-902.525	-585.379	216.544
20  	59.9943	-1182.57	-732.913	-585.379	124.614
21  	62.6976	-1164.49	-912.362	-585.379	212.846
22  	65.1245	-1162.16	-732.351	-585.379	151.554
23  	67.7643	-1181.74	-789.098	-585.379	190.299
24  	70.303 	-1180.46	-751.272	-585.379	139.944
25  	72.7091	-1191.68	-716.342	-585.379	118.907
26  	75.3725	-1213.22	-811.82 	-585.379	191.28 
27  	78.0341	-1184.26	-947.012	-585.379	214.925
28  	80.5383	-1220.75	-928.03 	-585.379	221.599
29  	83.1975	-1163.85	-921.354	-585.379	211.718
30  	85.8983	-1158.86	-714.78 	-584.749	164.943
31  	88.4762	-771.944	-677.97 	-584.749	31.1739
32  	91.2535	-1173.52	-856.995	-584.749	219.308
33  	93.7589	-1149.3 	-699.214	-584.749	131.302
34  	96.4275	-1185.52	-1031.19	-584.749	201.585
35  	98.8916	-1189.85	-990.075	-584.749	184.793
36  	101.474	-1168.31	-1092.07	-584.749	106.439
