ngen	time   	min     	avg     	max     	std    
0   	8.249  	-2581.27	-1551.67	-1043.59	294.837
1   	10.9156	-2444.28	-1449.98	-1043.59	252.677
2   	13.645 	-2469.85	-1431.53	-1019.39	275.164
3   	16.5266	-2553.17	-1462.58	-984.628	326.117
4   	19.2773	-2506.47	-1512.04	-984.628	363.782
5   	22.0424	-2590.79	-1514.71	-984.628	341.308
6   	24.5805	-2708.23	-1707.21	-984.628	453.213
7   	27.4369	-2793.44	-1679.83	-984.628	450.2  
8   	30.0142	-2835.18	-1578.68	-984.628	376.538
9   	32.8293	-2812.54	-1755.38	-984.628	469.896
10  	35.615 	-2651.24	-1720.57	-984.628	422.299
11  	38.1665	-2804.68	-1727.27	-984.628	463.439
12  	41.0565	-2733.6 	-1758.89	-984.628	424.611
13  	43.7636	-2771.8 	-1768.7 	-984.628	461.715
14  	46.5814	-2748.54	-1509.43	-984.628	248.924
15  	49.297 	-2696.42	-1811.87	-984.628	440.299
16  	52.1042	-2640.99	-1707.16	-984.628	399.722
17  	54.9441	-2690.87	-1502.34	-984.628	313.125
18  	57.7822	-2602.05	-1699.06	-984.628	380.775
19  	60.363 	-2855.62	-1813.75	-984.628	452.337
20  	62.9145	-2751.28	-1954.01	-984.628	458.402
21  	65.4458	-2716.1 	-1673.99	-984.628	312.246
22  	68.1255	-2728.3 	-1756.43	-984.628	339.871
23  	70.7885	-2679.96	-1676.16	-984.628	406.677
24  	73.6612	-2827.94	-2083.08	-984.628	449.97 
25  	76.5783	-2850.94	-1866.82	-984.628	489.273
26  	79.1503	-2611.59	-1599.28	-984.628	430.26 
27  	81.9931	-2665.51	-1753.73	-984.628	451.799
28  	84.5975	-2663.18	-1724.01	-984.628	450.133
29  	87.3334	-2761.88	-1678.2 	-984.628	427.002
30  	90.1618	-2555.94	-1555.43	-984.628	165.316
31  	92.9263	-2637.19	-2134.15	-984.628	299.612
32  	95.7814	-2555.9 	-1659.57	-984.628	293.866
33  	98.3982	-2542.7 	-1701.99	-984.628	410.342
34  	100.948	-2748.27	-1994.5 	-984.628	489.693
35  	103.732	-2842.06	-1646.68	-984.628	327.323
36  	106.369	-2842.41	-2064.83	-984.628	397.21 
37  	108.919	-2817.89	-1934.52	-984.628	374.493
38  	111.476	-2939.22	-2329.08	-984.628	380.373
39  	114.153	-2916.43	-1963.58	-984.628	413.426
40  	117.005	-2719.34	-1929.97	-984.628	390.963
41  	119.705	-2583.32	-1661.02	-984.628	208.157
42  	122.337	-2753.58	-2094.12	-984.628	430.889
43  	125.108	-2676.99	-1986.26	-984.628	379.114
44  	127.94 	-2529.34	-1505.58	-984.628	350.966
45  	130.471	-2933.86	-2121.5 	-984.628	609.235
46  	133.315	-2780.67	-2051.58	-984.628	607.511
47  	136.027	-2839.78	-2544.61	-984.628	366.034
48  	138.791	-2670.24	-1693.32	-984.628	401.937
49  	141.561	-2721.78	-2074.83	-984.628	492.102
50  	144.36 	-2785.25	-1590.05	-984.628	254.206
51  	147.005	-2661.55	-1804.54	-984.628	383.182
52  	149.875	-2696.03	-1635.58	-984.628	252.512
53  	152.714	-2784.57	-2319.99	-984.628	320.687
