ngen	time   	min     	avg     	max     	std    
0   	4.14874	-5223.9 	-2477.08	-1221.92	662.236
1   	5.62015	-4044.15	-2065.5 	-1192.29	521.084
2   	7.07978	-4338.15	-1987.92	-1186.39	556.557
3   	8.49689	-3853.91	-1875.87	-1090.68	511.756
4   	9.94375	-4220.88	-2122.19	-1090.68	693.817
5   	11.3017	-4178.41	-2131.67	-1090.68	604.12 
6   	12.6226	-4848.44	-2384.61	-1090.68	726.902
7   	13.8703	-4645.98	-2347.83	-1090.68	637.22 
8   	15.1787	-4474.82	-2496.25	-1090.68	746.459
9   	16.553 	-4445.69	-2658.81	-1090.68	745.815
10  	17.9383	-4527.09	-2530.89	-1090.68	720.405
11  	19.3069	-4697.73	-2389.63	-1065.82	726.239
12  	20.6264	-4674.8 	-2530.57	-1065.82	867.864
13  	21.9711	-5247.03	-3067.88	-1065.82	883.748
14  	23.389 	-5120.84	-3058.91	-1065.82	876.728
15  	24.6966	-5180.23	-2912.84	-1065.82	904.676
16  	26.0426	-5459.02	-3199.34	-1065.82	907.404
17  	27.3951	-5037.46	-2582.05	-1065.82	716.371
18  	28.831 	-5270.75	-2551.77	-1065.82	847.368
19  	30.2104	-4660.55	-2916.74	-1065.82	711.875
20  	31.5914	-5199.54	-3343.95	-1065.82	845.574
21  	32.9565	-4900.35	-2761.1 	-1065.82	696.689
22  	34.3802	-6027.81	-3013.34	-1065.82	845.093
23  	35.8398	-4952.73	-3256.04	-1065.82	718.988
24  	37.0488	-4815.09	-2671.19	-1065.82	740.057
25  	38.4388	-5125.94	-3081.28	-1065.82	800.894
26  	39.7928	-6038.4 	-3352.81	-1065.82	1004.73
27  	41.2812	-5209.41	-3197.98	-1065.82	764.888
28  	42.6918	-5463.4 	-4072.39	-1065.82	864.052
29  	43.9896	-5652.14	-3597.64	-1065.82	840.666
30  	45.3607	-4694.12	-2359.37	-1045.83	688.89 
31  	46.804 	-4037.21	-2313.65	-1045.83	660.39 
32  	48.1971	-5348.17	-3045.89	-1045.83	867.432
33  	49.45  	-5405.6 	-3653.06	-1045.83	912.975
34  	50.819 	-5080.32	-3049.68	-1045.83	748.501
35  	52.1511	-4298.43	-2342.86	-1045.83	615.121
36  	53.413 	-4377.82	-2619.41	-1045.83	787.718
37  	54.772 	-4869.87	-3173.11	-1045.83	712.855
38  	56.0706	-5719.74	-3538.59	-1045.83	874.107
39  	57.4131	-5286.27	-3551.51	-1045.83	686.932
40  	58.8036	-4640.72	-2487.32	-1045.83	845.747
41  	60.1871	-4764.3 	-2952.98	-1045.83	863.239
42  	61.6473	-4765.84	-2762.51	-1045.83	784.305
43  	62.9327	-5835.94	-3421.4 	-1045.83	803.252
44  	64.374 	-4554.96	-3356.23	-1045.83	734.023
45  	65.7486	-4555.55	-2635.83	-1045.83	664.934
46  	67.1871	-4757.5 	-3300.42	-1045.83	739.522
47  	68.6282	-5273.25	-3774.14	-1045.83	916.031
48  	69.9556	-5530.57	-3237.86	-1045.83	728.13 
49  	71.3304	-4439.96	-2914.46	-1045.83	600.275
50  	72.599 	-3501.78	-1969.84	-1045.83	680.978
51  	73.9245	-5013.11	-3197.83	-1045.83	905.233
52  	75.3734	-5731.79	-3730.58	-1045.83	1010.41
53  	76.7268	-4871.92	-2795.83	-1045.83	777.54 
54  	78.1231	-4803.48	-3022.37	-1045.83	434.389
55  	79.4879	-5661.5 	-3550.86	-1045.83	984.503
56  	80.9235	-4481.34	-2915.48	-1045.83	585.139
57  	82.3424	-5389.92	-3944.26	-1045.83	930.011
58  	83.7881	-4791.42	-2741.79	-1045.83	741.799
59  	85.238 	-6083.32	-4960.99	-1045.83	955.779
60  	86.571 	-5366.22	-3130.83	-1045.83	720.37 
61  	87.9394	-4960.09	-3090.97	-1045.83	650.04 
62  	89.3142	-4893.57	-3192.25	-1045.83	524.734
63  	90.6291	-3458.95	-1983.96	-1045.83	329.416
64  	91.9725	-5127.3 	-3203.32	-1045.83	744.06 
65  	93.3922	-5026.22	-3404.51	-1045.83	631.85 
66  	94.7116	-5823.34	-4404.89	-1045.83	714.448
67  	96.0554	-4834.88	-2982.66	-1045.83	782.943
68  	97.3339	-4613.82	-3269.24	-1045.83	633.518
69  	98.7887	-4034.4 	-2432.92	-1045.83	520.576
70  	100.195	-5273.42	-1949.21	-1045.83	805.146
71  	101.526	-3828.28	-2978.12	-1045.83	555.398
72  	102.832	-4773   	-3549.85	-1045.83	587.927
73  	104.197	-5467.21	-4053.46	-1045.83	814.45 
74  	105.603	-4593.04	-2014.46	-1045.83	709.169
75  	107.031	-4183.49	-2584.3 	-1045.83	651.011
76  	108.321	-4485.62	-3167.07	-1045.83	596.522
77  	109.708	-5046.6 	-2914.1 	-1045.83	648.551
78  	111.094	-5164.07	-3652.78	-1045.83	406.289
79  	112.469	-3748.12	-2150.34	-1045.83	492.315
80  	113.914	-2922.69	-2531.79	-1045.83	336.603
81  	115.325	-3721.96	-2825.45	-1045.83	348.27 
82  	116.764	-3997.78	-2736.85	-1045.83	370.766
83  	118.171	-4130.33	-3297.52	-1045.83	400.492
84  	119.579	-3947.65	-2644.5 	-1045.83	387.55 
85  	120.973	-2723.97	-1968.81	-1045.83	317.977
86  	122.294	-4652.14	-3400.21	-1045.83	805.912
87  	123.617	-4269.83	-2966.38	-1045.83	429.243
88  	125.031	-3412.99	-2673.52	-1045.83	340.967
89  	126.453	-4090.39	-3100.58	-1045.83	272.992
90  	127.832	-4277.32	-2759.85	-1045.83	344.824
91  	129.174	-5146.53	-3939.28	-1045.83	590.28 
92  	130.628	-4312.72	-2545.85	-1045.83	578.243
93  	132.052	-5550.7 	-4554.87	-1045.83	733.574
94  	133.372	-4873.38	-3740.14	-1045.83	382.868
95  	134.878	-3762.67	-1743.79	-1045.83	481.07 
96  	136.297	-2989.39	-2192.14	-1045.83	307.626
97  	137.693	-4090.49	-3750.05	-1045.83	655.836
98  	138.973	-4079.15	-2532.84	-1045.83	421.933
99  	140.254	-4723.26	-4053.19	-1045.83	666.363
ngen	time   	min     	avg     	max     	std    
0   	4.17387	-4524.69	-2366.95	-1073.72	684.123
1   	5.44565	-3956.76	-1986.05	-1073.72	537.162
2   	6.79862	-3758.39	-1952.07	-1073.03	590.687
3   	8.20272	-4257.79	-1977.42	-1073.03	655.969
4   	9.47422	-4714.96	-2150.72	-1045.99	758.198
5   	10.9132	-3789.03	-2026.4 	-1045.99	580.465
6   	12.261 	-4048.58	-2059.78	-1045.99	707.109
7   	13.5797	-4455.67	-2367.64	-1045.99	691.879
8   	14.9352	-4930.23	-2586.27	-1045.99	790.881
9   	16.2657	-4706.05	-2449.46	-1045.99	790.245
10  	17.5279	-4866.91	-2559.39	-1045.99	852.585
11  	18.9228	-4688.83	-2579.21	-1045.99	827.86 
12  	20.2096	-4641.15	-2408.31	-1045.99	675.517
13  	21.5449	-4688.45	-2493.84	-1045.99	767.538
14  	22.9391	-5120.43	-3060.69	-1045.99	834.599
15  	24.299 	-5698.36	-2944.83	-1045.99	807.479
16  	25.7234	-5023.64	-2783.58	-1045.99	727.51 
17  	27.1257	-5348.26	-3151.36	-1045.99	926.392
18  	28.4823	-5062.58	-2961.86	-1045.99	792.783
19  	29.8565	-4997.6 	-2950.34	-1045.99	801.391
20  	31.2388	-5749.9 	-2944.82	-1045.99	814.883
21  	32.5421	-5055.14	-2869.87	-1045.99	823.407
22  	33.9136	-4730.39	-3004.01	-1045.99	783.658
23  	35.2916	-4665.44	-2856.3 	-1045.99	722.778
24  	36.691 	-4415.38	-2527.63	-1045.99	655.817
25  	37.9598	-5034.23	-3182.72	-1045.99	819.529
26  	39.3453	-4655.51	-2793.13	-1045.99	746.027
27  	40.7724	-4899.68	-2890.08	-1045.99	723.505
