ngen	time   	min     	avg     	max     	std    
0   	10.0502	-807.29 	-731.332	-667.848	26.8202
1   	13.5425	-795.405	-718.865	-667.848	24.8921
2   	16.8608	-791.198	-711.152	-656.404	24.5492
3   	19.9727	-793.618	-710.594	-652.616	26.2798
4   	23.268 	-805.65 	-719.974	-652.616	28.7705
5   	26.7581	-801.02 	-719.494	-652.616	28.7358
6   	29.9848	-803.952	-722.626	-652.616	28.5444
7   	33.1413	-800.783	-719.727	-652.616	27.4807
8   	36.4547	-802.125	-725.007	-652.616	25.9916
9   	39.9372	-806.633	-731.261	-652.616	28.2611
10  	43.1408	-824.947	-728.477	-652.616	30.4037
11  	46.6311	-828.727	-732.502	-652.616	36.0709
12  	50.0751	-810.154	-729.248	-652.616	26.6102
13  	53.5237	-802.091	-723.556	-652.616	24.106 
14  	56.9205	-814.435	-740.194	-652.616	30.5368
15  	60.0676	-811.091	-752.099	-652.616	24.6059
16  	63.2626	-806.376	-751.565	-652.616	23.994 
17  	66.4014	-812.926	-734.361	-652.616	23.0839
18  	69.9832	-836.242	-747.194	-652.616	32.6218
19  	73.388 	-819.977	-751.549	-652.616	27.7811
20  	76.741 	-840.078	-759.793	-652.616	29.3979
21  	79.9226	-804.933	-746.901	-652.616	24.8309
22  	83.247 	-823.484	-747.131	-652.616	33.0754
23  	86.4967	-841.999	-767.93 	-652.616	30.249 
24  	90.0228	-843.59 	-762.662	-652.616	30.9301
25  	93.4526	-840.944	-761.991	-652.616	34.8896
26  	96.5571	-820.51 	-748.695	-652.616	26.5763
27  	99.8132	-825.11 	-754.998	-652.616	32.2667
28  	103.42 	-823.626	-758.025	-652.616	29.27  
29  	106.721	-827.789	-748.683	-652.616	30.2926
30  	109.997	-804.131	-753.411	-652.616	22.1059
31  	113.609	-816.635	-742.166	-652.616	27.3205
32  	116.966	-799.293	-731.037	-652.616	21.2279
33  	120.524	-820.105	-771.937	-652.616	28.001 
34  	123.76 	-801.265	-741.467	-652.616	24.0218
35  	126.904	-811.653	-740.687	-652.616	27.0974
36  	130.331	-828.536	-723.367	-652.616	20.7138
37  	133.532	-826.873	-758.453	-652.616	31.1438
38  	136.689	-830.948	-758.42 	-652.616	29.789 
39  	139.872	-812.558	-750.451	-652.616	21.952 
40  	143.261	-808.388	-747.7  	-652.616	27.5054
41  	146.536	-815.671	-757.939	-652.616	20.6403
42  	149.862	-843.626	-755.056	-652.616	23.7046
43  	153.109	-816.507	-722.743	-652.616	25.7689
44  	156.283	-832.515	-789.797	-652.616	31.6385
45  	159.465	-800.893	-751.593	-652.616	22.9474
46  	162.993	-818.292	-779.341	-652.616	25.4173
47  	166.46 	-811.283	-736.495	-652.616	25.1621
48  	169.675	-802.829	-754.619	-652.616	30.9796
49  	173.006	-823.148	-759.029	-652.616	31.9437
50  	176.279	-810.042	-751.511	-652.616	33.4419
51  	179.484	-827.254	-770.944	-652.616	31.0307
52  	182.789	-827.267	-731.471	-652.616	25.567 
53  	185.938	-790.671	-719.226	-652.616	18.4736
54  	189.315	-804.948	-727.117	-652.616	25.3871
55  	192.726	-764.841	-722.18 	-652.616	15.2953
56  	195.832	-822.363	-766.515	-652.616	26.384 
57  	198.861	-811.339	-746.818	-652.616	26.0608
58  	202.369	-829.498	-739.778	-652.616	21.2172
59  	205.546	-823.54 	-748.013	-652.616	16.4537
60  	208.742	-812.154	-767.392	-652.616	13.3842
61  	212.017	-819.805	-778.547	-652.616	15.2595
62  	215.529	-807.482	-734.098	-652.616	15.3278
63  	218.753	-765.876	-714.036	-652.616	22.7912
64  	222.001	-818.733	-760.025	-652.616	26.6761
65  	225.245	-789.761	-757.967	-652.616	16.9392
66  	228.461	-800.688	-744.43 	-652.616	28.9971
67  	231.529	-790.32 	-761.846	-652.616	19.5585
68  	234.834	-783.081	-749.586	-652.616	14.5705
69  	238.08 	-810.248	-721.847	-652.616	23.1421
70  	241.435	-821.604	-716.92 	-652.616	13.9098
71  	244.885	-817.848	-792.038	-652.616	29.3108
72  	248.4  	-814.472	-789.038	-652.616	18.857 
73  	251.704	-792.586	-752.927	-652.616	15.9422
74  	255.183	-812.523	-761.51 	-652.616	20.4631
75  	258.483	-777.256	-723.294	-652.616	26.2105
76  	261.7  	-806.703	-731.678	-652.616	37.5357
77  	265.069	-805.104	-761.573	-652.616	27.8153
78  	268.464	-831.895	-775.884	-652.616	29.556 
79  	271.708	-840.656	-752.942	-652.616	41.6419
80  	274.877	-805.173	-765.808	-652.616	20.8927
81  	278.4  	-801.224	-741.829	-652.616	26.7927
82  	281.731	-827.502	-745.682	-652.616	25.6915
83  	284.908	-823.702	-741.565	-652.616	26.0729
84  	288.344	-801.719	-752.983	-652.616	14.5116
85  	291.517	-791.18 	-730.735	-652.616	22.0091
86  	295.012	-826.105	-793.905	-652.616	33.6828
87  	298.467	-812.551	-689.577	-652.616	38.1243
88  	301.839	-801.763	-731.651	-652.616	35.3409
89  	305.097	-759.716	-741.155	-652.616	17.8213
90  	308.625	-809.553	-738.196	-652.616	11.733 
91  	312.006	-837.667	-806.309	-652.616	27.9195
92  	315.6  	-824.441	-732.091	-652.616	30.7156
93  	319.153	-786.251	-742.768	-652.616	14.6136
94  	322.573	-774.466	-741.153	-652.616	13.3069
95  	325.827	-807.637	-780.904	-652.616	25.9891
96  	329.089	-797.687	-737.832	-652.616	17.1986
97  	332.311	-818.357	-780.245	-652.616	24.1747
98  	335.898	-819.681	-777.35 	-652.616	27.0935
99  	339.157	-791.384	-731.416	-652.616	19.3894
ngen	time   	min     	avg     	max     	std    
