ngen	time   	min     	avg     	max     	std    
0   	10.2843	-919.648	-751.768	-677.752	42.3439
1   	13.5801	-883.872	-739.246	-662.929	38.0093
2   	16.7358	-915.752	-736.385	-662.929	40.9628
3   	19.8825	-888.412	-730.488	-662.929	34.7076
4   	23.0188	-911.887	-731.431	-655.286	35.094 
5   	26.2995	-895.17 	-745.02 	-655.286	46.3687
6   	29.5644	-908.497	-750.694	-655.286	42.0992
7   	32.9251	-917.457	-748.117	-655.286	47.8809
8   	36.351 	-895.818	-740.962	-655.286	37.7411
9   	39.8751	-939.62 	-765.094	-655.286	55.0694
10  	43.197 	-910.097	-757.338	-655.286	47.2347
11  	46.4091	-924.061	-754.31 	-655.286	47.8309
12  	49.5049	-900.241	-746.192	-655.286	33.4386
13  	53.027 	-931.949	-778.853	-655.286	59.4371
14  	56.3057	-930.391	-769.688	-655.286	55.1452
15  	59.6253	-920.476	-772.276	-655.286	57.7176
16  	62.8332	-951.753	-763.215	-655.286	43.1034
17  	65.9146	-974.765	-778.063	-655.286	56.1486
18  	68.9537	-926.847	-778.975	-655.286	58.0503
19  	72.0665	-928.787	-765.229	-655.286	54.0331
20  	75.5661	-952.954	-801.031	-655.286	70.2328
21  	78.9484	-939.966	-808.21 	-655.286	68.6923
22  	82.3183	-939.915	-804.806	-655.286	62.9298
23  	85.7944	-947.631	-825.674	-655.286	64.6553
24  	89.2436	-934.986	-789.019	-655.286	57.7929
25  	92.5555	-931.745	-765.241	-655.286	48.3357
26  	95.8698	-925.859	-820.122	-655.286	63.1243
27  	99.4059	-919.748	-774.462	-655.286	53.4691
28  	102.779	-942.436	-761.084	-655.286	42.0098
29  	106.153	-952.277	-766.401	-655.286	34.9264
30  	109.419	-923.355	-778.814	-655.286	58.9772
31  	112.747	-948.412	-805.181	-655.286	69.7581
32  	115.835	-957.902	-798.343	-655.286	68.8151
33  	119.085	-893.426	-780.816	-655.286	38.4077
34  	122.188	-935.678	-787.534	-655.286	62.8233
35  	125.183	-954.307	-786.328	-655.286	72.8917
36  	128.514	-939.314	-779.41 	-655.286	63.2916
37  	131.928	-951.613	-797.716	-655.286	67.1818
38  	135.231	-908.149	-782.681	-655.286	37.2717
39  	138.358	-887.566	-744.399	-655.286	20.7276
40  	141.633	-983.527	-871.551	-655.286	78.2803
41  	144.75 	-928.126	-758.456	-655.286	38.5072
42  	148.026	-931.341	-797.963	-655.286	66.1553
43  	151.388	-920.993	-834.186	-655.286	39.8478
44  	154.374	-958.73 	-822.379	-655.286	52.7579
45  	157.52 	-881.584	-767.721	-655.286	21.3457
46  	160.719	-938.29 	-860.69 	-655.286	47.2601
47  	164.174	-965.542	-813.186	-655.286	68.6745
48  	167.451	-955.453	-786.18 	-655.286	32.2635
49  	171.056	-934.344	-785.977	-655.286	24.9241
50  	174.427	-919.494	-759.4  	-655.286	24.0094
51  	177.569	-930.049	-749.371	-655.286	40.851 
52  	181.139	-963.516	-860.086	-655.286	59.5633
53  	184.273	-935.946	-810.2  	-655.286	67.8337
54  	187.449	-942.115	-738.982	-655.286	49.5683
55  	190.684	-953.385	-766.546	-655.286	54.2663
56  	194.04 	-966.907	-861.544	-655.286	58.5429
57  	197.344	-932.87 	-831.199	-655.286	53.5235
58  	200.685	-937.252	-817.131	-655.286	67.9125
59  	203.919	-955.768	-771.104	-655.286	66.4108
60  	207.408	-893.169	-748.059	-655.286	20.3565
61  	210.517	-934.113	-885.559	-655.286	50.9401
62  	213.767	-912.918	-780.006	-655.286	79.4428
63  	217.077	-943.556	-765.832	-655.286	33.6634
64  	220.435	-905.208	-818.898	-655.286	35.6705
65  	223.561	-991.816	-909.987	-655.286	69.2762
66  	226.864	-950.372	-769.598	-655.286	29.132 
67  	229.967	-810.589	-742.94 	-655.286	15.4352
68  	233.258	-768.833	-748.333	-655.286	13.6348
69  	236.567	-939.185	-765.833	-655.286	31.2211
70  	239.828	-938.678	-881.673	-655.286	51.0148
71  	242.985	-950.061	-742.238	-655.286	45.6019
72  	246.39 	-888.081	-753.406	-655.286	28.5447
73  	249.642	-792.777	-725.584	-655.286	13.3358
74  	253.103	-825.309	-764.363	-655.286	27.807 
75  	256.386	-843.061	-793.594	-655.286	33.8047
76  	259.983	-819.948	-740.93 	-655.286	24.225 
77  	263.315	-932.491	-826.74 	-655.286	71.6864
78  	266.634	-912.746	-772.344	-655.286	19.7198
79  	270.142	-956.617	-816.009	-655.286	61.6212
80  	273.252	-899.791	-802.753	-655.286	62.4688
81  	276.495	-932.372	-780.361	-655.286	21.8607
82  	279.732	-901.153	-842.751	-655.286	48.4522
83  	283.12 	-939.017	-856.161	-655.286	41.195 
84  	286.477	-957.152	-793.77 	-655.286	59.5288
85  	289.645	-922.345	-763.861	-655.286	28.0779
86  	293.167	-938.444	-889.264	-655.286	44.0858
87  	296.575	-926.601	-835.931	-655.286	26.2407
88  	300.008	-926.184	-779.684	-655.286	22.6341
89  	303.178	-922.118	-750.316	-655.286	29.227 
90  	306.35 	-903.548	-766.859	-655.286	39.0799
91  	309.538	-941.835	-791.874	-655.286	24.9381
92  	312.669	-949.407	-740.989	-655.286	17.4044
