0	22	141.64	38.8503	2004	1	1	3.1	68.93	4	27	3.18
0	22	142.115	38.0728	2004	1	1	2.5	39.21	13	33	17.7
0	22	141.651	38.8763	2004	1	1	2.5	68.34	13	38	16.25
0	22	141.592	38.8293	2004	1	1	3.3	74.94	23	48	47.11
1	48	141.857	39.757	2004	1	2	3.6	56.52	4	48	6.42
1	46	143.534	40.9555	2004	1	2	4.3	57	18	47	17.06
0	46	143.387	41.0277	2004	1	2	3.4	59	20	2	21.96
0	46	143.41	41.0068	2004	1	2	4.2	57	22	50	39.25
0	22	141.643	38.752	2004	1	3	2.7	65.03	8	58	31.84
0	46	143.352	40.9498	2004	1	3	2.5	4	22	4	5.41
0	22	140.494	39.0342	2004	1	3	2.5	145.94	23	16	2.48
0	46	143.561	40.9343	2004	1	4	2.9	44	10	49	9.65
0	22	141.863	38.3315	2004	1	4	3.5	46.48	23	10	42.92
0	46	143.529	40.965	2004	1	5	3	40	3	51	18.52
0	22	141.619	38.8005	2004	1	6	3.1	69.21	1	26	44.91
0	46	142.789	41.0417	2004	1	6	3.7	27	19	3	30.41
0	46	143.606	41.7597	2004	1	6	2.5	28.65	22	39	18.82
0	22	141.606	38.8042	2004	1	7	2.8	70.9	3	51	2.92
1	22	141.592	38.8495	2004	1	7	3.8	74.09	14	10	46.26
0	22	141.637	38.8537	2004	1	8	3.3	72.91	4	22	1.14
0	42	143.197	37.9855	2004	1	8	3	28	10	11	24.26
0	22	141.545	38.6107	2004	1	8	2.9	63.92	14	34	39.73
0	48	142.024	40.007	2004	1	8	2.5	39.06	15	13	11.88
0	22	141.911	38.6973	2004	1	9	2.5	55.06	6	36	4.1
0	46	143.483	41.1132	2004	1	9	2.5	57	15	1	18.49
0	46	143.513	40.903	2004	1	9	2.5	22	18	34	15.62
0	42	142.578	38.9655	2004	1	10	3.2	28.98	7	46	42.01
0	42	142.56	38.9632	2004	1	10	3.5	28.58	7	47	21.64
0	48	141.938	40.4393	2004	1	10	2.5	56.35	16	43	2.26
0	57	143.495	39.3655	2004	1	11	2.7	48	3	49	49.3
0	42	142.17	38.0272	2004	1	11	2.7	40.55	6	35	41.47
0	42	142.166	38.6477	2004	1	11	3	39.11	8	36	17.68
0	4	141.629	38.9462	2004	1	12	3.4	74.22	1	15	30.18
0	22	141.628	38.8243	2004	1	12	2.8	68.81	2	8	33.15
0	48	141.836	39.7638	2004	1	13	3	57.9	10	46	24.29
0	57	142.856	39.127	2004	1	13	2.5	24.68	20	16	17.37
0	4	140.278	38.464	2004	1	13	2.5	9.99	20	55	11.56
1	42	142.371	38.3852	2004	1	14	3.7	32.93	2	43	46.49
0	4	141.591	38.7895	2004	1	14	3	70.04	4	19	50.11
0	4	141.685	38.8842	2004	1	14	2.6	62.47	10	44	8.01
0	48	141.85	39.7578	2004	1	14	2.8	57.28	18	10	26.07
0	42	143.353	37.978	2004	1	14	2.7	24	21	5	34.94
0	42	142.669	37.8842	2004	1	15	3	31.88	7	10	6.19
0	57	143.693	39.4137	2004	1	15	2.5	21	7	33	32.92
0	4	141.621	38.9225	2004	1	16	2.5	74.11	7	0	25.08
0	4	141.648	38.8522	2004	1	17	3.2	67.17	20	48	26.45
0	4	141.62	38.7827	2004	1	18	2.8	66.94	3	45	39.87
0	4	140.508	38.3053	2004	1	19	2.5	147.83	9	47	39.31
0	4	141.602	38.8678	2004	1	19	3.2	74.56	13	27	29.01
0	48	142.124	39.674	2004	1	20	3.2	47.17	8	20	38.55
0	32	142.378	37.8745	2004	1	20	2.9	55.46	10	5	57.9
0	32	142.888	38.0583	2004	1	21	2.5	31	0	17	54.4
0	32	142.358	37.9298	2004	1	21	2.7	44.01	11	0	7.4
0	4	141.166	38.9255	2004	1	22	2.8	87.54	6	28	19.15
0	4	141.591	38.8217	2004	1	22	2.6	74.18	6	58	58.97
0	46	143.152	40.871	2004	1	22	3.4	14.07	22	39	51.28
0	50	142.822	40.456	2004	1	23	2.8	28.48	0	57	6.52
0	50	142.584	39.6317	2004	1	23	3.1	35.36	13	26	31.95
0	4	141.678	38.9337	2004	1	24	2.5	64.55	16	51	24.28
