% function evaluation | noise-free fitness - Fopt (7.135000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
34 +4.136356649e+01 +4.136356649e+01 -1.584643351e+01 -1.584643351e+01 +1.1948e+00 +3.1386e+00 +3.8050e+00 -3.6034e+00 -5.0535e-01 -5.5884e-01 +8.0245e-01 -1.6881e+00 -3.4698e+00 -4.3850e+00 -4.2595e+00 +4.0500e+00 +2.1913e+00 +3.5651e+00 -1.1887e-01 +2.7069e+00 +3.8452e-01 +4.2384e+00 -8.0091e-01 +3.5241e+00
% function evaluation | noise-free fitness - Fopt (-1.237300000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.808958843e+01 +6.808958843e+01 -5.564041157e+01 -5.564041157e+01 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
3 +4.740076552e+01 +4.740076552e+01 -7.632923448e+01 -7.632923448e+01 +2.0451e+00 +1.5047e+00 +3.4446e+00 +3.0788e+00 +4.8911e+00 +6.8812e-01 -3.2293e+00 +4.2874e+00 +3.9085e-01 -3.1404e+00 -8.2564e-01 -4.3425e-01 +1.9975e+00 -2.2926e+00 -5.4646e-01 -9.0701e-01 +4.9883e+00 -4.4788e+00 -1.9897e-01 +4.9335e+00
9 +4.628469941e+01 +4.628469941e+01 -7.744530059e+01 -7.744530059e+01 +4.3287e+00 -1.0177e-01 -2.4248e+00 -6.6870e-01 -2.0534e+00 -1.7405e+00 +4.4900e+00 +1.0657e+00 -3.6466e+00 -1.2101e+00 +4.4458e+00 -4.0760e+00 +4.6814e+00 -1.2063e+00 +4.9250e+00 +3.9298e+00 +1.4318e+00 +1.8336e+00 +3.8474e+00 +1.4270e+00
17 +4.478360126e+01 +4.478360126e+01 -7.894639874e+01 -7.894639874e+01 -2.7198e-01 +4.6654e+00 -2.4317e+00 -3.8381e+00 -2.6361e+00 -3.4036e-01 -4.3436e+00 +2.6457e+00 +7.0696e-01 -2.2389e+00 -2.1445e+00 -9.8041e-01 -1.1307e+00 -2.5252e+00 -1.2062e-01 +2.7714e+00 -3.6964e+00 -1.0605e+00 +1.1780e+00 -2.4439e+00
41 +3.213355382e+01 +3.213355382e+01 -9.159644618e+01 -9.159644618e+01 -6.8555e-01 -7.1938e-01 -1.1191e-01 -4.3576e+00 -4.5141e+00 -2.5466e+00 +1.5282e+00 -1.8115e+00 +2.1804e+00 -3.0053e+00 +1.4976e+00 -2.4629e+00 -4.0657e+00 -4.2099e+00 +2.8456e+00 -4.4517e+00 -2.1935e+00 +2.4686e+00 -1.2791e+00 +2.5221e+00
% function evaluation | noise-free fitness - Fopt (-1.322100000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.074692792e+01 +8.074692792e+01 -5.146307208e+01 -5.146307208e+01 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
3 +7.374735552e+01 +7.374735552e+01 -5.846264448e+01 -5.846264448e+01 -2.2826e-01 +4.3183e+00 +9.0873e-01 +3.0210e+00 -3.7985e+00 +4.2725e+00 -5.6095e-02 +2.0746e-01 -1.4045e+00 +4.1746e+00 -3.6792e+00 -3.4807e+00 +2.8792e+00 +4.0643e+00 +1.1801e+00 +1.3255e-01 +1.3491e+00 +2.5648e-01 -4.9725e+00 -1.0893e+00
6 +5.637908528e+01 +5.637908528e+01 -7.583091472e+01 -7.583091472e+01 +2.8431e-01 -4.0947e+00 -1.7599e+00 -3.5219e+00 -2.4979e-01 -2.9703e+00 -4.1050e+00 +4.2035e-01 -4.0297e+00 +4.3402e-01 -2.6870e+00 +2.9055e+00 +4.8769e+00 -4.9633e+00 -7.0609e-01 +5.1998e-01 -3.6579e-03 -2.5943e+00 +1.2219e+00 -2.9305e+00
15 +5.412716258e+01 +5.412716258e+01 -7.808283742e+01 -7.808283742e+01 +3.5589e-01 -2.0850e-01 +3.5857e+00 +1.7885e+00 +9.9577e-01 +3.1762e+00 +1.0488e+00 +1.0151e+00 +2.3373e+00 +3.1318e+00 -2.5985e+00 +3.5869e+00 -3.2286e+00 +1.6642e+00 -5.3014e-01 -1.6061e+00 -4.1710e+00 -4.0753e+00 -3.8725e+00 -4.5418e+00
29 +4.159111553e+01 +4.159111553e+01 -9.061888447e+01 -9.061888447e+01 +2.9199e+00 +8.6793e-01 -3.5818e+00 -1.7771e+00 -4.6789e+00 -1.2523e-01 +1.9927e+00 -2.0332e+00 +2.5538e+00 -4.3988e+00 +4.9656e+00 -2.6835e-01 +3.5696e+00 +4.8553e+00 -1.6406e-01 +4.7807e-01 +8.8554e-01 +4.4023e+00 +3.2135e+00 +8.4609e-02
% function evaluation | noise-free fitness - Fopt (9.533000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.775870033e+01 +6.775870033e+01 +1.630887003e+02 +1.630887003e+02 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
3 +6.102529581e+01 +6.102529581e+01 +1.563552958e+02 +1.563552958e+02 +3.1563e+00 -3.3077e+00 +1.5615e+00 -6.8875e-01 -6.3258e-01 +4.1532e+00 -3.6419e+00 +3.5632e+00 +2.0914e+00 +3.8106e+00 -3.1072e+00 +2.5003e+00 -9.4701e-01 -3.9083e+00 -2.9217e+00 +4.1213e+00 +1.1675e+00 -3.8611e+00 +4.7545e+00 -2.1278e+00
20 +5.677616654e+01 +5.677616654e+01 +1.521061665e+02 +1.521061665e+02 +1.2820e+00 -3.4155e+00 -2.8201e+00 +1.7887e+00 +2.5280e-01 -3.8531e+00 +6.8362e-01 -6.3090e-02 +4.5180e+00 -2.6370e+00 -3.6607e+00 -2.9430e+00 +3.3405e+00 +1.2539e+00 +1.0230e+00 +5.2005e-01 +1.2843e+00 +4.1321e+00 +1.0216e-01 +4.3592e+00
34 +5.070648529e+01 +5.070648529e+01 +1.460364853e+02 +1.460364853e+02 +7.2915e-01 -4.0948e+00 +3.8560e+00 -9.4278e-02 -3.3225e+00 -2.2368e+00 +8.1400e-01 -2.3089e+00 -3.9420e+00 +2.7468e+00 +2.1484e+00 -1.0663e+00 +3.4390e+00 -3.6122e+00 -8.9099e-01 +2.1063e-01 +3.7158e+00 -3.7295e+00 +5.2722e-03 +3.7396e+00
% function evaluation | noise-free fitness - Fopt (6.870000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.588373990e+01 +6.588373990e+01 +1.345837399e+02 +1.345837399e+02 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
15 +5.431833120e+01 +5.431833120e+01 +1.230183312e+02 +1.230183312e+02 -1.9711e+00 -4.5961e+00 +3.1688e+00 +8.6663e-01 +7.2680e-01 -3.3379e+00 -2.6678e+00 -2.1858e+00 -3.8560e+00 -2.1682e+00 +5.5254e-02 -2.9586e+00 +9.1731e-01 -5.0996e-01 +4.0995e+00 -2.0183e+00 -1.7975e+00 +1.1199e+00 +1.1502e+00 -1.8011e+00
28 +5.326560302e+01 +5.326560302e+01 +1.219656030e+02 +1.219656030e+02 +3.7993e+00 -1.0749e+00 +3.4137e+00 -1.1304e+00 -2.3686e+00 -4.5205e+00 -3.8502e+00 +4.3258e+00 -1.6189e+00 -4.7863e+00 -1.3233e+00 -4.4560e-01 +2.9320e+00 +3.3740e+00 -1.4753e-01 +4.3231e+00 +3.7856e-01 -2.3924e+00 -1.1086e+00 +2.3258e-01
35 +3.396743587e+01 +3.396743587e+01 +1.026674359e+02 +1.026674359e+02 +9.6778e-01 -3.7340e+00 +4.3389e-01 -1.9211e+00 +1.3265e+00 +2.1871e+00 -4.2471e+00 -3.4107e+00 -2.1980e+00 -1.9857e-01 -4.4942e-01 +4.3918e+00 -1.8491e+00 -4.3522e+00 +2.7205e+00 -4.2439e+00 -3.0478e+00 +3.0666e+00 -1.8701e-01 -1.6951e+00
% function evaluation | noise-free fitness - Fopt (-7.740000000000e+00) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +5.367393005e+01 +5.367393005e+01 +4.593393005e+01 +4.593393005e+01 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
20 +4.369506881e+01 +4.369506881e+01 +3.595506881e+01 +3.595506881e+01 -2.7945e+00 +4.1451e+00 -4.4133e+00 +2.1707e+00 -3.8079e+00 -2.6297e+00 +2.9264e+00 +3.3908e+00 +6.2920e-01 +1.5112e+00 +1.9610e+00 -8.9070e-01 -2.0084e+00 -4.3442e+00 -2.5043e+00 -4.7834e+00 -8.1327e-01 +4.4188e+00 -2.4193e+00 +2.4193e+00
% function evaluation | noise-free fitness - Fopt (-2.193300000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +7.291805227e+01 +7.291805227e+01 -1.464119477e+02 -1.464119477e+02 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
2 +5.676344710e+01 +5.676344710e+01 -1.625665529e+02 -1.625665529e+02 +3.0618e+00 -4.2453e+00 +2.1979e+00 +9.7328e-01 +7.2284e-01 +2.8596e+00 -3.8230e+00 +3.2938e+00 +3.3259e+00 +2.2817e+00 +2.2300e+00 +4.3026e+00 -2.4577e+00 +2.4750e+00 +3.3740e+00 +8.3856e-01 -4.8496e+00 -3.6116e-01 +2.2587e+00 -4.8201e+00
4 +4.522573494e+01 +4.522573494e+01 -1.741042651e+02 -1.741042651e+02 +1.6183e+00 +2.0259e+00 +3.1868e+00 +3.4840e+00 +3.2896e-01 -3.7503e+00 +2.0856e+00 -2.2144e+00 -3.6796e+00 +3.4321e+00 +1.7204e+00 -1.1123e+00 -1.7951e+00 +2.6994e-01 +2.6193e+00 +4.4338e+00 +8.3326e-01 -3.6586e+00 +1.8629e+00 -1.6435e+00
% function evaluation | noise-free fitness - Fopt (6.513000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.338655288e+01 +8.338655288e+01 +1.485165529e+02 +1.485165529e+02 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
3 +7.859422692e+01 +7.859422692e+01 +1.437242269e+02 +1.437242269e+02 -3.9739e+00 +4.3024e+00 -3.0648e+00 -3.7977e+00 +2.5123e+00 -1.6074e+00 -4.4689e+00 +3.3949e-01 -3.1670e-01 -2.0931e+00 +1.2930e+00 -4.6816e+00 +1.1439e+00 +1.8723e+00 -3.4365e+00 +2.3069e+00 +3.0521e+00 +2.3962e+00 +1.0523e+00 +4.2697e-01
4 +6.023317017e+01 +6.023317017e+01 +1.253631702e+02 +1.253631702e+02 +3.4300e+00 +2.1448e+00 +2.1976e+00 +3.0750e+00 +2.7320e+00 -3.7805e+00 -2.0784e+00 -1.9663e+00 -3.5763e+00 +1.3084e+00 -4.5674e+00 -4.1565e+00 +1.5655e+00 -7.9668e-01 +1.0985e+00 +4.7071e+00 +7.3178e-01 -2.8455e+00 +2.3451e+00 -2.6645e+00
6 +5.490541904e+01 +5.490541904e+01 +1.200354190e+02 +1.200354190e+02 -3.2384e+00 -2.1299e+00 +2.3598e+00 +3.8854e+00 +6.7148e-01 +3.8695e+00 +1.2918e+00 -2.8623e+00 +4.5389e+00 -4.7049e-01 +1.1514e+00 +2.1188e+00 -1.8877e+00 -8.3529e-01 +1.1184e+00 -1.4863e+00 -4.7790e+00 +4.6100e+00 -3.0180e+00 +3.7543e-01
17 +4.228838701e+01 +4.228838701e+01 +1.074183870e+02 +1.074183870e+02 -1.4536e+00 +2.9379e+00 +2.6648e+00 +5.0382e-01 -1.5092e+00 +3.3297e+00 -2.0884e+00 +1.9223e+00 +2.4305e-01 -2.7217e-01 -4.9880e+00 +1.3593e+00 +3.2831e+00 +2.1058e+00 -4.1543e+00 +3.6660e+00 -4.8806e+00 -7.1992e-01 -1.2564e+00 -7.5855e-01
28 +3.473452608e+01 +3.473452608e+01 +9.986452608e+01 +9.986452608e+01 +1.7130e+00 -4.0502e+00 +4.6738e+00 -1.2551e+00 +2.1858e+00 -4.2577e+00 -3.5485e+00 -3.5319e+00 +4.5777e+00 -7.3801e-01 -1.9369e+00 +3.8420e+00 +2.2008e+00 -1.3241e-01 -2.0053e+00 -5.8691e-01 +1.4970e+00 -3.9710e+00 -3.6388e+00 -1.4827e+00
% function evaluation | noise-free fitness - Fopt (-5.469000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +7.047852768e+01 +7.047852768e+01 +1.578852768e+01 +1.578852768e+01 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
5 +6.475874711e+01 +6.475874711e+01 +1.006874711e+01 +1.006874711e+01 +6.5788e-02 +4.0133e+00 +4.1459e+00 +3.5036e+00 +3.5198e+00 -4.9617e+00 -4.9690e+00 +2.8081e+00 -2.9806e+00 +2.6658e+00 +4.9033e+00 +7.7552e-01 -8.5095e-01 +2.4645e+00 +5.8659e-01 +4.4754e+00 +4.9668e+00 -1.7451e+00 -1.9089e+00 -4.3987e-01
17 +5.757873306e+01 +5.757873306e+01 +2.888733063e+00 +2.888733063e+00 -1.6897e+00 +3.2419e+00 -1.7128e+00 -4.0939e+00 -3.5643e+00 -4.2731e+00 -1.7190e+00 +4.1530e+00 +2.6885e+00 -1.9672e+00 +2.5977e+00 +2.7053e+00 -7.3410e-01 +3.4631e+00 +3.1967e+00 -4.1185e+00 -4.7418e+00 +2.2198e-01 -4.3212e+00 +3.8073e+00
21 +4.726367063e+01 +4.726367063e+01 -7.426329372e+00 -7.426329372e+00 -4.3138e+00 -1.6425e+00 -3.6038e+00 +3.7556e+00 +1.1355e+00 -1.8666e+00 +2.8959e+00 -2.2747e+00 +3.6587e+00 +3.3138e-01 -3.7958e+00 -3.3102e+00 -3.7589e+00 -4.5106e+00 -3.1817e+00 +2.7052e+00 -2.4240e+00 +2.9345e+00 -1.8125e+00 -3.1107e+00
34 +4.610063917e+01 +4.610063917e+01 -8.589360831e+00 -8.589360831e+00 +2.7774e+00 +3.0900e+00 -2.3700e+00 -2.9159e+00 -9.6882e-01 -1.7520e-01 +4.7799e+00 +3.0297e+00 -4.2690e+00 -4.9291e+00 -3.9920e+00 -3.5786e+00 +4.3260e+00 +8.6539e-01 -2.6097e+00 -2.1352e-03 -2.4927e+00 +1.7126e+00 -1.9708e+00 -4.1447e+00
% function evaluation | noise-free fitness - Fopt (-1.796700000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +5.033483216e+01 +5.033483216e+01 -1.293351678e+02 -1.293351678e+02 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
8 +4.443456390e+01 +4.443456390e+01 -1.352354361e+02 -1.352354361e+02 -4.1623e+00 -1.6541e+00 -1.7876e+00 -4.4520e+00 +2.6186e+00 +3.5153e+00 +3.2334e+00 -2.7526e+00 +4.5476e+00 +3.6260e-02 +3.0953e+00 +1.5486e-01 +1.0755e+00 +2.9293e+00 -3.8464e+00 +2.8583e+00 +1.7854e+00 +5.2729e-01 -1.3934e+00 +7.9953e-01
% function evaluation | noise-free fitness - Fopt (-8.410000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +9.411754616e+01 +9.411754616e+01 +1.001754616e+01 +1.001754616e+01 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
2 +7.624370404e+01 +7.624370404e+01 -7.856295957e+00 -7.856295957e+00 -2.3171e+00 +1.4351e+00 +3.4426e+00 +1.4710e+00 +2.0718e+00 +4.6498e+00 +2.0858e+00 -4.2480e+00 +3.4226e+00 -2.5315e+00 -4.5612e+00 -3.8986e+00 -3.5367e+00 -8.1649e-02 -4.8346e+00 -8.0104e-02 +2.2128e+00 -8.5263e-02 +6.3490e-01 +1.7879e+00
3 +6.052092112e+01 +6.052092112e+01 -2.357907888e+01 -2.357907888e+01 -4.7851e+00 -1.7762e+00 +2.0095e+00 +2.6669e+00 +4.0285e+00 -2.5796e+00 -2.4814e+00 +2.1332e+00 +1.8611e+00 -2.0537e+00 +2.8210e+00 +1.8150e+00 +1.2779e+00 -3.3940e+00 -3.2356e+00 +2.6689e+00 +3.4183e-01 +3.7956e+00 +4.1596e+00 +2.9837e-01
5 +4.065619887e+01 +4.065619887e+01 -4.344380113e+01 -4.344380113e+01 -4.4204e+00 +4.7057e+00 +2.2757e+00 -2.3291e+00 -1.7822e+00 -2.8693e+00 +2.0600e+00 +2.2644e+00 +2.7546e+00 +3.1387e+00 +9.3280e-01 +1.8284e+00 +8.3448e-01 +5.8762e-01 -1.9561e+00 -2.2336e+00 +4.7148e+00 +2.2309e+00 +1.5873e+00 +3.7300e+00
