% function evaluation | noise-free fitness - Fopt (1.026100000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1610 +1.583616994e+02 +1.583616994e+02 +1.174716994e+02 +1.174716994e+02 -2.5516e+00 -5.8491e-01 +2.1796e+00 -2.2021e+00 +1.7128e+00 +2.4571e-01 +6.0957e-01 +1.2302e+00 +1.8085e-01 -3.0041e+00 -3.9788e+00 +2.6930e+00 -1.2996e+00 -1.9819e+00 -1.1303e+00 -3.5269e-01 -1.6969e-01 -3.1122e-01 +2.5164e+00 -1.2078e+00
% function evaluation | noise-free fitness - Fopt (-2.512400000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +7.449792629e+02 +7.449792629e+02 +4.937392629e+02 +4.937392629e+02 -1.6512e+00 +4.4082e+00 -4.1687e+00 -2.9843e+00 +2.4887e+00 -1.2705e+00 +4.6847e+00 +4.7589e-01 +3.5096e+00 -2.6754e-01 -1.2552e+00 +4.1722e+00 +1.6333e+00 +1.3415e+00 +5.5832e-01 +3.9085e+00 +2.7330e-02 -1.8207e+00 +4.3269e-01 +3.5946e+00
147 +5.792247315e+02 +5.792247315e+02 +3.279847315e+02 +3.279847315e+02 -1.6403e+00 +4.5040e+00 -9.0835e-01 -4.3465e-01 -1.7737e+00 -1.8503e+00 +3.6965e-01 -1.4834e+00 +2.1410e+00 +3.9189e+00 -1.2323e+00 +4.1317e+00 -5.5973e-01 +1.5380e+00 +1.2081e+00 +2.0427e+00 -2.4513e+00 -4.8986e-01 +1.6196e+00 +3.1141e+00
292 +3.899635170e+02 +3.899635170e+02 +1.387235170e+02 +1.387235170e+02 -3.7624e+00 +2.8429e+00 +2.6414e+00 +9.5868e-01 -1.4527e+00 -3.8265e-01 -3.0584e-01 -2.5619e-01 +2.9139e+00 +3.2404e+00 +1.7990e+00 +1.9768e+00 -2.6468e+00 -1.0453e-01 -2.2747e-01 +1.8702e+00 +2.8901e-01 -2.9883e-01 -2.1941e+00 +1.7285e+00
1202 +2.510885964e+02 +2.510885964e+02 -1.514036153e-01 -1.514036153e-01 -3.1914e+00 +3.4312e+00 +2.9132e+00 +1.9689e+00 -1.4461e+00 +7.4918e-01 -1.1419e+00 -6.7170e-01 +2.8354e+00 +3.3169e+00 +1.9404e+00 +1.3962e+00 -2.6993e+00 -3.0748e-01 +8.7577e-03 +1.8077e+00 +4.3807e-01 -7.2361e-01 -1.7560e+00 +1.6415e+00
% function evaluation | noise-free fitness - Fopt (-3.288000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.490747092e+02 +8.490747092e+02 +8.161947092e+02 +8.161947092e+02 +3.2831e+00 +3.2029e+00 -9.4543e-01 +1.3609e+00 +2.3023e-01 +6.6797e-01 -2.1028e+00 +4.2621e+00 +3.1901e+00 +1.8441e+00 +3.5570e+00 -4.2001e+00 -1.4954e+00 -4.0963e+00 -1.3794e-01 -4.6263e+00 -1.3522e+00 +1.0909e+00 -1.3910e+00 +4.3809e+00
149 +5.895324310e+02 +5.895324310e+02 +5.566524310e+02 +5.566524310e+02 -2.1723e-01 +2.9195e+00 -1.7546e+00 +8.7960e-01 -2.3568e+00 +2.9845e+00 -4.8366e+00 +2.0195e+00 +1.6652e+00 +5.4021e-01 +2.8749e+00 -2.2979e+00 +1.5196e+00 -4.1869e-01 -9.3358e-01 -2.7682e+00 +1.9758e+00 +3.6429e-01 -3.0256e+00 +3.3337e+00
171 +3.910295214e+02 +3.910295214e+02 +3.581495214e+02 +3.581495214e+02 +2.5543e-01 +2.1196e-03 +2.0684e+00 -3.0135e-01 -3.7028e+00 -4.6444e-02 -1.6281e+00 +2.3579e+00 -4.3792e-01 -9.1044e-01 +8.6425e-01 -1.5584e+00 +1.0857e+00 +9.6760e-01 -8.2307e-01 +3.6083e-01 -1.3382e+00 +1.4908e+00 -1.9079e+00 +3.6437e+00
778 +2.502614031e+02 +2.502614031e+02 +2.173814031e+02 +2.173814031e+02 -3.2532e+00 +1.7141e+00 +3.7750e+00 +1.5355e+00 -3.8697e+00 -4.0807e-01 +1.2922e+00 -8.0718e-01 -1.0288e+00 -4.6761e-01 +2.8360e+00 +7.9635e-02 -1.9248e-01 -1.8552e+00 -1.4522e+00 +1.4914e+00 +7.9065e-01 +2.1603e+00 -2.9334e+00 +3.0003e+00
% function evaluation | noise-free fitness - Fopt (-8.570000000000e+00) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.789498443e+02 +6.789498443e+02 +6.703798443e+02 +6.703798443e+02 +2.5219e+00 +1.0214e+00 +4.3165e+00 -5.6083e-01 -2.3408e+00 -4.9426e+00 +1.8454e-01 -3.2950e+00 +1.3642e+00 +4.0003e+00 -1.5827e-01 +6.5281e-01 +4.9030e-01 +2.8227e+00 +3.5376e+00 +3.7039e+00 +1.1060e+00 +9.7614e-01 -8.3593e-01 -4.0023e+00
178 +5.666365925e+02 +5.666365925e+02 +5.580665925e+02 +5.580665925e+02 +1.4603e+00 +2.8873e+00 +3.3764e+00 -7.8928e-01 -2.1425e+00 -3.9438e+00 +6.4999e-01 -8.0263e-01 +2.7620e+00 +3.8717e+00 +6.3524e-01 +1.5904e+00 +1.1443e+00 +3.6945e+00 +2.8817e+00 +3.7107e+00 -1.5189e-01 +8.6355e-01 -7.2349e-01 -2.9916e+00
241 +3.869997710e+02 +3.869997710e+02 +3.784297710e+02 +3.784297710e+02 -2.0399e+00 +1.1377e+00 +2.0093e+00 +2.6411e+00 -1.0282e+00 -1.7669e+00 +2.9108e+00 -2.1917e+00 +1.8671e+00 -2.5482e-01 +3.3684e+00 +1.7205e+00 +4.6868e+00 +1.1669e-01 +1.0675e+00 +4.6299e+00 -1.4711e+00 +1.6101e+00 -1.1854e-01 -2.5011e+00
852 +2.470228938e+02 +2.470228938e+02 +2.384528938e+02 +2.384528938e+02 -2.3589e+00 +2.5657e+00 +2.2287e+00 +3.1972e+00 +5.4044e-01 -3.1812e-01 +2.8032e+00 -2.4874e+00 -6.0850e-01 -9.0672e-01 +4.0735e+00 +2.7242e+00 +1.9333e+00 -1.7083e+00 +1.7739e+00 +4.5659e+00 -2.2289e+00 +1.2538e+00 -2.4846e-01 -6.5952e-01
% function evaluation | noise-free fitness - Fopt (-1.402500000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +7.597740279e+02 +7.597740279e+02 +6.195240279e+02 +6.195240279e+02 -2.3416e-01 +4.9983e+00 +1.3057e+00 +4.1056e+00 -6.7750e-01 -4.8596e-01 -2.4469e+00 -3.1101e+00 -2.5193e+00 +2.0273e+00 -3.6170e+00 -2.8750e+00 +9.9394e-01 -3.5127e+00 -2.4097e+00 -3.2082e+00 +6.9956e-02 +1.3744e+00 +2.9944e+00 +2.0792e+00
120 +6.163748017e+02 +6.163748017e+02 +4.761248017e+02 +4.761248017e+02 +7.6121e-01 +4.7011e+00 +3.0108e+00 +4.7177e+00 +3.5119e+00 -2.6684e+00 -1.3572e+00 -4.6709e+00 -2.6372e+00 -1.6362e+00 -2.2978e+00 -2.1112e+00 -1.2815e+00 -2.3669e-01 -1.7242e+00 +5.8420e-01 -8.3048e-02 +2.5546e+00 +2.0736e+00 +4.3158e+00
182 +3.966802065e+02 +3.966802065e+02 +2.564302065e+02 +2.564302065e+02 -2.8371e+00 +2.4420e+00 -2.5502e+00 +4.7276e+00 +7.9279e-01 -1.6745e+00 -1.9874e+00 -1.9131e+00 -2.5995e+00 -1.7283e+00 -4.0095e-02 -5.4748e-01 +1.4215e-01 -1.1695e-01 -1.3287e+00 +9.2379e-01 +1.4875e+00 +1.4181e+00 +6.3788e-01 +4.0898e+00
874 +2.506017730e+02 +2.506017730e+02 +1.103517730e+02 +1.103517730e+02 -1.9237e+00 +1.8736e+00 -2.6417e-01 +3.8045e+00 +9.1153e-01 -1.1058e+00 +4.6184e-01 -1.3537e+00 -3.0544e+00 +6.7576e-01 +1.6103e-01 -1.6532e+00 +1.5984e+00 +1.9623e+00 -1.8339e+00 -2.0002e+00 -7.9003e-02 +2.1278e+00 +1.8052e+00 +1.9928e+00
% function evaluation | noise-free fitness - Fopt (2.817400000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +7.015813796e+02 +7.015813796e+02 +9.833213796e+02 +9.833213796e+02 -2.1675e-01 +3.3313e+00 +2.6803e+00 +3.0770e+00 -3.4338e-01 +4.0415e-01 +3.7941e+00 -1.4650e+00 +1.8950e+00 -2.1707e+00 -3.9775e+00 +3.1676e-01 +9.5091e-03 +1.5532e+00 -4.6987e+00 -9.4433e-01 -3.6868e+00 -8.7677e-01 +4.6486e+00 -3.7069e+00
169 +5.949217492e+02 +5.949217492e+02 +8.766617492e+02 +8.766617492e+02 +3.7508e-01 +2.7383e+00 +2.1952e+00 +4.2831e+00 -1.8225e+00 -1.1085e+00 +4.2620e+00 -2.8846e+00 -1.4212e+00 -6.9020e-01 -3.2371e+00 +1.2055e-01 +2.5897e-01 +6.4294e-01 -4.7103e+00 -2.1696e+00 -2.2298e+00 -2.9282e-01 +2.1653e+00 -2.7086e+00
343 +3.834425782e+02 +3.834425782e+02 +6.651825782e+02 +6.651825782e+02 +9.4329e-01 +3.7762e+00 +4.1781e+00 +1.7786e+00 +1.1994e-01 -2.6562e+00 +4.1814e+00 -2.3399e+00 -9.5674e-01 -3.1364e+00 -9.4801e-01 +1.2675e+00 -4.0529e-01 -9.9009e-01 -2.4899e-01 -2.2554e-01 -4.7152e+00 -6.3724e-01 -4.4370e-01 -1.7013e+00
% function evaluation | noise-free fitness - Fopt (7.814000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.185378183e+02 +8.185378183e+02 +8.966778183e+02 +8.966778183e+02 -2.2424e-01 +2.8576e+00 -3.5416e+00 -1.7155e+00 +3.3443e+00 +1.9264e+00 +2.5440e+00 +2.3958e+00 -2.1528e+00 +4.5164e+00 -3.7768e+00 +2.0434e+00 -1.5467e+00 -2.4745e+00 -4.0010e+00 +1.0472e+00 +2.7929e+00 -4.1278e+00 -4.9489e+00 +3.4743e+00
185 +5.987696194e+02 +5.987696194e+02 +6.769096194e+02 +6.769096194e+02 -3.8398e+00 +7.9663e-01 -5.4003e-02 -1.7037e+00 +3.9638e+00 -3.0225e+00 +8.5132e-01 +1.3454e+00 -1.4117e+00 +2.4677e+00 -2.1246e+00 +2.1862e+00 -1.6554e-01 +2.6394e+00 -4.1314e+00 +1.9339e+00 +1.3360e+00 -4.1856e+00 -3.0523e+00 +3.2824e+00
888 +3.957080287e+02 +3.957080287e+02 +4.738480287e+02 +4.738480287e+02 -3.9101e+00 +2.0006e+00 -1.0220e+00 +4.8601e-01 +2.4421e+00 -1.4203e+00 +1.0087e+00 +3.3213e+00 -3.8716e+00 +2.9233e+00 -2.6602e+00 -1.6188e-01 -2.3062e+00 +1.1126e+00 -3.7532e+00 +1.5179e+00 +2.7306e+00 +2.5962e-01 -5.0097e+00 +2.9021e+00
% function evaluation | noise-free fitness - Fopt (-2.405100000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +9.702144425e+02 +9.702144425e+02 +7.297044425e+02 +7.297044425e+02 +5.5400e-02 +3.0774e+00 +3.8665e+00 -2.0909e+00 +4.2603e+00 -3.6476e+00 -4.6730e+00 +3.5135e+00 -3.8788e+00 -9.8460e-01 +3.3473e+00 +3.9285e-01 +1.9185e+00 +3.4611e+00 -3.8826e-01 -3.1925e-01 -3.9695e+00 +4.4588e+00 -3.0375e+00 +2.6586e+00
154 +6.082582633e+02 +6.082582633e+02 +3.677482633e+02 +3.677482633e+02 -8.6378e-01 -1.3827e+00 -4.6496e+00 +7.6288e-01 -8.8397e-01 -2.3203e+00 -2.3717e-01 -1.5140e+00 -3.5142e+00 -1.1245e+00 +3.3329e+00 -3.5788e+00 -4.1452e-01 -5.9498e-01 -2.0131e+00 -9.7655e-01 -2.0270e+00 +2.9884e+00 +5.6204e-01 -3.3098e+00
273 +3.848165715e+02 +3.848165715e+02 +1.443065715e+02 +1.443065715e+02 +2.8441e+00 -6.4359e-02 -3.2166e+00 +4.8761e-02 +1.0138e+00 -1.9058e+00 -2.0652e+00 -3.4082e+00 -2.0175e-01 -3.5633e+00 +1.0464e+00 -1.1693e+00 -2.3588e+00 -1.8242e+00 -1.2778e+00 -1.6380e+00 -8.0119e-01 +2.2704e+00 +1.1349e-02 -2.2837e+00
674 +2.487200918e+02 +2.487200918e+02 +8.210091819e+00 +8.210091819e+00 +2.9233e+00 +1.5202e+00 -2.7812e+00 -1.2325e-01 +1.3590e+00 -1.0286e+00 -2.4005e+00 -2.0204e+00 +8.2775e-01 -2.9653e+00 +1.9451e+00 -1.2337e+00 -1.3195e+00 +4.2033e-01 -1.1525e+00 -8.6636e-01 -9.4277e-01 +1.4426e+00 -1.2889e-01 -2.0134e+00
1389 +1.583069049e+02 +1.583069049e+02 -8.220309512e+01 -8.220309512e+01 +2.9258e+00 +1.5312e+00 -2.7541e+00 -1.5544e-01 +1.3120e+00 -1.0517e+00 -2.3833e+00 -2.0231e+00 +8.5697e-01 -2.9249e+00 +1.9786e+00 -1.2909e+00 -1.3271e+00 +4.0525e-01 -1.1672e+00 -8.3206e-01 -9.3207e-01 +1.4462e+00 -7.5118e-02 -2.0453e+00
% function evaluation | noise-free fitness - Fopt (-1.896000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.482345627e+02 +6.482345627e+02 +6.292745627e+02 +6.292745627e+02 +4.1087e+00 -2.4135e+00 +1.3369e+00 +2.7344e+00 +1.3224e+00 +4.6339e+00 -1.8285e-01 +9.3237e-01 +7.9734e-01 +2.4881e+00 +2.5053e-01 -1.8481e-01 -2.0571e-01 -1.6320e+00 -4.8138e+00 +3.4058e+00 +3.5039e+00 -4.3533e-01 -6.9623e-01 +1.3533e+00
220 +5.899403134e+02 +5.899403134e+02 +5.709803134e+02 +5.709803134e+02 +3.9079e+00 -2.0665e+00 +1.2277e-01 +3.5253e+00 +1.1568e+00 +2.1397e+00 -8.5351e-01 +1.6598e-01 +2.9436e+00 +1.7493e+00 +2.9152e-01 -8.9909e-01 +4.2848e-01 -3.3748e+00 -3.0359e+00 +3.6740e+00 +1.2553e+00 +3.9364e-01 -2.9721e-01 +2.7051e+00
285 +3.731779777e+02 +3.731779777e+02 +3.542179777e+02 +3.542179777e+02 +3.7951e+00 +1.9187e-01 +8.1823e-01 +4.9867e+00 +1.5279e+00 +3.0177e-01 +2.2929e-01 -1.4106e-01 +1.8854e+00 +1.9744e+00 -1.5670e-01 -1.7122e+00 +4.9581e-02 -2.4785e+00 -1.2314e+00 +3.6647e+00 +9.9665e-01 -2.0212e-01 +5.3917e-01 +2.3404e+00
673 +2.415835550e+02 +2.415835550e+02 +2.226235550e+02 +2.226235550e+02 +3.0503e+00 +1.9756e-01 +7.3019e-01 +3.2575e+00 +6.0038e-01 -1.0008e+00 +1.7104e+00 -1.6664e-01 +1.5724e+00 +2.1602e+00 -2.2284e-01 -1.8070e+00 +1.1685e-01 -1.8517e+00 -1.3589e+00 +2.2716e+00 +2.9352e-01 -5.4559e-01 -3.6259e-01 +1.6247e+00
