% function evaluation | noise-free fitness - Fopt (-6.211100000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
31091 +1.405859520e+08 +1.405859520e+08 +1.405853308e+08 +1.405853308e+08 +7.3856e-01 +9.5130e-01 +1.8136e-01 +3.8197e-01 +3.8264e-03 +8.5333e-02 +5.5255e-01 +9.0653e-01 +9.0626e-01 +6.3703e-01 +1.4527e-01 +9.0310e-01 +6.6450e-01 +9.6583e-01 +9.4217e-01 +6.9364e-01 +1.0257e-01 +6.9300e-01 +9.5889e-01 +4.3776e-01
32087 +1.374041161e+08 +1.374041161e+08 +1.374034950e+08 +1.374034950e+08 +7.3856e-01 +9.5130e-01 +1.8136e-01 +3.8197e-01 +3.8264e-03 +8.5333e-02 +5.5255e-01 +9.0653e-01 +9.0626e-01 +6.3703e-01 +1.4527e-01 +9.0310e-01 +6.6450e-01 +9.6583e-01 +9.4217e-01 +6.9364e-01 +1.0257e-01 +6.9300e-01 +7.4815e-01 +7.4753e-02
56985 +1.266117136e+08 +1.266117136e+08 +1.266110925e+08 +1.266110925e+08 +3.6443e-01 +9.6082e-01 +1.5860e-01 +5.7870e-02 +3.8264e-03 +8.5333e-02 +5.5255e-01 +9.0653e-01 +9.0626e-01 +6.3703e-01 +1.4527e-01 +9.8218e-01 +6.6450e-01 +9.6583e-01 +9.4217e-01 +6.9364e-01 +1.0257e-01 +6.9300e-01 +7.4815e-01 +7.4753e-02
69560 +1.220983431e+08 +1.220983431e+08 +1.220977220e+08 +1.220977220e+08 +3.6443e-01 +9.6082e-01 +1.5860e-01 +5.7870e-02 +3.8264e-03 +7.9293e-02 +5.5255e-01 +9.0653e-01 +9.5841e-01 +9.1762e-01 +1.4527e-01 +9.8218e-01 +6.6450e-01 +9.6583e-01 +9.4217e-01 +6.9364e-01 +1.0257e-01 +6.9300e-01 +7.4815e-01 +7.4753e-02
79095 +1.168470005e+08 +1.168470005e+08 +1.168463793e+08 +1.168463793e+08 +3.6443e-01 +9.6082e-01 +1.5860e-01 +5.7870e-02 +3.8264e-03 +2.5341e-03 +5.5255e-01 +9.4947e-01 +9.5841e-01 +9.1762e-01 +1.4527e-01 +9.8218e-01 +6.6450e-01 +9.6583e-01 +9.4217e-01 +6.9364e-01 +1.0257e-01 +6.9300e-01 +9.7865e-01 +2.3899e-02
% function evaluation | noise-free fitness - Fopt (-2.548200000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.098664382e+08 +6.098664382e+08 +6.098661834e+08 +6.098661834e+08 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
2 +5.720129516e+08 +5.720129516e+08 +5.720126967e+08 +5.720126967e+08 +3.1802e-01 +1.7768e-01 +7.3400e-01 +8.3839e-01 +8.1698e-01 +7.5981e-01 +7.5587e-01 +5.9693e-01 +4.0626e-02 +3.8930e-01 +8.1585e-01 +1.0355e-01 +6.1522e-01 +7.6571e-01 +4.9984e-01 +3.7833e-01 +6.2939e-01 +1.8226e-01 +6.6332e-01 +2.8662e-01
3 +4.744658555e+08 +4.744658555e+08 +4.744656007e+08 +4.744656007e+08 +6.7167e-01 +2.2211e-01 +2.9800e-02 +4.9214e-01 +1.1238e-01 +7.4904e-01 +7.8539e-01 +5.4987e-01 +8.7298e-01 +4.1560e-01 +5.3789e-01 +9.7048e-01 +5.5346e-01 +2.0432e-01 +3.3508e-02 +7.0458e-01 +4.4312e-01 +1.0737e-01 +2.3277e-01 +6.2389e-01
9 +4.570937793e+08 +4.570937793e+08 +4.570935245e+08 +4.570935245e+08 +8.8716e-01 +2.9067e-01 +8.3462e-01 +8.8776e-01 +7.4576e-02 +9.3590e-01 +9.4936e-01 +7.7132e-01 +1.2846e-01 +2.8725e-01 +3.6462e-01 +4.5108e-01 +5.0411e-02 +2.0318e-02 +6.4797e-01 +1.1752e-01 +2.2527e-01 +5.1420e-01 +2.0951e-01 +4.3139e-01
21 +4.444574183e+08 +4.444574183e+08 +4.444571635e+08 +4.444571635e+08 +5.8498e-01 +3.0557e-01 +4.3122e-01 +1.3203e-01 +2.1381e-01 +1.1953e-01 +4.7318e-01 +6.3526e-01 +3.3754e-01 +7.6615e-01 +9.6155e-01 +4.5663e-01 +3.7229e-01 +7.3468e-01 +1.3342e-01 +8.8016e-01 +5.8022e-01 +2.5645e-01 +9.3564e-01 +7.2312e-01
39 +4.120725709e+08 +4.120725709e+08 +4.120723161e+08 +4.120723161e+08 +7.0746e-01 +6.4130e-01 +2.5458e-01 +8.9502e-01 +2.3832e-01 +3.6811e-01 +3.2303e-01 +7.2716e-01 +2.4646e-01 +5.9475e-01 +1.6388e-01 +8.6465e-01 +3.1722e-01 +5.8462e-01 +1.0675e-01 +3.3372e-02 +6.7656e-01 +1.9648e-01 +5.2078e-01 +7.6360e-01
119 +4.013116127e+08 +4.013116127e+08 +4.013113578e+08 +4.013113578e+08 +4.4848e-01 +3.9130e-01 +7.9885e-01 +8.1150e-01 +9.4057e-02 +5.9493e-02 +1.1848e-01 +8.1550e-01 +6.3212e-01 +6.3948e-01 +2.3762e-01 +9.8807e-01 +9.5447e-01 +2.4032e-01 +6.3522e-02 +4.3124e-01 +1.2000e-02 +6.2095e-02 +4.5267e-01 +4.0837e-01
204 +3.839344659e+08 +3.839344659e+08 +3.839342111e+08 +3.839342111e+08 +9.1998e-01 +9.8964e-01 +7.3524e-01 +3.7907e-01 +4.1702e-01 +8.3909e-01 +9.1017e-01 +7.1500e-01 +8.2725e-01 +5.1784e-01 +6.0836e-01 +6.1134e-01 +9.6088e-01 +9.0037e-01 +7.6291e-02 +2.5893e-01 +9.0913e-01 +3.3539e-01 +1.1442e-01 +1.9174e-01
304 +3.669846984e+08 +3.669846984e+08 +3.669844435e+08 +3.669844435e+08 +8.4204e-01 +4.0428e-01 +8.6178e-01 +8.2487e-01 +2.1679e-01 +1.8123e-01 +7.2395e-01 +8.3463e-01 +6.3936e-01 +8.6453e-01 +3.1184e-01 +1.5835e-01 +6.4096e-01 +5.9065e-01 +3.8036e-01 +2.8595e-01 +7.4791e-01 +1.1899e-01 +8.7503e-02 +2.5833e-01
781 +3.620908498e+08 +3.620908498e+08 +3.620905950e+08 +3.620905950e+08 +6.7186e-01 +9.5410e-01 +6.3157e-01 +3.6875e-01 +2.2527e-02 +3.0865e-02 +8.4705e-01 +6.7793e-01 +7.0894e-01 +9.6162e-01 +8.1999e-01 +3.8198e-01 +8.4149e-01 +7.5072e-01 +2.3072e-01 +3.5621e-01 +4.1571e-01 +7.2737e-02 +6.1743e-01 +9.8037e-01
3594 +3.547264059e+08 +3.547264059e+08 +3.547261511e+08 +3.547261511e+08 +9.1480e-01 +7.7231e-01 +9.5929e-01 +8.6529e-02 +2.5638e-02 +5.6034e-01 +5.8763e-01 +7.2002e-01 +2.0313e-02 +6.7073e-02 +6.1427e-01 +9.9402e-01 +3.9234e-01 +4.7727e-01 +1.1612e-01 +4.8380e-01 +1.5240e-01 +1.1856e-01 +6.1611e-02 +5.3204e-02
3769 +3.407315937e+08 +3.407315937e+08 +3.407313389e+08 +3.407313389e+08 +9.8121e-01 +9.0896e-01 +9.4585e-01 +5.7040e-01 +5.8187e-01 +2.6972e-01 +4.7433e-01 +9.1352e-01 +1.7637e-01 +8.5520e-01 +9.1765e-01 +9.7048e-01 +5.5346e-01 +2.0432e-01 +3.3508e-02 +2.3536e-01 +2.9373e-01 +6.3852e-01 +1.8902e-01 +3.8083e-01
9143 +3.319820586e+08 +3.319820586e+08 +3.319818038e+08 +3.319818038e+08 +6.8402e-01 +7.9395e-01 +8.9733e-01 +4.0663e-01 +7.4615e-02 +1.1867e-01 +4.2566e-01 +8.0732e-01 +9.8214e-04 +9.7301e-01 +9.9852e-01 +2.6407e-01 +8.2276e-01 +2.0220e-01 +2.5947e-02 +4.8058e-01 +4.1051e-01 +4.4542e-01 +1.1641e-01 +4.1735e-01
12254 +3.190788715e+08 +3.190788715e+08 +3.190786167e+08 +3.190786167e+08 +9.6513e-01 +7.9395e-01 +8.9733e-01 +4.0663e-01 +7.4615e-02 +1.1867e-01 +4.2566e-01 +8.0732e-01 +9.8214e-04 +9.7301e-01 +9.9852e-01 +2.6407e-01 +8.2276e-01 +2.0220e-01 +2.6535e-01 +4.8058e-01 +4.1051e-01 +4.4542e-01 +6.9575e-02 +3.8149e-01
14869 +3.058031216e+08 +3.058031216e+08 +3.058028667e+08 +3.058028667e+08 +9.6513e-01 +7.9395e-01 +8.9733e-01 +4.0663e-01 +7.4615e-02 +1.1867e-01 +4.2566e-01 +8.0732e-01 +2.9279e-01 +9.7301e-01 +9.9852e-01 +2.6407e-01 +8.8850e-01 +2.0220e-01 +2.6535e-01 +4.8058e-01 +9.6664e-01 +1.2899e-01 +4.7871e-01 +8.5150e-01
15994 +2.958711983e+08 +2.958711983e+08 +2.958709435e+08 +2.958709435e+08 +9.6513e-01 +7.9395e-01 +8.9733e-01 +4.0663e-01 +7.4615e-02 +1.1867e-01 +7.6878e-01 +8.0732e-01 +9.8214e-04 +9.7301e-01 +9.9962e-01 +9.6414e-01 +9.1193e-01 +9.8441e-01 +5.2614e-01 +4.5739e-02 +2.9375e-01 +1.9916e-01 +1.1943e-01 +8.9394e-01
18018 +2.751628948e+08 +2.751628948e+08 +2.751626400e+08 +2.751626400e+08 +6.8402e-01 +7.9395e-01 +8.9733e-01 +4.0663e-01 +1.0999e-01 +1.1867e-01 +4.2566e-01 +8.0732e-01 +9.8214e-04 +9.7301e-01 +9.9852e-01 +9.3908e-01 +3.7044e-01 +9.4167e-01 +3.3508e-02 +2.3536e-01 +8.4051e-01 +1.1403e-01 +5.5757e-03 +9.7501e-01
25529 +2.682327388e+08 +2.682327388e+08 +2.682324839e+08 +2.682324839e+08 +8.3263e-01 +7.9395e-01 +8.9733e-01 +4.0663e-01 +1.0999e-01 +1.1867e-01 +4.2566e-01 +8.0732e-01 +9.8214e-04 +9.7301e-01 +9.9852e-01 +9.3908e-01 +3.7044e-01 +9.4167e-01 +3.3508e-02 +2.3536e-01 +8.4051e-01 +1.1403e-01 +5.5757e-03 +9.7501e-01
52548 +2.625483684e+08 +2.625483684e+08 +2.625481135e+08 +2.625481135e+08 +9.6262e-01 +7.9395e-01 +8.9733e-01 +4.0663e-01 +1.0999e-01 +1.1867e-01 +4.2566e-01 +8.0732e-01 +9.8214e-04 +9.7301e-01 +9.9852e-01 +9.3908e-01 +3.7044e-01 +9.4167e-01 +3.3508e-02 +2.3536e-01 +8.4051e-01 +1.1403e-01 +5.5757e-03 +5.4658e-01
% function evaluation | noise-free fitness - Fopt (5.661000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.859133070e+08 +2.859133070e+08 +2.859133636e+08 +2.859133636e+08 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
34 +2.759888482e+08 +2.759888482e+08 +2.759889048e+08 +2.759889048e+08 +3.9353e-01 +9.4051e-01 +3.8616e-01 +6.1523e-01 +2.1495e-01 +2.0597e-01 +5.7330e-01 +2.2601e-01 +1.9930e-01 +6.7100e-01 +9.9589e-01 +3.4296e-01 +4.6856e-01 +8.4500e-01 +6.3169e-01 +2.4324e-01 +6.4903e-01 +3.6877e-01 +9.6079e-01 +1.4259e-01
63 +2.749167456e+08 +2.749167456e+08 +2.749168022e+08 +2.749168022e+08 +2.1767e-01 +8.4009e-03 +1.7826e-01 +6.2296e-01 +4.8251e-01 +5.6760e-01 +1.7699e-01 +8.1861e-02 +2.8425e-01 +3.5944e-01 +7.1301e-01 +9.6165e-01 +1.9164e-03 +4.2562e-01 +1.9941e-01 +1.8341e-01 +1.7692e-01 +1.1522e-01 +3.4636e-01 +2.1256e-01
89 +2.592463836e+08 +2.592463836e+08 +2.592464402e+08 +2.592464402e+08 +5.8600e-02 +2.6641e-01 +7.5461e-01 +6.2999e-01 +5.7860e-02 +3.0594e-01 +1.7619e-01 +3.9102e-01 +7.7812e-01 +6.7915e-01 +9.6506e-01 +4.8972e-01 +4.6157e-01 +8.7984e-01 +1.4306e-01 +1.1403e-01 +3.7619e-01 +3.4881e-01 +3.0596e-01 +1.8900e-01
946 +2.403802434e+08 +2.403802434e+08 +2.403803000e+08 +2.403803000e+08 +1.2790e-01 +5.8057e-01 +1.3979e-01 +8.1870e-01 +4.4596e-01 +7.0139e-01 +5.3422e-01 +1.5615e-01 +4.9051e-01 +9.6672e-01 +8.0337e-01 +7.1331e-01 +2.2764e-01 +4.8904e-01 +3.7786e-01 +8.4333e-01 +1.8347e-01 +8.9389e-02 +2.9173e-01 +1.5114e-01
3484 +2.338107188e+08 +2.338107188e+08 +2.338107754e+08 +2.338107754e+08 +1.2242e-01 +6.8189e-01 +4.0976e-02 +8.7908e-01 +8.3083e-01 +1.1854e-02 +1.6098e-02 +1.4388e-01 +2.5569e-01 +9.8174e-01 +2.8644e-01 +6.3876e-01 +9.3202e-01 +4.8246e-01 +2.4319e-01 +4.0261e-01 +3.2891e-01 +9.8343e-01 +8.9347e-01 +1.3829e-02
18949 +2.288373371e+08 +2.288373371e+08 +2.288373937e+08 +2.288373937e+08 +1.2242e-01 +6.8189e-01 +4.0976e-02 +5.1270e-01 +5.9391e-01 +1.4973e-01 +1.2280e-01 +1.3139e-01 +8.6755e-02 +7.2470e-01 +8.3012e-01 +5.8620e-01 +1.8213e-01 +6.1492e-01 +3.6364e-01 +7.6191e-01 +1.2556e-01 +1.5700e-02 +4.8778e-01 +1.4746e-01
28601 +2.192160820e+08 +2.192160820e+08 +2.192161386e+08 +2.192161386e+08 +2.3377e-02 +4.9452e-01 +8.4614e-02 +9.1616e-01 +7.0380e-01 +1.4973e-01 +1.2280e-01 +1.3139e-01 +8.6755e-02 +7.2470e-01 +8.3012e-01 +5.8620e-01 +1.8213e-01 +6.1492e-01 +1.1148e-01 +5.1441e-01 +1.9814e-02 +2.5127e-01 +3.0596e-01 +1.8900e-01
29442 +2.153994442e+08 +2.153994442e+08 +2.153995008e+08 +2.153995008e+08 +2.3377e-02 +4.9452e-01 +8.4614e-02 +9.1616e-01 +7.0380e-01 +1.4973e-01 +1.2280e-01 +1.3139e-01 +8.6755e-02 +7.2470e-01 +8.3012e-01 +5.8620e-01 +1.8213e-01 +6.1492e-01 +1.1148e-01 +5.1441e-01 +1.9814e-02 +1.5700e-02 +4.8778e-01 +1.4746e-01
59974 +2.136253431e+08 +2.136253431e+08 +2.136253997e+08 +2.136253997e+08 +2.3377e-02 +8.9579e-01 +8.4614e-02 +9.1616e-01 +7.0380e-01 +1.4973e-01 +1.2280e-01 +1.3139e-01 +8.6755e-02 +7.2470e-01 +8.3012e-01 +5.8620e-01 +1.8213e-01 +6.1492e-01 +1.1148e-01 +5.1441e-01 +1.9814e-02 +1.5700e-02 +4.8778e-01 +1.4746e-01
86561 +2.073259940e+08 +2.073259940e+08 +2.073260506e+08 +2.073260506e+08 +2.3377e-02 +6.8189e-01 +2.6965e-01 +2.6735e-03 +5.0294e-01 +1.4973e-01 +4.6816e-02 +1.3139e-01 +6.6728e-02 +7.2470e-01 +9.6548e-01 +9.0616e-01 +2.0499e-01 +9.5777e-01 +3.5501e-02 +4.8593e-01 +8.1531e-02 +3.0543e-01 +5.1333e-01 +5.9969e-03
% function evaluation | noise-free fitness - Fopt (-1.810000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.629154048e+08 +1.629154048e+08 +1.629153867e+08 +1.629153867e+08 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
20 +1.442142596e+08 +1.442142596e+08 +1.442142415e+08 +1.442142415e+08 +4.7611e-01 +7.5249e-01 +8.5344e-03 +2.2234e-01 +4.4553e-01 +3.7391e-01 +5.7767e-01 +4.4954e-01 +9.1161e-02 +9.5680e-01 +3.6584e-01 +7.3633e-01 +3.3576e-01 +5.4445e-01 +4.8033e-02 +9.4808e-01 +4.7027e-02 +1.6709e-01 +8.0142e-01 +7.3420e-01
45 +1.292523893e+08 +1.292523893e+08 +1.292523712e+08 +1.292523712e+08 +6.0105e-02 +7.8777e-01 +3.4340e-01 +5.3780e-01 +4.0152e-01 +9.2682e-01 +4.1030e-01 +6.9961e-02 +4.9530e-02 +8.3631e-01 +3.1102e-01 +4.4448e-02 +8.4202e-01 +1.0210e-01 +4.1741e-01 +2.0396e-01 +2.3043e-01 +3.6152e-02 +5.4271e-01 +8.8437e-01
10238 +1.283576592e+08 +1.283576592e+08 +1.283576411e+08 +1.283576411e+08 +6.2440e-01 +5.0960e-01 +2.4500e-01 +4.9997e-01 +1.0000e-01 +3.1422e-01 +1.4548e-01 +4.3314e-01 +9.6091e-01 +5.3280e-01 +6.6608e-02 +2.0522e-01 +9.8667e-01 +5.7129e-01 +3.9988e-01 +4.5316e-01 +1.3727e-02 +1.9651e-01 +9.5576e-01 +4.8993e-01
17920 +1.257141839e+08 +1.257141839e+08 +1.257141658e+08 +1.257141658e+08 +8.6211e-02 +3.7450e-01 +9.2635e-01 +8.2267e-01 +3.7716e-01 +4.3508e-01 +8.4015e-01 +3.8021e-01 +1.9800e-01 +9.7866e-01 +5.0784e-02 +2.7692e-01 +7.7191e-01 +4.7220e-03 +2.4665e-01 +9.6206e-01 +3.8327e-02 +1.2265e-01 +8.0074e-01 +6.6127e-01
18986 +1.211818799e+08 +1.211818799e+08 +1.211818618e+08 +1.211818618e+08 +5.3497e-01 +9.6920e-01 +3.6705e-01 +2.0313e-03 +4.0152e-01 +9.2682e-01 +5.9116e-01 +3.8021e-01 +1.9800e-01 +9.7866e-01 +5.0784e-02 +2.7692e-01 +7.7191e-01 +4.7220e-03 +2.4665e-01 +9.6206e-01 +3.8327e-02 +1.2265e-01 +8.0074e-01 +6.6127e-01
22936 +1.133259459e+08 +1.133259459e+08 +1.133259278e+08 +1.133259278e+08 +9.3731e-02 +6.3119e-01 +8.3434e-01 +4.7587e-01 +4.9266e-02 +9.4375e-01 +7.9897e-02 +2.8497e-01 +7.5635e-01 +9.7866e-01 +5.0784e-02 +2.7692e-01 +7.7191e-01 +4.7220e-03 +2.4665e-01 +9.6206e-01 +3.8327e-02 +1.2265e-01 +8.0074e-01 +6.6127e-01
37851 +1.103140772e+08 +1.103140772e+08 +1.103140591e+08 +1.103140591e+08 +9.0426e-02 +8.0041e-02 +4.1423e-02 +4.7587e-01 +4.9266e-02 +9.4375e-01 +7.9897e-02 +2.8497e-01 +7.5635e-01 +9.7866e-01 +5.0784e-02 +2.7692e-01 +7.7191e-01 +4.7220e-03 +2.4665e-01 +9.6206e-01 +3.8327e-02 +1.2265e-01 +8.0074e-01 +6.6127e-01
59883 +1.091288146e+08 +1.091288146e+08 +1.091287965e+08 +1.091287965e+08 +1.9310e-01 +7.4570e-01 +2.2896e-01 +7.1690e-01 +4.9266e-02 +9.4375e-01 +7.9897e-02 +2.8497e-01 +7.5635e-01 +9.7866e-01 +5.0784e-02 +2.7692e-01 +7.7191e-01 +4.7220e-03 +2.4665e-01 +9.6206e-01 +3.8327e-02 +1.2265e-01 +8.0074e-01 +6.6127e-01
66435 +1.070926896e+08 +1.070926896e+08 +1.070926715e+08 +1.070926715e+08 +8.0795e-02 +8.3421e-01 +2.2896e-01 +7.1690e-01 +4.9266e-02 +9.4375e-01 +7.9897e-02 +2.8497e-01 +7.5635e-01 +9.7866e-01 +5.0784e-02 +2.7692e-01 +7.7191e-01 +4.7220e-03 +2.4665e-01 +9.6206e-01 +3.8327e-02 +1.2265e-01 +8.0074e-01 +9.2092e-01
% function evaluation | noise-free fitness - Fopt (3.777000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +9.102553206e+07 +9.102553206e+07 +9.102556983e+07 +9.102556983e+07 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
15195 +8.718301546e+07 +8.718301546e+07 +8.718305323e+07 +8.718305323e+07 +9.8673e-01 +5.6209e-01 +4.4812e-01 +6.8626e-01 +8.4632e-01 +1.6574e-01 +9.5229e-02 +9.9430e-01 +3.9908e-02 +3.4789e-02 +1.5689e-02 +6.5562e-01 +2.8264e-01 +9.1505e-01 +1.4078e-01 +6.2569e-01 +9.1167e-02 +2.7755e-01 +6.2260e-02 +2.2340e-01
18830 +8.686363133e+07 +8.686363133e+07 +8.686366910e+07 +8.686366910e+07 +8.6732e-01 +5.6209e-01 +4.4812e-01 +6.8626e-01 +8.4632e-01 +1.6574e-01 +9.5229e-02 +9.9430e-01 +3.9908e-02 +3.4789e-02 +1.5689e-02 +6.5562e-01 +2.8264e-01 +9.1505e-01 +1.4078e-01 +6.2569e-01 +9.1167e-02 +2.7755e-01 +6.2260e-02 +2.2340e-01
26371 +8.128946439e+07 +8.128946439e+07 +8.128950216e+07 +8.128950216e+07 +2.9308e-01 +8.4278e-01 +2.0393e-01 +9.5153e-02 +6.6836e-01 +3.5939e-02 +1.1301e-01 +9.9665e-01 +3.5851e-01 +1.7911e-02 +6.2308e-01 +1.6269e-01 +1.0055e-01 +8.5526e-01 +1.3047e-01 +8.8371e-01 +5.7826e-01 +2.4257e-01 +6.2260e-02 +2.2340e-01
30484 +7.849642224e+07 +7.849642224e+07 +7.849646001e+07 +7.849646001e+07 +2.9308e-01 +8.4278e-01 +1.4395e-01 +9.5153e-02 +6.6836e-01 +3.5939e-02 +1.1301e-01 +9.9708e-01 +3.5851e-01 +1.7911e-02 +6.2308e-01 +1.6269e-01 +1.0055e-01 +8.5526e-01 +6.1468e-02 +8.7305e-01 +5.3873e-01 +5.4923e-02 +2.1724e-01 +2.4071e-01
38159 +7.748490427e+07 +7.748490427e+07 +7.748494204e+07 +7.748494204e+07 +2.9308e-01 +8.4278e-01 +1.4395e-01 +9.5153e-02 +6.6836e-01 +3.5939e-02 +1.1301e-01 +9.9708e-01 +3.5851e-01 +1.7911e-02 +6.2308e-01 +1.6269e-01 +1.0055e-01 +8.5526e-01 +6.1468e-02 +8.7305e-01 +5.3873e-01 +5.4923e-02 +2.1724e-01 +7.0613e-02
