% function evaluation | noise-free fitness - Fopt (-1.694000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.481077302e+02 +2.481077302e+02 +2.311677302e+02 +2.311677302e+02
304 +1.418138503e+02 +1.418138503e+02 +1.248738503e+02 +1.248738503e+02
409 +9.256558162e+01 +9.256558162e+01 +7.562558162e+01 +7.562558162e+01
834 +6.271326675e+01 +6.271326675e+01 +4.577326675e+01 +4.577326675e+01
2189 +3.980624009e+01 +3.980624009e+01 +2.286624009e+01 +2.286624009e+01
% function evaluation | noise-free fitness - Fopt (1.881000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.982929868e+02 +1.982929868e+02 +2.171029868e+02 +2.171029868e+02
198 +1.406791667e+02 +1.406791667e+02 +1.594891667e+02 +1.594891667e+02
300 +9.508559392e+01 +9.508559392e+01 +1.138955939e+02 +1.138955939e+02
446 +5.692287876e+01 +5.692287876e+01 +7.573287876e+01 +7.573287876e+01
556 +3.799666022e+01 +3.799666022e+01 +5.680666022e+01 +5.680666022e+01
1580 +2.472174449e+01 +2.472174449e+01 +4.353174449e+01 +4.353174449e+01
% function evaluation | noise-free fitness - Fopt (2.731500000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.694592285e+02 +2.694592285e+02 +5.426092285e+02 +5.426092285e+02
224 +1.952513825e+02 +1.952513825e+02 +4.684013825e+02 +4.684013825e+02
313 +1.563961177e+02 +1.563961177e+02 +4.295461177e+02 +4.295461177e+02
428 +9.845416287e+01 +9.845416287e+01 +3.716041629e+02 +3.716041629e+02
759 +5.745486030e+01 +5.745486030e+01 +3.306048603e+02 +3.306048603e+02
1480 +3.891479238e+01 +3.891479238e+01 +3.120647924e+02 +3.120647924e+02
% function evaluation | noise-free fitness - Fopt (3.718000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.441946868e+02 +1.441946868e+02 +1.813746868e+02 +1.813746868e+02
435 +8.738324554e+01 +8.738324554e+01 +1.245632455e+02 +1.245632455e+02
514 +6.209252985e+01 +6.209252985e+01 +9.927252985e+01 +9.927252985e+01
8667 +3.981026570e+01 +3.981026570e+01 +7.699026570e+01 +7.699026570e+01
% function evaluation | noise-free fitness - Fopt (-1.479000000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.227416355e+02 +3.227416355e+02 +1.748416355e+02 +1.748416355e+02
160 +2.071676478e+02 +2.071676478e+02 +5.926764782e+01 +5.926764782e+01
317 +1.236488749e+02 +1.236488749e+02 -2.425112508e+01 -2.425112508e+01
397 +9.967231212e+01 +9.967231212e+01 -4.822768788e+01 -4.822768788e+01
926 +6.214328122e+01 +6.214328122e+01 -8.575671878e+01 -8.575671878e+01
2030 +3.979093785e+01 +3.979093785e+01 -1.081090621e+02 -1.081090621e+02
% function evaluation | noise-free fitness - Fopt (4.060000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.687571581e+02 +2.687571581e+02 +3.093571581e+02 +3.093571581e+02
239 +1.991532968e+02 +1.991532968e+02 +2.397532968e+02 +2.397532968e+02
308 +1.416696035e+02 +1.416696035e+02 +1.822696035e+02 +1.822696035e+02
433 +9.951290839e+01 +9.951290839e+01 +1.401129084e+02 +1.401129084e+02
550 +5.877876454e+01 +5.877876454e+01 +9.937876454e+01 +9.937876454e+01
1499 +3.967102632e+01 +3.967102632e+01 +8.027102632e+01 +8.027102632e+01
% function evaluation | noise-free fitness - Fopt (4.634000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.001208674e+02 +3.001208674e+02 +3.464608674e+02 +3.464608674e+02
189 +2.117755453e+02 +2.117755453e+02 +2.581155453e+02 +2.581155453e+02
420 +1.426989027e+02 +1.426989027e+02 +1.890389027e+02 +1.890389027e+02
502 +9.444951205e+01 +9.444951205e+01 +1.407895121e+02 +1.407895121e+02
714 +6.230812341e+01 +6.230812341e+01 +1.086481234e+02 +1.086481234e+02
4370 +3.980686429e+01 +3.980686429e+01 +8.614686429e+01 +8.614686429e+01
% function evaluation | noise-free fitness - Fopt (-2.410900000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.926532818e+01 +6.926532818e+01 -1.718246718e+02 -1.718246718e+02
359 +6.307138305e+01 +6.307138305e+01 -1.780186170e+02 -1.780186170e+02
15028 +3.981029279e+01 +3.981029279e+01 -2.012797072e+02 -2.012797072e+02
% function evaluation | noise-free fitness - Fopt (-1.668800000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.985262780e+02 +1.985262780e+02 +3.164627796e+01 +3.164627796e+01
257 +1.468222530e+02 +1.468222530e+02 -2.005774699e+01 -2.005774699e+01
368 +9.249464502e+01 +9.249464502e+01 -7.438535498e+01 -7.438535498e+01
496 +6.243432081e+01 +6.243432081e+01 -1.044456792e+02 -1.044456792e+02
1137 +3.908688590e+01 +3.908688590e+01 -1.277931141e+02 -1.277931141e+02
% function evaluation | noise-free fitness - Fopt (-3.464100000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.065658893e+02 +1.065658893e+02 -2.398441107e+02 -2.398441107e+02
281 +8.431735668e+01 +8.431735668e+01 -2.620926433e+02 -2.620926433e+02
