% function evaluation | noise-free fitness - Fopt (6.870000000000e+00) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
987 +3.909718948e+00 +3.909718948e+00 +3.919718948e+00 +3.919718948e+00 -1.4688e+00 -4.3013e+00 +1.9941e+00 -1.9062e+00 +5.8461e+00 -1.9032e+00 -4.9099e+00 +1.7599e+00 +3.5796e+00 -1.6543e+00 -4.8592e+00 -5.7275e+00 +5.9467e+00 +9.0516e-01 -5.1712e+00 +4.8522e+00 +1.2086e+00 -1.0271e+00 +6.0748e-01 +2.6517e+00
% function evaluation | noise-free fitness - Fopt (-1.306100000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.792551680e+01 +1.792551680e+01 -1.126844832e+02 -1.126844832e+02 +4.0661e+00 -1.2532e+00 +4.0001e+00 -5.6130e-01 -3.6600e+00 +4.3733e+00 +4.0742e+00 +3.8749e+00 -4.2862e+00 +4.8209e+00 -9.2595e-01 -4.8844e+00 +2.1125e+00 +6.5928e-01 +1.6744e+00 +3.7877e+00 -6.2012e-02 -3.0216e+00 -1.0018e+00 +4.6729e+00
54 +1.126874347e+01 +1.126874347e+01 -1.193412565e+02 -1.193412565e+02 +3.6042e+00 -2.4235e+00 +2.9714e+00 +7.2674e-01 -3.8773e+00 +2.3767e+00 +4.0180e+00 +1.4697e+00 -1.0849e+00 +1.1816e+00 -5.7463e-01 -5.7213e+00 +3.6957e+00 -3.1818e-01 +1.5778e+00 +7.6524e-01 +2.2233e+00 -4.7790e+00 +4.3282e-01 +2.4325e+00
92 +5.539846575e+00 +5.539846575e+00 -1.250701534e+02 -1.250701534e+02 +4.3067e+00 +5.5054e+00 +1.8897e+00 -8.2924e-01 -3.0029e+00 -7.9938e-01 +4.4880e+00 +2.4337e+00 +1.3962e-02 -2.5218e+00 +5.0519e-01 -3.8988e+00 +4.4075e+00 +5.1466e+00 +1.1477e+00 -6.7543e-01 -1.0847e-01 -5.5076e+00 -4.9807e-01 +3.1327e+00
700 +3.794256524e+00 +3.794256524e+00 -1.268157435e+02 -1.268157435e+02 +4.2468e+00 +5.5948e+00 +1.9015e+00 -9.2526e-01 -2.9008e+00 -1.0273e+00 +4.4673e+00 +2.3391e+00 +6.4587e-02 -2.5425e+00 +5.0245e-01 -3.7537e+00 +4.3487e+00 +4.9661e+00 +9.9673e-01 -6.8575e-01 +3.2797e-02 -5.5624e+00 -4.8854e-01 +3.2196e+00
830 +2.458489456e+00 +2.458489456e+00 -1.281515105e+02 -1.281515105e+02 +4.2630e+00 +5.5960e+00 +1.8833e+00 -9.3281e-01 -2.9007e+00 -1.0354e+00 +4.4701e+00 +2.3382e+00 +7.2119e-02 -2.5472e+00 +5.0331e-01 -3.7560e+00 +4.3597e+00 +4.9715e+00 +1.0033e+00 -6.9305e-01 +2.2115e-02 -5.5762e+00 -5.0629e-01 +3.2148e+00
1138 +1.546686436e+00 +1.546686436e+00 -1.290633136e+02 -1.290633136e+02 +4.2596e+00 +5.5939e+00 +1.8800e+00 -9.3597e-01 -2.8999e+00 -1.0437e+00 +4.4716e+00 +2.3400e+00 +6.8597e-02 -2.5412e+00 +4.9869e-01 -3.7620e+00 +4.3640e+00 +4.9714e+00 +9.9835e-01 -6.9986e-01 +2.8653e-02 -5.5720e+00 -4.9890e-01 +3.2138e+00
% function evaluation | noise-free fitness - Fopt (-2.231200000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.793755326e+01 +1.793755326e+01 -2.051824467e+02 -2.051824467e+02 +4.2101e+00 +2.3436e+00 -2.0463e+00 +6.2814e-01 -2.0626e+00 -3.2997e+00 +1.7977e-01 -2.8740e+00 -2.3093e+00 +1.3643e+00 +1.5658e+00 -9.0063e-01 +6.0575e-01 +4.4681e+00 -4.6853e+00 +1.0047e+00 -1.7157e+00 +3.2093e+00 +2.7533e+00 +1.1254e+00
119 +1.574086984e+01 +1.574086984e+01 -2.073791302e+02 -2.073791302e+02 -3.9407e+00 +2.2383e+00 -4.3456e+00 +5.1215e-01 +3.8088e-01 -4.5388e+00 -5.8630e+00 -2.7640e+00 +3.7356e+00 +4.2005e+00 +1.2349e+00 -2.4922e+00 -5.1570e-01 +5.6589e+00 -7.3626e+00 +1.8437e+00 -1.8734e+00 -4.5458e+00 -4.8017e-02 -2.6381e+00
212 +8.237737047e+00 +8.237737047e+00 -2.148822630e+02 -2.148822630e+02 -1.1975e+00 +5.9488e+00 -3.5087e+00 +6.7588e-01 +4.5424e+00 -3.2580e+00 -3.8946e+00 -4.7088e+00 +5.2144e+00 +4.9279e+00 +4.1780e+00 -1.3234e+00 +1.3446e+00 +6.4682e+00 -4.2581e+00 -5.0878e+00 -6.6561e-01 -5.1775e+00 +8.8815e-01 -2.5404e+00
736 +5.468585289e+00 +5.468585289e+00 -2.176514147e+02 -2.176514147e+02 -1.1777e+00 +5.7570e+00 -3.5937e+00 +9.3789e-01 +4.6564e+00 -3.1216e+00 -4.1103e+00 -5.1230e+00 +4.9817e+00 +4.9998e+00 +4.2289e+00 -1.1146e+00 +1.6275e+00 +6.5928e+00 -4.1783e+00 -5.1401e+00 -9.3778e-01 -5.1141e+00 +1.1054e+00 -2.5670e+00
1180 +3.940443700e+00 +3.940443700e+00 -2.191795563e+02 -2.191795563e+02 -1.1850e+00 +5.7547e+00 -3.5849e+00 +9.1080e-01 +4.6685e+00 -3.1412e+00 -4.1149e+00 -5.1264e+00 +4.9968e+00 +4.9931e+00 +4.2198e+00 -1.0930e+00 +1.6055e+00 +6.5878e+00 -4.1673e+00 -5.1483e+00 -9.4425e-01 -5.1187e+00 +1.1101e+00 -2.5571e+00
% function evaluation | noise-free fitness - Fopt (-4.443000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.462213604e+01 +1.462213604e+01 -2.980786396e+01 -2.980786396e+01 +3.8202e+00 +1.9449e+00 +7.2676e-02 +3.6286e+00 +1.9689e+00 +1.5647e+00 -4.2427e+00 -2.8236e+00 +3.2565e+00 -2.5440e+00 +3.1051e+00 -3.3093e+00 -1.1284e-01 -4.2097e+00 -6.1736e-01 +2.0491e+00 -3.7519e+00 +1.3761e+00 -4.6081e+00 +2.2416e+00
133 +9.644357648e+00 +9.644357648e+00 -3.478564235e+01 -3.478564235e+01 +3.6423e+00 +4.6169e+00 +1.8553e+00 +5.1493e+00 -5.9736e-02 -1.7108e+00 -2.3105e+00 -4.6432e+00 +4.8749e+00 -2.8858e+00 +3.7147e+00 +3.3996e+00 -1.5557e+00 -2.2936e+00 +1.9443e+00 +5.9092e+00 -3.4200e+00 -2.3871e+00 -8.6210e-01 -2.5457e+00
402 +5.067889644e+00 +5.067889644e+00 -3.936211036e+01 -3.936211036e+01 +4.8712e+00 +3.1179e+00 -9.9313e-01 +4.8399e+00 +2.1576e+00 -1.6388e+00 -2.2959e+00 -5.9838e+00 +4.6785e+00 -1.6165e+00 +3.5420e+00 +2.0603e+00 -4.2771e+00 -9.8086e-01 +2.4186e+00 +4.2813e+00 -3.8963e+00 -2.8787e+00 -1.6166e+00 -2.1426e+00
688 +3.959994303e+00 +3.959994303e+00 -4.047000570e+01 -4.047000570e+01 +4.8951e+00 +3.1633e+00 -9.6022e-01 +4.8563e+00 +2.1400e+00 -1.6697e+00 -2.3039e+00 -6.0008e+00 +4.7137e+00 -1.6283e+00 +3.5685e+00 +2.0633e+00 -4.2896e+00 -9.9854e-01 +2.4337e+00 +4.2744e+00 -3.8908e+00 -2.8907e+00 -1.6493e+00 -2.1146e+00
813 +2.439484273e+00 +2.439484273e+00 -4.199051573e+01 -4.199051573e+01 +4.8883e+00 +3.1240e+00 -9.3075e-01 +4.8498e+00 +2.1520e+00 -1.6585e+00 -2.3015e+00 -6.0148e+00 +4.7070e+00 -1.6343e+00 +3.5910e+00 +2.0453e+00 -4.3229e+00 -9.7427e-01 +2.4329e+00 +4.2868e+00 -3.8721e+00 -2.8877e+00 -1.6509e+00 -2.1066e+00
1028 +1.543812269e+00 +1.543812269e+00 -4.288618773e+01 -4.288618773e+01 +4.8932e+00 +3.1154e+00 -9.1795e-01 +4.8372e+00 +2.1513e+00 -1.6498e+00 -2.2957e+00 -6.0087e+00 +4.7011e+00 -1.6272e+00 +3.5828e+00 +2.0372e+00 -4.3235e+00 -9.6682e-01 +2.4321e+00 +4.3013e+00 -3.8578e+00 -2.8847e+00 -1.6427e+00 -2.0939e+00
% function evaluation | noise-free fitness - Fopt (-5.119300000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.258970846e+01 +1.258970846e+01 -4.993402915e+02 -4.993402915e+02 +2.5045e+00 -3.6869e+00 +1.6095e+00 +1.9490e+00 -4.8981e+00 -3.1451e+00 -2.9320e+00 +7.1354e-01 +3.2060e+00 +3.3575e+00 -2.6937e+00 +3.8966e+00 -1.8071e+00 -2.0105e+00 -2.5633e+00 +1.6691e+00 -2.9673e+00 +4.7499e+00 -2.6585e+00 -1.8558e+00
162 +9.926474028e+00 +9.926474028e+00 -5.020035260e+02 -5.020035260e+02 +4.3070e+00 +1.1942e-01 -4.4806e-01 +1.4700e+00 -4.5853e+00 -2.0152e+00 +2.5941e+00 -4.2299e-01 +5.6960e+00 +5.8272e+00 -2.4819e+00 +7.4073e-01 -1.4254e+00 +1.7720e+00 +1.0555e+00 -2.8226e+00 -4.0607e+00 +1.7388e+00 -4.9993e+00 -1.3900e+00
220 +6.001857413e+00 +6.001857413e+00 -5.059281426e+02 -5.059281426e+02 +2.1982e+00 -1.1666e+00 +4.8409e-01 +7.9099e-01 -5.4418e+00 -5.7438e-01 +2.9550e+00 -2.0777e+00 +2.1073e+00 +4.5425e+00 -2.1083e+00 +4.7866e+00 -3.2006e+00 +2.4053e+00 -1.5138e+00 -3.3381e+00 -3.0494e+00 +3.3779e+00 +5.2418e-01 -5.1143e-01
682 +3.496940210e+00 +3.496940210e+00 -5.084330598e+02 -5.084330598e+02 +1.4148e+00 -1.2401e+00 +7.1425e-01 -1.0882e+00 -4.5293e+00 +1.6878e-01 +3.4535e+00 -2.3365e+00 +2.8847e+00 +4.7345e+00 -2.4004e+00 +4.8419e+00 -3.6872e+00 +2.3679e+00 -7.0445e-01 -3.6056e+00 -3.8640e+00 +2.2855e+00 +1.8903e-01 -6.9340e-01
832 +2.013665195e+00 +2.013665195e+00 -5.099163348e+02 -5.099163348e+02 +1.4428e+00 -1.2270e+00 +7.1411e-01 -1.0598e+00 -4.4857e+00 +1.5255e-01 +3.4311e+00 -2.3473e+00 +2.9082e+00 +4.7318e+00 -2.3953e+00 +4.8610e+00 -3.6702e+00 +2.3563e+00 -7.4097e-01 -3.5705e+00 -3.8468e+00 +2.2699e+00 +2.1600e-01 -7.0211e-01
899 +1.499166662e+00 +1.499166662e+00 -5.104308333e+02 -5.104308333e+02 +1.4277e+00 -1.2142e+00 +7.2628e-01 -1.0646e+00 -4.4691e+00 +1.4769e-01 +3.4309e+00 -2.3513e+00 +2.9144e+00 +4.7214e+00 -2.4107e+00 +4.8518e+00 -3.6700e+00 +2.3573e+00 -7.3764e-01 -3.5650e+00 -3.8362e+00 +2.2823e+00 +2.2059e-01 -7.0083e-01
1011 +9.296986906e-01 +9.296986906e-01 -5.110003013e+02 -5.110003013e+02 +1.4302e+00 -1.2096e+00 +7.2891e-01 -1.0705e+00 -4.4690e+00 +1.4801e-01 +3.4315e+00 -2.3439e+00 +2.9133e+00 +4.7228e+00 -2.4096e+00 +4.8514e+00 -3.6702e+00 +2.3590e+00 -7.2958e-01 -3.5646e+00 -3.8320e+00 +2.2759e+00 +2.1377e-01 -7.0329e-01
1412 +6.265510509e-01 +6.265510509e-01 -5.113034489e+02 -5.113034489e+02 +1.4310e+00 -1.2124e+00 +7.2736e-01 -1.0704e+00 -4.4707e+00 +1.4852e-01 +3.4336e+00 -2.3448e+00 +2.9145e+00 +4.7201e+00 -2.4097e+00 +4.8515e+00 -3.6708e+00 +2.3598e+00 -7.2827e-01 -3.5653e+00 -3.8323e+00 +2.2748e+00 +2.1676e-01 -7.0347e-01
% function evaluation | noise-free fitness - Fopt (-5.640600000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.107198713e+01 +2.107198713e+01 -5.429880129e+02 -5.429880129e+02 -4.9376e+00 -3.8910e+00 -9.4940e-02 -3.0299e+00 +4.7205e+00 +4.9252e+00 -1.2035e+00 -1.3810e+00 +4.0268e+00 -4.2617e+00 +2.4071e+00 +3.0442e-01 -2.9818e+00 +3.0255e-01 +3.2448e+00 +8.1979e-01 +5.4847e-01 +1.6785e+00 -2.0015e+00 -6.4014e-01
104 +1.509345881e+01 +1.509345881e+01 -5.489665412e+02 -5.489665412e+02 -9.5986e-01 -4.9663e+00 +1.4340e+00 -2.8887e-01 +7.0537e+00 +2.1769e+00 +1.8562e+00 -4.8225e+00 +5.6018e+00 -2.8377e+00 +1.2445e+00 -1.8092e+00 +3.1053e-01 +3.2853e+00 +2.4956e+00 +5.2680e+00 -2.5489e+00 -7.1365e-01 +9.7862e-01 -4.7639e+00
272 +9.343999250e+00 +9.343999250e+00 -5.547160008e+02 -5.547160008e+02 +2.8342e+00 -5.2905e+00 -6.8666e-01 -4.9428e+00 +5.7675e+00 +2.6700e-01 -4.7072e-03 -1.2701e+00 +4.9549e+00 +4.2016e-01 -2.1226e-01 -5.4383e+00 -4.3203e-01 +6.7009e+00 +4.5251e+00 +5.7868e+00 -5.6904e+00 -2.7095e+00 -3.5398e-01 -1.9829e+00
546 +5.594663732e+00 +5.594663732e+00 -5.584653363e+02 -5.584653363e+02 +2.2015e+00 -4.2416e+00 -2.3946e-01 -4.7357e+00 +5.8477e+00 +9.4609e-02 -6.4421e-02 -4.1916e-01 +5.5428e+00 +3.1840e-01 -2.0759e-01 -5.4986e+00 +6.0237e-02 +5.3045e+00 +4.9678e+00 +5.8848e+00 -5.7555e+00 -2.4763e+00 +2.3265e+00 -1.7055e+00
911 +3.868797942e+00 +3.868797942e+00 -5.601912021e+02 -5.601912021e+02 +2.2175e+00 -4.2720e+00 -2.4007e-01 -4.7351e+00 +5.8395e+00 +9.2141e-02 -5.2069e-02 -4.0222e-01 +5.5360e+00 +2.9597e-01 -2.2208e-01 -5.4795e+00 +4.5732e-02 +5.2530e+00 +4.9662e+00 +5.8956e+00 -5.7429e+00 -2.4869e+00 +2.3130e+00 -1.6824e+00
% function evaluation | noise-free fitness - Fopt (-3.437000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.521484351e+01 +1.521484351e+01 -1.915515649e+01 -1.915515649e+01 +2.0057e+00 +2.6559e+00 -9.0471e-01 +3.1611e+00 -4.5214e+00 -1.5395e+00 -3.3147e+00 -4.3894e+00 +3.5167e-01 -4.0997e-01 -4.7928e-01 -1.1527e+00 -4.1861e+00 -2.6485e+00 +2.7593e+00 +3.4442e+00 -4.2291e+00 +1.3281e+00 +2.1425e+00 +3.9649e+00
144 +9.263457988e+00 +9.263457988e+00 -2.510654201e+01 -2.510654201e+01 +3.8366e+00 +2.2625e+00 +2.9650e+00 -6.0815e-01 -3.2829e+00 -5.5886e+00 -3.2562e+00 -4.0594e+00 -4.7823e-01 +1.0152e+00 -1.5397e+00 +8.4857e-01 -8.6639e-01 +6.0719e-01 -3.6579e+00 -4.2139e-02 +1.4312e+00 +2.7047e+00 +5.4063e+00 +1.0817e+00
169 +5.836651584e+00 +5.836651584e+00 -2.853334842e+01 -2.853334842e+01 +4.3656e+00 +1.1402e+00 +3.4342e+00 +1.7473e+00 -4.2078e+00 -6.2378e+00 -3.5235e+00 -3.3286e+00 -2.1509e+00 +6.1669e-01 -1.5243e+00 +6.6208e-02 -7.1681e-02 +7.7647e-01 -4.9469e+00 -1.8718e-01 +1.8822e+00 +3.7887e+00 +4.2437e+00 +2.2096e+00
629 +2.939751260e+00 +2.939751260e+00 -3.143024874e+01 -3.143024874e+01 +4.0903e+00 +1.4762e+00 +2.7176e+00 +1.7912e+00 -4.7294e+00 -5.9983e+00 -3.4687e+00 -3.9723e+00 -1.5454e+00 +1.7408e-01 -1.0688e+00 -2.1126e-01 +1.2925e+00 +8.0267e-02 -4.5197e+00 +3.1946e-01 +8.5854e-01 +3.4661e+00 +4.6120e+00 +1.3957e+00
798 +2.002103266e+00 +2.002103266e+00 -3.236789673e+01 -3.236789673e+01 +4.0949e+00 +1.4758e+00 +2.7095e+00 +1.7971e+00 -4.7414e+00 -5.9974e+00 -3.4626e+00 -3.9825e+00 -1.5492e+00 +1.8206e-01 -1.0660e+00 -2.1224e-01 +1.2797e+00 +7.5627e-02 -4.5282e+00 +3.1356e-01 +8.5377e-01 +3.4525e+00 +4.6167e+00 +1.4143e+00
1058 +1.537423585e+00 +1.537423585e+00 -3.283257641e+01 -3.283257641e+01 +4.0942e+00 +1.4766e+00 +2.7109e+00 +1.7991e+00 -4.7466e+00 -5.9833e+00 -3.4679e+00 -3.9738e+00 -1.5437e+00 +1.8949e-01 -1.0584e+00 -2.1630e-01 +1.2715e+00 +6.8883e-02 -4.5254e+00 +3.1750e-01 +8.4478e-01 +3.4603e+00 +4.6244e+00 +1.4120e+00
% function evaluation | noise-free fitness - Fopt (5.004000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.221689978e+00 +6.221689978e+00 +5.626168998e+01 +5.626168998e+01 +1.7914e+00 +1.3996e+00 -4.8121e+00 +2.0931e+00 -2.6335e+00 -9.2002e-01 +2.1991e-02 +1.4766e+00 -1.4607e+00 -3.1230e+00 +1.9746e+00 +4.1817e+00 -4.1602e+00 -4.7820e+00 -3.7454e+00 -3.9577e+00 -3.5795e-01 +7.5088e-01 +4.3087e+00 +4.2919e+00
482 +2.212501334e+00 +2.212501334e+00 +5.225250133e+01 +5.225250133e+01 +1.4977e+00 +3.2788e+00 -3.4182e+00 +2.1292e+00 -2.8315e+00 -2.1066e+00 +2.3300e-01 +2.5744e+00 -1.9058e+00 -4.4715e+00 +1.8515e+00 +5.3641e+00 -2.6414e+00 -4.9933e+00 -4.6671e+00 -2.3892e+00 -9.2016e-02 +2.2793e+00 +5.3728e+00 +5.4026e+00
910 +1.533232425e+00 +1.533232425e+00 +5.157323242e+01 +5.157323242e+01 +1.4874e+00 +3.2442e+00 -3.4007e+00 +2.1179e+00 -2.7955e+00 -2.0858e+00 +2.2328e-01 +2.5731e+00 -1.9082e+00 -4.4601e+00 +1.8543e+00 +5.3697e+00 -2.6463e+00 -4.9662e+00 -4.6482e+00 -2.3783e+00 -7.4085e-02 +2.2803e+00 +5.3567e+00 +5.4273e+00
1364 +9.881662700e-01 +9.881662700e-01 +5.102816627e+01 +5.102816627e+01 +1.4818e+00 +3.2443e+00 -3.4025e+00 +2.1141e+00 -2.8006e+00 -2.0854e+00 +2.2369e-01 +2.5731e+00 -1.9070e+00 -4.4640e+00 +1.8529e+00 +5.3659e+00 -2.6483e+00 -4.9626e+00 -4.6457e+00 -2.3746e+00 -7.3046e-02 +2.2736e+00 +5.3593e+00 +5.4248e+00
% function evaluation | noise-free fitness - Fopt (-3.341700000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.462266517e+00 +8.462266517e+00 -3.257077335e+02 -3.257077335e+02 -2.7661e+00 -1.0730e+00 +3.5594e+00 -2.4601e+00 +1.4037e+00 +4.5196e+00 +9.6651e-01 +2.0350e+00 -8.3269e-01 -4.7687e+00 +5.2464e-01 -1.9999e-01 -6.6778e-01 -1.6763e+00 +4.5253e+00 -2.4559e+00 -4.8496e+00 -3.7504e+00 +1.2849e+00 +4.5222e+00
215 +5.742697475e+00 +5.742697475e+00 -3.284273025e+02 -3.284273025e+02 +3.6820e-03 -5.2189e+00 +3.7408e+00 +2.0793e+00 +2.5115e+00 +2.1000e+00 +9.5092e-01 +3.3840e+00 -2.4132e+00 -2.9539e+00 -2.7753e+00 -1.6769e+00 +2.5418e+00 -4.8657e+00 +1.0219e+00 -3.1348e+00 -3.0395e+00 -3.9524e+00 +2.4946e+00 +4.9675e+00
482 +3.072334082e+00 +3.072334082e+00 -3.310976659e+02 -3.310976659e+02 -5.8502e-01 -5.0412e+00 +3.9944e+00 +1.7739e+00 +2.3708e+00 +2.7116e+00 +1.8229e+00 +3.2772e+00 -4.2578e+00 -3.5598e+00 -2.7248e+00 -2.5927e+00 +2.5424e+00 -4.6505e+00 -3.9007e-01 -3.1863e+00 -3.7773e+00 -3.4038e+00 +3.5709e+00 +4.3736e+00
736 +2.244809309e+00 +2.244809309e+00 -3.319251907e+02 -3.319251907e+02 -5.9980e-01 -5.0446e+00 +3.9872e+00 +1.7728e+00 +2.3678e+00 +2.6965e+00 +1.8177e+00 +3.2822e+00 -4.2606e+00 -3.5608e+00 -2.7366e+00 -2.6027e+00 +2.5316e+00 -4.6513e+00 -3.6297e-01 -3.1764e+00 -3.7938e+00 -3.3937e+00 +3.5606e+00 +4.3786e+00
925 +1.511979061e+00 +1.511979061e+00 -3.326580209e+02 -3.326580209e+02 -5.8699e-01 -5.0361e+00 +3.9918e+00 +1.7599e+00 +2.3734e+00 +2.7032e+00 +1.8269e+00 +3.2727e+00 -4.2403e+00 -3.5492e+00 -2.7322e+00 -2.6115e+00 +2.5263e+00 -4.6509e+00 -3.5540e-01 -3.1787e+00 -3.7896e+00 -3.3925e+00 +3.5567e+00 +4.3784e+00
1098 +8.610264781e-01 +8.610264781e-01 -3.333089735e+02 -3.333089735e+02 -5.8264e-01 -5.0319e+00 +3.9888e+00 +1.7592e+00 +2.3715e+00 +2.6999e+00 +1.8253e+00 +3.2698e+00 -4.2402e+00 -3.5539e+00 -2.7281e+00 -2.6104e+00 +2.5214e+00 -4.6508e+00 -3.5986e-01 -3.1787e+00 -3.7963e+00 -3.3879e+00 +3.5550e+00 +4.3779e+00
% function evaluation | noise-free fitness - Fopt (-1.216400000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.215434885e+01 +1.215434885e+01 -1.094856512e+02 -1.094856512e+02 +2.8476e+00 +4.2246e-01 +1.7922e+00 +3.4983e+00 +4.9265e+00 +4.8976e+00 -1.7458e+00 -3.1793e+00 -1.6046e+00 -1.6767e+00 +2.7692e-01 -3.3206e+00 +4.7023e+00 +2.1840e+00 -3.9575e+00 -2.1031e+00 +4.3886e+00 +1.5728e+00 +1.1911e+00 -3.2308e+00
105 +6.720014477e+00 +6.720014477e+00 -1.149199855e+02 -1.149199855e+02 +4.2199e+00 +9.5290e-01 +3.4473e+00 +3.2291e+00 +2.4039e+00 +3.3195e+00 -8.4752e-01 -2.3631e+00 -5.0952e-01 -2.3014e+00 +1.3274e+00 +1.3036e+00 +4.6455e+00 +1.0690e+00 -6.1980e+00 -1.2493e+00 +3.2820e+00 +3.2600e+00 -5.6425e-01 -4.7716e-01
258 +5.546463937e+00 +5.546463937e+00 -1.160935361e+02 -1.160935361e+02 +4.6915e+00 +1.0676e+00 +4.5188e+00 +3.3375e+00 +2.8190e+00 +3.6579e+00 -1.2998e+00 -2.9298e+00 -6.6226e-01 -1.5801e+00 +7.2723e-01 +2.0537e+00 +4.2575e+00 +1.7075e+00 -5.3998e+00 -1.3945e+00 +4.7088e+00 +4.2149e+00 -1.2868e-01 -1.4471e+00
