Run Number,Run History Configuration ID,Instance ID,Response Value (y),Censored?,Cutoff Time Used,Seed,Runtime,Run Length,Run Result Code,Run Quality,SMAC Iteration,SMAC Cumulative Runtime,Run Result,Additional Algorithm Run Data,Wall Clock Time,
1,1,1,24.129964,0,1.7976931348623157E308,-1,0.0,0.0,1,24.129964,0,0.0,SAT,,0.046,
2,2,1,47.603742,0,1.7976931348623157E308,-1,0.0,0.0,1,47.603742,1,0.0,SAT,,0.029,
3,3,1,81.344732,0,1.7976931348623157E308,-1,0.0,0.0,1,81.344732,1,0.0,SAT,,0.027,
4,4,1,9.521262,0,1.7976931348623157E308,-1,0.0,0.0,1,9.521262,1,0.0,SAT,,0.028,
5,5,1,26.266921,0,1.7976931348623157E308,-1,0.0,0.0,1,26.266921,1,0.0,SAT,,0.027,
6,6,1,255.230029,0,1.7976931348623157E308,-1,0.0,0.0,1,255.230029,1,0.0,SAT,,0.03,
7,7,1,39.764073,0,1.7976931348623157E308,-1,0.0,0.0,1,39.764073,1,0.0,SAT,,0.028,
8,8,1,19.742349,0,1.7976931348623157E308,-1,0.0,0.0,1,19.742349,1,0.0,SAT,,0.028,
9,9,1,14.806839,0,1.7976931348623157E308,-1,0.0,0.0,1,14.806839,1,0.0,SAT,,0.027,
10,10,1,159.728749,0,1.7976931348623157E308,-1,0.0,0.0,1,159.728749,1,0.0,SAT,,0.028,
11,11,1,19.5061,0,1.7976931348623157E308,-1,0.0,0.0,1,19.5061,1,0.0,SAT,,0.027,
12,12,1,92.869901,0,1.7976931348623157E308,-1,0.0,0.0,1,92.869901,1,0.0,SAT,,0.028,
13,13,1,45.837929,0,1.7976931348623157E308,-1,0.0,0.0,1,45.837929,2,0.0,SAT,,0.03,
14,14,1,11.91406,0,1.7976931348623157E308,-1,0.0,0.0,1,11.91406,2,0.0,SAT,,0.027,
15,15,1,100.131655,0,1.7976931348623157E308,-1,0.0,0.0,1,100.131655,2,0.0,SAT,,0.026,
16,16,1,111.344661,0,1.7976931348623157E308,-1,0.0,0.0,1,111.344661,2,0.0,SAT,,0.027,
17,17,1,57.082458,0,1.7976931348623157E308,-1,0.0,0.0,1,57.082458,2,0.0,SAT,,0.027,
18,18,1,3.244416,0,1.7976931348623157E308,-1,0.0,0.0,1,3.244416,2,0.0,SAT,,0.027,
19,19,1,33.519867,0,1.7976931348623157E308,-1,0.0,0.0,1,33.519867,2,0.0,SAT,,0.027,
20,20,1,167.505374,0,1.7976931348623157E308,-1,0.0,0.0,1,167.505374,2,0.0,SAT,,0.027,
21,21,1,101.905338,0,1.7976931348623157E308,-1,0.0,0.0,1,101.905338,2,0.0,SAT,,0.027,
22,22,1,21.864594,0,1.7976931348623157E308,-1,0.0,0.0,1,21.864594,2,0.0,SAT,,0.027,
23,23,1,35.572472,0,1.7976931348623157E308,-1,0.0,0.0,1,35.572472,3,0.0,SAT,,0.029,
24,24,1,1.462342,0,1.7976931348623157E308,-1,0.0,0.0,1,1.462342,3,0.0,SAT,,0.033,
25,25,1,29.29842,0,1.7976931348623157E308,-1,0.0,0.0,1,29.29842,3,0.0,SAT,,0.031,
26,26,1,3.858133,0,1.7976931348623157E308,-1,0.0,0.0,1,3.858133,3,0.0,SAT,,0.03,
27,27,1,34.238787,0,1.7976931348623157E308,-1,0.0,0.0,1,34.238787,3,0.0,SAT,,0.028,
28,28,1,15.471513,0,1.7976931348623157E308,-1,0.0,0.0,1,15.471513,3,0.0,SAT,,0.027,
29,29,1,27.372733,0,1.7976931348623157E308,-1,0.0,0.0,1,27.372733,3,0.0,SAT,,0.027,
30,30,1,18.067942,0,1.7976931348623157E308,-1,0.0,0.0,1,18.067942,3,0.0,SAT,,0.026,
31,31,1,33.394681,0,1.7976931348623157E308,-1,0.0,0.0,1,33.394681,3,0.0,SAT,,0.028,
32,32,1,98.021724,0,1.7976931348623157E308,-1,0.0,0.0,1,98.021724,3,0.0,SAT,,0.031,
33,33,1,4.299003,0,1.7976931348623157E308,-1,0.0,0.0,1,4.299003,4,0.0,SAT,,0.027,
34,34,1,158.054285,0,1.7976931348623157E308,-1,0.0,0.0,1,158.054285,4,0.0,SAT,,0.028,
35,35,1,4.567142,0,1.7976931348623157E308,-1,0.0,0.0,1,4.567142,4,0.0,SAT,,0.027,
36,36,1,16.682864,0,1.7976931348623157E308,-1,0.0,0.0,1,16.682864,4,0.0,SAT,,0.038,
37,37,1,9.058826,0,1.7976931348623157E308,-1,0.0,0.0,1,9.058826,4,0.0,SAT,,0.026,
38,38,1,99.058279,0,1.7976931348623157E308,-1,0.0,0.0,1,99.058279,4,0.0,SAT,,0.027,
39,39,1,10.179884,0,1.7976931348623157E308,-1,0.0,0.0,1,10.179884,4,0.0,SAT,,0.031,
40,40,1,26.509117,0,1.7976931348623157E308,-1,0.0,0.0,1,26.509117,4,0.0,SAT,,0.029,
41,41,1,8.972319,0,1.7976931348623157E308,-1,0.0,0.0,1,8.972319,4,0.0,SAT,,0.028,
42,42,1,83.710298,0,1.7976931348623157E308,-1,0.0,0.0,1,83.710298,4,0.0,SAT,,0.038,
43,43,1,9.322737,0,1.7976931348623157E308,-1,0.0,0.0,1,9.322737,4,0.0,SAT,,0.028,
44,44,1,85.494363,0,1.7976931348623157E308,-1,0.0,0.0,1,85.494363,5,0.0,SAT,,0.027,
45,45,1,7.556819,0,1.7976931348623157E308,-1,0.0,0.0,1,7.556819,5,0.0,SAT,,0.03,
46,46,1,96.581377,0,1.7976931348623157E308,-1,0.0,0.0,1,96.581377,5,0.0,SAT,,0.03,
47,47,1,71.79745,0,1.7976931348623157E308,-1,0.0,0.0,1,71.79745,5,0.0,SAT,,0.027,
48,48,1,146.267228,0,1.7976931348623157E308,-1,0.0,0.0,1,146.267228,5,0.0,SAT,,0.026,
49,49,1,122.962032,0,1.7976931348623157E308,-1,0.0,0.0,1,122.962032,5,0.0,SAT,,0.031,
50,50,1,121.304552,0,1.7976931348623157E308,-1,0.0,0.0,1,121.304552,5,0.0,SAT,,0.031,
51,51,1,32.858653,0,1.7976931348623157E308,-1,0.0,0.0,1,32.858653,5,0.0,SAT,,0.027,
52,52,1,155.591075,0,1.7976931348623157E308,-1,0.0,0.0,1,155.591075,5,0.0,SAT,,0.031,
53,53,1,169.877317,0,1.7976931348623157E308,-1,0.0,0.0,1,169.877317,5,0.0,SAT,,0.027,
54,54,1,124.025493,0,1.7976931348623157E308,-1,0.0,0.0,1,124.025493,5,0.0,SAT,,0.03,
55,55,1,11.41487,0,1.7976931348623157E308,-1,0.0,0.0,1,11.41487,6,0.0,SAT,,0.027,
56,56,1,53.202524,0,1.7976931348623157E308,-1,0.0,0.0,1,53.202524,6,0.0,SAT,,0.027,
57,57,1,48.584813,0,1.7976931348623157E308,-1,0.0,0.0,1,48.584813,6,0.0,SAT,,0.028,
58,58,1,63.048487,0,1.7976931348623157E308,-1,0.0,0.0,1,63.048487,6,0.0,SAT,,0.028,
59,59,1,57.630743,0,1.7976931348623157E308,-1,0.0,0.0,1,57.630743,6,0.0,SAT,,0.033,
60,60,1,29.484615,0,1.7976931348623157E308,-1,0.0,0.0,1,29.484615,6,0.0,SAT,,0.033,
61,61,1,56.554616,0,1.7976931348623157E308,-1,0.0,0.0,1,56.554616,6,0.0,SAT,,0.028,
62,62,1,18.238021,0,1.7976931348623157E308,-1,0.0,0.0,1,18.238021,6,0.0,SAT,,0.028,
63,63,1,45.401161,0,1.7976931348623157E308,-1,0.0,0.0,1,45.401161,6,0.0,SAT,,0.028,
64,64,1,19.133022,0,1.7976931348623157E308,-1,0.0,0.0,1,19.133022,6,0.0,SAT,,0.026,
65,65,1,46.239185,0,1.7976931348623157E308,-1,0.0,0.0,1,46.239185,6,0.0,SAT,,0.027,
66,66,1,141.143661,0,1.7976931348623157E308,-1,0.0,0.0,1,141.143661,7,0.0,SAT,,0.026,
67,67,1,33.343477,0,1.7976931348623157E308,-1,0.0,0.0,1,33.343477,7,0.0,SAT,,0.027,
68,68,1,147.401465,0,1.7976931348623157E308,-1,0.0,0.0,1,147.401465,7,0.0,SAT,,0.027,
69,69,1,11.837858,0,1.7976931348623157E308,-1,0.0,0.0,1,11.837858,7,0.0,SAT,,0.027,
70,70,1,154.289754,0,1.7976931348623157E308,-1,0.0,0.0,1,154.289754,7,0.0,SAT,,0.034,
71,71,1,2.400672,0,1.7976931348623157E308,-1,0.0,0.0,1,2.400672,7,0.0,SAT,,0.026,
72,72,1,142.147004,0,1.7976931348623157E308,-1,0.0,0.0,1,142.147004,7,0.0,SAT,,0.026,
73,73,1,65.204329,0,1.7976931348623157E308,-1,0.0,0.0,1,65.204329,7,0.0,SAT,,0.026,
74,74,1,122.975647,0,1.7976931348623157E308,-1,0.0,0.0,1,122.975647,7,0.0,SAT,,0.027,
75,75,1,15.914265,0,1.7976931348623157E308,-1,0.0,0.0,1,15.914265,7,0.0,SAT,,0.027,
76,76,1,151.920835,0,1.7976931348623157E308,-1,0.0,0.0,1,151.920835,7,0.0,SAT,,0.027,
77,77,1,6.276233,0,1.7976931348623157E308,-1,0.0,0.0,1,6.276233,8,0.0,SAT,,0.027,
78,78,1,63.085224,0,1.7976931348623157E308,-1,0.0,0.0,1,63.085224,8,0.0,SAT,,0.027,
79,79,1,1.96847,0,1.7976931348623157E308,-1,0.0,0.0,1,1.96847,8,0.0,SAT,,0.027,
80,80,1,13.619119,0,1.7976931348623157E308,-1,0.0,0.0,1,13.619119,8,0.0,SAT,,0.027,
81,81,1,3.489661,0,1.7976931348623157E308,-1,0.0,0.0,1,3.489661,8,0.0,SAT,,0.027,
