% function evaluation | noise-free fitness - Fopt (2.997000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.834925985e+03 +1.834925985e+03 +1.864895985e+03 +1.864895985e+03 -3.5355e+00 -4.1389e+00 +7.3974e-01 -4.8992e-01 -4.9843e+00 -1.7289e+00 -2.8024e+00 -3.9456e+00 -1.0860e-01 +2.7705e+00
39 +1.424693390e+03 +1.424693390e+03 +1.454663390e+03 +1.454663390e+03 -3.8183e+00 -2.0619e+00 -9.7137e-01 +1.3301e-01 -2.3777e+00 +1.6798e+00 -4.2808e+00 -3.2555e+00 +9.6384e-01 +3.8629e+00
118 +9.165708177e+02 +9.165708177e+02 +9.465408177e+02 +9.465408177e+02 -4.3285e-03 -1.0561e+00 -9.3412e-01 -1.2682e+00 +3.1849e+00 +1.5040e-01 -5.3982e+00 -5.4726e+00 +3.0597e+00 +3.9879e+00
158 +6.286696457e+02 +6.286696457e+02 +6.586396457e+02 +6.586396457e+02 +3.7820e+00 -1.4559e+00 -2.3831e+00 -9.6761e-01 +5.4273e+00 +3.3472e-01 -5.5515e+00 -3.6528e+00 -3.2515e-01 +3.8183e+00
219 +2.789428015e+02 +2.789428015e+02 +3.089128015e+02 +3.089128015e+02 +2.5444e+00 -1.7339e+00 -2.1179e+00 -8.1770e-01 +4.9864e+00 +1.0333e+00 -4.7351e+00 -3.3960e+00 -3.0229e-01 +5.3703e-01
275 +2.452482602e+02 +2.452482602e+02 +2.752182602e+02 +2.752182602e+02 +2.6843e+00 -1.5526e+00 -2.3006e+00 -7.7991e-01 +4.9711e+00 +1.6299e+00 -4.8813e+00 -2.8926e+00 -8.4041e-01 +8.0681e-01
339 +1.541718981e+02 +1.541718981e+02 +1.841418981e+02 +1.841418981e+02 +2.4759e+00 -1.4017e+00 -2.2117e+00 -5.1005e-01 +5.0294e+00 +2.1775e+00 -4.2358e+00 -2.9028e+00 -5.4223e-01 +2.8141e-01
392 +9.978024383e+01 +9.978024383e+01 +1.297502438e+02 +1.297502438e+02 +2.1862e+00 -1.3128e+00 -2.3584e+00 -5.8054e-01 +4.9963e+00 +1.8961e+00 -4.2665e+00 -2.7723e+00 -7.5016e-02 -1.7357e-01
534 +6.083691944e+01 +6.083691944e+01 +9.080691944e+01 +9.080691944e+01 +2.1236e+00 -1.3677e+00 -2.3677e+00 -5.8393e-01 +5.0913e+00 +2.0373e+00 -4.2816e+00 -2.8931e+00 -1.8959e-01 -1.9829e-01
1033 +3.978298877e+01 +3.978298877e+01 +6.975298877e+01 +6.975298877e+01 +2.0543e+00 -1.4123e+00 -2.3930e+00 -5.7804e-01 +5.0595e+00 +2.0444e+00 -4.2023e+00 -2.8281e+00 -1.7263e-01 -3.0274e-01
