gen	time   	min     	avg     	max     	std    
0  	11.5683	-62181.1	-5980.51	-3437.07	3230.87
1  	16.6435	-17366  	-4729.16	-3231.67	1111.52
2  	21.885 	-10913.3	-4148.17	-3076.13	722.939
3  	26.7717	-11298.5	-3815.95	-3056.69	694.223
4  	31.9579	-14207.7	-3561.88	-2921.45	621.801
5  	37.1812	-16306.5	-3430.99	-2892.77	787.759
6  	42.2507	-6742.3 	-3264.62	-2862.79	339.201
7  	47.2577	-10489.8	-3224.52	-2770.31	657.948
8  	52.2407	-4697.14	-3058.72	-2656.69	202.663
9  	57.2679	-7547.37	-3011.25	-2637.26	373.359
10 	62.1882	-10957.8	-2947.89	-2618.27	418.669
11 	67.2121	-12267.3	-2937.33	-2602.93	727.378
12 	72.2742	-10165.3	-2814.72	-2539.47	386.132
13 	77.2679	-7878.76	-2771.08	-2514.15	357.904
14 	82.5115	-18088.7	-2742.75	-2495.28	729.131
15 	87.558 	-12608.5	-2695.66	-2490.07	580.791
16 	92.5932	-5226.63	-2612.95	-2450.88	203.772
17 	97.5765	-9883.99	-2620.16	-2426.9 	482.565
18 	102.648	-7559.99	-2562.04	-2401.1 	282.136
19 	107.615	-7817.72	-2533.68	-2382.92	326.734
20 	112.711	-12111.6	-2542.42	-2369.62	557.288
21 	117.852	-7000.45	-2498.4 	-2361.79	290.699
22 	122.896	-6087.73	-2466.76	-2341.95	281.823
23 	128.031	-24634  	-2487.59	-2333.73	1065.11
24 	132.928	-10176.4	-2471.07	-2333.18	494.686
25 	137.88 	-12818.5	-2444.33	-2331.46	541.208
26 	142.906	-11320.6	-2444.81	-2309.99	549.386
27 	147.982	-5042.93	-2392.13	-2305.45	196.684
28 	153.041	-6423.63	-2392.78	-2297.04	289.489
29 	157.91 	-4483.23	-2358.23	-2296.53	150.955
30 	162.89 	-6880.1 	-2385.12	-2283.97	293.377
31 	167.791	-3417.82	-2341   	-2283.97	111.807
32 	172.819	-6107.05	-2343.68	-2259.77	232.404
33 	177.862	-3561.83	-2322.17	-2247.85	114.208
34 	182.988	-5395.5 	-2342.36	-2247.85	257.703
35 	188.032	-6583.91	-2328.46	-2247.85	266.472
36 	192.924	-5932.02	-2314.43	-2237.2 	224.188
37 	197.924	-4007.12	-2297.51	-2235.01	152.019
38 	203.024	-8795.52	-2318.64	-2226.17	385.002
39 	208.441	-7780.63	-2328.25	-2220.02	464.458
40 	213.493	-5665.92	-2279.53	-2210.31	197.826
41 	218.521	-4703.09	-2290.19	-2210.31	243.509
42 	223.399	-5123.63	-2282.85	-2210.31	227.592
43 	228.518	-7807.52	-2278.2 	-2207.31	327.606
44 	233.525	-20591.4	-2285.03	-2202.38	825.887
45 	238.397	-6311.84	-2255.16	-2201.81	241.434
46 	243.281	-6057.75	-2257.88	-2196.69	269.255
47 	248.224	-6012.28	-2245.45	-2193.05	229.833
48 	253.087	-5661.18	-2244.02	-2192.92	212.534
49 	258.005	-13908  	-2248.37	-2185.65	530.784
50 	263.054	-4018.59	-2228.26	-2181.19	146.706
51 	267.937	-4090.01	-2224.36	-2175.04	147.785
52 	272.876	-5324.22	-2226.47	-2169.9 	224.961
53 	277.838	-4010.3 	-2215.05	-2169.9 	131.076
54 	282.654	-7569.39	-2231.6 	-2167.91	291.599
55 	287.653	-4080.18	-2219.12	-2167.91	184.821
56 	292.621	-6799.33	-2225.97	-2167.11	292.797
57 	297.672	-5787.54	-2224.19	-2165.33	263.885
58 	302.567	-6739.78	-2217.24	-2164.96	278.714
59 	307.61 	-4705.96	-2201.03	-2163.26	197.62 
60 	312.615	-10877.3	-2249.26	-2163.26	539.813
61 	317.489	-7739.2 	-2203.07	-2162.51	275.81 
62 	322.337	-5507.37	-2213.07	-2161.1 	243.338
63 	327.363	-4519.16	-2199.1 	-2161.1 	174.394
64 	332.436	-4876.35	-2201.97	-2153.99	213.071
65 	337.345	-4855.69	-2202.98	-2153.99	208.289
66 	342.328	-5050.93	-2201.52	-2152.66	227    
67 	347.162	-5889.85	-2209.71	-2152.66	266.729
68 	352.075	-6543.08	-2206.2 	-2151.38	270.698
69 	356.95 	-4710.79	-2200.19	-2151.38	211.071
70 	361.85 	-4692.99	-2190.67	-2151.2 	214.274
71 	366.744	-5655.56	-2205.46	-2149.73	280.385
72 	371.74 	-10241.6	-2205.92	-2148.78	416.203
73 	376.7  	-80661.6	-2373.88	-2148.08	3572.65
74 	381.781	-5330.65	-2204.3 	-2148.08	268.995
75 	386.816	-5777.84	-2213   	-2148.08	283.459
76 	391.902	-4003.35	-2185.75	-2148.03	172.958
77 	396.939	-8209.34	-2202.08	-2148.03	363.904
78 	401.841	-7990.85	-2200.11	-2145.51	360.134
79 	406.745	-12592  	-2211.23	-2145.51	529.665
80 	411.883	-7152.7 	-2191.46	-2145.51	257.83 
81 	416.91 	-4260.98	-2176.16	-2144.81	153.335
82 	421.95 	-20594.9	-2254.6 	-2143.99	974.459
83 	427.053	-6540.32	-2183.11	-2143.17	241.842
84 	432.086	-6550.87	-2188.86	-2143.17	309.559
85 	436.986	-7080.93	-2200.02	-2143.17	364.005
86 	442.07 	-4769.45	-2174.94	-2143.17	175.455
87 	446.888	-4198.92	-2179.41	-2142.47	157.3  
88 	451.884	-17182.3	-2205.14	-2142.47	693.154
89 	456.609	-5027.12	-2193.49	-2142.47	259.351
90 	461.489	-8668.56	-2183.12	-2142.47	348.615
91 	466.506	-13486.3	-2214.87	-2142.47	615.616
92 	471.577	-4424.08	-2181.51	-2142.47	191.831
93 	476.418	-4530.35	-2180.93	-2140.61	205.242
94 	481.361	-4902.45	-2181.35	-2140.61	203.059
95 	486.363	-6077.75	-2185.02	-2137.43	264.111
96 	491.295	-6013.09	-2198.84	-2135.03	303.162
97 	496.455	-4188.01	-2167.28	-2135.03	147.708
98 	501.399	-21356.4	-2289.66	-2135.03	1219.67
99 	506.232	-13718.3	-2258.46	-2134.63	752.252
gen	time   	min     	avg     	max     	std    
0  	11.6339	-23410.4	-5597.55	-3116.07	1934.92
1  	16.7487	-63931.3	-4731.68	-3116.07	3248.09
2  	21.866 	-14470.7	-4108.47	-3090.38	848.262
3  	26.9187	-12752  	-3757.95	-3035.68	687.11 
4  	32.1135	-15583.7	-3541.29	-2985.63	781.423
5  	37.3529	-8116.24	-3369.56	-2985.63	395.266
6  	42.4247	-8699.52	-3245.53	-2821.85	351.39 
7  	47.4329	-47145.6	-3334.66	-2798.68	2202.31
8  	52.6207	-7155.77	-3079.98	-2759.24	336.041
9  	57.711 	-9030.7 	-3038.05	-2684.77	515.047
10 	62.8016	-9674.46	-2992.3 	-2629.51	509.96 
11 	67.7823	-8983.37	-2887.25	-2629.51	421.757
12 	72.7877	-9961.91	-2830.04	-2629.51	409.032
13 	77.6484	-7427.46	-2786.38	-2577.09	292.044
14 	82.8648	-17713.4	-2785.49	-2577.09	723.866
15 	87.86  	-6731.02	-2740.63	-2577.09	332.409
16 	92.7044	-6332.6 	-2719.17	-2549.02	265.47 
17 	97.8693	-10831.7	-2723.34	-2537.35	537.527
18 	102.89 	-12102.6	-2714.17	-2494.48	623.333
19 	107.897	-9097.08	-2653.85	-2494.48	360.777
20 	112.925	-5096.33	-2612.53	-2467.32	202.505
21 	117.86 	-13078.1	-2628.19	-2402.73	559.909
22 	122.94 	-4554.03	-2563.4 	-2391.61	162.493
23 	127.846	-21148.9	-2616.36	-2391.61	935.122
24 	136.365	-51618.1	-2712.84	-2390.61	2387.08
25 	141.482	-8630.54	-2552.95	-2390.29	506.889
26 	146.447	-5707.81	-2514.73	-2384.67	293.9  
27 	151.6  	-6300.13	-2486.71	-2375.69	238.249
28 	156.528	-4360.83	-2454.63	-2356.26	164.633
29 	161.566	-4875.9 	-2455.31	-2356.26	242.336
30 	166.46 	-7685.54	-2474.16	-2350.75	432.705
31 	171.491	-5636.23	-2432.06	-2346.63	239.909
32 	176.535	-11105.7	-2439.92	-2345.11	450.126
33 	181.592	-9012.88	-2442.67	-2318.99	383.832
34 	186.59 	-6199.37	-2437.15	-2318.99	356.408
35 	191.784	-28302.5	-2498.91	-2318.99	1305.02
36 	196.837	-3982.78	-2393.83	-2305.46	149.125
37 	201.739	-16266.7	-2425.15	-2305.46	650.485
38 	206.581	-6764.06	-2406.41	-2297.91	351.342
39 	211.724	-12070.1	-2422.78	-2288.28	562.967
40 	216.896	-4372.43	-2360.22	-2284.19	177.003
41 	221.713	-3590.09	-2332.86	-2278.91	114.72 
42 	226.801	-4921.24	-2344.75	-2277.74	193.173
43 	231.743	-8366.63	-2339.47	-2258.09	302.034
44 	236.636	-5301.64	-2331.41	-2258.09	205.206
45 	241.609	-3563.05	-2318.27	-2258.09	134.538
46 	246.573	-16446.9	-2335.99	-2258.09	650.511
47 	251.533	-7640.52	-2319.79	-2252.17	265.831
48 	256.517	-9917.18	-2375.96	-2252.17	539.806
49 	261.402	-12620.3	-2368.37	-2250.31	644.918
50 	266.153	-4835.05	-2306.61	-2250.31	202.354
51 	271.245	-3287.64	-2293.48	-2250.31	124.516
52 	276.177	-4223.99	-2302.73	-2238.41	195.157
53 	281.168	-6465.21	-2327.84	-2237.59	357.379
54 	286.202	-5322.65	-2286.38	-2228.15	183.986
55 	291.107	-19334  	-2327.15	-2218.8 	786.217
56 	295.947	-6115.18	-2295.95	-2218.27	275.594
57 	300.865	-5097.3 	-2280.75	-2216.75	201.83 
58 	305.681	-5697.03	-2295.23	-2214.7 	283.043
59 	310.593	-5338.8 	-2262.93	-2212.75	181.259
60 	315.484	-14029.6	-2315.86	-2212.75	677.28 
61 	320.376	-7115.11	-2270.17	-2212.05	326.676
62 	325.314	-5701.59	-2256.84	-2210.54	210.124
