gen	time   	min     	avg     	max     	std    
0  	4.68976	-3636.58	-1106.89	-889.235	226.263
1  	6.83958	-1387.32	-980.326	-879.019	63.4592
2  	9.0308 	-1679.74	-941.409	-875.731	57.7531
3  	11.2798	-1025.21	-914.75 	-874.514	21.7508
4  	13.4239	-1259.12	-900.164	-873.333	25.9261
5  	15.627 	-1495.38	-889.66 	-863.714	30.5084
6  	17.8004	-1409.01	-885.961	-863.714	37.7539
7  	19.9166	-989.87 	-877.727	-862.814	8.74492
8  	22.0709	-1090.56	-875.133	-862.814	12.0692
9  	24.2949	-2361.03	-877.869	-861.422	74.8623
10 	26.4057	-1079.35	-870.192	-860.413	13.1092
11 	28.6897	-1356.53	-870.375	-860.413	29.8934
12 	30.9395	-1239.54	-866.598	-859.223	19.9111
13 	33.1597	-1380.89	-866.445	-857.109	31.8338
14 	35.486 	-1012.76	-862.954	-857.109	10.4754
15 	37.6358	-1076.13	-862.343	-856.978	14.8193
16 	39.7645	-938.712	-859.968	-855.835	5.75098
17 	41.9767	-1207.19	-860.124	-855.424	19.6626
18 	44.2699	-1106.27	-860.459	-855.424	19.6332
19 	46.4478	-1613.92	-860.589	-855.026	37.2909
20 	48.5079	-960.698	-857.288	-854.725	5.63827
21 	50.6479	-1190.8 	-858.629	-854.327	18.6357
22 	52.7949	-1225.42	-859.18 	-854.327	27.0348
23 	55.0002	-982.588	-856.354	-854.327	9.29003
24 	57.2298	-1105.8 	-857.146	-853.689	15.9345
25 	59.5013	-1306.43	-856.541	-853.689	21.3187
26 	61.6811	-1081.46	-856.122	-853.442	14.9849
27 	63.8698	-951.224	-855.436	-853.442	7.65501
28 	66.0935	-1089.54	-855.515	-853.167	12.2965
29 	68.2687	-1307.79	-856.82 	-853.167	28.5078
30 	70.4452	-1144.47	-856.124	-852.743	16.9042
31 	72.5648	-985.615	-855.592	-852.743	13.1244
32 	74.7536	-948.284	-854.863	-852.743	9.49004
33 	76.9294	-935.467	-854.217	-852.672	6.3028 
34 	79.1363	-978.561	-854.137	-852.371	8.76814
35 	81.3352	-1521.3 	-856.838	-852.371	34.758 
36 	83.5426	-1076.93	-854.706	-852.371	15.28  
37 	85.7738	-1034.21	-854.901	-852.345	14.608 
38 	87.9839	-1327.87	-854.552	-852.274	22.1534
39 	90.0229	-1439.57	-856.429	-852.155	34.9075
40 	92.2203	-1820.17	-857.922	-852.155	57.3546
41 	94.4437	-1148.66	-854.407	-852.155	16.4127
42 	96.6744	-999.911	-854.278	-852.155	11.7748
43 	98.7852	-997.82 	-853.857	-852.155	11.5174
44 	100.954	-980.234	-853.125	-852.155	7.9699 
45 	103.094	-1031.99	-852.847	-852.155	8.53619
46 	105.216	-1083.85	-853.517	-852.155	12.3394
47 	107.426	-1136.92	-853.702	-852.155	16.0752
48 	109.585	-1328.47	-858.141	-852.155	38.4536
49 	111.69 	-1153.56	-854.941	-852.155	22.5642
50 	113.871	-991.174	-853.85 	-852.155	12.7922
51 	115.973	-906.284	-852.684	-852.155	3.75303
52 	118.16 	-1336.76	-855.754	-852.155	32.7642
53 	120.335	-1135.78	-853.704	-852.155	14.2751
54 	122.462	-1490.27	-856.642	-852.155	36.858 
55 	124.623	-1065.2 	-853.796	-852.155	12.8019
56 	126.766	-1327.11	-854.529	-852.155	23.6346
57 	128.934	-1079.25	-853.895	-852.155	13.9609
58 	131.159	-1148.51	-854.326	-852.155	17.4773
59 	133.347	-950.126	-853.118	-852.155	6.74783
60 	135.414	-1037.26	-854.084	-852.155	14.6823
61 	137.594	-1119.72	-854.391	-852.155	17.2155
62 	139.748	-948.655	-853.395	-852.155	8.38336
63 	141.935	-1103.99	-853.964	-852.155	14.6671
64 	144.1  	-1120.76	-854.331	-852.155	15.6001
65 	146.266	-1153.34	-853.783	-852.155	15.445 
66 	148.458	-1112.66	-854.193	-852.155	16.9979
67 	150.604	-1011.68	-853.478	-852.155	11.6827
68 	152.736	-973.092	-853.338	-852.155	8.98033
69 	154.905	-981.837	-853.073	-852.155	8.16886
70 	157.054	-1053.44	-853.788	-852.155	12.5329
71 	159.253	-1331.68	-854.532	-852.155	24.3554
72 	161.467	-993.823	-852.829	-852.155	6.70718
73 	163.624	-1074.6 	-853.64 	-852.155	14.0326
74 	165.806	-952.265	-852.626	-852.097	4.84292
75 	167.904	-1288.44	-856.047	-852.097	33.6267
76 	170.037	-943.065	-853.273	-852.097	7.38044
77 	172.254	-898.699	-852.694	-852.097	3.52522
78 	174.433	-1733.51	-854.86 	-852.097	39.944 
79 	176.632	-950.293	-853.233	-852.097	7.61519
80 	178.796	-3408.59	-858.834	-852.097	114.676
81 	181.003	-983.475	-853.13 	-852.097	9.26014
82 	183.156	-1791.52	-855.025	-852.097	42.6969
83 	185.32 	-927.08 	-852.803	-852.097	4.63553
84 	187.549	-1142.15	-854.16 	-852.097	16.743 
85 	189.665	-913.274	-852.518	-852.097	3.40511
86 	191.878	-1443.72	-855.429	-852.097	31.2381
87 	194.051	-1106.24	-853.959	-852.097	17.1366
88 	196.268	-1009.22	-853.124	-852.097	10.0513
89 	198.468	-961.026	-853.512	-852.097	7.64704
90 	200.658	-960.935	-853.46 	-852.097	8.18455
91 	202.869	-914.175	-852.972	-852.097	5.63695
92 	205.111	-1031.48	-854.496	-852.097	15.9138
93 	207.267	-1324.09	-855.809	-852.097	34.8789
94 	209.386	-1003.28	-853.916	-852.097	12.0053
95 	211.518	-903.367	-852.444	-852.097	3.34703
96 	213.731	-996.447	-853.522	-852.097	10.5514
97 	215.999	-1005.85	-853.381	-852.097	9.36988
98 	218.197	-1044.16	-852.905	-852.097	9.42088
99 	220.432	-1269.86	-855.232	-852.097	26.0161
gen	time   	min     	avg     	max     	std    
0  	4.59209	-2457.74	-1099.29	-892.095	182.411
1  	6.83894	-1517.36	-992.256	-892.095	70.544 
2  	9.07403	-1176.47	-945.166	-875.867	36.1449
3  	11.2275	-1288.09	-923.201	-875.867	35.1241
4  	13.432 	-1484.08	-909.04 	-875.418	40.9256
5  	15.6446	-1092.24	-895.005	-870.564	18.7747
6  	17.8477	-1429.02	-888.438	-869.057	29.8259
7  	20.1016	-1151.02	-881.626	-866.267	17.4346
8  	22.2283	-1074.1 	-877.207	-864.571	12.0916
9  	24.3986	-1065.28	-874.624	-864.54 	11.8207
10 	26.5971	-1206.31	-872.844	-864.54 	17.7365
11 	28.7771	-1264.38	-870.298	-863.032	19.1286
12 	30.9516	-1493.59	-870.616	-859.12 	33.1395
13 	33.1587	-1854.19	-871.282	-859.12 	51.092 
14 	35.3477	-1486.47	-868.865	-858.625	31.7343
15 	37.5229	-1251.75	-867.174	-858.625	27.3879
16 	39.7175	-958.918	-863.88 	-857.104	6.85504
17 	41.8284	-1004.33	-863.193	-857.104	12.8694
