gen	time   	min     	avg     	max     	std    
0  	9.52693	-10847.5	-2702.06	-1949.15	676.865
1  	13.9756	-3230.98	-2360.56	-1936.08	199.145
2  	18.4656	-3302.97	-2217.79	-1935.33	152.233
3  	23.0306	-18618.3	-2161.75	-1905.85	765.453
4  	27.5713	-3979.23	-2066.56	-1884.69	163.225
5  	31.9842	-3968.62	-2004.11	-1884.69	108.404
6  	36.7394	-4676.57	-1985.91	-1837.76	183.411
7  	41.2888	-2888.35	-1937.51	-1819.68	65.6821
8  	45.9237	-3111.45	-1910.72	-1819.68	75.8583
9  	50.4972	-3295.71	-1897.04	-1804.92	102.657
10 	54.9011	-3220.43	-1880.21	-1796.04	110.764
11 	59.3822	-2445.26	-1858.08	-1790.31	54.1221
12 	63.97  	-4277.63	-1851.58	-1785.61	136.489
13 	68.529 	-3228.32	-1836.05	-1782.98	99.5616
14 	72.9051	-2575.73	-1819.67	-1774.67	59.7217
15 	77.4219	-3483.12	-1808.85	-1773.85	82.7803
16 	81.8183	-2873.17	-1804.69	-1759.55	74.4892
17 	86.115 	-3033.49	-1796.43	-1759.04	72.0698
18 	90.547 	-8623.94	-1806.05	-1754.09	320.383
19 	95.0711	-4549.21	-1794.82	-1752.73	158.395
20 	99.4953	-2097.64	-1778.04	-1746.82	34.9547
21 	103.832	-3314.62	-1784.95	-1745.15	125.467
22 	108.233	-6220.61	-1786.5 	-1736.65	244.662
23 	112.54 	-2569.95	-1762.55	-1736.65	54.4289
24 	116.786	-4267.84	-1769.36	-1736.65	135.824
25 	121.221	-4691.94	-1767.75	-1734.41	164.498
26 	125.798	-4146.79	-1759.04	-1733.3 	116.442
27 	130.249	-2864   	-1751.68	-1733.17	71.4907
28 	134.538	-2181.82	-1744.75	-1732.45	30.5013
29 	139.01 	-2194.92	-1744.71	-1731.02	38.1273
30 	143.51 	-2153.93	-1744.23	-1729.28	43.2221
31 	147.916	-2988.98	-1743.88	-1727.42	70.4193
32 	152.42 	-3364.11	-1751.67	-1727.25	130.155
33 	157.025	-3895.62	-1752.19	-1725.02	145.901
34 	161.472	-2141.65	-1738.16	-1723.85	41.5177
35 	165.933	-3098.52	-1739.46	-1722.68	92.921 
36 	170.488	-2490.02	-1735.9 	-1722.68	49.3814
37 	174.941	-4323.95	-1746.73	-1722.1 	163.977
38 	179.496	-2216.21	-1734.37	-1720.46	46.0024
39 	183.977	-2262.91	-1735.47	-1719.6 	53.3469
40 	188.416	-4330.37	-1742.84	-1719.15	154.484
41 	192.853	-3020.35	-1734.97	-1718.4 	82.3141
42 	197.227	-3900.02	-1736.49	-1717.75	123.795
43 	201.743	-2379.8 	-1729.37	-1716.58	50.7444
44 	206.146	-2519.03	-1732.08	-1715.23	63.8458
45 	210.701	-6699.05	-1744.67	-1714.73	283.994
46 	215.074	-2192.77	-1727.05	-1712.37	50.118 
47 	219.614	-2196.36	-1722.42	-1711.37	39.3653
48 	224.016	-2823.44	-1724.69	-1711.37	59.1559
49 	228.509	-2743.04	-1724.74	-1711.37	57.9035
50 	233.134	-2645.38	-1726.36	-1708.05	67.4738
51 	237.646	-9764.56	-1745.63	-1707.97	370.569
52 	242.168	-3524.77	-1731.21	-1707.85	138.908
53 	246.673	-4978.74	-1729.99	-1707.32	170.329
54 	251.128	-2021.05	-1716.76	-1706.91	31.019 
55 	255.514	-2588.14	-1717.98	-1706.35	56.2418
