gen	time   	min     	avg     	max     	std     
0  	11.3499	-2734.07	-2131.47	-2052.21	69.2781 
1  	16.8783	-2800.8 	-2091.47	-2047.86	45.9068 
2  	22.1209	-2667.73	-2073.93	-2044.26	38.0911 
3  	27.5427	-2313.74	-2062.77	-2044.26	14.7302 
4  	33.0791	-2372.46	-2058.39	-2043.41	22.66   
5  	38.4083	-2151.17	-2052.28	-2043.41	6.82852 
6  	43.9052	-2115.39	-2050.26	-2042.04	7.67538 
7  	49.2613	-2225.48	-2048.03	-2042.04	10.0709 
8  	54.5634	-2089.18	-2046.06	-2042.04	3.76562 
9  	59.9752	-2102.33	-2045.26	-2038.22	4.19698 
10 	65.4318	-2100.27	-2044.26	-2038.22	4.41378 
11 	70.8664	-2284.21	-2044.53	-2038.22	15.7229 
12 	76.4054	-2223.2 	-2043.82	-2038.22	10.6515 
13 	81.899 	-2134.53	-2042.33	-2038.22	7.21813 
14 	87.2358	-3375.45	-2048.16	-2037.52	85.5482 
15 	92.7709	-2095.92	-2039.9 	-2037.4 	5.09433 
16 	98.1733	-2107.19	-2039.46	-2037.14	5.59159 
17 	103.623	-2132.19	-2039.15	-2037.13	6.35655 
18 	109.189	-2080.18	-2038.38	-2036.7 	2.77615 
19 	114.776	-2159.49	-2038.96	-2036.43	8.98101 
20 	120.138	-2114.68	-2038.2 	-2036.43	5.09347 
21 	125.613	-2177.21	-2038.35	-2036.06	7.89263 
22 	131.133	-2394.86	-2039.39	-2036   	21.4995 
23 	136.565	-2346.79	-2038.05	-2036   	14.5427 
24 	141.873	-2123.07	-2037.24	-2035.58	4.92546 
25 	147.368	-2112.13	-2037.57	-2034.92	6.62869 
26 	152.742	-2075.09	-2036.79	-2034.92	3.31213 
27 	158.234	-2076.51	-2036.58	-2034.21	3.56543 
28 	163.763	-2170.51	-2037.1 	-2034.21	9.1431  
29 	169.388	-2086.74	-2036.36	-2033.51	4.80388 
30 	174.891	-2149.3 	-2036.52	-2033.51	8.65089 
31 	180.29 	-2259.37	-2036.46	-2033.51	12.3057 
32 	185.783	-2079.33	-2035.4 	-2033.48	4.11567 
33 	191.048	-2405.86	-2035.46	-2032.79	16.9018 
34 	196.378	-2099.84	-2034.66	-2032.79	4.4799  
35 	201.85 	-2084.97	-2034.64	-2032.79	3.96787 
36 	207.475	-2142.85	-2034.43	-2032.68	6.51514 
37 	212.866	-2079.1 	-2033.94	-2032.49	2.95498 
38 	218.232	-2052.61	-2033.47	-2032.29	1.33571 
39 	223.324	-2286.79	-2034.38	-2032.03	13.624  
40 	228.737	-2193.02	-2033.48	-2031.98	7.6697  
41 	233.836	-2119.53	-2033.46	-2031.98	6.09577 
42 	239.241	-2070.67	-2032.99	-2031.98	2.97412 
43 	244.661	-2181.72	-2033.39	-2031.59	8.01235 
44 	249.966	-2131.04	-2033.25	-2031.59	7.16799 
45 	255.235	-2068.87	-2032.35	-2031.59	2.32978 
46 	260.646	-2125.09	-2032.57	-2031.59	5.70612 
47 	266.122	-2563.31	-2033.78	-2031.59	26.4474 
48 	271.571	-2078.2 	-2032.06	-2031.59	2.75007 
49 	276.945	-2053.08	-2031.91	-2031.59	1.90231 
50 	282.478	-2063.95	-2031.97	-2031.59	2.36156 
51 	288.017	-2082.85	-2032.01	-2031.59	3.1836  
52 	293.552	-2204.96	-2032.85	-2031.46	10.6401 
53 	298.887	-2214.41	-2032.42	-2031.46	8.67733 
54 	304.287	-2186.54	-2032.72	-2031.46	9.46057 
55 	309.716	-2285.5 	-2032.55	-2031.46	12.1146 
56 	315.178	-2066.22	-2032.02	-2031.46	2.89945 
57 	320.613	-2079.26	-2032.12	-2031.46	3.28778 
58 	325.922	-2572.73	-2033.02	-2031.46	24.4087 
59 	331.325	-2056.43	-2031.83	-2031.46	2.09745 
60 	336.774	-2058.98	-2031.84	-2031.46	2.27556 
61 	342.215	-2102.15	-2031.99	-2031.46	4.52734 
62 	347.64 	-2105.63	-2031.99	-2031.46	4.56916 
63 	353.091	-2105.86	-2032.27	-2031.46	5.65811 
64 	358.521	-2138.81	-2032.31	-2031.46	7.25119 
65 	363.909	-2052.02	-2031.75	-2031.46	1.80793 
66 	369.283	-2062.79	-2031.81	-2031.46	2.15831 
67 	374.665	-2095.03	-2032.12	-2031.46	4.41698 
68 	380.119	-2042.8 	-2031.62	-2031.46	0.983728
69 	385.64 	-2163.77	-2032.11	-2031.46	6.35505 
70 	391.144	-2130.32	-2032.27	-2031.46	6.51924 
71 	396.553	-2172.05	-2032.07	-2031.46	6.70351 
72 	401.977	-2106.2 	-2032.13	-2031.46	4.70353 
73 	407.542	-2061.03	-2031.91	-2031.46	2.56941 
74 	412.999	-2083.33	-2032.04	-2031.46	3.53819 
75 	418.495	-2048.56	-2031.69	-2031.46	1.48259 
76 	423.998	-2159.98	-2032.28	-2031.46	8.50639 
77 	429.504	-2075.52	-2031.97	-2031.46	3.42463 
78 	434.926	-2111.11	-2032.02	-2031.46	4.41279 
79 	440.342	-2053.54	-2031.67	-2031.46	1.34116 
80 	445.776	-2127.78	-2032.08	-2031.46	5.32689 
81 	451.319	-2106.74	-2032   	-2031.46	4.23162 
82 	456.699	-2049.65	-2031.71	-2031.46	1.64227 
