gen	time   	min     	avg     	max     	std    
0  	9.9061 	-4692.18	-2517.24	-1918.68	423.962
1  	14.3784	-3711.14	-2237.93	-1915.45	197.143
2  	18.9556	-6601.2 	-2118.3 	-1880.39	227.932
3  	23.3522	-2572.46	-2039.14	-1871.08	79.7737
4  	27.855 	-3079.65	-1989.04	-1856.46	90.7085
5  	32.4202	-7599.13	-1971   	-1848.52	312.583
6  	36.7945	-4119.23	-1916.36	-1833.55	117.758
7  	41.192 	-2621.64	-1890.87	-1820.52	77.6777
8  	45.5567	-3220.79	-1878.22	-1803.4 	114.66 
9  	50.089 	-2629.13	-1853.83	-1791.95	49.8615
10 	54.5753	-2588.41	-1840.2 	-1782.71	55.7739
11 	58.9955	-3176.06	-1835.33	-1775.23	92.5853
12 	63.4103	-2477.68	-1822.72	-1768.7 	64.4592
13 	67.933 	-4088.96	-1816.6 	-1755.68	126.982
14 	72.5677	-2294.67	-1799.75	-1750.86	48.5096
15 	77.0722	-4572.75	-1802.6 	-1747.97	179.666
16 	81.5819	-4141.45	-1788.27	-1742.8 	119.557
17 	85.9696	-5462.26	-1796.94	-1742.57	215.207
18 	90.4237	-3100.21	-1776.45	-1742.32	85.9811
19 	94.8874	-2912.76	-1769.65	-1739.67	74.5386
20 	99.2345	-3169.82	-1761.72	-1736.37	80.8667
21 	103.715	-3160.22	-1757.83	-1732.83	79.1245
22 	108.167	-3589.71	-1757.85	-1732.83	106.222
23 	112.57 	-3749.8 	-1761.83	-1732.61	149.697
24 	117.028	-2836.39	-1751.03	-1729.03	60.4096
25 	121.543	-8256.63	-1777.46	-1729.03	390.746
26 	126.106	-16623.1	-1787.52	-1729.03	691.026
27 	130.624	-2012.08	-1738.56	-1726.19	17.7723
28 	135.163	-3197.37	-1750.74	-1724.61	121.296
29 	139.636	-2408.76	-1744.22	-1724.61	61.7765
30 	144.19 	-2893.94	-1741.59	-1721.97	78.5859
31 	148.648	-2802.07	-1742.88	-1721.97	80.0131
32 	153.103	-3338.67	-1740.21	-1721.97	91.4678
33 	157.512	-3010.46	-1739.93	-1721.04	76.7239
34 	161.877	-2815.92	-1745.47	-1718.88	108.706
35 	166.299	-2439.55	-1735.46	-1717.6 	59.4151
36 	170.598	-3225.98	-1734.93	-1715.66	82.3992
37 	175.132	-2251.85	-1729.35	-1714.78	43.6023
38 	179.471	-12736.3	-1755.8 	-1711.89	499.488
39 	183.954	-2190.39	-1728.47	-1707.59	42.6565
