gen	time   	min     	avg     	max     	std    
0  	4.92788	-7211.49	-1826.05	-1138.78	657.602
1  	7.1849 	-2395.77	-1442.45	-1138.78	190.063
2  	9.50238	-1803.66	-1292.28	-1099.75	110.015
3  	11.8145	-2251.8 	-1213.6 	-1099.75	78.1403
4  	14.0523	-1683.7 	-1167.07	-1085.61	44.208 
5  	16.3062	-2038.7 	-1150.11	-1076.27	60.7639
6  	18.569 	-1669.61	-1136.13	-1065.94	41.2934
7  	20.7526	-3934.91	-1136.96	-1064.81	174.752
8  	23.0023	-2570.6 	-1111.24	-1053.1 	74.1694
9  	25.1626	-2030.31	-1096.06	-1047.62	58.2237
10 	27.402 	-1435.13	-1080.25	-1026.72	31.405 
11 	29.6528	-2413.74	-1076.62	-1025.4 	79.131 
12 	31.8756	-1753.08	-1061.89	-1023.97	37.067 
13 	34.1447	-1572.69	-1054.69	-1022.8 	32.9725
14 	36.3635	-1358.87	-1046.54	-1014.22	30.7648
15 	38.6081	-1795.05	-1039.03	-1011.08	45.7875
16 	40.784 	-4109.89	-1039.68	-1009.17	150.918
17 	43.0471	-9437.62	-1051.34	-1009.17	389.601
18 	45.1948	-1866.17	-1023.57	-1005.2 	50.0736
19 	47.3562	-1384.89	-1017.76	-1003.66	28.2557
20 	49.5812	-1233.15	-1013.68	-1003.31	17.6645
21 	51.7866	-1319.04	-1013.03	-1002.84	24.9644
22 	54.084 	-1472.84	-1009.56	-998.68 	24.9726
23 	56.3538	-1163.22	-1006.84	-998.68 	12.7729
24 	58.5486	-1326.89	-1005.68	-995.772	23.0869
25 	60.7847	-1486.14	-1005.19	-992.201	28.7598
26 	63.0018	-1080.84	-1000.41	-992.201	6.1052 
27 	65.2382	-1196.82	-1000.38	-991.753	15.2657
28 	67.4301	-1272.35	-1000.08	-991.303	22.1583
29 	69.6905	-1755.82	-997.968	-989.189	36.8815
30 	71.9411	-1194.68	-994.687	-988.509	13.2519
31 	74.117 	-1335.9 	-994.535	-986.636	22.1065
32 	76.3828	-1153.59	-991.894	-986.636	9.87416
33 	78.6372	-1023.54	-989.781	-983.849	3.42369
34 	80.9027	-1523.58	-991.396	-983.15 	29.4496
35 	83.0542	-1178.15	-988.495	-982.82 	10.9631
36 	85.3105	-1025.87	-986.466	-982.121	4.00412
