gen	time   	min     	avg     	max     	std    
0  	9.09608	-2583.07	-1793.37	-1652.94	101.073
1  	13.3771	-3359.35	-1739.38	-1645.87	89.233 
2  	17.7156	-1881.78	-1705.78	-1644.99	25.909 
3  	21.9288	-1896.7 	-1689.54	-1639.59	24.9713
4  	26.4349	-2110.36	-1676.78	-1639.59	33.1818
5  	30.9799	-3226.6 	-1671.53	-1632.81	76.2794
6  	35.4469	-1848.1 	-1657.87	-1632.81	19.1574
7  	39.782 	-1917.47	-1651.37	-1630.59	22.6336
8  	44.291 	-1778.16	-1644.68	-1630.59	11.5445
9  	48.6409	-1741.71	-1641.59	-1626.94	10.739 
10 	52.927 	-1760.02	-1638.76	-1626.94	11.0746
11 	57.1286	-1807.39	-1636.3 	-1623.83	14.5692
12 	61.4986	-1973.44	-1635.76	-1622.03	26.0769
13 	65.844 	-2019.65	-1632.55	-1621.98	20.5758
14 	70.2666	-1958.36	-1630.93	-1621.42	21.5545
15 	74.8111	-1969.68	-1629.75	-1621.28	18.7724
16 	78.9553	-1820.89	-1626.78	-1619.19	10.2588
17 	83.3646	-1914.63	-1626.63	-1618.12	18.5937
18 	87.6436	-1817.71	-1625.41	-1618.12	15.6119
19 	91.955 	-1773.47	-1623.86	-1618.12	13.1082
20 	96.3066	-1785.7 	-1622.16	-1618.12	10.8456
21 	100.602	-1694.96	-1621.21	-1617.42	6.9978 
22 	104.847	-1905.36	-1621.83	-1616.97	16.9811
23 	109.156	-1670.52	-1619.64	-1616.79	4.01928
24 	113.513	-1740.5 	-1620.25	-1616.22	10.921 
25 	117.97 	-1698.49	-1618.82	-1614.89	4.86993
26 	122.301	-1946.64	-1619.35	-1614.7 	17.2313
27 	126.461	-1746.78	-1618.61	-1614.32	10.1076
28 	130.827	-1817.94	-1618.1 	-1614.32	10.3363
29 	135.153	-1688.79	-1617.58	-1613.78	6.66573
30 	139.469	-1895.94	-1617.73	-1613.78	13.7484
31 	143.953	-1720.83	-1616.9 	-1613.11	7.80394
32 	148.371	-2810.68	-1618.6 	-1613.11	53.8808
33 	152.79 	-1822.94	-1616.12	-1612.33	11.8464
34 	157.273	-1840.1 	-1615.63	-1612.33	11.4727
35 	161.601	-1707.27	-1614.96	-1612.33	7.56042
36 	165.904	-1790.15	-1614.32	-1612.33	8.17103
37 	170.328	-1698.63	-1614.54	-1611.8 	6.51439
38 	174.617	-1976.74	-1614.77	-1611.51	17.8541
39 	178.947	-1681.69	-1613.98	-1611.51	6.97971
40 	183.152	-1754.28	-1614.21	-1611.46	10.4148
41 	187.504	-1736.66	-1613.94	-1611.24	9.96976
42 	191.749	-1674.82	-1612.94	-1610.77	5.63407
43 	196.069	-1748.41	-1612.91	-1610.64	8.40649
44 	200.347	-1652.83	-1612.31	-1610.64	3.7788 
45 	204.623	-1911.53	-1613.81	-1610.64	18.2947
46 	209.15 	-1678.1 	-1612.29	-1610.06	5.10952
47 	213.603	-1939.24	-1613.04	-1610.06	15.7448
48 	217.912	-1686.96	-1611.93	-1609.36	4.57507
49 	222.265	-1735.45	-1611.73	-1609.36	6.48766
50 	226.599	-1912.79	-1611.77	-1609.24	13.8056
