gen	depth	min     	avg     	max     	std    
0  	60   	-2604.65	-1831.12	-1655.99	142.006
1  	60   	-2061.88	-1744.66	-1651.99	54.562 
2  	60   	-3423.51	-1721.07	-1651.99	116.881
3  	60   	-2051.5 	-1690.49	-1645.82	31.9684
4  	60   	-2573.31	-1680.17	-1641.06	63.9271
5  	60   	-2310.56	-1668.22	-1637.19	36.8803
6  	60   	-1890.04	-1660.21	-1634.67	21.2293
7  	60   	-1833.46	-1654.08	-1631.99	17.9102
8  	60   	-2248.22	-1652.23	-1631.99	42.4438
9  	60   	-1996.91	-1646.65	-1631.5 	24.0185
10 	60   	-2887.78	-1646.02	-1629.64	63.2989
11 	60   	-2208.4 	-1641.35	-1626.12	31.0858
12 	60   	-2021.87	-1639.47	-1626.12	26.1413
13 	60   	-1787.11	-1634.73	-1625.29	8.57741
14 	60   	-1782.02	-1633.4 	-1624.72	11.7503
15 	60   	-2027.39	-1633.46	-1624.28	24.4932
16 	60   	-1680.57	-1629.44	-1624.02	4.97951
17 	60   	-1937.36	-1629.44	-1624.02	16.4343
18 	60   	-1962.8 	-1630.02	-1623.32	25.3286
19 	60   	-2000.74	-1628.35	-1622.6 	21.4565
20 	60   	-1761.18	-1626.95	-1621.8 	12.5706
21 	60   	-1931.37	-1627.31	-1621.8 	20.7219
22 	60   	-2144.86	-1626.86	-1621.42	25.5604
23 	60   	-1746.5 	-1625.53	-1621.42	9.99496
24 	60   	-1949.39	-1625.78	-1621.42	20.4383
25 	60   	-1769.84	-1624.4 	-1621.29	11.6957
26 	60   	-1718.92	-1623.81	-1621.29	7.94794
27 	60   	-1703.99	-1623.23	-1621.01	6.94004
28 	60   	-1873.58	-1623.79	-1620.13	14.9051
29 	60   	-1754.47	-1623.27	-1620.13	10.0509
30 	60   	-1845.99	-1622.87	-1620.13	11.7665
31 	60   	-2289.14	-1624.02	-1620.13	31.4595
32 	60   	-1749.24	-1622.97	-1620.05	10.6256
33 	60   	-1703.09	-1621.73	-1619.67	5.1516 
34 	60   	-1975.54	-1623.7 	-1618.57	25.4914
35 	60   	-2089.94	-1622.91	-1618.57	22.4874
36 	60   	-1683.58	-1622.01	-1617.88	7.37185
37 	60   	-1734.49	-1621.29	-1617.88	8.2699 
38 	60   	-1863.7 	-1621.25	-1617.88	12.8151
39 	60   	-1717.32	-1620.18	-1617.18	7.1184 
40 	60   	-1786.97	-1621.5 	-1617.18	14.4593
41 	60   	-1714.84	-1619.47	-1617.18	6.59751
42 	60   	-1697.58	-1619   	-1617.18	6.2913 
43 	60   	-1748.66	-1618.73	-1617.18	6.95332
44 	60   	-5189.83	-1627.22	-1616.48	161.363
45 	60   	-1714.8 	-1618.18	-1616.48	6.07019
46 	60   	-1652.66	-1617.9 	-1616.48	3.49015
47 	60   	-1823.48	-1619.42	-1616.48	15.7055
48 	60   	-1774.18	-1618.23	-1616.48	10.1163
49 	60   	-1865.75	-1618.78	-1616.48	17.0854
50 	60   	-1861.28	-1618.36	-1616.34	13.2462
51 	60   	-1890.15	-1619.78	-1616.34	19.6954
52 	60   	-2091.13	-1619.89	-1616.34	32.4127
53 	60   	-1773.26	-1618.06	-1616.34	10.9185
54 	60   	-2595.7 	-1620.5 	-1616.34	47.5402
55 	60   	-1810.73	-1617.53	-1616.34	9.79848
56 	60   	-3298.23	-1622.18	-1616.34	77.7571
57 	60   	-1846.84	-1619.53	-1616.34	19.3761
58 	60   	-1758.27	-1617.5 	-1616.34	8.12488
59 	60   	-1723.66	-1617.62	-1616.34	8.11905
60 	60   	-1706.58	-1617.34	-1616.34	6.85169
61 	60   	-1741.96	-1617.84	-1616.34	8.97274
62 	60   	-2357.33	-1619.79	-1616.34	36.7634
63 	60   	-1660.31	-1617.28	-1616.34	4.58625
64 	60   	-1718.05	-1617.25	-1616.34	6.69085
65 	60   	-1845.33	-1617.61	-1616.34	11.4071
66 	60   	-1773.32	-1617.97	-1616.34	11.542 
67 	60   	-1994.27	-1618.49	-1616.34	21.6143
68 	60   	-1782.51	-1617.42	-1616.34	8.11265
69 	60   	-1730.47	-1617.49	-1616.34	7.30619
70 	60   	-1678.84	-1617.06	-1616.34	4.20347
71 	60   	-1679.5 	-1617.36	-1616.34	5.00909
72 	60   	-2140.81	-1618.36	-1616.34	23.9666
73 	60   	-2377.35	-1618.98	-1616.34	34.5922
74 	60   	-1709.65	-1617.34	-1616.34	6.43676
75 	60   	-2032.44	-1619.04	-1616.34	21.5458
76 	60   	-1700.93	-1617.51	-1616.34	6.40198
77 	60   	-1717.83	-1617.27	-1616.34	6.48971
78 	60   	-1751.08	-1617.65	-1616.34	7.94822
79 	60   	-2081.91	-1620   	-1616.34	33.6758
80 	60   	-1841.57	-1618.16	-1616.34	12.6191
81 	60   	-1667.46	-1617.11	-1616.34	4.26936
82 	60   	-1711.13	-1617.66	-1616.34	8.22801
83 	60   	-1880   	-1618.29	-1616.34	14.2917
84 	60   	-1881.12	-1618.63	-1616.34	17.3973
