gen	time   	min     	avg     	max     	std    
0  	15.7312	-52957.6	-16686.3	-8986.22	5411.92
1  	22.5391	-33461.6	-13150  	-8788.29	2304.06
2  	29.072 	-32965.1	-11779.7	-8788.29	1678.94
3  	35.9975	-30750.2	-10818.9	-8512.38	1656.28
4  	42.5428	-18562.6	-10054.3	-8161.45	942.887
5  	49.0241	-21402.8	-9610.99	-7731.74	1184.42
6  	55.4095	-53438.4	-9303.93	-7703.73	2574.85
7  	61.833 	-19958.4	-8824.46	-7200.59	933.125
8  	68.1756	-19710.4	-8587.83	-7200.59	1222.35
9  	74.3723	-41350  	-8344.22	-6795.79	2000.53
10 	80.7359	-30041.7	-7888.78	-6712.23	1281.15
11 	87.0259	-34325.7	-7735.78	-6668.88	1962.35
12 	93.1699	-11976.8	-7367.11	-6592.12	524.313
13 	99.4603	-45953.6	-7257.23	-6565.1 	1851.15
14 	105.48 	-10514.5	-6951.84	-6261.62	394.652
15 	112.014	-21006.5	-6907.65	-6149.85	1078.65
16 	118.581	-26258.8	-6810.93	-5940.12	1216.03
17 	124.97 	-26210.5	-6697.77	-5904.56	1292.95
18 	131.294	-18666.5	-6527.83	-5752.79	975.127
19 	137.326	-17887.7	-6351.48	-5733.99	873.968
20 	143.788	-37261.5	-6300.16	-5620.88	1587.37
21 	150.196	-19805.8	-6114.07	-5591.92	1016.61
22 	156.084	-14375.6	-5971.39	-5560.41	743.264
23 	162.488	-10423.7	-5857.93	-5513.49	507.839
24 	168.734	-13341.7	-5768.09	-5507.18	486.995
25 	175.07 	-32428.3	-5817.76	-5413.06	1436.9 
26 	181.254	-10245.1	-5636.02	-5398.14	360.149
27 	187.466	-10176  	-5603.95	-5367.54	389.03 
28 	193.563	-10643.6	-5584.61	-5351.59	496.007
29 	199.739	-12176.2	-5545.96	-5335.3 	488.336
30 	206.033	-23900  	-5611.07	-5325.25	1335.66
31 	212.145	-11130.1	-5491.19	-5242.09	499.621
32 	218.47 	-9313.84	-5442.93	-5225.14	353.966
33 	224.79 	-8228.98	-5408.75	-5224.48	332.783
34 	231.076	-8149.89	-5382.22	-5193.15	304.773
35 	237.272	-10200.3	-5394.06	-5175.88	534.283
36 	243.661	-27522.7	-5409.21	-5103.78	1237.5 
37 	250.106	-13206.9	-5325.41	-5103.78	585.761
38 	256.059	-33334.2	-5363.2 	-5103.78	1461.54
39 	262.197	-14642.3	-5294.42	-5031.86	628.138
40 	268.433	-12556.6	-5284.22	-5016.78	574.297
41 	274.722	-12346.7	-5262.08	-5014.01	526.845
42 	281.062	-8981.54	-5209.05	-4981.52	320.414
43 	287.219	-11289  	-5191.43	-4970.55	513.623
44 	293.36 	-12296.9	-5236.31	-4954.39	787.566
45 	299.583	-17847.6	-5151.8 	-4930.06	708.328
46 	305.964	-15393.3	-5101.24	-4857.36	591.923
47 	312.287	-15663.6	-5134.42	-4854.6 	818.197
