gen	time   	min     	avg     	max     	std    
0  	12.2699	-12180.6	-3397.96	-2516.79	751.872
1  	18.1177	-7720.85	-3063.29	-2497.4 	513.478
2  	23.8038	-10151.9	-2873.3 	-2474.82	435.641
3  	29.3718	-8460.84	-2751.43	-2425.79	362.885
4  	34.9736	-5971.94	-2650.04	-2387.34	211.011
5  	40.8013	-4900.35	-2597.89	-2387.34	188.952
6  	46.4885	-4486.27	-2560.78	-2353.63	165.719
7  	52.2495	-5591.96	-2522.13	-2349.23	188.882
8  	58.0264	-12407.1	-2502.81	-2349.23	478.914
9  	63.8036	-10056.9	-2459.3 	-2332.45	356.688
10 	69.6181	-6964.62	-2434.78	-2274.03	310.263
11 	75.1962	-4897.91	-2402.19	-2274.03	171.676
12 	81.0089	-3950.52	-2375.67	-2262.29	102.133
13 	86.7589	-4495.2 	-2379.46	-2262.29	204.888
14 	92.356 	-3619.59	-2342.19	-2254.54	111.552
15 	98.0908	-3350.38	-2324.24	-2250.72	91.8584
16 	103.719	-11127  	-2329.49	-2248.25	416.567
17 	109.388	-4730.39	-2302.9 	-2238.12	147.667
18 	115.246	-4322.74	-2292.91	-2218.21	137.27 
19 	121.078	-4360.13	-2286.28	-2218.21	141.339
20 	126.694	-5976.1 	-2290.93	-2218.21	224.528
21 	132.517	-2872.5 	-2262.6 	-2214.68	61.0683
22 	138.171	-11522.6	-2295.96	-2212.27	509.691
23 	143.955	-5799.8 	-2255.82	-2207.44	183.631
24 	149.688	-2879.26	-2241.35	-2205.38	60.9524
25 	155.439	-4486.04	-2243.87	-2204.1 	134.788
26 	161.226	-6078.99	-2246.29	-2204.1 	219.776
27 	167.117	-4599.19	-2238.39	-2201.23	149.225
28 	173.045	-2770.17	-2222.19	-2201.19	52.1628
29 	178.674	-5107.03	-2236.82	-2199.73	211.195
30 	184.591	-3058.93	-2221.61	-2198.84	79.3376
31 	190.395	-3488.67	-2217.86	-2197.13	75.4161
32 	196.134	-2717.97	-2212.9 	-2197.13	47.604 
33 	201.774	-3310.21	-2215.57	-2197.02	78.6192
34 	207.585	-5442.59	-2220.87	-2195.4 	159.156
35 	213.167	-3242.64	-2212.21	-2193.85	74.214 
36 	218.808	-3095.71	-2212.04	-2192.5 	74.7521
37 	224.647	-3535.88	-2209.79	-2192.5 	94.5224
38 	230.473	-3768.55	-2212.24	-2191.88	91.5499
39 	236.277	-2707.29	-2203.79	-2190.93	44.2326
40 	242.089	-3032.55	-2208.85	-2190.37	70.043 
41 	247.849	-9272.62	-2223.01	-2188.18	336.786
42 	253.858	-3066.58	-2204.55	-2188.18	63.4485
43 	259.573	-2808.05	-2205.87	-2186.76	59.9069
44 	265.411	-3671.22	-2205.88	-2186.76	89.1864
45 	271.147	-4777.98	-2214.32	-2186.53	186.819
46 	276.786	-16193.1	-2232.32	-2185.98	629.078
47 	282.506	-2876.47	-2205.3 	-2182.53	70.4668
48 	288.314	-3732.12	-2209.07	-2182.53	109.987
49 	294.158	-4595.75	-2203.05	-2182.53	117.411
50 	299.875	-2791.65	-2197.44	-2182.53	47.7462
51 	305.578	-3150.95	-2201.69	-2180.91	73.0167
52 	311.426	-3083.1 	-2201.74	-2179.14	77.6445
53 	317.211	-3359.41	-2200.71	-2178.56	83.4569
54 	323.003	-4477.97	-2201.15	-2176   	117.303
55 	328.657	-5482.11	-2201.63	-2175.66	170.015
56 	334.4  	-2875.91	-2192.34	-2175.08	49.1352
57 	340.15 	-3159.25	-2191.02	-2174.41	60.0996
58 	345.897	-5045.98	-2204.4 	-2173.8 	192.055
59 	351.783	-5021.75	-2202   	-2173.8 	190.871
60 	357.525	-3262.59	-2190.69	-2172.08	84.3652
61 	363.129	-2453.44	-2181.54	-2169.46	30.1115
62 	368.839	-7431.22	-2200.9 	-2168.75	263.617
63 	374.556	-3404.01	-2190.87	-2167.35	91.78  
64 	380.178	-2834.05	-2181.85	-2163.09	45.677 
65 	386.091	-2779.45	-2184.14	-2161.72	56.0792
66 	391.752	-10160.7	-2222.17	-2161.72	461.771
67 	397.352	-4144.68	-2186.68	-2160.69	119.625
68 	403.001	-3164.23	-2186.49	-2159.82	91.5703
69 	408.696	-4446.16	-2189.19	-2159.82	156.71 
70 	414.288	-2713.09	-2172.47	-2159.01	42.7107
71 	419.86 	-4206.13	-2184.36	-2159.01	149.171
72 	425.653	-7284.22	-2191.89	-2157.97	261.181
73 	431.496	-2547.17	-2169.63	-2157.94	36.9914
74 	437.209	-3556.62	-2173.67	-2157.94	79.404 
75 	442.983	-3581.26	-2170.35	-2157.66	71.6983
76 	448.739	-11784  	-2189.11	-2157.01	433.43 
77 	454.453	-3069.41	-2175.07	-2155.46	68.7346
78 	460.195	-2678.44	-2169.99	-2153.96	46.8141
79 	465.847	-4158.11	-2175.74	-2153.96	104.759
80 	471.632	-3143.1 	-2173.12	-2153.71	88.295 
81 	477.407	-3693.68	-2169.4 	-2151.7 	87.7787
82 	483.203	-3286.19	-2176.23	-2151.7 	91.5931
83 	488.825	-3428.86	-2168.19	-2150.77	72.9673
84 	494.597	-4396.73	-2167.97	-2150.44	113.807
85 	500.438	-3552.97	-2168   	-2148.71	85.6916
86 	506.123	-4762.6 	-2177.63	-2148.18	165.386
87 	511.964	-7188.71	-2183.94	-2147.61	297.671
88 	517.552	-3096.14	-2164.61	-2147.61	86.3205
89 	523.159	-2519.53	-2159.31	-2147.61	40.9722
90 	528.965	-6292.34	-2184.65	-2147.21	283.147
91 	534.861	-2811.7 	-2161.01	-2146.78	63.1626
92 	540.603	-4137.97	-2163.92	-2146.76	103.282
93 	546.39 	-3584.14	-2159.6 	-2146.76	76.6486
94 	552.203	-4007.93	-2161.74	-2146.27	102.539
95 	557.747	-3195.02	-2160.66	-2146.19	74.6767
96 	563.556	-3801.48	-2161.92	-2145.99	90.4699
97 	569.215	-5864.6 	-2172.28	-2145.64	201.483
98 	574.679	-2978.77	-2158.43	-2145.64	58.4126
99 	580.422	-3435.85	-2160.93	-2144.94	81.8613
gen	time   	min     	avg     	max     	std    
0  	12.3968	-7145.18	-3368.51	-2513.88	618.958
1  	18.1311	-7035.25	-3038.95	-2513.88	377.003
2  	23.8145	-11685.7	-2904.89	-2452.96	610.369
3  	29.8818	-3953.34	-2756.03	-2449.49	149.383
4  	35.7078	-21071.7	-2752.23	-2439.44	1014.3 
5  	41.4592	-6376.2 	-2622.99	-2406.2 	244.184
6  	47.1369	-8066.23	-2552.59	-2382.23	262.938
7  	52.9282	-3831.77	-2504.36	-2371.67	117.099
8  	58.619 	-3403.77	-2479.52	-2349.93	112.36 
9  	64.3609	-8492.1 	-2470.45	-2324.87	301.284
10 	69.9132	-3060.18	-2428.86	-2316.66	71.6558
11 	75.627 	-7238.37	-2426.86	-2307.35	253.674
12 	81.6215	-162801 	-2760.22	-2289.24	7248.45
13 	87.3006	-3080.49	-2367.47	-2289.24	60.584 
14 	92.9911	-6934.78	-2379.26	-2279.83	295.603
15 	98.7255	-3205.02	-2340.38	-2269.2 	78.2017
16 	104.466	-4132.38	-2324.42	-2260.4 	110.796
17 	110.257	-6512.83	-2327.9 	-2242.34	224.345
18 	115.893	-3029.76	-2289.3 	-2242.34	43.7635
19 	121.769	-4417.39	-2293.08	-2228.47	135.467
20 	127.473	-5490.45	-2285.32	-2219.65	200.241
21 	132.948	-3851   	-2276.92	-2219.65	128.092
22 	138.579	-23342.3	-2370.82	-2217.53	1328.72
23 	144.354	-2857.55	-2248.13	-2212.23	47.1838
24 	150.179	-21105.9	-2316.12	-2209.46	971.102
25 	156.017	-3216.95	-2242.02	-2208.34	76.3795
26 	161.826	-3267.55	-2238.94	-2206.34	85.9264
27 	167.542	-4500.48	-2236.45	-2196.37	121.114
28 	173.06 	-3163.98	-2230.65	-2196.37	86.1311
29 	178.816	-2775.58	-2219.11	-2195.67	40.392 
30 	184.518	-8826.46	-2236.79	-2192.71	314.525
31 	190.219	-5441.18	-2231.93	-2192.32	187.747
32 	195.833	-3086.99	-2217.49	-2191.23	80.8708
33 	201.347	-2935.1 	-2209.72	-2189.4 	56.6829
34 	207.103	-5165.9 	-2216.95	-2188.84	148.81 
35 	212.729	-3460.16	-2206.17	-2187.72	80.5647
36 	218.326	-3606.26	-2209.9 	-2186.31	103.68 
37 	224.105	-4719.14	-2209.65	-2186.31	128.488
38 	229.841	-2788.77	-2201.89	-2179.08	56.1409
39 	235.678	-3928.98	-2205.83	-2177.33	97.6311
40 	241.482	-4150.29	-2216.73	-2177.33	152.969
41 	247.235	-22077.4	-2244   	-2177.33	893.385
42 	252.992	-3979.26	-2221.6 	-2177.33	168.335
43 	258.618	-6265.76	-2217.35	-2175.81	232.557
44 	264.25 	-3225.9 	-2195.4 	-2175.41	72.4395
45 	269.66 	-2837.3 	-2191.24	-2173.72	64.4769
46 	275.469	-4796.67	-2200.66	-2173.72	154.049
47 	281.203	-3048.1 	-2188.66	-2173.6 	59.8866
48 	286.906	-3458.43	-2190.6 	-2173.19	81.5925
49 	292.577	-3575.91	-2189.92	-2172.54	86.4984
50 	298.331	-3402.62	-2194.58	-2172.54	95.7917
51 	304.032	-5005.57	-2195.86	-2172.54	150.847
52 	309.647	-5619.67	-2195.47	-2172.54	179.829
53 	315.409	-3508.72	-2188.85	-2172.54	80.8262
54 	321.259	-4098.22	-2190.79	-2172.54	130.143
55 	326.892	-5262.11	-2197.79	-2172.54	178.282
56 	332.63 	-3791.48	-2187.25	-2172.54	100.085
57 	338.453	-3967.32	-2189.92	-2172.54	102.072
58 	344.11 	-3269.07	-2185.68	-2172.54	70.3217
59 	349.721	-4207.12	-2191.56	-2172.54	128.794
60 	355.13 	-2709.9 	-2184.06	-2172.54	51.7869
61 	361.016	-3208.3 	-2189.33	-2172.52	82.6976
62 	366.627	-3137.1 	-2193   	-2171.82	97.057 
63 	372.234	-3692.96	-2192.89	-2171.82	118.573
64 	378.104	-2647.62	-2186.26	-2171.82	54.5283
65 	383.804	-2574.46	-2181.3 	-2171.82	39.5457
66 	389.134	-4650.74	-2188.74	-2170.03	146.28 
67 	394.83 	-2820.41	-2189.21	-2170.03	68.1683
68 	400.327	-3780.98	-2184.48	-2170.03	83.2575
69 	405.807	-3804.04	-2187.84	-2170.03	102.639
70 	411.245	-4959.45	-2203.4 	-2170.03	195.301
71 	416.706	-3154.9 	-2188.63	-2170.03	82.0628
72 	422.542	-4585.77	-2193.57	-2168.52	150.84 
73 	428.271	-6636.73	-2195.37	-2168.52	221.999
74 	433.886	-5186.73	-2187.45	-2168.52	149.61 
75 	439.44 	-2997.08	-2176.62	-2167.82	44.5351
76 	445.132	-3885.16	-2181.82	-2167.82	87.2611
77 	450.926	-5257.74	-2198.82	-2167.82	169.73 
78 	456.453	-2837.41	-2179.61	-2167.82	57.3453
79 	462.081	-3436.24	-2182.36	-2167.82	82.7976
80 	467.658	-2816.95	-2180.04	-2167.82	59.719 
81 	473.43 	-3039.72	-2183.53	-2167.07	80.1269
82 	479.2  	-4729.96	-2192.94	-2167.07	189.046
83 	484.916	-4654.91	-2183.06	-2166.85	122.712
84 	490.473	-3481.28	-2182.61	-2166.42	94.6092
85 	496.377	-3120.89	-2177.4 	-2166.42	57.9211
86 	502.19 	-2981.5 	-2180.53	-2166.42	67.4509
87 	507.84 	-3130.02	-2187.53	-2166.42	86.4202
88 	513.584	-3258.63	-2184.79	-2165.18	85.057 
89 	519.431	-2669.48	-2178.82	-2165.18	46.388 
90 	525.213	-2720.8 	-2176.46	-2164.48	47.8277
91 	530.937	-3153.88	-2180.58	-2164.48	80.4235
92 	536.75 	-2894.64	-2175.08	-2164.48	46.5614
