gen	depth	min     	avg     	max     	std    
0  	100  	-13641.9	-2348.61	-1257.91	1014.86
1  	100  	-3156.76	-1808.5 	-1257.91	298.642
2  	100  	-5027.86	-1614.37	-1257.17	226.505
3  	100  	-3483.1 	-1496.91	-1257.17	194.157
4  	100  	-6931.82	-1422.31	-1222.2 	348.153
5  	100  	-2176.96	-1342.12	-1203.55	90.1087
6  	100  	-2116.15	-1303.45	-1203.55	73.4199
7  	100  	-2931.04	-1275.87	-1192.66	96.237 
8  	100  	-2718.54	-1258.32	-1154.56	109.715
9  	100  	-2028.45	-1233.21	-1152.98	59.3716
10 	100  	-2751.4 	-1225.64	-1126.34	123.127
11 	100  	-1510.28	-1201.67	-1126.34	33.3201
12 	100  	-1647.92	-1190.35	-1123.22	40.6621
13 	100  	-1711.27	-1174.74	-1113.78	44.28  
14 	100  	-2189.23	-1161.42	-1113.78	53.2103
15 	100  	-1492.59	-1151.38	-1107.86	34.6589
16 	100  	-1527.07	-1140.76	-1093.89	34.2058
17 	100  	-1978.36	-1133.61	-1086.07	64.8211
18 	100  	-1969.76	-1123.19	-1079.45	53.0343
19 	100  	-2558.48	-1115.87	-1076.09	75.3892
20 	100  	-3027.2 	-1113.63	-1076.09	121.491
21 	100  	-2440.62	-1100.7 	-1072.6 	81.7629
22 	100  	-2485.46	-1091.66	-1071.04	71.2789
23 	100  	-2122.69	-1088.04	-1066.89	66.8243
24 	100  	-1315.18	-1079.49	-1063.35	20.1603
25 	100  	-1557.39	-1079.2 	-1060.19	33.433 
26 	100  	-1494.77	-1075.08	-1057.71	28.548 
27 	100  	-2431.64	-1083.25	-1055.03	98.9732
28 	100  	-1932.85	-1071.56	-1052.64	50.2148
29 	100  	-2314.45	-1072.15	-1050.83	65.3212
30 	100  	-7532.57	-1098.29	-1050.83	401.528
31 	100  	-2550.57	-1069.31	-1045.26	79.9944
32 	100  	-1484.13	-1059.85	-1042.02	33.1525
33 	100  	-2862.52	-1065.35	-1042.02	107.309
34 	100  	-5066.49	-1079.09	-1037.78	273.208
35 	100  	-1935.13	-1054.89	-1036.95	50.0903
36 	100  	-1410.7 	-1049.66	-1032.33	31.7836
37 	100  	-1634.47	-1049.09	-1030.63	48.7785
38 	100  	-1452.3 	-1045.56	-1030.63	32.8653
39 	100  	-2045.02	-1047.84	-1030.63	68.1642
40 	100  	-2918.67	-1052.79	-1030.33	139.678
41 	100  	-1914.12	-1039.67	-1029.29	47.4303
42 	100  	-3363.02	-1048.27	-1028.63	143.608
43 	100  	-1645.46	-1034.98	-1026.07	31.682 
44 	100  	-6350.31	-1055.48	-1025.2 	267.032
45 	100  	-1365.65	-1034.36	-1024.8 	28.5348
46 	100  	-4010.69	-1043.38	-1024.37	162.984
47 	100  	-2024.07	-1035.96	-1024.06	60.8784
48 	100  	-1856.25	-1034.81	-1024.06	53.5486
49 	100  	-2468.59	-1036.81	-1022.93	80.0838
50 	100  	-1748.55	-1032.2 	-1022.2 	47.962 
51 	100  	-3095.11	-1042.08	-1021.06	151.295
52 	100  	-4703.01	-1039.31	-1019.16	171.793
53 	100  	-1732.35	-1029.7 	-1019.16	50.7668
54 	100  	-2945.7 	-1032.08	-1017.71	98.7834
55 	100  	-1596.82	-1026.65	-1017.64	38.3391
56 	100  	-1163.62	-1022.72	-1016.03	12.3828
57 	100  	-1482.65	-1025.1 	-1014.51	36.6131
58 	100  	-1291.22	-1022.49	-1014.51	22.3901
59 	100  	-3713.71	-1037.99	-1012.85	173.342
60 	100  	-7466   	-1042.36	-1012.85	320.294
61 	100  	-1983.72	-1021.66	-1010.95	52.0616
62 	100  	-1200.03	-1018.69	-1010.95	18.7559
63 	100  	-1999.29	-1024.61	-1010.48	66.9699
64 	100  	-1912.54	-1019.87	-1010.48	48.3621
65 	100  	-2735.37	-1021.72	-1009.87	86.4692
66 	100  	-1321.15	-1016.6 	-1008.95	28.2402
67 	100  	-1374.12	-1015.73	-1008.65	26.0462
68 	100  	-2096.74	-1019.52	-1007.95	67.3588
69 	100  	-2949.43	-1020.52	-1006.83	95.1494
70 	100  	-1552.51	-1017.07	-1006.83	45.9928
71 	100  	-2707.93	-1018.89	-1006.76	91.113 
72 	100  	-1652.2 	-1015.47	-1005.99	42.471 
73 	100  	-6285.78	-1032.76	-1005.99	260.79 
74 	100  	-1797.14	-1015.78	-1005.78	55.0416
75 	100  	-2704.64	-1018.93	-1005.09	100.923
76 	100  	-1822.75	-1016.11	-1004.87	67.3265
77 	100  	-3308.29	-1021.46	-1004.87	133.532
78 	100  	-1322.27	-1010.58	-1004.36	25.0634
79 	100  	-1802.76	-1012.54	-1003.86	48.74  
80 	100  	-1165.19	-1007.77	-1003.86	14.7572
81 	100  	-3829.78	-1016.1 	-1003.86	130.731
82 	100  	-2443   	-1018.35	-1003.37	103.905
83 	100  	-2070.25	-1014.76	-1003   	73.3099
84 	100  	-2213.58	-1011.21	-1002.66	62.098 
85 	100  	-3105.03	-1018.87	-1002.19	118.851
86 	100  	-1681.33	-1009.31	-1001.93	43.6912
87 	100  	-1305.11	-1007.47	-1001.72	24.595 
88 	100  	-1435.59	-1009.02	-1001.14	34.8779
89 	100  	-1484.77	-1010.43	-1000.79	46.4359
90 	100  	-1975.23	-1010.61	-1000.74	64.1499
91 	100  	-2229.99	-1013.96	-1000.74	89.0285
92 	100  	-2637.36	-1012.57	-1000.27	100.779
93 	100  	-1719.79	-1007.99	-999.914	45.0592
94 	100  	-2641.25	-1016.68	-999.798	115.491
95 	100  	-1743.26	-1010.13	-999.567	56.0089
96 	100  	-2171.74	-1010.29	-999.471	77.3366
97 	100  	-1480.69	-1005.2 	-998.772	36.0826
