gen	time   	min     	avg     	max     	std    
0  	9.28711	-2852.06	-1786.37	-1642.34	112.274
1  	13.7105	-1939.32	-1724.72	-1642.02	48.5662
2  	17.9944	-7498.42	-1708.75	-1639.5 	263.209
3  	22.4344	-1873.51	-1676.16	-1637.98	21.9019
4  	26.8769	-2056.55	-1665.51	-1634.76	28.3658
5  	31.089 	-2080.34	-1656.05	-1632.33	26.2007
6  	35.433 	-1950.41	-1649.14	-1625.28	21.7801
7  	39.761 	-1885.95	-1642.33	-1625.23	13.9431
8  	44.0263	-1718.17	-1638.75	-1625.23	8.29815
9  	48.5085	-2205.11	-1638.84	-1623.41	33.4191
10 	52.9119	-3110.37	-1640.96	-1623.41	84.2908
11 	57.1342	-1768.02	-1632.62	-1621.7 	10.0748
12 	61.4124	-1733.04	-1629.79	-1618.74	7.29286
13 	65.6867	-1774.24	-1629.05	-1618.6 	12.0027
14 	70.25  	-1754.33	-1626.77	-1615.88	9.29014
15 	74.6504	-1947.69	-1625.61	-1615.88	17.9231
16 	78.9667	-1824.49	-1623.01	-1615.12	11.7934
17 	83.2454	-1712.25	-1621.32	-1615.12	9.98586
18 	87.6998	-1822.32	-1620.78	-1614.36	14.5265
19 	92.2421	-1696.75	-1618.96	-1614.36	6.95098
20 	96.6388	-1929.4 	-1618.68	-1614.27	17.0232
21 	101.132	-2090.2 	-1619.24	-1613.51	24.9697
22 	105.714	-2034.76	-1617.42	-1612.49	19.7378
23 	109.99 	-1790.62	-1617.32	-1612.49	13.3106
24 	114.42 	-1684.24	-1615.66	-1612.49	5.72735
25 	118.953	-2179.62	-1616.54	-1612.37	26.9094
26 	123.287	-1741.58	-1615.02	-1611.79	7.16942
27 	127.721	-2196.9 	-1615.7 	-1611.69	26.4367
28 	132.094	-1737.77	-1614.46	-1610.99	6.87216
29 	136.438	-1843.13	-1614.71	-1610.46	12.5119
30 	140.837	-1880.6 	-1615.17	-1609.74	17.0917
31 	145.086	-1692.84	-1613.59	-1609.74	8.01482
32 	149.49 	-1804.98	-1612.77	-1609.74	9.70276
33 	153.921	-1775.73	-1612.73	-1609.59	10.2246
34 	158.177	-1675.46	-1611.77	-1609.59	5.45132
35 	162.455	-1759.93	-1612.15	-1609.45	10.6505
36 	166.752	-1940.86	-1612.67	-1609.05	18.5006
37 	171.118	-2060.51	-1612.56	-1608.75	23.3243
38 	175.5  	-1708.76	-1610.91	-1608.75	6.53199
39 	179.802	-1846.84	-1611.56	-1608.35	13.8655
40 	184.195	-1764.94	-1611.03	-1608.35	8.892  
41 	188.418	-1678.15	-1610.16	-1608.35	5.47501
42 	192.624	-1737.41	-1610.28	-1608.35	8.66809
43 	196.873	-1755.58	-1610.01	-1608.35	8.14506
44 	201.259	-1667.96	-1609.67	-1608.15	4.58751
45 	205.519	-1664.3 	-1609.86	-1608.15	5.18845
46 	209.859	-1933.05	-1610.57	-1607.65	16.915 
47 	214.171	-1726.8 	-1609.95	-1607.65	9.11246
48 	218.513	-1643.56	-1609   	-1607.65	3.5637 
49 	222.863	-1665.51	-1609   	-1607.65	4.44537
50 	227.229	-2308   	-1611.44	-1607.49	35.5001
51 	231.573	-1666.34	-1609.05	-1607.45	5.40696
52 	235.886	-2346.03	-1610.4 	-1607.45	33.5031
53 	240.008	-1718.88	-1609.04	-1607.45	7.28476
54 	244.391	-1628.02	-1608.24	-1607.45	2.24646
55 	248.789	-2242.56	-1609.77	-1607.45	28.8193
56 	253.153	-1653.99	-1608.12	-1607.45	3.25352
57 	257.423	-3308.68	-1611.59	-1607.45	76.0507
58 	261.872	-1798.69	-1608.84	-1607.45	10.5382
59 	266.261	-1701.13	-1608.45	-1607.45	6.4888 
60 	270.614	-1723.68	-1608.24	-1607.45	6.51633
61 	274.958	-1636.49	-1607.83	-1607.36	2.13041
62 	279.398	-1648.07	-1608.34	-1607.36	4.01729
63 	283.804	-1673.33	-1608.1 	-1607.36	3.91394
64 	288.334	-1652.81	-1608.61	-1606.75	4.8371 
65 	292.703	-1862.04	-1608.68	-1606.75	12.2046
66 	297.021	-1733.04	-1608.65	-1606.67	7.48035
67 	301.293	-1693.49	-1608.1 	-1606.67	5.36251
