gen	depth	min     	avg     	max     	std    
0  	25   	-5760.05	-2615.49	-1933.14	545.109
1  	25   	-3625.71	-2280.21	-1916.94	218.548
2  	25   	-3275.94	-2148.49	-1853.5 	144.995
3  	25   	-3202.12	-2063.91	-1853.5 	125.495
4  	25   	-3123.72	-2002.17	-1818.94	99.8529
5  	25   	-2555.02	-1946.95	-1801.49	67.1067
6  	25   	-3396.37	-1913.1 	-1789.22	101.985
7  	25   	-3262.55	-1883.53	-1789.22	115.797
8  	25   	-8391.26	-1872.94	-1789.22	342.223
9  	25   	-7012.73	-1852.13	-1787.72	272.47 
10 	25   	-3493.22	-1827.14	-1782.06	92.2243
11 	25   	-3948.17	-1816.29	-1782.06	107.61 
12 	25   	-3497.38	-1814.95	-1779.14	116.17 
13 	25   	-3093.95	-1806.45	-1774.22	81.0938
14 	25   	-7428.66	-1820.35	-1773.58	280.11 
15 	25   	-2574.56	-1795.47	-1765.94	50.3969
16 	25   	-2980.65	-1795.6 	-1765.48	88.0896
17 	25   	-2866.36	-1789.97	-1751.4 	65.6675
18 	25   	-2616.85	-1784.95	-1751.4 	58.7295
19 	25   	-3550.76	-1784.3 	-1750.3 	106.616
20 	25   	-2573.7 	-1775.28	-1747.64	55.2324
21 	25   	-5238.86	-1777.1 	-1747.64	159.688
22 	25   	-2135.67	-1765.33	-1745.67	34.2387
23 	25   	-7345.65	-1778.02	-1742.24	261.747
24 	25   	-2499.81	-1761.42	-1741.08	58.6293
25 	25   	-2094.86	-1753.57	-1738.64	26.0566
26 	25   	-4795.82	-1763.45	-1730.63	151.062
27 	25   	-2334.63	-1751.06	-1730.63	42.1149
28 	25   	-2624.94	-1752.7 	-1730.63	74.4473
29 	25   	-2174.21	-1743.89	-1730.63	30.4771
30 	25   	-2142.09	-1741.87	-1729.28	27.9924
31 	25   	-9379.45	-1760.67	-1728.8 	351.473
32 	25   	-3809   	-1754.89	-1728.11	159.079
33 	25   	-2516.23	-1739.73	-1727.68	66.7345
34 	25   	-2372.53	-1739.64	-1727.31	56.0556
35 	25   	-2906.7 	-1744.4 	-1726.89	84.1722
36 	25   	-2806.22	-1739.77	-1725.37	80.4329
37 	25   	-2909.74	-1736.45	-1725.01	61.4359
38 	25   	-2088.78	-1733.29	-1724.15	27.6511
39 	25   	-2046.57	-1736.25	-1723.04	42.493 
40 	25   	-2306.15	-1732.13	-1722.64	39.2246
41 	25   	-16475.6	-1764.64	-1720.76	664.864
42 	25   	-2685.18	-1733.9 	-1720.04	63.8679
43 	25   	-2652.18	-1730.01	-1713.91	47.4559
44 	25   	-3166.88	-1737.13	-1713.91	95.8759
45 	25   	-3097.22	-1730.93	-1713.83	69.0889
46 	25   	-5229.32	-1748.59	-1711.44	252.898
47 	25   	-2069.68	-1724.86	-1709.7 	32.4815
48 	25   	-2283.23	-1723.94	-1709.23	41.2479
49 	25   	-2666.43	-1724.75	-1709.14	53.5718
50 	25   	-2811.72	-1724.21	-1709   	65.165 
51 	25   	-4436.85	-1723.49	-1707.71	127.078
52 	25   	-2339.87	-1719.4 	-1707.14	50.5604
53 	25   	-3473.24	-1722.52	-1707.14	112.83 
54 	25   	-2173.11	-1716.95	-1706.91	42.5542
55 	25   	-2352.91	-1713.38	-1705.61	36.2673
56 	25   	-2086.96	-1714.14	-1703.18	33.4935
57 	25   	-2119.87	-1713.83	-1703.18	33.6539
58 	25   	-2360.49	-1713.34	-1703.09	41.4887
59 	25   	-1901.37	-1709.31	-1701.75	17.2999
60 	25   	-1985.26	-1708.44	-1701.72	20.6341
61 	25   	-2420.55	-1709.59	-1701.08	38.0686
62 	25   	-2223.95	-1709.32	-1699.7 	35.8549
63 	25   	-3590.32	-1715.2 	-1698.28	98.5804
64 	25   	-4600.58	-1717.71	-1697.61	160.557
65 	25   	-2294.53	-1706.67	-1696.92	35.5012
66 	25   	-5581.49	-1718.77	-1696.28	227.959
67 	25   	-2385.34	-1704.86	-1695.88	37.4182
