gen	time   	min     	avg     	max     	std    
0  	22.657 	-251241 	-67222.3	-36764  	22727.3
1  	31.0707	-129337 	-54341.7	-36313.5	11184.8
2  	39.0998	-79784.7	-46864.5	-33336.1	6697.6 
3  	46.9688	-89187.6	-42531.6	-30186.2	6376.3 
4  	54.4617	-110212 	-38857.4	-29332.9	5247.32
5  	62.023 	-105601 	-36553.8	-29332.9	4968.83
6  	69.5522	-58460.9	-34571.9	-28284.6	3658.58
7  	77.1722	-118324 	-33158.1	-27235.3	5883.76
8  	84.3667	-85292.4	-31283.5	-26016.1	3966.59
9  	91.8292	-74970.3	-29989.2	-24929.5	3490.63
10 	99.2678	-66521.1	-28951.5	-24929.5	2986.52
11 	106.605	-123563 	-28207.9	-24691.4	4960.7 
12 	113.949	-88494.6	-27679.7	-23772.6	5150.64
13 	121.256	-56536.4	-26514.6	-23772.6	2836.5 
14 	128.237	-76188.3	-26023  	-23561.4	3967.26
15 	135.351	-87994.1	-25615.5	-23309.1	4736.04
16 	142.611	-60675.2	-25070.4	-22554.4	3689.94
17 	149.811	-37044.1	-24225.8	-21841.9	1590.76
18 	156.924	-285088 	-24821.6	-21841.9	12344.1
19 	164.114	-124859 	-24024.4	-20819.5	6911   
20 	171.145	-91174.6	-23441.1	-20306.6	4765.97
21 	178.056	-44149.6	-22573.1	-20097.9	1544.94
22 	185.156	-53450.6	-22299.5	-20019.6	2553.17
23 	192.141	-93177.4	-21810  	-19727.7	3826.06
24 	199.005	-32104.8	-21142.7	-19656.6	1561.76
25 	205.804	-137294 	-21240.1	-19374.5	6531.92
26 	212.336	-44555  	-20492  	-18983.5	2010.7 
27 	219.045	-40956.6	-20052.8	-18882.9	1304.49
28 	226.017	-42325.9	-20171.5	-18647.7	2387.35
29 	233.049	-142852 	-20170.3	-18647.7	6221.12
30 	240.085	-46721.8	-19862.7	-18587.8	2577.65
31 	247.076	-133716 	-19702.2	-18491.5	5610.43
32 	253.792	-41293.7	-19287.5	-18416.7	1850.03
33 	260.611	-41428.8	-19299.6	-18206  	2264.54
34 	267.419	-39682.1	-18989.4	-18166.1	1582.88
35 	274.329	-40552.4	-19112.2	-18011.5	2281.86
36 	281.157	-76197.3	-18906.5	-17725.6	3131.66
37 	287.924	-46198.9	-18692.9	-17410.7	1887.14
38 	295.032	-177512 	-18920.9	-17410.7	7392.99
39 	301.872	-43932.9	-18607.1	-17379.8	2362.41
40 	308.712	-36573.8	-18355.8	-17370.1	1863.36
41 	315.351	-153910 	-18605.6	-17303  	6600.81
42 	322.01 	-32372.7	-17988.3	-17273.2	1396.51
43 	328.769	-48542.6	-17913.3	-17168  	2322.58
44 	335.52 	-60572.7	-18151.2	-17046.5	3881.43
45 	342.272	-45317.6	-17831  	-16969.5	2286.59
46 	348.712	-92480  	-17951  	-16811.7	4062.63
47 	355.333	-32750.2	-17584.2	-16760.6	1479.09
48 	362.209	-40209.7	-17481  	-16757.9	1910.96
49 	368.972	-53627.4	-17506.7	-16757.9	2473.58
50 	375.896	-38483.7	-17334  	-16631.9	1943.27
51 	382.718	-78684.1	-17809.9	-16631.9	4771.5 
52 	389.41 	-28047.8	-17112.8	-16587.9	1385.88
53 	396.284	-450127 	-18276.1	-16578.1	19559.9
54 	402.858	-41058.1	-17130.9	-16565.1	2281.47
55 	409.864	-106025 	-17216  	-16542.6	4416.5 
56 	416.55 	-34018.7	-16970.3	-16517.1	1570.02
57 	423.098	-64479.6	-17002.9	-16514.5	2960.4 
58 	429.828	-232952 	-17607.2	-16514.5	11332.2
59 	436.485	-40292  	-17040.6	-16501.3	2284.12
60 	443.233	-37798.9	-16876.4	-16321  	1739.52
61 	450.072	-49354.3	-16978.5	-16317.5	2459.11
62 	456.627	-36216.9	-16885.9	-16283.2	1769.89
63 	463.56 	-65743.5	-17102.8	-16260.2	3136.8 
64 	470.455	-83212.1	-17203.5	-16251.2	4390.65
65 	477.26 	-74775.9	-16967.8	-16143  	3501.81
66 	484.035	-39738.7	-16788.3	-16073.9	1789.67
67 	490.887	-40598.8	-16752.7	-15985.3	2095.66
68 	497.517	-82481.2	-17091.4	-15965.9	4860.87
69 	503.923	-46559.5	-16381.9	-15955.8	1560.95
70 	510.788	-41446.6	-16496.8	-15940.7	1982.84
71 	517.442	-133798 	-16881.3	-15934.2	5970.43
72 	524.196	-65597.5	-16680.1	-15893.4	3997.89
73 	531.033	-545412 	-18165.6	-15886.3	24769.9
74 	537.694	-37125.1	-16425.8	-15848.2	2142.3 
75 	544.394	-49135.9	-16438.6	-15848.2	2516.75
76 	550.801	-29467.1	-16122.2	-15845.8	958.885
77 	557.628	-48172  	-16330.6	-15821.7	2107.9 
78 	564.346	-37914.8	-16286.9	-15806.4	1760.33
79 	571.058	-128998 	-16684  	-15782.5	6218.97
80 	578.149	-33682.8	-16179.4	-15779.9	1411.9 
81 	584.754	-37471.4	-16371  	-15758.9	2229.2 
82 	591.338	-34133.3	-16166.1	-15686.9	1526.08
83 	598.25 	-94834.2	-16434  	-15628.8	4244.9 
84 	605.005	-62754.9	-16256.3	-15569.3	2797.15
85 	611.539	-34071.8	-16010.8	-15489.4	1286.49
86 	618.054	-37962.6	-16019.5	-15395.2	1651.45
87 	624.874	-98077.8	-16388.3	-15395.2	5237.05
88 	631.261	-88173.3	-16280.5	-15375.8	3981.01
89 	637.845	-171291 	-16495.4	-15358.4	8305.76
90 	644.543	-71309.5	-15954.6	-15284.5	3009.33
91 	651.36 	-150912 	-16532.3	-15269  	8815.24
92 	658.141	-126860 	-15997.7	-15262.1	5260.77
93 	664.601	-111343 	-16083.5	-15259.9	5303.8 
94 	671.555	-113849 	-16149.6	-15243.7	5566.41
95 	678.358	-59783.3	-15950.7	-15202  	3591.18
96 	685.128	-33432.1	-15690.6	-15202  	1642.51
