gen	depth	min     	avg     	max     	std    
0  	100  	-7237.4 	-3251.59	-2490.29	613.392
1  	100  	-31482.5	-2933.48	-2453.12	1307.36
2  	100  	-28732.5	-2846.21	-2446.13	1514.11
3  	100  	-6045.86	-2667.13	-2400.5 	264.775
4  	100  	-6267.64	-2630.25	-2379.17	342.124
5  	100  	-4572.78	-2555.63	-2379.17	172.426
6  	100  	-3858.6 	-2505.02	-2339.05	119.629
7  	100  	-6067.07	-2482.91	-2312.97	255.803
8  	100  	-10920.7	-2457.77	-2306.79	427.026
9  	100  	-3642.32	-2413.89	-2270.69	139.774
10 	100  	-3644.2 	-2375.58	-2266.11	88.2028
11 	100  	-3489.62	-2351.16	-2251.32	82.0677
12 	100  	-5116.69	-2345.31	-2250.11	205.791
13 	100  	-8735.94	-2327.97	-2249.98	312.401
14 	100  	-5872.17	-2303.44	-2242.07	187.019
15 	100  	-4574.59	-2305.71	-2234.01	204.439
16 	100  	-6415.59	-2293.06	-2234.01	240.011
17 	100  	-4725.51	-2276.12	-2232.55	157.755
18 	100  	-4459.27	-2276.86	-2217.41	178.248
19 	100  	-10879.7	-2286.53	-2208.82	412.325
20 	100  	-3387.61	-2252.87	-2208.82	79.3406
21 	100  	-2923.17	-2245.78	-2208.38	60.9857
22 	100  	-3750.38	-2243.52	-2203.75	92.9014
23 	100  	-3350.12	-2239.83	-2196.32	92.2522
24 	100  	-3742.49	-2243.9 	-2196.08	122.137
25 	100  	-4492.14	-2227.79	-2195.34	119.827
26 	100  	-3653.85	-2227.15	-2192.43	114.292
27 	100  	-3340.52	-2218.18	-2192.43	75.234 
28 	100  	-3171.51	-2215.61	-2189.59	77.3633
29 	100  	-3375.24	-2215.83	-2185.8 	88.3838
30 	100  	-2689.67	-2206.43	-2185.8 	47.3095
31 	100  	-4366.39	-2217.58	-2185.67	164.749
32 	100  	-3057.12	-2206.13	-2183.27	70.7652
33 	100  	-2802.67	-2199.82	-2182.97	48.6277
34 	100  	-4171.75	-2204.26	-2182.47	112.485
35 	100  	-3006.65	-2197.67	-2180.01	66.6842
36 	100  	-2804.7 	-2195.12	-2178.09	48.5981
37 	100  	-2916.06	-2196.96	-2176.62	57.7881
38 	100  	-3363.02	-2193.78	-2176.62	67.0568
39 	100  	-3019.46	-2190.71	-2175.11	50.3359
40 	100  	-3256.35	-2195.79	-2175.11	83.8976
41 	100  	-3599.06	-2197.27	-2175.11	102.292
42 	100  	-2947.06	-2191.56	-2174.4 	63.9698
43 	100  	-10860.6	-2214.47	-2171.83	421.614
