gen	time   	min     	avg     	max     	std    
0  	11.6073	-2857.17	-2162.44	-2058.44	96.4615
1  	17.0912	-2302.5 	-2104.25	-2058.01	30.1652
2  	22.3846	-3306.31	-2088.92	-2054.64	61.0327
3  	27.8296	-2569.68	-2077.6 	-2049.83	32.4823
4  	33.512 	-3276.32	-2070.94	-2045.41	58.7479
5  	39.0863	-2155.52	-2061   	-2045.41	9.37638
6  	44.5542	-2220.03	-2057.18	-2043.3 	10.5592
7  	49.9994	-2394.88	-2054.95	-2043.3 	18.9772
8  	55.335 	-2296.23	-2051.47	-2041.69	15.2864
9  	60.8434	-2440.94	-2050.9 	-2041.19	24.0545
10 	66.3717	-2272.55	-2047.67	-2041.19	12.8596
11 	71.9566	-2151.9 	-2045.84	-2040.67	6.88643
12 	77.4719	-2175.27	-2045.12	-2040.36	8.04988
13 	82.9339	-2112.48	-2044.28	-2038.67	6.54803
14 	88.4661	-2108.11	-2043.12	-2037.97	5.17391
15 	93.8811	-2174.38	-2042.4 	-2037.02	8.28849
16 	99.4446	-2151.58	-2042.03	-2037.02	8.42176
17 	104.694	-2161.57	-2040.99	-2037.02	7.06532
18 	109.853	-2200.04	-2040.29	-2036.32	8.06505
19 	115.427	-2145.94	-2039.17	-2035.92	5.62004
20 	120.999	-2470.28	-2039.98	-2035.62	20.545 
21 	126.403	-2106.46	-2038.09	-2035.62	5.02656
22 	131.857	-2087.31	-2037.63	-2035.14	4.1339 
23 	137.187	-2443.6 	-2038.64	-2035.14	20.7145
24 	142.515	-2300.41	-2037.61	-2035.14	12.5599
25 	147.938	-2095.57	-2036.53	-2034.92	3.67424
26 	153.326	-2108.71	-2036.8 	-2034.92	5.8864 
27 	158.773	-2124.95	-2036.53	-2034.81	5.99276
28 	164.317	-2182.27	-2036.65	-2034.33	8.32659
29 	169.819	-2080.18	-2035.88	-2034.27	3.77711
30 	175.33 	-2135.18	-2035.64	-2034.11	5.00251
31 	180.917	-2137.9 	-2035.64	-2033.63	5.8888 
32 	186.35 	-2095.24	-2035.34	-2032.98	4.12122
33 	191.816	-2116.97	-2035.03	-2032.98	4.36532
34 	197.088	-2146.24	-2035.66	-2032.98	8.10112
35 	202.592	-2209.47	-2035.55	-2032.98	10.3949
36 	207.865	-2111.75	-2034.78	-2032.92	5.96524
37 	213.309	-2073.4 	-2034.15	-2032.8 	3.68842
38 	218.927	-2369.03	-2034.71	-2032.68	16.076 
39 	224.542	-2350.11	-2034.63	-2032.68	16.0746
40 	229.787	-2169.8 	-2034.08	-2032.58	7.82161
41 	235.001	-2361.47	-2034.86	-2032.28	18.1551
42 	240.499	-2099.12	-2033.31	-2032.28	3.46237
43 	246.087	-2257.68	-2034.5 	-2031.98	13.0081
44 	251.527	-2087.31	-2033.14	-2031.98	3.44026
45 	257    	-2073.45	-2033.08	-2031.59	2.8785 
46 	262.374	-2152.46	-2033.41	-2031.59	6.42452
47 	267.954	-2228.96	-2033.79	-2031.59	12.146 
48 	273.464	-2084.73	-2032.84	-2031.59	3.62686
49 	279.056	-2063.88	-2032.42	-2031.59	2.48719
50 	284.491	-2088.54	-2032.55	-2031.59	4.52134
51 	289.89 	-2057.82	-2032.07	-2031.59	2.48227
52 	295.376	-2096.7 	-2032.29	-2031.59	4.21105
53 	300.874	-2061.66	-2031.86	-2031.49	1.85839
54 	306.434	-2091.16	-2032.06	-2031.49	3.46846
55 	311.935	-2093.55	-2032.05	-2031.49	3.31434
56 	317.425	-2097.11	-2032.22	-2031.46	4.44277
57 	323.007	-2103.09	-2032.5 	-2031.46	6.50799
58 	328.472	-2110.57	-2032.41	-2031.46	5.97296
59 	333.818	-2088.98	-2032.02	-2031.46	3.37764
60 	339.136	-2072.46	-2031.99	-2031.46	3.17812
61 	344.747	-2168.11	-2032.31	-2031.46	7.61851
62 	350.231	-2221.8 	-2032.75	-2031.46	11.2415
63 	355.454	-2231.36	-2032.23	-2031.46	9.29047
64 	360.886	-2091.15	-2031.97	-2031.46	3.73098
65 	366.235	-2114.23	-2032.39	-2031.46	5.64689
66 	371.679	-2267.21	-2032.54	-2031.46	11.623 
67 	377.001	-2104.62	-2032.37	-2031.46	6.04758
68 	382.46 	-2156.57	-2032.37	-2031.46	6.98097
69 	388.05 	-2113.94	-2032.14	-2031.46	4.56573
70 	393.35 	-2059.53	-2031.79	-2031.46	2.11621
71 	398.639	-2048.66	-2031.71	-2031.46	1.39702
72 	404.1  	-2214.61	-2032.48	-2031.46	9.25621
