gen	time   	min     	avg     	max     	std    
0  	9.32844	-2406.23	-1759.9 	-1647.21	94.8433
1  	13.8588	-2161.12	-1704.72	-1642.32	40.6459
2  	18.1955	-2042.54	-1683.5 	-1639.64	37.8121
3  	22.5039	-5488.8 	-1677.73	-1628.25	178.721
4  	26.847 	-2423.35	-1661.08	-1627.16	55.5425
5  	31.163 	-2037.06	-1652.16	-1626.17	32.7109
6  	35.6065	-1825.32	-1643.98	-1624.65	14.6876
7  	39.8434	-1757.15	-1637.5 	-1622.38	9.0707 
8  	44.2642	-1743.68	-1633.78	-1621.1 	9.0885 
9  	48.6521	-1773.89	-1631.02	-1621.1 	11.1178
10 	53.0692	-1913.58	-1629.22	-1618.7 	19.9763
11 	57.3568	-1701.75	-1625.58	-1618.18	6.67995
12 	61.5275	-1841.73	-1625.12	-1616.76	15.5224
13 	65.9787	-1842.08	-1623.74	-1616.48	13.8293
14 	70.315 	-1797.07	-1622.35	-1615.94	12.8931
15 	74.6851	-1967.79	-1622.61	-1615.08	23.898 
16 	79.0603	-1749.87	-1619.77	-1614.74	8.00083
17 	83.582 	-1866.36	-1619.6 	-1614.36	14.1022
18 	87.7893	-2118.65	-1619.32	-1613.6 	24.126 
19 	92.2239	-1673.78	-1617.22	-1612.26	4.9011 
20 	96.6938	-1731.28	-1617.19	-1611.98	9.9953 
21 	100.977	-1700.78	-1615.66	-1611.98	5.03562
22 	105.219	-1946.6 	-1615.93	-1610.76	17.5055
23 	109.609	-3503.33	-1618.98	-1610.34	86.2273
24 	113.966	-1708.42	-1613.9 	-1610.04	6.5842 
25 	118.228	-1792.27	-1613.68	-1609.36	10.3326
26 	122.709	-1891.78	-1614.02	-1609.24	18.5952
27 	127.214	-1689.54	-1611.9 	-1608.77	5.46961
28 	131.606	-1688.68	-1611.49	-1608.06	6.45329
29 	135.886	-1805.34	-1611.91	-1608.06	14.2587
30 	140.304	-1805.11	-1611.17	-1608.06	12.68  
31 	144.77 	-1684.72	-1609.98	-1607.14	5.47278
32 	149.042	-1730.33	-1609.75	-1607.14	6.73643
33 	153.291	-1716.59	-1610.05	-1607.14	9.80808
34 	157.682	-1656.29	-1608.9 	-1606.98	4.80187
35 	161.974	-1813.82	-1609.31	-1606.98	12.3618
36 	166.32 	-1884.83	-1609.33	-1606.98	17.9137
37 	170.521	-1672.15	-1608.23	-1606.85	4.39789
38 	174.965	-1909.28	-1609.41	-1606.42	17.0011
39 	179.327	-1646.86	-1607.63	-1606.02	2.94744
40 	183.809	-1648.31	-1607.71	-1606.02	3.44177
41 	188.126	-1807.81	-1608.51	-1606.02	11.9394
42 	192.532	-1689.7 	-1607.59	-1606.02	5.02268
43 	197.054	-1644.9 	-1607.46	-1606.02	3.54406
44 	201.416	-1647.29	-1607.09	-1606.02	3.27995
45 	205.838	-1714.53	-1607.44	-1605.74	7.24596
46 	210.276	-1639.96	-1606.89	-1605.74	3.40742
47 	214.569	-1699.21	-1606.8 	-1605.58	5.40162
48 	218.821	-1689.67	-1607.05	-1605.32	5.4613 
49 	223.177	-1676.75	-1606.82	-1605.32	5.1495 
50 	227.465	-1672.5 	-1606.5 	-1605.32	3.92791
51 	231.813	-1668.74	-1606.51	-1605.32	4.12602
52 	236.208	-1672.18	-1606.5 	-1605.32	4.60906
53 	240.661	-1660.82	-1606.34	-1605.32	3.81286
54 	245.023	-1661.91	-1606.27	-1605.32	4.20688
55 	249.472	-1783.89	-1607   	-1605.19	10.452 
56 	253.749	-1653.72	-1605.97	-1605.19	3.16797
57 	258.079	-1661.48	-1605.86	-1605.19	3.18037
58 	262.466	-1896.77	-1607.01	-1604.62	15.1457
59 	266.838	-1642.37	-1605.76	-1604.62	2.87242
60 	271.234	-2477.33	-1608.26	-1604.62	39.4345
61 	275.602	-1931.86	-1607.41	-1604.62	20.798 
62 	279.942	-1638.97	-1605.51	-1604.62	2.63682
63 	284.337	-1795.56	-1606.61	-1604.62	12.2499
64 	288.848	-1662.44	-1605.3 	-1604.62	4.12091
65 	293.131	-1679.14	-1605.85	-1604.62	6.17128
66 	297.657	-2041.28	-1606.3 	-1604.62	20.0253
67 	302.062	-1641.48	-1605.27	-1604.62	3.41985
68 	306.428	-1641   	-1605.17	-1604.27	3.37131
69 	310.676	-1666.63	-1605.37	-1604.27	5.07172
