gen	time   	min     	avg     	max     	std    
0  	4.84775	-7946.9 	-1867.81	-1080.48	718.852
1  	7.06533	-4150.42	-1477.83	-1077.44	267.029
2  	9.39714	-2474.3 	-1308.18	-1050.73	144.606
3  	11.641 	-2472.91	-1218.49	-1041.74	122.758
4  	13.9263	-6435.03	-1147.63	-1041.74	245.776
5  	16.1704	-1500.16	-1091.52	-1041.74	43.1961
6  	18.3393	-1449.56	-1068.31	-1036.03	23.2388
7  	20.6409	-1540.31	-1061.85	-1032.73	39.7587
8  	22.8333	-1692.72	-1052.6 	-1029.6 	35.8233
9  	24.9772	-1322.86	-1046.04	-1020.88	21.5444
10 	27.1903	-1778.95	-1041.6 	-1020.88	34.4339
11 	29.4185	-2075.81	-1042.5 	-1020.88	67.115 
12 	31.6296	-1602.01	-1035.75	-1019.69	41.6882
13 	33.8294	-1930.13	-1032.32	-1015.26	46.0067
14 	36.0437	-1527.62	-1029.5 	-1014.11	37.7884
15 	38.3075	-1145.08	-1023.03	-1009.86	12.9179
16 	40.5017	-1435.39	-1023.4 	-1009.86	31.2375
17 	42.7418	-1355.15	-1019.15	-1004.62	21.9667
18 	44.9797	-1213.69	-1015.69	-1004.62	14.6351
19 	47.2679	-2595.05	-1022.43	-1001.63	101.402
20 	49.5025	-1663.65	-1011.44	-1001.63	32.4437
21 	51.7026	-1728.73	-1011.79	-1001.63	40.1832
22 	53.9713	-1613.04	-1008.76	-1001.45	35.0821
23 	56.2575	-2862.52	-1012.81	-999.34 	95.7862
24 	58.4042	-1278.49	-1004.42	-998.666	17.2852
25 	60.6007	-1037.97	-1002.49	-996.903	3.78956
26 	62.8098	-1406.22	-1004   	-996.079	23.1876
27 	65.0329	-1240.95	-1002.66	-995.784	18.0185
28 	67.188 	-1462.89	-1003.38	-995.186	35.4181
29 	69.4004	-1366.05	-1001.74	-992.314	24.4733
30 	71.5926	-1825.5 	-1001.74	-992.314	49.9286
31 	73.811 	-1529.1 	-999.998	-991.863	36.2635
32 	76.0647	-1598.52	-997.923	-990.916	28.5094
33 	78.2653	-1107.08	-996.113	-990.409	11.25  
34 	80.4772	-4131.6 	-1001.83	-988.229	141.602
35 	82.723 	-1090.83	-994.115	-988.057	10.7108
36 	84.9708	-1252.09	-993.048	-987.633	15.7554
37 	87.2283	-1884.13	-997.016	-987.633	60.0722
38 	89.4315	-1202.1 	-991.124	-986.993	15.3769
39 	91.6764	-1577.24	-991.756	-986.55 	36.0645
40 	93.9042	-1681.02	-993.47 	-986.182	47.9266
41 	96.1726	-1309.34	-990.224	-985.863	20.3686
42 	98.4177	-1269.63	-990.258	-985.863	22.8281
43 	100.696	-1605.71	-991.847	-984.868	36.6636
44 	102.985	-1334.44	-989.247	-984.662	19.6414
45 	105.15 	-1759.94	-995.301	-984.241	64.0915
46 	107.361	-2000.67	-989.939	-982.718	47.6536
47 	109.594	-1623.11	-989.83 	-982.718	43.2723
48 	111.705	-1375.2 	-990.223	-982.003	37.5095
49 	113.916	-1137.52	-986.21 	-982.003	11.5083
50 	116.122	-1219.78	-986.291	-981.64 	16.7136
51 	118.358	-1493.51	-986.498	-980.953	26.8444
52 	120.603	-1543.75	-985.29 	-980.953	26.862 
53 	122.804	-1711.3 	-986.655	-980.465	39.45  
54 	125.056	-1066.71	-983.106	-980.11 	6.83684
55 	127.265	-3628.44	-995.353	-980.11 	139.82 
56 	129.51 	-2044.54	-987.098	-980.11 	61.8603
57 	131.749	-1199.78	-983.365	-980.11 	15.1054
58 	134.021	-1222.54	-982.663	-979.766	16.1903
59 	136.215	-1225.72	-982.946	-979.7  	15.7338
60 	138.472	-1148.68	-981.492	-979.411	10.2368
61 	140.614	-5639.96	-997.923	-979.411	246.129
62 	142.887	-1962.07	-985.266	-979.12 	52.928 
63 	145.136	-1919.01	-985.791	-979.096	57.5572
64 	147.268	-1461.94	-985.207	-979.071	40.8866
65 	149.509	-1536.71	-983.84 	-978.565	36.5925
66 	151.72 	-1214.6 	-981.174	-978.565	14.6201
67 	153.962	-1372.98	-982.587	-978.446	26.0388
68 	156.246	-1290.75	-982.123	-978.299	22.4804
69 	158.458	-1684.28	-982.304	-978.282	33.8765
70 	160.816	-2067.99	-987.293	-978.18 	68.2743
71 	162.995	-1185.46	-980.434	-978.18 	13.7949
72 	165.24 	-1185.02	-979.988	-977.859	13.9847
73 	167.397	-1596   	-982.545	-977.859	36.751 
74 	169.569	-1313.78	-980.199	-977.859	17.2644
75 	171.846	-1260.12	-980.535	-977.822	19.1027
76 	174.059	-1451.63	-981.259	-977.821	25.8119
77 	176.327	-1125.45	-979.861	-977.733	12.024 
