gen	time   	min     	avg     	max     	std    
0  	9.17409	-2942.83	-1819.32	-1650.24	133.03 
1  	13.4558	-2336.53	-1744.9 	-1650.24	57.2533
2  	17.9254	-2466.74	-1711.15	-1650.24	48.888 
3  	22.355 	-2271.02	-1691.87	-1641.68	39.5254
4  	26.687 	-2101.96	-1678.18	-1641.68	31.2751
5  	31.1112	-1974.52	-1669.11	-1639.89	24.1949
6  	35.4078	-1804.58	-1659.1 	-1639.76	12.7344
7  	39.7896	-3920.17	-1660.08	-1636.39	103.28 
8  	44.162 	-2043.14	-1652.78	-1634.39	29.9204
9  	48.6636	-1999.31	-1648.22	-1632.96	21.7931
10 	53.177 	-2304.25	-1646.35	-1631.49	31.6537
11 	57.5916	-1813.94	-1642.69	-1628.82	16.0923
12 	61.976 	-1799.27	-1640.28	-1628.82	13.8643
13 	66.3936	-2387.27	-1639.09	-1628.82	36.9491
14 	70.8265	-2506.97	-1639.43	-1627.49	47.3549
15 	75.2171	-1698.58	-1633.42	-1627.49	5.32977
16 	79.4986	-1885.88	-1633   	-1625.78	13.1262
17 	83.9282	-2637.17	-1633.86	-1625.44	45.837 
18 	88.2659	-2391.94	-1634.23	-1625.16	43.8897
19 	92.7019	-1915.97	-1630.22	-1623.6 	14.7087
20 	97.162 	-1748.51	-1628.8 	-1623.6 	8.44136
21 	101.731	-1821.7 	-1629.08	-1623.41	13.6493
22 	106.115	-1813.02	-1627.65	-1623.02	9.43354
23 	110.382	-1695.75	-1626.77	-1623.02	5.74179
24 	114.651	-1759.09	-1627.27	-1623   	9.86115
25 	118.969	-1939.99	-1627.37	-1622.32	17.6508
26 	123.452	-1961.95	-1626.59	-1622.19	19.2018
27 	127.966	-2423.33	-1629.16	-1622.02	48.231 
28 	132.368	-1710.22	-1624.83	-1621.88	7.37205
29 	136.74 	-1679.8 	-1624.14	-1620.97	4.86953
30 	141.151	-2660.96	-1627.8 	-1620.92	58.8835
31 	145.624	-1791.96	-1624.01	-1620.24	9.272  
32 	150.14 	-1716.58	-1624.22	-1620.22	9.89743
33 	154.401	-1775.17	-1623.86	-1619.52	12.1663
34 	158.822	-1960.35	-1624.53	-1619.52	21.6522
35 	163.132	-2089.07	-1624.86	-1618.82	31.1963
36 	167.723	-1760.63	-1622.02	-1618.82	9.36062
37 	172.034	-1686.06	-1621.32	-1618.82	6.05697
38 	176.499	-1912.45	-1622.5 	-1618.82	20.2757
39 	180.956	-2586.06	-1623.25	-1618.82	44.5899
40 	185.335	-1816.87	-1621.5 	-1618.82	13.4126
41 	189.669	-1811.49	-1620.92	-1618.21	12.2364
42 	193.967	-2088.76	-1621.95	-1617.54	27.6846
43 	198.392	-1937.88	-1622.1 	-1617.54	21.6719
44 	202.88 	-1850.54	-1621.46	-1617.54	17.7625
45 	207.324	-1676.97	-1619.91	-1617.43	5.38814
46 	211.574	-1773.72	-1620.19	-1617.43	10.5376
47 	215.905	-2150.96	-1622.65	-1617.43	35.3034
48 	220.365	-1742.1 	-1619.45	-1617.43	7.31127
49 	224.746	-1712.5 	-1619.19	-1617.43	6.77647
50 	229.222	-1672.27	-1618.57	-1616.91	3.6047 
51 	233.562	-1832.58	-1618.87	-1616.91	10.8048
52 	237.901	-1816.67	-1619.34	-1616.73	12.1867
53 	242.117	-1781.9 	-1619.7 	-1616.73	13.5207
54 	246.47 	-1724.09	-1618.68	-1616.73	8.44627
55 	250.794	-1736.41	-1619.4 	-1616.73	8.996  
56 	254.942	-2011.45	-1619.34	-1616.73	21.7875
57 	259.407	-2031.09	-1620.02	-1616.33	23.6751
58 	263.956	-1725.71	-1618.05	-1616.33	7.87048
59 	268.304	-2157.53	-1618.86	-1616.33	24.8359
60 	272.743	-1891.61	-1618.4 	-1616.33	14.4704
61 	277.162	-1823.04	-1618.84	-1616.33	13.293 
62 	281.733	-6613.09	-1630.34	-1616.33	224.884
63 	286.127	-1804.43	-1618.44	-1616.33	12.0636
64 	290.506	-1701.15	-1617.85	-1616.33	6.98576
65 	294.74 	-1773.55	-1617.52	-1616.33	8.05042
66 	299.073	-1790.81	-1618.39	-1616.33	13.3927
