gen	depth	min     	avg     	max    	std     
0  	60   	-2087.19	-2034.73	-2025.7	8.43608 
1  	60   	-2135.26	-2030.24	-2025.7	6.13487 
2  	60   	-2099.11	-2028.13	-2025.7	3.72822 
3  	60   	-2039.77	-2026.93	-2025.7	1.01901 
4  	60   	-2034.66	-2026.34	-2025.7	0.72371 
5  	60   	-2029   	-2025.95	-2025  	0.42924 
6  	60   	-2034.92	-2025.83	-2025  	0.688206
7  	60   	-2034.92	-2025.79	-2025  	0.711635
8  	60   	-2031.1 	-2025.73	-2025  	0.555781
9  	60   	-2030.62	-2025.62	-2025  	0.431558
10 	60   	-2027.4 	-2025.46	-2025  	0.389781
11 	60   	-2028.3 	-2025.25	-2025  	0.387798
12 	60   	-2043.68	-2025.1 	-2025  	0.858741
13 	60   	-2028.3 	-2025.03	-2025  	0.236196
14 	60   	-2033   	-2025.08	-2025  	0.57152 
15 	60   	-2030.15	-2025.04	-2025  	0.32883 
16 	60   	-2026.52	-2025.02	-2025  	0.152157
17 	60   	-2036.85	-2025.07	-2025  	0.64355 
18 	60   	-2038.52	-2025.05	-2025  	0.627367
19 	60   	-2030.15	-2025.06	-2025  	0.392987
20 	60   	-2028.3 	-2025.04	-2025  	0.29314 
21 	60   	-2032.05	-2025.07	-2025  	0.51093 
22 	60   	-2036.85	-2025.09	-2025  	0.729299
23 	60   	-2033   	-2025.09	-2025  	0.5643  
24 	60   	-2032.05	-2025.04	-2025  	0.463769
25 	60   	-2028.3 	-2025.04	-2025  	0.27626 
26 	60   	-2033.96	-2025.07	-2025  	0.595213
27 	60   	-2037.82	-2025.08	-2025  	0.71628 
28 	60   	-2037.82	-2025.09	-2025  	0.808476
29 	60   	-2028.3 	-2025.03	-2025  	0.211173
30 	60   	-2029.22	-2025.08	-2025  	0.421647
31 	60   	-2029.22	-2025.05	-2025  	0.358163
32 	60   	-2041.72	-2025.09	-2025  	0.887693
33 	60   	-2028.3 	-2025.04	-2025  	0.271828
34 	60   	-2029.22	-2025.03	-2025  	0.291647
35 	60   	-2032.05	-2025.07	-2025  	0.492546
36 	60   	-2051.25	-2025.09	-2025  	1.19932 
37 	60   	-2028.3 	-2025.03	-2025  	0.261445
38 	60   	-2033   	-2025.05	-2025  	0.440935
39 	60   	-2032.05	-2025.08	-2025  	0.600887
40 	60   	-2031.68	-2025.05	-2025  	0.428641
41 	60   	-2034.92	-2025.07	-2025  	0.574902
42 	60   	-2033   	-2025.05	-2025  	0.402147
43 	60   	-2028.3 	-2025.03	-2025  	0.23088 
44 	60   	-2032.05	-2025.07	-2025  	0.513678
45 	60   	-2051.54	-2025.14	-2025  	1.51601 
46 	60   	-2026.52	-2025.02	-2025  	0.148815
47 	60   	-2036.85	-2025.07	-2025  	0.57745 
48 	60   	-2027.4 	-2025.04	-2025  	0.267011
49 	60   	-2031.1 	-2025.04	-2025  	0.353364
50 	60   	-2029.22	-2025.07	-2025  	0.449126
51 	60   	-2034.52	-2025.06	-2025  	0.57302 
52 	60   	-2038.8 	-2025.1 	-2025  	0.895243
53 	60   	-2038.8 	-2025.13	-2025  	1.02656 
54 	60   	-2026.52	-2025.02	-2025  	0.166669
55 	60   	-2029.22	-2025.04	-2025  	0.320142
56 	60   	-2033   	-2025.06	-2025  	0.508928
