gen	time   	min     	avg     	max     	std    
0  	5.71604	-24390.7	-2523.54	-1430.33	1293.26
1  	8.23282	-5695.1 	-1943.39	-1401.89	389.123
2  	10.6994	-5146.73	-1709.27	-1362.67	263.665
3  	13.1195	-2929.98	-1566.6 	-1353.71	151.451
4  	15.6137	-2161.8 	-1478.33	-1324.29	81.1681
5  	18.0887	-2679.59	-1429.89	-1302.49	86.8056
6  	20.571 	-2456.03	-1399.29	-1257.24	107.022
7  	22.9489	-4687.01	-1380.81	-1236.73	231.493
8  	25.3282	-1811.71	-1345.44	-1207.12	54.396 
9  	27.8902	-2298.42	-1329.44	-1186.79	97.4385
10 	30.3315	-11066.5	-1343.48	-1186.79	501.81 
11 	32.8039	-3115.91	-1285.48	-1176.34	162.883
12 	35.221 	-2186.56	-1246.1 	-1176.24	88.7224
13 	37.675 	-2130.35	-1226.85	-1136.66	81.1318
14 	40.131 	-1952.68	-1207.2 	-1124.18	55.2708
15 	42.5249	-5891.5 	-1204.46	-1112.99	233.785
16 	44.9881	-2591.58	-1183.45	-1112.99	105.148
17 	47.3657	-3493.6 	-1163.17	-1112.99	121.94 
18 	49.7611	-2709.98	-1147.23	-1104.92	98.8455
19 	52.219 	-4511.03	-1143.12	-1092.38	165.87 
20 	54.6079	-2904.6 	-1133.49	-1092.38	109.248
21 	57.0799	-2077.29	-1124.29	-1089.89	74.9957
22 	59.4833	-3880.6 	-1132.67	-1089.89	175.85 
23 	61.9056	-4182.17	-1132.15	-1078.36	223.498
24 	64.3292	-4098.5 	-1118.25	-1074.7 	168.109
25 	66.7157	-1435.67	-1103.37	-1074.7 	41.3544
26 	69.1841	-3136.61	-1103.95	-1073.47	108.758
27 	71.62  	-19545.8	-1166.86	-1063.87	1100.13
28 	74.0218	-2459.67	-1098.65	-1058.76	112.174
29 	76.4542	-2180.46	-1086.14	-1057.03	69.7875
30 	78.8865	-3909.82	-1090.67	-1056.92	144.452
31 	81.3221	-1757.95	-1075.91	-1055.6 	48.0076
32 	83.7358	-2353.8 	-1078   	-1052.33	91.6757
33 	86.1511	-1971.02	-1071.61	-1052.33	67.9483
34 	88.4822	-2559.66	-1072.49	-1051.51	92.5522
35 	90.8815	-1404.57	-1064.01	-1047.42	36.7574
36 	93.2728	-2976.84	-1067.93	-1046.36	112.238
37 	95.6622	-4332.62	-1067.05	-1043.72	150.271
38 	98.1325	-2620.27	-1069.9 	-1043.72	110.097
39 	100.551	-1578.41	-1060.4 	-1039.65	52.0491
40 	102.956	-1577.27	-1055.26	-1038.82	46.5125
41 	105.415	-2280.81	-1059.77	-1038.33	88.436 
42 	107.83 	-2050.74	-1054.51	-1038.33	76.8273
43 	110.228	-1552.17	-1048.94	-1037.2 	43.4461
44 	112.671	-3461.21	-1060.87	-1035.35	138.134
45 	115.132	-2500.86	-1054.07	-1031.23	109.679
46 	117.57 	-2069.5 	-1049.82	-1031.23	65.7595
47 	119.97 	-1719.36	-1044.46	-1031.23	45.6942
48 	122.388	-1816.39	-1045.74	-1031.23	51.8701
49 	124.804	-4951.36	-1052.91	-1029.53	187.729
50 	127.221	-1576.33	-1039.08	-1028.83	34.4593
51 	129.675	-1828.71	-1043.93	-1028.1 	66.4637
52 	132.069	-2377.53	-1042.65	-1026.44	81.9144
53 	134.505	-1604.84	-1035.75	-1025.74	36.3189
54 	136.947	-3952.63	-1044.56	-1025.51	174.658
55 	139.437	-4844.81	-1048.97	-1023.39	229.509
56 	141.947	-2469.77	-1038.65	-1022.69	82.4332
57 	144.328	-2376.2 	-1040.71	-1022.69	103.909
58 	146.766	-1369.76	-1031.26	-1020.47	30.1848
59 	149.25 	-1710.57	-1032.11	-1020.47	48.3648
60 	151.61 	-2001.02	-1032.27	-1019.39	65.5042
61 	154.002	-6752.54	-1061.92	-1017.18	339.819
62 	156.288	-1399.81	-1027.7 	-1017.18	33.5956
63 	158.65 	-1687.59	-1028.56	-1016.96	48.5767
64 	161.075	-1846   	-1030.46	-1016.86	63.9247
65 	163.51 	-1812.34	-1029.61	-1016.1 	68.7496
66 	165.887	-2041.25	-1026.63	-1014.35	62.4612
67 	168.292	-1713.14	-1024.49	-1014.09	48.9902
68 	170.695	-2421.15	-1024.73	-1013.11	72.2363
69 	173.101	-1347.08	-1023.05	-1013.11	33.2945
70 	175.555	-2874.57	-1030.56	-1012.05	116.991
71 	177.892	-3292.93	-1032.58	-1010.11	151.882
72 	180.341	-1727.63	-1025.55	-1010.11	69.636 
73 	182.771	-1765.08	-1022.59	-1009.47	50.7054
74 	185.189	-2706.04	-1026.22	-1009.47	102.9  
75 	187.595	-1515.95	-1017.84	-1008.12	39.0974
76 	190.066	-5657.33	-1036.88	-1007.72	256.446
77 	192.387	-4187.01	-1036.43	-1007.72	223.565
78 	194.803	-2270.27	-1021.44	-1007.07	84.8864
79 	197.233	-5633.6 	-1025.52	-1007.07	211.292
80 	199.647	-2087.21	-1017.5 	-1006.18	66.8807
81 	201.942	-2016.83	-1016.92	-1006.18	68.6185
82 	204.358	-1552.25	-1014.54	-1005.63	42.3376
83 	206.766	-1980.57	-1015.44	-1005.23	56.235 
84 	209.154	-3557.64	-1022.17	-1005.23	143.153
85 	211.51 	-1571.49	-1014.03	-1005.17	44.6825
86 	213.941	-1671.19	-1015.48	-1004.47	56.3341
87 	216.327	-1979.59	-1018.94	-1003.53	81.9817
88 	218.725	-1801.89	-1014.35	-1003.27	61.1468
89 	221.053	-1871.12	-1010.4 	-1003.27	44.8129
90 	223.498	-1385.61	-1009.23	-1002.9 	27.2068
91 	225.942	-1794.63	-1011.52	-1002.65	48.0688
92 	228.336	-1921.31	-1011.37	-1002.65	54.2679
93 	230.779	-1449.6 	-1009.58	-1002.43	34.9639
94 	233.181	-1262.7 	-1007.4 	-1002.18	21.9693
95 	235.652	-10074.1	-1032.12	-1001.93	411.746
96 	238.085	-4307.09	-1027.76	-1001.58	232.028
97 	240.446	-3403.71	-1012.44	-1001.55	111.395
98 	242.754	-2578.07	-1022.96	-1001.4 	134.478
99 	245.182	-1841.3 	-1013.62	-1001.08	72.1353
gen	time   	min     	avg     	max     	std    
0  	5.46602	-11850.7	-2524.93	-1289.12	994.855
1  	7.99929	-4940.34	-1899.83	-1289.12	397.889
2  	10.5059	-4274.84	-1656.24	-1287.3 	256.27 
3  	13.0539	-3711.78	-1518.81	-1282.47	210.935
4  	15.5126	-8187.31	-1441.69	-1254.08	395.221
5  	17.9681	-5044.27	-1357.58	-1245.74	218.864
6  	20.3843	-3640.33	-1320.62	-1217.01	137.514
7  	22.8414	-2949.2 	-1303.43	-1211.27	138.248
8  	25.3325	-3482.72	-1293.7 	-1209.05	152.867
9  	27.7489	-5401.97	-1276.2 	-1195.71	198.546
10 	30.1345	-3047.09	-1265.83	-1179.72	162.471
11 	32.5803	-2165.28	-1239.25	-1172.25	69.5407
12 	35.0858	-1500.87	-1215.17	-1154.47	28.2539
13 	37.5564	-2325.65	-1217.92	-1145.68	98.2785
14 	40.0129	-2040.96	-1199.63	-1143.08	70.3314
15 	42.3811	-2868.78	-1195.18	-1143.08	116.167
16 	44.8195	-3069.33	-1185.59	-1135.46	116.226
17 	47.2464	-2194.44	-1167.83	-1126.75	76.5236
18 	49.7324	-2399.19	-1156.99	-1120.07	65.0362
19 	52.17  	-2635.8 	-1157.49	-1118.01	88.9546
20 	54.6298	-12406.4	-1190.08	-1116.56	558.481
21 	57.0515	-2538.37	-1155.29	-1115.87	118.308
22 	59.5191	-2210.97	-1145.19	-1115.04	96.8419
23 	61.9434	-1802.72	-1133.79	-1110.87	57.9233
24 	64.411 	-4192.76	-1150.77	-1110.17	226.804
25 	66.8333	-8908.95	-1169.35	-1097.46	457.937
26 	69.2278	-2917.71	-1128.8 	-1097.46	100.943
27 	71.6724	-2315.22	-1125.21	-1095.92	69.7204
28 	74.0334	-2796.08	-1122.93	-1089.47	92.9692
29 	76.4572	-2942.16	-1127.65	-1088.95	128.794
30 	78.9515	-1762.62	-1114.03	-1085.63	51.7198
31 	81.3955	-6118.55	-1131.11	-1080.74	282.717
32 	83.9143	-3325.82	-1120.18	-1077.16	168.081
33 	86.3296	-1920.86	-1109.24	-1076.46	82.0748
34 	88.6535	-2134.71	-1105.89	-1074.94	93.8187
35 	90.9933	-2850.76	-1095.51	-1070.3 	88.6944
36 	93.4579	-2797.34	-1100.21	-1067.75	112.278
37 	95.8431	-3006.83	-1097.32	-1067.75	133.686
38 	98.2152	-3224.23	-1091.56	-1065.97	118.886
39 	100.665	-1915.44	-1083.3 	-1064.28	59.8636
40 	103.145	-1982.65	-1083.38	-1062.72	68.5972
41 	105.584	-2896.34	-1089.87	-1061.77	127.437
42 	108.089	-2468.37	-1085.73	-1061.07	103.045
43 	110.533	-1910.39	-1079.93	-1059.14	70.5571
44 	112.995	-4708.87	-1089.66	-1058.2 	229.515
45 	115.434	-2358.96	-1078.34	-1057.06	95.5543
46 	117.802	-2201.36	-1074.06	-1055.53	74.5503
47 	120.223	-2387.33	-1072.23	-1053.96	80.4443
48 	122.552	-3477.22	-1070.96	-1052.15	118.187
49 	124.91 	-1528.68	-1063.64	-1050.17	40.0688
50 	127.297	-1707.68	-1062.08	-1047.9 	37.6529
51 	129.703	-3329.24	-1074.8 	-1047.9 	154.033
52 	132.118	-2457.15	-1066   	-1047.85	88.7889
53 	134.633	-2043.56	-1067.3 	-1047.85	89.7495
54 	137.137	-2458.8 	-1065.59	-1045.46	94.8404
55 	139.645	-2394.13	-1064.1 	-1043.93	81.7494
56 	142.136	-1357.27	-1054.16	-1041.46	28.5199
57 	144.547	-3247.8 	-1069.07	-1041.46	148.688
58 	147.027	-2026.4 	-1056.03	-1041.46	67.9586
59 	149.444	-2171.54	-1055.18	-1041.01	66.161 
60 	151.896	-2049.07	-1058.01	-1040.22	80.4202
61 	154.337	-6566.23	-1078.67	-1038.81	326.86 
62 	156.762	-1945.68	-1053.6 	-1036.54	73.6271
63 	159.201	-3545.14	-1056.79	-1036.54	148.487
64 	161.569	-2140.6 	-1053.51	-1036.54	78.0943
65 	163.987	-2182.92	-1053.13	-1034.3 	81.8037
66 	166.341	-2281.92	-1053.16	-1033.47	87.3018
67 	168.786	-2635.93	-1050.07	-1032.02	89.6196
68 	171.231	-3524.9 	-1049.89	-1031.2 	118.892
69 	173.701	-7842.95	-1056.36	-1031.2 	307.027
70 	176.068	-4307.29	-1058.75	-1030.55	196.912
71 	178.471	-2364.57	-1042.68	-1030.37	67.4632
72 	180.927	-1945.85	-1041.67	-1029.1 	53.1495
73 	183.35 	-2016.93	-1042.9 	-1028.09	73.2215
74 	185.791	-4762.63	-1055.69	-1027.65	218.697
75 	188.253	-1785.15	-1043.82	-1027.27	68.7856
76 	190.62 	-2375.38	-1048.5 	-1027.27	107.235
77 	193.015	-2123.32	-1042.7 	-1025.83	91.3965
78 	195.383	-2831.85	-1046.44	-1025.83	121.382
79 	197.729	-2628.45	-1041.96	-1023.84	102.805
80 	200.151	-5514.96	-1051.61	-1023.84	238.275
81 	202.54 	-1657.14	-1035.58	-1022.71	53.9231
82 	204.908	-1987.3 	-1034.88	-1022.71	60.3216
83 	207.262	-1801.55	-1035.07	-1021.44	58.6202
84 	209.626	-3842.67	-1043.54	-1020.92	156.982
85 	212.088	-1817.75	-1033.03	-1020.51	50.9084
86 	214.442	-3008.96	-1036.4 	-1019.05	99.5184
87 	216.86 	-2073.15	-1031.59	-1018.64	62.7528
88 	219.297	-1701.74	-1030.58	-1018.64	55.1426
89 	221.738	-3454.6 	-1035.95	-1018.12	126.324
90 	224.083	-2309.19	-1029   	-1017.5 	65.6253
91 	226.454	-1535.2 	-1027.18	-1015.86	39.0272
92 	228.925	-3229.99	-1038.83	-1012.64	148.443
93 	231.298	-2785.94	-1036.96	-1012.64	130.969
94 	233.74 	-3896.83	-1035.3 	-1012.64	159.233
95 	236.105	-4408.44	-1031.25	-1012.64	159.824
96 	238.478	-1553.98	-1022.79	-1012.24	38.7984
97 	240.843	-2443.06	-1025.47	-1011.85	78.6863
98 	243.34 	-2137.4 	-1024.85	-1010.32	70.5605
99 	245.741	-1918.98	-1023.16	-1010.26	58.7924
gen	time   	min     	avg     	max     	std    
0  	5.72157	-14951.7	-2473.42	-1429.12	1082.25
1  	8.14231	-5474.56	-1928.13	-1401.68	362.417
2  	10.4537	-2814.9 	-1693.53	-1360.16	201.144
3  	12.8076	-3984.11	-1571.49	-1329.32	246.266
4  	15.1841	-2792.54	-1474.33	-1313.88	122.473
5  	17.6435	-6724.84	-1444.43	-1279.76	307.678
6  	19.9951	-10581.7	-1418.72	-1251.62	486.807
7  	22.3471	-4988.64	-1373.95	-1223.79	230.742
8  	24.7955	-2082.68	-1322.74	-1184.04	61.8644
9  	27.1933	-2199.72	-1295.82	-1173.56	79.9255
10 	29.5387	-2421.48	-1268.1 	-1139.73	88.1481
