% function evaluation | noise-free fitness - Fopt (-1.694000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
302 +3.113048889e+01 +3.113048889e+01 +4.994048889e+01 +4.994048889e+01 +6.0022e-01 +5.3652e-01 +7.7212e-01 +7.6675e-01 +4.0986e-01 +1.5245e-01 +8.4658e-01 +8.0898e-01 +8.2200e-01 +3.5608e-02 +6.1832e-01 +9.5314e-01 +6.5899e-01 +6.1154e-01 +2.6386e-01 +4.2796e-01 +2.7866e-01 +6.5388e-01 +5.5305e-01 +1.2220e-01
49560 +3.041571039e+01 +3.041571039e+01 +4.922571039e+01 +4.922571039e+01 +6.0022e-01 +2.5792e-01 +7.7243e-01 +5.3055e-01 +9.8338e-01 +4.3093e-01 +2.7734e-01 +9.2913e-01 +8.4908e-01 +9.5753e-01 +7.5309e-01 +1.7629e-01 +5.2362e-01 +3.1108e-02 +2.2162e-01 +4.6460e-01 +1.6820e-01 +4.4200e-01 +9.3188e-01 +4.1372e-01
50265 +2.909502822e+01 +2.909502822e+01 +4.790502822e+01 +4.790502822e+01 +3.9775e-01 +7.7818e-01 +5.3912e-01 +4.2059e-02 +4.0986e-01 +1.5245e-01 +8.4658e-01 +8.0898e-01 +8.2200e-01 +7.9383e-02 +1.7843e-01 +7.9055e-01 +3.0577e-01 +8.0154e-01 +4.2122e-01 +7.9254e-01 +1.1299e-01 +9.3035e-01 +8.9773e-01 +1.5287e-01
% function evaluation | noise-free fitness - Fopt (2.731500000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.178320511e+02 +2.178320511e+02 +4.909820511e+02 +4.909820511e+02 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
5 +1.588930846e+02 +1.588930846e+02 +4.320430846e+02 +4.320430846e+02 +2.6924e-01 +2.2716e-01 +6.9318e-01 +1.0965e-01 +8.3319e-01 +4.4296e-01 +1.2760e-01 +1.5429e-01 +3.8495e-01 +7.0092e-01 +6.8481e-01 +2.0389e-02 +4.8411e-01 +9.4644e-01 +6.3720e-02 +3.4811e-01 +2.5630e-01 +6.8365e-01 +1.5708e-02 +7.0536e-01
307 +1.557979309e+02 +1.557979309e+02 +4.289479309e+02 +4.289479309e+02 +2.3615e-01 +1.1814e-01 +4.3633e-01 +4.4626e-01 +5.7362e-01 +1.6990e-01 +8.9254e-01 +3.7524e-01 +5.4308e-01 +9.9858e-01 +8.8019e-01 +2.9351e-01 +7.4412e-01 +4.9473e-01 +6.5042e-01 +7.6511e-01 +2.3861e-01 +8.5366e-01 +4.8825e-01 +2.0267e-01
328 +1.337494570e+02 +1.337494570e+02 +4.068994570e+02 +4.068994570e+02 +1.7766e-01 +9.9524e-01 +4.8685e-01 +8.9584e-01 +5.0673e-01 +2.3651e-01 +2.8655e-01 +6.9093e-01 +9.3332e-01 +8.4540e-01 +3.8944e-01 +8.9887e-01 +6.7361e-01 +8.5285e-01 +2.2193e-01 +1.7613e-01 +5.4524e-02 +4.9956e-01 +8.3843e-01 +1.9390e-01
13276 +1.254528409e+02 +1.254528409e+02 +3.986028409e+02 +3.986028409e+02 +1.3255e-01 +6.8812e-01 +6.3005e-01 +3.3002e-01 +8.7305e-01 +7.8532e-01 +6.4863e-01 +2.8251e-01 +2.4064e-02 +2.9083e-01 +4.2523e-01 +8.9342e-01 +9.5254e-01 +4.1834e-01 +2.8345e-01 +1.4729e-01 +9.3399e-01 +9.6300e-01 +7.6065e-01 +1.8262e-01
60936 +1.161355433e+02 +1.161355433e+02 +3.892855433e+02 +3.892855433e+02 +1.8576e-03 +7.8517e-01 +2.9869e-02 +3.6638e-01 +7.7159e-02 +2.3205e-01 +7.0113e-01 +2.9623e-01 +2.4064e-02 +7.8119e-01 +3.3173e-01 +5.2911e-01 +3.5541e-02 +3.0261e-02 +9.8425e-01 +5.3797e-02 +7.7861e-01 +6.4917e-01 +3.3228e-01 +6.4502e-02
% function evaluation | noise-free fitness - Fopt (3.718000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +4.493569195e+01 +4.493569195e+01 +8.211569195e+01 +8.211569195e+01 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
2 +3.955163065e+01 +3.955163065e+01 +7.673163065e+01 +7.673163065e+01 +4.3099e-01 +1.4336e-01 +1.0865e-01 +2.1386e-01 +1.1698e-01 +3.1940e-01 +3.8035e-01 +4.2263e-02 +9.5764e-01 +5.3260e-01 +9.8573e-01 +8.7711e-02 +8.7742e-01 +4.4491e-01 +9.1781e-01 +2.3370e-01 +9.7986e-01 +2.6150e-01 +2.5661e-01 +5.8975e-01
49 +3.753669176e+01 +3.753669176e+01 +7.471669176e+01 +7.471669176e+01 +3.6501e-01 +7.3808e-01 +7.4361e-01 +1.5529e-01 +7.4619e-01 +2.0414e-02 +8.9483e-02 +5.5841e-01 +4.0870e-01 +3.7096e-01 +3.3041e-02 +2.8537e-01 +5.2178e-01 +7.6244e-01 +3.6145e-01 +9.6176e-01 +7.0174e-01 +5.6559e-01 +3.2132e-01 +4.1079e-01
64 +3.573722797e+01 +3.573722797e+01 +7.291722797e+01 +7.291722797e+01 +7.5321e-01 +3.9560e-01 +1.7490e-01 +4.7345e-01 +8.5973e-01 +4.9691e-01 +1.3533e-01 +9.8461e-01 +7.7584e-01 +3.8005e-01 +8.0629e-01 +2.0146e-01 +9.9029e-01 +9.3938e-01 +9.4028e-01 +4.8684e-01 +5.7224e-01 +3.8981e-01 +5.0858e-01 +4.7995e-01
84 +3.434527427e+01 +3.434527427e+01 +7.152527427e+01 +7.152527427e+01 +3.1765e-02 +6.1474e-01 +6.7799e-01 +2.3907e-01 +5.0868e-01 +6.8404e-01 +9.7200e-01 +6.6383e-01 +9.6250e-01 +9.9657e-01 +3.5483e-01 +5.3769e-01 +1.8592e-01 +6.1357e-01 +6.2550e-01 +2.7200e-01 +2.4356e-01 +6.3413e-01 +1.7455e-01 +1.8272e-02
197 +3.337293945e+01 +3.337293945e+01 +7.055293945e+01 +7.055293945e+01 +6.9584e-01 +6.8132e-01 +3.7327e-01 +8.3042e-01 +4.1251e-01 +3.6144e-01 +1.2009e-01 +4.0917e-01 +2.7083e-01 +9.2443e-01 +3.1779e-01 +7.9395e-02 +5.5573e-01 +5.6517e-01 +9.1085e-02 +9.5908e-01 +2.3004e-01 +2.9411e-01 +2.2829e-01 +9.5704e-01
787 +3.232772724e+01 +3.232772724e+01 +6.950772724e+01 +6.950772724e+01 +6.5380e-03 +9.5099e-01 +7.2113e-01 +1.0053e-01 +4.0151e-01 +1.0659e-01 +6.0486e-02 +4.9151e-02 +7.2113e-01 +2.7977e-01 +6.7174e-01 +7.7734e-01 +9.4718e-01 +5.0311e-01 +9.6680e-01 +4.8411e-01 +2.2399e-01 +3.4888e-01 +1.3608e-01 +6.1564e-01
2462 +3.144090683e+01 +3.144090683e+01 +6.862090683e+01 +6.862090683e+01 +4.0899e-01 +8.8457e-01 +2.5120e-01 +1.8477e-01 +2.9201e-01 +5.3165e-01 +6.4517e-01 +2.1964e-01 +2.9661e-01 +7.0915e-01 +7.1547e-02 +9.9781e-01 +4.9228e-01 +9.0701e-01 +7.7598e-01 +1.9195e-01 +6.7332e-01 +9.8235e-02 +8.8043e-01 +3.8301e-01
2643 +2.816804159e+01 +2.816804159e+01 +6.534804159e+01 +6.534804159e+01 +3.8523e-01 +9.4769e-01 +6.2328e-01 +7.8402e-01 +3.5159e-01 +7.1750e-01 +6.7539e-01 +2.5620e-01 +3.2103e-01 +6.2198e-01 +1.9463e-01 +7.9858e-01 +1.4219e-01 +7.4344e-01 +3.1321e-01 +7.4697e-01 +5.9117e-01 +3.1053e-01 +2.6069e-02 +6.4982e-01
9500 +2.673755405e+01 +2.673755405e+01 +6.391755405e+01 +6.391755405e+01 +2.6772e-01 +5.6983e-01 +6.3875e-01 +6.5874e-01 +2.9201e-01 +5.3165e-01 +1.2800e-01 +5.1935e-01 +9.1415e-01 +5.0490e-01 +7.8942e-01 +5.8898e-02 +5.8302e-01 +6.8226e-01 +2.6965e-01 +5.0349e-01 +2.0021e-01 +7.5347e-01 +6.5734e-01 +6.3821e-01
% function evaluation | noise-free fitness - Fopt (-1.479000000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +5.545306338e+01 +5.545306338e+01 -9.244693662e+01 -9.244693662e+01 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
3 +5.134326903e+01 +5.134326903e+01 -9.655673097e+01 -9.655673097e+01 +3.2206e-01 +8.5859e-01 +8.7417e-01 +6.7842e-02 +9.0769e-01 +6.3937e-01 +8.2692e-01 +9.2285e-01 +4.0002e-01 +9.8080e-01 +1.6465e-01 +4.2447e-01 +8.2188e-01 +7.0246e-01 +1.7294e-01 +2.5375e-02 +1.8161e-04 +7.7149e-01 +9.4755e-01 +3.9411e-01
27 +4.721846338e+01 +4.721846338e+01 -1.006815366e+02 -1.006815366e+02 +3.3752e-01 +6.1485e-01 +5.7561e-01 +3.6733e-01 +8.3967e-01 +3.6841e-01 +8.8430e-01 +6.9419e-02 +5.2250e-01 +5.6336e-01 +2.4609e-01 +8.7186e-01 +6.4627e-01 +3.8207e-01 +9.6737e-01 +1.2508e-02 +8.7037e-01 +9.7388e-02 +7.1132e-01 +3.7867e-01
60 +4.490540869e+01 +4.490540869e+01 -1.029945913e+02 -1.029945913e+02 +4.8699e-01 +1.0321e-01 +6.9836e-01 +7.9886e-01 +2.8198e-01 +1.2063e-01 +6.9648e-01 +9.6917e-01 +4.5311e-01 +7.6405e-01 +5.8992e-03 +9.4049e-01 +2.2568e-04 +7.8965e-02 +7.4375e-01 +5.8471e-01 +1.2589e-02 +9.4856e-01 +8.3700e-02 +1.7798e-02
74 +4.358684035e+01 +4.358684035e+01 -1.043131596e+02 -1.043131596e+02 +4.3177e-02 +5.9578e-01 +6.5832e-01 +3.8964e-01 +6.8894e-01 +3.6240e-01 +6.9110e-01 +7.0855e-02 +5.7624e-01 +6.7116e-01 +3.6452e-01 +1.5468e-01 +2.3625e-01 +1.9826e-01 +4.1910e-01 +6.6283e-02 +1.4770e-01 +7.2918e-01 +1.7814e-01 +6.8709e-01
183 +4.237601396e+01 +4.237601396e+01 -1.055239860e+02 -1.055239860e+02 +6.2980e-01 +5.2281e-02 +9.2263e-01 +1.0400e-01 +9.5164e-01 +7.2327e-01 +9.9231e-01 +5.0487e-01 +6.1268e-01 +6.8058e-01 +9.3844e-01 +1.9189e-01 +5.7237e-01 +3.5053e-01 +9.9881e-02 +4.7261e-01 +2.7370e-02 +1.9181e-01 +5.0973e-01 +2.0207e-01
194 +4.074610365e+01 +4.074610365e+01 -1.071538964e+02 -1.071538964e+02 +9.6351e-01 +6.6268e-01 +9.5381e-01 +5.0348e-01 +4.3728e-01 +8.4344e-01 +7.4786e-01 +8.2387e-01 +2.0166e-01 +1.9449e-01 +4.8120e-01 +9.4834e-01 +4.9078e-01 +8.2801e-01 +1.0811e-01 +8.8068e-01 +4.3985e-01 +2.6693e-02 +2.1623e-01 +4.3372e-01
395 +4.057114520e+01 +4.057114520e+01 -1.073288548e+02 -1.073288548e+02 +7.7745e-01 +6.3255e-01 +7.8750e-01 +1.1030e-01 +2.0619e-03 +4.9703e-01 +5.2681e-01 +8.2444e-01 +8.1400e-01 +5.6527e-01 +4.3906e-02 +9.7592e-01 +2.9195e-01 +3.7738e-01 +6.6163e-01 +9.7345e-01 +3.2619e-01 +9.5835e-01 +2.9297e-01 +3.6829e-01
1613 +3.795643922e+01 +3.795643922e+01 -1.099435608e+02 -1.099435608e+02 +7.9201e-01 +3.8537e-01 +1.6156e-01 +8.7003e-01 +1.1505e-01 +3.6630e-01 +3.6054e-01 +3.6167e-01 +9.9573e-02 +8.1432e-01 +7.4105e-01 +7.2888e-01 +7.7355e-01 +6.9127e-01 +3.3547e-01 +3.9351e-01 +3.8181e-01 +3.8453e-01 +5.2676e-01 +1.7641e-01
1830 +3.712801268e+01 +3.712801268e+01 -1.107719873e+02 -1.107719873e+02 +7.7745e-01 +6.3255e-01 +7.8750e-01 +1.1030e-01 +2.0619e-03 +4.9703e-01 +5.2681e-01 +8.2444e-01 +8.1400e-01 +5.6527e-01 +4.3906e-02 +9.7592e-01 +2.9195e-01 +3.7738e-01 +6.6163e-01 +9.7345e-01 +3.2619e-01 +9.5835e-01 +2.9297e-01 +5.7180e-01
37819 +3.494558699e+01 +3.494558699e+01 -1.129544130e+02 -1.129544130e+02 +3.8636e-01 +8.9990e-02 +6.0734e-01 +1.5824e-01 +2.6913e-01 +3.8914e-01 +7.0464e-01 +6.3083e-01 +5.1829e-01 +1.3188e-01 +6.4185e-01 +7.4341e-01 +9.6857e-01 +7.3442e-01 +5.6793e-02 +8.0183e-01 +9.6823e-01 +6.6120e-01 +1.8960e-01 +5.6224e-01
% function evaluation | noise-free fitness - Fopt (2.173800000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.429854136e+01 +6.429854136e+01 +2.816785414e+02 +2.816785414e+02 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
3 +5.063888846e+01 +5.063888846e+01 +2.680188885e+02 +2.680188885e+02 +7.8044e-02 +8.6710e-01 +4.7569e-02 +5.6871e-02 +5.3033e-01 +3.8329e-02 +3.7098e-01 +7.4419e-02 +3.3063e-01 +4.4457e-02 +1.9475e-01 +5.5144e-01 +9.8705e-02 +9.9701e-01 +2.9604e-02 +6.2740e-01 +2.1490e-01 +6.6906e-02 +6.5973e-01 +4.1409e-01
15 +4.916590479e+01 +4.916590479e+01 +2.665459048e+02 +2.665459048e+02 +7.8690e-01 +3.2277e-01 +4.0343e-01 +6.9750e-01 +7.0627e-01 +4.4707e-02 +2.8621e-01 +6.2470e-01 +4.0117e-01 +1.9503e-01 +7.6996e-01 +2.1147e-01 +9.4179e-01 +8.8207e-01 +6.3546e-01 +8.5209e-01 +3.8116e-01 +2.2331e-01 +1.5319e-01 +1.3900e-01
40 +4.788642004e+01 +4.788642004e+01 +2.652664200e+02 +2.652664200e+02 +8.3842e-01 +8.2558e-01 +4.0793e-01 +4.0277e-01 +2.2071e-02 +7.9046e-01 +8.9148e-01 +7.3972e-01 +7.8546e-02 +8.2243e-01 +5.7073e-01 +8.7893e-01 +6.1413e-01 +8.4145e-01 +6.3453e-01 +3.2141e-01 +7.0838e-01 +9.3836e-01 +3.5760e-01 +2.8226e-01
41 +4.769409499e+01 +4.769409499e+01 +2.650740950e+02 +2.650740950e+02 +2.9034e-01 +6.5006e-01 +4.6720e-01 +9.4061e-01 +4.1850e-01 +3.7277e-01 +4.5976e-01 +1.7859e-01 +8.1751e-01 +3.7531e-01 +7.7512e-01 +1.8668e-01 +2.1258e-01 +5.6997e-01 +1.1071e-01 +4.8741e-01 +7.0437e-01 +4.4527e-02 +9.1770e-01 +4.9041e-01
44 +4.311816960e+01 +4.311816960e+01 +2.604981696e+02 +2.604981696e+02 +7.1543e-01 +7.8514e-01 +1.2867e-01 +1.9728e-01 +2.7996e-01 +3.1493e-01 +6.5940e-01 +7.1873e-01 +5.2483e-01 +9.5363e-01 +8.8472e-01 +3.3112e-01 +7.6623e-01 +4.4997e-01 +3.5735e-02 +9.1237e-01 +8.1354e-01 +6.6846e-01 +8.3032e-01 +8.7474e-01
154 +4.154131848e+01 +4.154131848e+01 +2.589213185e+02 +2.589213185e+02 +4.1280e-01 +4.6192e-01 +2.4992e-01 +8.4583e-01 +2.8155e-01 +8.0281e-01 +7.5258e-01 +5.1521e-01 +1.1412e-01 +6.7215e-01 +7.0025e-01 +3.4453e-01 +1.1855e-01 +5.3434e-01 +6.6872e-01 +7.8617e-01 +8.7394e-01 +1.8662e-01 +2.8132e-01 +7.8266e-01
219 +3.922003820e+01 +3.922003820e+01 +2.566000382e+02 +2.566000382e+02 +1.9273e-01 +2.3179e-01 +7.2576e-01 +2.1415e-01 +5.3277e-01 +1.9172e-01 +3.5202e-02 +2.2617e-01 +6.0297e-02 +7.2857e-01 +8.8420e-01 +2.9422e-01 +2.4338e-01 +9.4730e-01 +6.1006e-01 +2.6363e-01 +2.4119e-01 +4.8056e-02 +9.1860e-01 +3.3048e-01
318 +3.494709961e+01 +3.494709961e+01 +2.523270996e+02 +2.523270996e+02 +8.6201e-01 +3.4660e-01 +2.3611e-01 +6.0566e-01 +7.2806e-01 +3.3622e-01 +4.9894e-01 +1.0073e-01 +9.8692e-01 +6.4851e-01 +8.2111e-01 +7.8645e-01 +8.3931e-02 +3.2242e-01 +7.2968e-01 +1.0954e-01 +8.8323e-01 +3.4281e-02 +7.8240e-01 +5.0129e-01
7390 +3.352826672e+01 +3.352826672e+01 +2.509082667e+02 +2.509082667e+02 +6.7199e-01 +5.0658e-02 +8.2805e-01 +5.3341e-01 +1.8490e-01 +4.6073e-01 +4.6480e-01 +8.2223e-01 +4.6815e-01 +5.2734e-02 +4.0185e-01 +9.8006e-02 +3.7370e-01 +6.3348e-01 +1.6603e-01 +6.9195e-01 +4.5946e-01 +2.6480e-01 +8.7022e-01 +2.5038e-01
38969 +3.296851558e+01 +3.296851558e+01 +2.503485156e+02 +2.503485156e+02 +7.7424e-01 +3.1626e-01 +6.6392e-01 +3.4041e-01 +8.9662e-01 +9.3510e-01 +1.1546e-01 +6.6163e-01 +3.4153e-01 +8.4197e-01 +6.5502e-01 +1.5307e-01 +5.7034e-01 +1.4167e-01 +5.1376e-01 +5.0896e-01 +4.3155e-01 +2.6276e-01 +9.9911e-01 +2.7965e-01
78721 +2.997748734e+01 +2.997748734e+01 +2.473574873e+02 +2.473574873e+02 +4.7130e-01 +9.2766e-02 +6.9782e-01 +6.1723e-02 +9.1109e-01 +8.0409e-02 +3.0014e-01 +6.6163e-01 +3.4153e-01 +8.4197e-01 +6.5502e-01 +1.5307e-01 +5.7034e-01 +8.0896e-01 +4.1682e-01 +7.8166e-01 +9.9330e-01 +8.3025e-01 +9.5644e-01 +1.3752e-01
% function evaluation | noise-free fitness - Fopt (1.946900000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.549407827e+01 +3.549407827e+01 +2.301840783e+02 +2.301840783e+02 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
16 +3.109093323e+01 +3.109093323e+01 +2.257809332e+02 +2.257809332e+02 +2.3138e-02 +1.1686e-01 +7.3193e-01 +4.3376e-01 +7.1171e-01 +1.4697e-01 +7.6515e-01 +3.2319e-01 +4.5542e-01 +5.0031e-02 +3.9635e-01 +4.5621e-01 +4.9456e-01 +8.5724e-01 +4.0718e-01 +8.3984e-01 +5.3369e-01 +2.8697e-01 +2.2552e-01 +6.2368e-02
