36.7835 140.9833 2005 1 1 5.0 89.42 5 13 49 
37.3327 141.7675 2005 1 1 4.1 42.92 12 38 4 
45.4742 150.4203 2005 1 1 3.5 150.0 21 35 38 
43.0322 145.8512 2005 1 2 3.4 72.55 10 8 55 
36.3847 141.031 2005 1 2 3.2 47.01 15 2 47 
44.0452 147.2358 2005 1 2 3.3 101.85 18 15 55 
47.6342 146.4873 2005 1 2 3.3 494.0 22 21 37 
44.1105 148.1993 2005 1 3 4.4 0.0 12 12 51 
36.428 141.0068 2005 1 3 3.5 44.61 12 20 21 
42.973 145.339 2005 1 3 3.6 47.74 19 32 11 
46.3082 146.8237 2005 1 3 3.7 366.0 22 26 28 
43.9125 146.8422 2005 1 4 3.3 68.62 0 49 4 
42.9618 145.4735 2005 1 4 3.4 45.5 10 19 49 
40.981 146.029 2005 1 4 3.2 40.0 20 48 55 
44.9335 146.965 2005 1 4 3.5 4.0 22 8 16 
35.7463 140.9965 2005 1 5 3.3 34.75 0 44 54 
36.1085 139.6833 2005 1 5 3.7 85.24 1 43 33 
46.3442 141.7458 2005 1 5 3.4 18.06 2 35 42 
45.7592 143.3137 2005 1 5 3.1 326.0 3 0 36 
36.548 143.14 2005 1 5 3.4 70.0 3 8 32 
36.38 141.0508 2005 1 5 3.2 45.5 5 49 27 
41.5112 142.5737 2005 1 5 4.0 37.0 7 58 35 
36.7282 141.6722 2005 1 5 4.1 49.0 10 23 25 
45.5572 149.8673 2005 1 5 3.6 150.0 10 48 50 
35.8442 141.4227 2005 1 5 3.4 35.75 14 56 38 
36.3727 141.0547 2005 1 5 3.0 46.48 18 52 6 
40.2432 141.6485 2005 1 5 3.1 76.36 23 1 41 
44.0552 147.701 2005 1 6 4.3 96.0 1 1 24 
37.381 138.9653 2005 1 6 3.5 7.94 1 31 25 
42.3457 143.1115 2005 1 6 3.5 49.46 12 15 49 
36.9318 141.6542 2005 1 6 3.0 47.12 21 32 1 
41.4573 142.104 2005 1 6 5.3 61.37 22 0 38 
42.869 145.5165 2005 1 6 4.3 43.78 22 39 31 
44.7688 146.2478 2005 1 7 3.3 204.74 5 5 29 
43.5492 147.2943 2005 1 7 3.1 15.88 7 42 19 
42.9982 145.3145 2005 1 7 3.7 48.38 9 39 19 
46.7753 145.6817 2005 1 7 3.5 421.0 11 20 44 
44.6932 148.8405 2005 1 8 3.6 30.0 5 36 34 
36.306 141.3253 2005 1 8 3.0 50.28 10 15 30 
44.3572 147.3237 2005 1 8 3.0 143.0 13 54 28 
42.8928 145.4902 2005 1 8 4.0 43.39 16 14 57 
41.7248 144.3032 2005 1 8 4.1 25.24 17 57 40 
45.7232 151.7487 2005 1 8 4.1 30.0 19 8 48 
45.4063 150.0378 2005 1 9 3.0 173.0 5 59 2 
36.3168 140.0157 2005 1 9 3.0 73.32 12 53 41 
37.3667 139.0298 2005 1 9 3.2 0.0 18 12 23 
40.1033 145.1418 2005 1 9 3.1 47.0 18 13 14 
42.041 142.4477 2005 1 9 4.1 67.83 19 30 28 
37.2652 138.9435 2005 1 9 4.2 9.77 20 15 45 
37.261 138.9442 2005 1 9 3.2 9.46 20 18 5 
37.2632 138.9467 2005 1 9 3.0 9.46 21 34 8 
44.5075 151.0277 2005 1 10 4.0 30.0 0 13 26 
37.3403 138.9572 2005 1 10 3.3 7.1 11 19 34 
43.669 147.4313 2005 1 10 3.7 14.0 14 19 7 
36.5998 141.9967 2005 1 10 4.1 62.0 15 23 58 
42.4088 145.4957 2005 1 10 4.0 41.39 17 1 55 
37.2662 138.9152 2005 1 10 3.0 13.41 18 29 27 
40.164 142.3648 2005 1 10 3.6 35.63 18 33 55 
43.4718 147.5145 2005 1 11 3.0 38.0 1 21 58 
35.5272 140.991 2005 1 11 3.1 41.63 6 55 55 
41.9212 143.9762 2005 1 11 3.0 16.13 7 34 27 
36.2708 141.8577 2005 1 11 3.0 79.32 21 2 6 
36.3208 141.9898 2005 1 11 3.6 62.03 21 18 52 
40.3478 143.7637 2005 1 12 3.2 26.0 6 11 36 
40.364 143.713 2005 1 12 3.1 27.0 6 41 46 
40.4003 143.6768 2005 1 12 3.0 26.0 6 43 24 
40.3368 143.7073 2005 1 12 3.1 15.0 6 50 20 
35.542 140.9722 2005 1 12 3.2 42.07 9 11 48 
45.9682 151.017 2005 1 12 3.7 117.0 10 24 58 
43.0305 145.1012 2005 1 12 3.9 54.95 13 4 37 
37.8395 143.0678 2005 1 12 3.2 42.0 16 28 13 
43.6588 147.8783 2005 1 12 3.1 16.0 21 27 57 
41.9592 142.3282 2005 1 12 4.0 66.69 22 35 0 
37.132 140.5178 2005 1 13 3.1 82.08 0 42 59 
43.6157 144.7018 2005 1 13 3.5 5.61 4 45 19 
42.409 145.518 2005 1 13 5.1 42.85 5 3 32 
43.2068 139.3347 2005 1 13 3.2 33.79 11 15 36 
43.2065 139.3217 2005 1 13 3.8 30.97 12 34 38 
39.9282 145.1043 2005 1 14 3.1 48.0 0 2 35 
36.6427 141.4785 2005 1 14 3.0 47.0 1 33 27 
36.5233 142.1133 2005 1 14 3.0 61.0 8 26 45 
47.0497 154.0162 2005 1 14 4.2 186.0 8 53 27 
42.8382 145.1843 2005 1 14 3.0 46.28 10 48 13 
36.7198 141.1582 2005 1 14 3.5 52.7 21 22 59 
35.5872 140.163 2005 1 14 3.8 68.9 22 22 38 
45.9437 143.5415 2005 1 14 3.7 340.05 23 51 12 
37.1008 142.0775 2005 1 15 3.8 37.0 3 33 51 
44.0915 148.1457 2005 1 15 4.0 0.0 5 44 58 
35.8828 140.4848 2005 1 15 3.1 36.55 21 12 54 
42.9838 145.4273 2005 1 16 3.7 46.88 5 13 36 
43.944 147.9818 2005 1 16 3.8 0.0 7 10 23 
43.0788 145.01 2005 1 16 4.3 61.08 7 59 40 
