% function evaluation | noise-free fitness - Fopt (3.590000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +9.573193202e+04 +9.573193202e+04 +9.576783202e+04 +9.576783202e+04 +7.2299e-01 +1.0300e+00 +3.3523e+00
5 +2.377754997e+02 +2.377754997e+02 +2.736754997e+02 +2.736754997e+02 +5.9367e+00 -7.4004e-01 -3.5138e+00
6 +2.421788525e+01 +2.421788525e+01 +6.011788525e+01 +6.011788525e+01 +9.1583e-01 +1.0056e+00 -5.1063e-02
58 +1.271603430e+01 +1.271603430e+01 +4.861603430e+01 +4.861603430e+01 +2.7234e+00 +1.9114e+00 +1.0611e+00
73 +3.577234619e+00 +3.577234619e+00 +3.947723462e+01 +3.947723462e+01 +2.0030e+00 +1.0712e+00 +1.6956e+00
101 +1.969367867e+00 +1.969367867e+00 +3.786936787e+01 +3.786936787e+01 +2.4840e+00 +1.0642e+00 +1.9855e+00
106 +3.101381632e-01 +3.101381632e-01 +3.621013816e+01 +3.621013816e+01 +2.9435e+00 +1.0095e+00 +2.4985e+00
139 +2.298767193e-01 +2.298767193e-01 +3.612987672e+01 +3.612987672e+01 +2.6969e+00 +1.0156e+00 +2.4273e+00
144 +1.497219892e-01 +1.497219892e-01 +3.604972199e+01 +3.604972199e+01 +2.8188e+00 +1.0683e+00 +2.4854e+00
174 +8.136675014e-02 +8.136675014e-02 +3.598136675e+01 +3.598136675e+01 +2.8921e+00 +9.9710e-01 +2.5751e+00
204 +5.508094993e-02 +5.508094993e-02 +3.595508095e+01 +3.595508095e+01 +2.8784e+00 +1.0074e+00 +2.5889e+00
208 +2.592503379e-02 +2.592503379e-02 +3.592592503e+01 +3.592592503e+01 +2.8519e+00 +1.0536e+00 +2.5907e+00
219 +1.739980918e-02 +1.739980918e-02 +3.591739981e+01 +3.591739981e+01 +2.8235e+00 +1.0395e+00 +2.5929e+00
231 +1.532356985e-02 +1.532356985e-02 +3.591532357e+01 +3.591532357e+01 +2.8252e+00 +1.0458e+00 +2.5948e+00
251 +8.897107429e-03 +8.897107429e-03 +3.590889711e+01 +3.590889711e+01 +2.7999e+00 +1.0679e+00 +2.5818e+00
264 +5.027781779e-03 +5.027781779e-03 +3.590502778e+01 +3.590502778e+01 +2.8020e+00 +1.0814e+00 +2.5850e+00
281 +2.473767074e-03 +2.473767074e-03 +3.590247377e+01 +3.590247377e+01 +2.8002e+00 +1.0950e+00 +2.5887e+00
313 +1.537460288e-03 +1.537460288e-03 +3.590153746e+01 +3.590153746e+01 +2.7906e+00 +1.0969e+00 +2.5857e+00
328 +6.454899835e-04 +6.454899835e-04 +3.590064549e+01 +3.590064549e+01 +2.7897e+00 +1.1017e+00 +2.5889e+00
334 +5.167018738e-04 +5.167018738e-04 +3.590051670e+01 +3.590051670e+01 +2.7889e+00 +1.1023e+00 +2.5896e+00
