47.2583 142.1727 2008 1 1 3.2 15.0 13 16 19 
38.3567 141.7353 2008 1 1 3.1 54.82 15 41 7 
43.3412 146.3665 2008 1 1 3.9 51.0 18 46 45 
38.8143 141.5945 2008 1 1 3.5 74.34 20 12 14 
36.9392 141.5945 2008 1 1 3.0 48.82 21 16 3 
46.791 153.639 2008 1 1 4.6 30.0 23 36 34 
42.3457 143.0668 2008 1 2 4.2 50.74 1 20 7 
44.804 149.749 2008 1 2 3.8 98.0 7 48 22 
37.5362 142.175 2008 1 2 3.9 31.67 19 56 56 
43.8542 147.3172 2008 1 2 3.1 57.0 20 32 53 
44.6415 150.1668 2008 1 3 4.0 30.0 2 33 45 
44.6425 146.9375 2008 1 3 3.2 153.0 14 20 42 
39.7572 141.8535 2008 1 4 3.6 57.76 4 29 42 
42.967 145.2342 2008 1 4 3.1 89.19 14 2 48 
35.6442 140.0818 2008 1 4 3.8 70.8 18 36 0 
45.1573 145.7562 2008 1 5 3.5 265.0 10 57 31 
44.3015 147.8847 2008 1 5 3.4 62.0 19 42 9 
44.8028 146.2157 2008 1 5 3.0 214.0 20 1 38 
43.017 146.942 2008 1 5 3.4 52.36 22 26 21 
39.526 144.1948 2008 1 6 3.7 49.0 0 26 9 
45.0437 150.0393 2008 1 6 3.6 30.0 7 40 52 
37.2975 142.1728 2008 1 6 3.0 32.0 8 2 17 
37.8305 140.019 2008 1 6 4.1 7.0 9 34 53 
43.9533 148.1047 2008 1 6 3.4 0.0 9 47 30 
43.996 147.4045 2008 1 6 4.6 102.54 13 51 29 
44.1777 147.5735 2008 1 6 4.8 58.0 17 14 53 
39.7592 141.8357 2008 1 6 3.1 57.77 17 58 32 
40.3557 142.0903 2008 1 7 3.5 49.82 22 49 54 
40.6878 142.2507 2008 1 8 3.6 45.93 3 16 53 
46.9463 153.6008 2008 1 8 4.5 30.0 6 17 4 
45.7343 143.272 2008 1 8 4.4 326.98 15 37 51 
43.3898 146.9598 2008 1 8 3.1 51.02 23 59 55 
36.458 140.596 2008 1 9 3.8 55.29 4 19 53 
36.7302 141.2068 2008 1 9 3.9 46.1 6 24 11 
45.0298 150.499 2008 1 9 3.9 126.0 7 14 22 
38.1873 143.2523 2008 1 9 3.0 28.0 7 23 30 
44.5185 141.8217 2008 1 9 3.0 18.75 7 41 19 
36.1697 140.7568 2008 1 9 3.3 42.67 20 4 29 
43.4998 146.11 2008 1 9 3.2 95.62 20 23 14 
43.3703 147.22 2008 1 9 3.1 30.0 22 23 35 
36.0165 141.1375 2008 1 10 3.0 40.38 0 22 21 
38.48 142.148 2008 1 10 4.1 39.31 5 46 30 
42.024 142.591 2008 1 10 3.0 63.17 6 30 56 
36.0135 141.1318 2008 1 10 3.3 40.77 7 11 59 
36.0208 141.124 2008 1 10 3.4 39.35 7 15 29 
38.6942 142.9958 2008 1 10 3.4 6.36 11 6 43 
36.0715 139.9133 2008 1 10 3.1 46.22 20 32 21 
43.3305 146.895 2008 1 11 4.1 40.08 1 11 38 
43.3843 146.9988 2008 1 11 3.3 30.39 2 47 6 
39.3407 142.0668 2008 1 11 4.7 47.15 8 0 31 
40.5607 143.7297 2008 1 11 3.2 24.0 10 17 53 
37.9117 139.2587 2008 1 11 3.1 156.25 11 9 40 
46.7757 152.7407 2008 1 11 4.8 30.0 16 40 12 
45.9353 151.4017 2008 1 12 4.2 30.0 1 50 35 
45.61 151.0278 2008 1 12 3.2 147.0 3 41 44 
39.9927 142.0755 2008 1 12 3.5 40.23 5 50 39 
42.8243 145.6038 2008 1 12 3.1 40.76 6 1 37 
43.1165 146.165 2008 1 12 4.7 41.84 12 36 6 
41.9357 142.3335 2008 1 12 3.0 68.2 18 5 43 
35.5425 139.3097 2008 1 12 3.3 144.55 19 32 27 
37.427 141.7552 2008 1 12 3.0 40.37 23 19 38 
43.1372 148.2838 2008 1 12 4.3 0.0 23 29 1 
42.4365 140.2578 2008 1 13 4.1 10.71 2 11 4 
47.0125 153.0275 2008 1 13 4.7 30.0 6 29 16 
44.9385 140.8325 2008 1 13 3.0 290.0 15 59 7 
44.5823 148.6757 2008 1 13 3.6 30.0 17 7 27 
43.7645 148.3167 2008 1 13 3.6 0.0 17 47 16 
39.1172 143.3 2008 1 13 3.6 22.19 23 0 2 
46.7303 152.8997 2008 1 14 4.6 30.0 4 28 19 
44.031 148.0932 2008 1 14 5.0 0.0 6 0 36 
38.89 142.1108 2008 1 14 3.7 44.64 6 7 7 
43.0215 146.5402 2008 1 14 3.4 61.54 13 31 36 
39.1992 144.2512 2008 1 14 3.6 55.0 14 2 1 
38.0858 144.753 2008 1 14 4.1 53.0 16 3 48 
43.9795 147.9293 2008 1 14 3.8 0.0 21 41 42 
44.0372 148.0917 2008 1 14 4.3 0.0 22 28 3 
46.4818 152.9555 2008 1 15 4.4 30.0 2 13 57 
42.156 142.7742 2008 1 15 3.8 47.7 2 21 26 
45.4287 149.9488 2008 1 15 3.0 129.0 7 35 49 
43.7207 147.1302 2008 1 16 3.3 80.54 1 27 17 
36.4248 141.1812 2008 1 16 4.7 47.01 2 55 40 
37.0007 141.7337 2008 1 16 3.3 46.74 4 14 15 
