rank	gen	depth	min     	avg     	max     	std    
1   	0  	100  	-9944.9 	-2345.24	-2114.01	427.75 
1   	1  	100  	-4986.02	-2233.8 	-2101.61	155.53 
1   	2  	100  	-4246.36	-2189.44	-2099.56	111.941
1   	3  	100  	-5270.83	-2171.11	-2097.86	170.714
1   	4  	100  	-3188.53	-2141.7 	-2094.53	64.9778
1   	5  	100  	-3375.27	-2134.78	-2090.31	82.8925
1   	6  	100  	-5216.27	-2134.93	-2088.48	168.86 
1   	7  	100  	-6888.9 	-2125.45	-2084.93	219.864
1   	8  	100  	-4572.02	-2124.86	-2082.71	142.284
1   	9  	100  	-43912.5	-2207.28	-2075.93	1889.28
1   	10 	100  	-2439.96	-2098.65	-2074.13	28.2639
1   	11 	100  	-2607.65	-2096.99	-2071.34	38.4131
1   	12 	100  	-3088.4 	-2094.9 	-2068.21	55.4719
1   	13 	100  	-3080.52	-2099.12	-2066.54	81.1516
1   	14 	100  	-3468.65	-2091.52	-2063.84	73.8694
1   	15 	100  	-7934.46	-2098.21	-2061.93	271.793
1   	16 	100  	-2845.16	-2080.17	-2060.2 	42.9743
1   	17 	100  	-2193.22	-2074   	-2059.72	15.044 
1   	18 	100  	-3012.38	-2073.98	-2057.74	45.9998
1   	19 	100  	-3079.18	-2076.61	-2056.99	69.5268
1   	20 	100  	-2559.81	-2070.53	-2054.86	41.6584
1   	21 	100  	-2722.24	-2071.28	-2054.86	54.8996
1   	22 	100  	-4338.23	-2077.67	-2053.46	135.725
1   	23 	100  	-2741.37	-2066.58	-2053.46	43.9322
1   	24 	100  	-4246.05	-2069.42	-2053.46	113.718
1   	25 	100  	-2971.45	-2067.62	-2052.38	60.9506
1   	26 	100  	-2713.94	-2062.4 	-2050.7 	37.1595
1   	27 	100  	-2864.44	-2061.56	-2050.17	42.5527
1   	28 	100  	-4197.84	-2063.19	-2049.28	97.1513
1   	29 	100  	-2510.36	-2060.68	-2049.16	33.0261
1   	30 	100  	-2327.05	-2055.74	-2046.68	14.4701
1   	31 	100  	-4411.65	-2062.44	-2046.68	109.567
1   	32 	100  	-3070.86	-2059.78	-2046.11	56.7131
1   	33 	100  	-2178.57	-2053.98	-2046.11	13.036 
1   	34 	100  	-2236.8 	-2053.55	-2044.6 	15.6799
1   	35 	100  	-2703.09	-2054.51	-2044.6 	39.5732
1   	36 	100  	-2725.72	-2053.42	-2044.6 	37.1762
1   	37 	100  	-2168.42	-2050.6 	-2044.6 	13.5951
1   	38 	100  	-3209.52	-2054.6 	-2044.59	64.4213
1   	39 	100  	-2855.29	-2055.05	-2044.59	56.4232
1   	40 	100  	-2998.13	-2053.81	-2043.9 	58.0093
1   	41 	100  	-2497.54	-2050.48	-2043.9 	29.1696
1   	42 	100  	-2231.12	-2050.51	-2043.28	20.3686
1   	43 	100  	-2470.58	-2050.34	-2043.28	32.1853
1   	44 	100  	-2538.92	-2051.78	-2042.77	36.6162
1   	45 	100  	-2626.26	-2050.19	-2042.77	40.762 
1   	46 	100  	-2168.99	-2047.17	-2042.69	11.9485
1   	47 	100  	-2543.5 	-2049.62	-2042.48	35.3302
1   	48 	100  	-2279.33	-2048.37	-2042.37	21.3206
1   	49 	100  	-2536.42	-2049.49	-2042.05	35.1001
1   	50 	100  	-2766.44	-2049.65	-2041.98	44.1727
1   	51 	100  	-2560.88	-2048.16	-2041.03	28.1684
1   	52 	100  	-2442.07	-2048.13	-2041.03	28.0794
1   	53 	100  	-3756.25	-2049.9 	-2041.03	80.7161
1   	54 	100  	-2228.16	-2046.04	-2040.76	15.969 
1   	55 	100  	-3436.69	-2053.76	-2040.56	86.0448
1   	56 	100  	-2222.93	-2045.8 	-2040.56	17.6424
1   	57 	100  	-2310.7 	-2045.72	-2040.54	20.4462
1   	58 	100  	-2313.3 	-2044.44	-2040.24	16.5282
1   	59 	100  	-2318.45	-2044.64	-2040.06	20.8282
1   	60 	100  	-2338.36	-2044.75	-2040.06	21.6474
1   	61 	100  	-3377.07	-2048.59	-2039.96	65.3252
1   	62 	100  	-2427.21	-2046.03	-2039.96	30.3767
1   	63 	100  	-2163.41	-2042.84	-2039.84	10.0866
1   	64 	100  	-2289.24	-2045.15	-2039.84	20.8853
1   	65 	100  	-2557.94	-2047.12	-2039.47	36.3152
1   	66 	100  	-2695.59	-2046.6 	-2039.47	42.9051
1   	67 	100  	-2681.66	-2045.56	-2039.29	36.2402
1   	68 	100  	-2162.01	-2042.41	-2039.19	9.95739
1   	69 	100  	-2185.69	-2042.96	-2039.19	15.2287
1   	70 	100  	-2524.15	-2044.96	-2038.77	27.525 
1   	71 	100  	-2233.66	-2044.07	-2038.77	17.2851
1   	72 	100  	-5936.71	-2057.67	-2038.07	186.282
1   	73 	100  	-2385.29	-2043.97	-2038.07	24.249 
1   	74 	100  	-2325.14	-2042.73	-2038.07	18.1716
1   	75 	100  	-2521.04	-2043.97	-2038.07	28.9512
1   	76 	100  	-2499.77	-2045.31	-2038.07	30.5284
1   	77 	100  	-2349.83	-2042.4 	-2037.94	21.6443
1   	78 	100  	-2262.96	-2042.54	-2037.94	15.8036
1   	79 	100  	-2304.9 	-2043.94	-2037.94	23.363 
1   	80 	100  	-2192.13	-2041.44	-2037.94	13.7666
1   	81 	100  	-2224.31	-2041.16	-2037.64	14.1834
1   	82 	100  	-2180.05	-2040.67	-2037.37	11.7562
1   	83 	100  	-2512.21	-2043.55	-2037.25	34.4197
1   	84 	100  	-2192.35	-2040.99	-2037.25	12.5419
1   	85 	100  	-2828.74	-2043.5 	-2036.55	41.5055
1   	86 	100  	-2396.88	-2040.93	-2036.55	20.5156
1   	87 	100  	-2297.87	-2041.88	-2036.55	21.7986
1   	88 	100  	-2294.88	-2040.54	-2036.24	16.5432
1   	89 	100  	-2300.01	-2041.37	-2036.24	21.4886
