rank	gen	depth	min     	avg     	max     	std     
8   	0  	100  	-3361.95	-2305.17	-2101.19	155.306 
8   	1  	100  	-2461.23	-2222.47	-2098.57	59.5395 
8   	2  	100  	-2496.04	-2179.8 	-2092.81	52.534  
8   	3  	100  	-2414.03	-2145.85	-2085.33	37.1108 
8   	4  	100  	-2204.33	-2121.16	-2075.8 	20.1774 
8   	5  	100  	-2171.56	-2108.42	-2075.48	16.0619 
8   	6  	100  	-2263.82	-2099.2 	-2070.13	17.182  
8   	7  	100  	-2132.16	-2091.29	-2070.13	10.8632 
8   	8  	100  	-2175.34	-2084.96	-2065.05	10.1506 
8   	9  	100  	-2198.86	-2079.82	-2064.27	10.8576 
8   	10 	100  	-2160.03	-2075.79	-2062.65	7.85187 
8   	11 	100  	-2137.04	-2072.21	-2062.65	6.71588 
8   	12 	100  	-2093.71	-2069.34	-2060.25	4.3553  
8   	13 	100  	-2157.92	-2068.1 	-2059.1 	8.52334 
8   	14 	100  	-2095.04	-2065.07	-2059.1 	3.43986 
8   	15 	100  	-2702.4 	-2065.76	-2058.58	36.9965 
8   	16 	100  	-2285.5 	-2063.57	-2056.99	14.2374 
8   	17 	100  	-2105.91	-2061.52	-2055.94	4.59183 
8   	18 	100  	-2088.93	-2060.23	-2055.94	2.811   
8   	19 	100  	-2073.4 	-2059.38	-2055.23	2.07017 
8   	20 	100  	-2372.74	-2059.99	-2054.36	18.5986 
8   	21 	100  	-2121.32	-2058.33	-2053.17	5.97271 
8   	22 	100  	-2139.11	-2057.57	-2052.79	6.84058 
8   	23 	100  	-2444.72	-2058   	-2052.72	23.8166 
8   	24 	100  	-2152.72	-2056.25	-2051.35	9.44931 
8   	25 	100  	-2503.9 	-2055.86	-2050.23	26.0815 
8   	26 	100  	-2081.53	-2053.46	-2050.23	2.39076 
8   	27 	100  	-2092.64	-2052.87	-2050.23	3.69331 
8   	28 	100  	-2099.57	-2052.32	-2050.17	4.24392 
8   	29 	100  	-2153.17	-2052.39	-2050.17	9.72119 
8   	30 	100  	-2150.98	-2051.48	-2049.92	7.25127 
8   	31 	100  	-2091.36	-2050.87	-2049.54	3.68247 
8   	32 	100  	-2074.3 	-2050.44	-2049.54	1.74669 
8   	33 	100  	-2146.99	-2051.24	-2049.47	7.51067 
8   	34 	100  	-2174.3 	-2051.07	-2049.47	8.07145 
8   	35 	100  	-2087.96	-2050.49	-2049.47	2.99179 
8   	36 	100  	-2099.39	-2050.2 	-2049.08	3.20463 
8   	37 	100  	-2086.64	-2050.21	-2049.08	3.66959 
8   	38 	100  	-2144.67	-2050.42	-2049.08	7.70034 
8   	39 	100  	-2060.8 	-2049.45	-2048.06	0.825473
8   	40 	100  	-2279.98	-2051.37	-2048.06	17.8951 
8   	41 	100  	-2114.24	-2049.58	-2047.67	4.40931 
8   	42 	100  	-2417.44	-2050.75	-2047.67	21.6695 
8   	43 	100  	-2074.05	-2048.83	-2047.33	2.46257 
8   	44 	100  	-2059.21	-2048.28	-2047.2 	1.12199 
8   	45 	100  	-2068.19	-2048.24	-2046.97	2.15931 
8   	46 	100  	-2173.02	-2048.54	-2045.52	8.67479 
8   	47 	100  	-2099.4 	-2048.16	-2045.13	4.87264 
8   	48 	100  	-2057.71	-2047.39	-2045.13	1.04249 
8   	49 	100  	-2132.74	-2047.48	-2045.13	5.26748 
8   	50 	100  	-2092.75	-2047.15	-2045.13	4.16984 
8   	51 	100  	-2176.95	-2047.39	-2044.92	9.92165 
8   	52 	100  	-2076.86	-2045.81	-2044.92	1.94852 
8   	53 	100  	-2248.65	-2046.21	-2044.92	11.746  
8   	54 	100  	-2088.07	-2045.65	-2044.92	3.44192 
8   	55 	100  	-2278.76	-2046.47	-2044.92	14.0511 
8   	56 	100  	-2070.37	-2045.56	-2044.92	2.91747 
8   	57 	100  	-2056.8 	-2045.08	-2044.92	0.790733
8   	58 	100  	-2136.23	-2045.58	-2044.92	6.03714 
8   	59 	100  	-2077.95	-2045.37	-2044.92	2.95938 
8   	60 	100  	-2052.66	-2045.01	-2044.92	0.710613
8   	61 	100  	-2061.02	-2045.21	-2044.92	1.73639 
8   	62 	100  	-2076.83	-2045.14	-2044.92	2.05641 
8   	63 	100  	-2126.6 	-2045.76	-2044.92	6.15202 
8   	64 	100  	-2067.67	-2045.26	-2044.92	2.39776 
8   	65 	100  	-2071.82	-2045.08	-2044.92	1.74231 
8   	66 	100  	-2076.21	-2045.38	-2043.57	3.04736 
8   	67 	100  	-2170.77	-2045.55	-2043.57	7.50196 
8   	68 	100  	-2111.36	-2045.57	-2043.57	5.04034 
8   	69 	100  	-2132.74	-2045.71	-2043.57	6.62513 
8   	70 	100  	-2079.16	-2045.09	-2043.57	3.2574  
8   	71 	100  	-2192.82	-2044.93	-2043.57	8.63765 
8   	72 	100  	-2064.85	-2044.12	-2043.57	1.82259 
8   	73 	100  	-2134.78	-2044.66	-2043.57	7.88403 
8   	74 	100  	-2143.1 	-2044.4 	-2043.57	6.62601 
8   	75 	100  	-2106.77	-2044.3 	-2043.57	5.24721 
8   	76 	100  	-2070.54	-2043.69	-2043.57	1.59117 
8   	77 	100  	-2088.82	-2043.93	-2043.57	3.06835 
8   	78 	100  	-2068.86	-2043.91	-2043.57	2.0891  
8   	79 	100  	-2121.29	-2044.15	-2043.57	4.93601 
8   	80 	100  	-2993.26	-2047.26	-2043.57	54.8345 
8   	81 	100  	-2162.9 	-2044.48	-2043.57	7.55256 
8   	82 	100  	-2097.76	-2043.94	-2043.57	3.49377 
8   	83 	100  	-2091.21	-2044.06	-2043.57	4.05807 
8   	84 	100  	-2113.99	-2044.51	-2043.57	6.60808 
8   	85 	100  	-2159.79	-2044.86	-2043.57	9.02678 
8   	86 	100  	-2094.53	-2044.01	-2043.57	3.95382 
8   	87 	100  	-2160.92	-2044.26	-2043.57	7.12093 
8   	88 	100  	-2080.55	-2043.99	-2043.57	3.21958 
8   	89 	100  	-2059.13	-2043.82	-2043.52	1.61184 
8   	90 	100  	-2093.11	-2044.06	-2042.82	3.60177 
8   	91 	100  	-2125.96	-2044.31	-2042.82	6.50854 
8   	92 	100  	-2156.38	-2044.4 	-2042.17	8.31531 
8   	93 	100  	-2112.24	-2044.34	-2042.17	6.61782 
8   	94 	100  	-2088.86	-2043.64	-2042.17	3.29243 
8   	95 	100  	-2079.33	-2043.39	-2042.17	2.95566 
8   	96 	100  	-2056.01	-2043.01	-2041.06	1.64772 
8   	97 	100  	-2052.18	-2042.67	-2041.06	0.933243
8   	98 	100  	-2063.32	-2042.56	-2041.06	1.77186 
8   	99 	100  	-2065.85	-2042.39	-2041.06	2.17547 
rank	gen	depth	min     	avg     	max     	std    
8   	0  	100  	-17500.7	-2434.61	-2115.42	964.02 
8   	1  	100  	-11582.3	-2370.48	-2115.42	847.165
8   	2  	100  	-20793  	-2379.94	-2115.42	1216.72
8   	3  	100  	-5088.37	-2270.68	-2109.63	325.476
8   	4  	100  	-4063.17	-2228.31	-2105.15	198.003
8   	5  	100  	-6301   	-2241.64	-2103.66	316.812
8   	6  	100  	-4760.23	-2230.7 	-2103.66	289.803
8   	7  	100  	-33584.8	-2407.9 	-2103.19	2308.74
8   	8  	100  	-10777.7	-2259.11	-2099.15	635.826
8   	9  	100  	-6433.58	-2184.26	-2087.12	272.666
8   	10 	100  	-3884.76	-2186.43	-2087.12	218.594
8   	11 	100  	-4794.5 	-2199.62	-2084.4 	286.503
8   	12 	100  	-4058.13	-2190.35	-2084.4 	227.291
8   	13 	100  	-10448.3	-2229.61	-2081.95	608.746
8   	14 	100  	-4074.5 	-2160   	-2081.87	159.502
8   	15 	100  	-9758.48	-2223.49	-2071.56	688.146
8   	16 	100  	-9952.59	-2167.91	-2070.86	464.908
8   	17 	100  	-3242.34	-2148.78	-2070.78	144.486
8   	18 	100  	-8750.27	-2182.86	-2070.78	454.957
8   	19 	100  	-4314.07	-2169.26	-2070.78	239.194
8   	20 	100  	-3047.01	-2127.23	-2070.09	108.173
8   	21 	100  	-4582.77	-2136.82	-2069.78	187.725
8   	22 	100  	-4707.82	-2149.92	-2067.81	239.844
8   	23 	100  	-3433.58	-2123.18	-2065.21	130.135
8   	24 	100  	-4193.07	-2125.81	-2064.75	182.887
8   	25 	100  	-2497.48	-2115.64	-2062.16	73.5377
8   	26 	100  	-6144.13	-2124.29	-2057.97	252.47 
8   	27 	100  	-4550.18	-2124.96	-2057.07	214.425
8   	28 	100  	-3827.65	-2114.05	-2057.07	140.06 
8   	29 	100  	-3138.18	-2115.55	-2057.07	137.341
8   	30 	100  	-2868.35	-2101.1 	-2056.75	75.6794
8   	31 	100  	-3227.45	-2108.28	-2056.75	116.131
8   	32 	100  	-3420.7 	-2109.27	-2056.75	125.425
8   	33 	100  	-4248.98	-2116.73	-2056.75	194.37 
8   	34 	100  	-2805.55	-2101.62	-2055.52	87.7466
8   	35 	100  	-3622.23	-2103.95	-2055.52	126.646
8   	36 	100  	-4395.24	-2122.06	-2055.52	215.879
8   	37 	100  	-7988.06	-2128.2 	-2055.52	381.19 
8   	38 	100  	-3267.26	-2104.75	-2055.44	119.221
8   	39 	100  	-28117.5	-2197.44	-2055.44	1516.02
8   	40 	100  	-3359.24	-2110.89	-2055.44	137.697
8   	41 	100  	-2797.7 	-2099.89	-2055.44	85.4403
8   	42 	100  	-2969.7 	-2090.62	-2055.33	69.1902
8   	43 	100  	-6826.87	-2118.83	-2053.23	326.401
8   	44 	100  	-5483.83	-2127.47	-2052.23	294.705
8   	45 	100  	-3339.1 	-2096.66	-2052.23	100.504
8   	46 	100  	-5496.99	-2132.95	-2051.92	300.643
8   	47 	100  	-3565.36	-2115.89	-2050.59	181.591
8   	48 	100  	-5292.42	-2105.5 	-2050.59	201.585
8   	49 	100  	-4168.45	-2101.87	-2050.59	161.494
8   	50 	100  	-5174.36	-2116.62	-2050.59	242.8  
8   	51 	100  	-5532.81	-2106.88	-2050.59	230.204
8   	52 	100  	-7397.38	-2121.61	-2050.59	358.259
8   	53 	100  	-8550.28	-2144.33	-2048.77	450.388
8   	54 	100  	-6881.13	-2114.21	-2048.77	302.02 
8   	55 	100  	-2917.89	-2087.62	-2047.78	85.5751
8   	56 	100  	-5064.62	-2116.32	-2047.78	230.016
8   	57 	100  	-2875.36	-2087.63	-2047.06	89.9332
8   	58 	100  	-6654.94	-2114.41	-2047.06	328.763
8   	59 	100  	-2629.32	-2087.21	-2047.06	69.2587
8   	60 	100  	-5958.44	-2115.71	-2046.2 	303.176
8   	61 	100  	-3290.59	-2091.54	-2046.2 	100.725
8   	62 	100  	-9732.2 	-2147.33	-2046.2 	517.466
8   	63 	100  	-3759.36	-2087.7 	-2046.2 	113.424
8   	64 	100  	-5886.67	-2110.48	-2046.2 	263.55 
8   	65 	100  	-2854.55	-2084.21	-2046.2 	69.7274
8   	66 	100  	-3102.96	-2082.08	-2046.2 	80.9419
8   	67 	100  	-3260.23	-2089.81	-2046.2 	106.031
8   	68 	100  	-7095.96	-2105.64	-2046.2 	309.646
8   	69 	100  	-2808.03	-2084.63	-2046.2 	83.3438
8   	70 	100  	-25309.9	-2177.66	-2046.2 	1387.41
8   	71 	100  	-3950.37	-2096.46	-2046.2 	161.617
8   	72 	100  	-2526.4 	-2077.12	-2045.94	52.3475
8   	73 	100  	-3002.76	-2085.01	-2045.94	90.4638
8   	74 	100  	-2929.69	-2089.44	-2045.94	100.882
8   	75 	100  	-2780.02	-2087.49	-2045.94	79.0606
8   	76 	100  	-10593.9	-2113.13	-2045.94	498.546
8   	77 	100  	-2785.28	-2090.71	-2045.29	89.0889
8   	78 	100  	-3908.02	-2099.44	-2045.29	150.881
8   	79 	100  	-4907.16	-2096.36	-2045.14	191.729
8   	80 	100  	-3738.21	-2088.78	-2045.14	136.959
8   	81 	100  	-5661.86	-2092.52	-2045.14	227.011
8   	82 	100  	-3194.36	-2090.23	-2045.14	116.536
8   	83 	100  	-8625.92	-2113.81	-2045.14	417.387
8   	84 	100  	-5437.07	-2089.92	-2045.14	204.983
8   	85 	100  	-6453.19	-2105.13	-2045.14	287.044
8   	86 	100  	-3507.49	-2076.37	-2045.14	96.9347
8   	87 	100  	-3696.07	-2080.14	-2045.14	109.136
8   	88 	100  	-8163.05	-2131.07	-2045.14	494.057
8   	89 	100  	-2708.91	-2078.33	-2044.71	67.4375
8   	90 	100  	-3082.44	-2088.53	-2044.71	98.4528
8   	91 	100  	-3303.35	-2091.75	-2043.46	112.588
8   	92 	100  	-2611.06	-2076.68	-2043.46	61.0213
8   	93 	100  	-2527.2 	-2080.84	-2043.4 	65.6152
8   	94 	100  	-3507.66	-2080.54	-2043.4 	110.442
8   	95 	100  	-2320.3 	-2069.01	-2043.4 	33.6118
8   	96 	100  	-3313.95	-2086.81	-2043.01	121.336
8   	97 	100  	-5066.82	-2094.27	-2043.01	204.268
8   	98 	100  	-4601.33	-2098.05	-2042.42	236.038
8   	99 	100  	-6457.45	-2091.99	-2042.42	263.488
rank	gen	depth	min     	avg     	max     	std    
8   	0  	100  	-25471.3	-2455.45	-2128.4 	1408.8 
8   	1  	100  	-4544.17	-2309.22	-2128.4 	306.551
8   	2  	100  	-4006.23	-2243.67	-2111.27	195.055
8   	3  	100  	-3345.99	-2202.3 	-2111.27	118.788
8   	4  	100  	-4693.63	-2230.61	-2108.27	285.304
8   	5  	100  	-3174.32	-2184.93	-2102.02	135.671
8   	6  	100  	-5340.01	-2184.4 	-2091.37	261.332
8   	7  	100  	-4898.68	-2179.97	-2091.37	228.243
8   	8  	100  	-3995.52	-2156.89	-2077.47	148.777
8   	9  	100  	-7835.18	-2183.08	-2077.47	381.194
8   	10 	100  	-7261.52	-2188.68	-2077.47	441.266
8   	11 	100  	-11851.9	-2167.57	-2075.65	568.236
8   	12 	100  	-3639.89	-2134.75	-2074.97	122.991
8   	13 	100  	-3768.97	-2144.14	-2074.44	156.229
8   	14 	100  	-3745.78	-2126.67	-2074.44	125.378
8   	15 	100  	-5219.14	-2161.26	-2074.44	286.579
8   	16 	100  	-5316.94	-2168.7 	-2074.44	345.202
8   	17 	100  	-8977.21	-2154.06	-2071.44	505.611
8   	18 	100  	-2707.01	-2108.58	-2070.69	66.0553
8   	19 	100  	-3761   	-2133.28	-2069.49	179.06 
8   	20 	100  	-3312.06	-2114.43	-2068.15	114.473
8   	21 	100  	-3659.96	-2111.19	-2065.33	121.229
8   	22 	100  	-3298.34	-2112.53	-2065.28	120.519
8   	23 	100  	-2807.35	-2110.73	-2065.28	101.422
8   	24 	100  	-4202.62	-2107.92	-2064.01	151.545
8   	25 	100  	-4567.76	-2104.91	-2060.04	160.2  
8   	26 	100  	-3365   	-2111.12	-2056.8 	151.196
8   	27 	100  	-5340.39	-2113.43	-2052.19	208.493
8   	28 	100  	-5881.03	-2114.56	-2052.19	238.42 
8   	29 	100  	-3373.51	-2102.03	-2051.19	127.462
8   	30 	100  	-2975.92	-2093.85	-2051.19	86.7942
8   	31 	100  	-4075.32	-2097.63	-2051.19	144.734
8   	32 	100  	-10886.1	-2116.57	-2051.19	512.764
8   	33 	100  	-3026.73	-2097.05	-2051.19	103.328
8   	34 	100  	-2469.49	-2075.4 	-2051.19	40.2589
8   	35 	100  	-2386.87	-2074.94	-2050.59	39.8627
8   	36 	100  	-2337.2 	-2072.37	-2049.22	36.3524
8   	37 	100  	-3512.29	-2087.99	-2049.22	133.518
8   	38 	100  	-3728.77	-2084.95	-2049.22	120.041
8   	39 	100  	-11042.9	-2105.89	-2049.22	521.39 
8   	40 	100  	-2562.91	-2076.4 	-2049.22	58.4793
8   	41 	100  	-2648.77	-2073.61	-2049.05	61.4955
8   	42 	100  	-3887.31	-2083.27	-2046.05	124.899
8   	43 	100  	-5792.27	-2096.83	-2046.05	247.464
8   	44 	100  	-6262.13	-2100.79	-2046.05	269.475
8   	45 	100  	-2618.61	-2074.19	-2046.05	56.4394
