rank	gen	depth	min     	avg     	max     	std     
3   	0  	100  	-1800.53	-986.282	-857.677	130.909 
3   	1  	100  	-1105.85	-914.389	-850.932	39.1625 
3   	2  	100  	-994.253	-888.264	-850.131	23.2692 
3   	3  	100  	-1059.85	-871.747	-850.131	19.8003 
3   	4  	100  	-1754.04	-865.574	-846.608	59.4591 
3   	5  	100  	-896.927	-855.475	-842.96 	6.04865 
3   	6  	100  	-1131.94	-854.969	-842.96 	21.9417 
3   	7  	100  	-1013.6 	-850.661	-839.106	12.7392 
3   	8  	100  	-959.884	-847.184	-839.106	8.54    
3   	9  	100  	-2507.53	-852.704	-838.108	103.889 
3   	10 	100  	-1076.72	-843.555	-834.735	14.4547 
3   	11 	100  	-858.094	-840.79 	-832.939	2.94034 
3   	12 	100  	-853.452	-839.21 	-832.939	1.90235 
3   	13 	100  	-858.665	-837.907	-830.541	2.6619  
3   	14 	100  	-1946.59	-840.19 	-830.541	64.5952 
3   	15 	100  	-1010.72	-834.939	-830.421	11.9009 
3   	16 	100  	-1138.19	-833.876	-829.594	18.1397 
3   	17 	100  	-875.376	-832.066	-829.594	4.07329 
3   	18 	100  	-847.673	-830.826	-829.474	1.43411 
3   	19 	100  	-942.962	-831.661	-829.474	9.45659 
3   	20 	100  	-1126.15	-832.448	-829.474	21.8182 
3   	21 	100  	-883.09 	-830.151	-829.474	3.87589 
3   	22 	100  	-963.28 	-830.19 	-829.249	8.01696 
3   	23 	100  	-854.792	-829.756	-828.724	2.02526 
3   	24 	100  	-900.037	-830.109	-828.724	5.45325 
3   	25 	100  	-1004.48	-831.016	-828.724	13.3371 
3   	26 	100  	-875.982	-829.885	-828.458	4.28349 
3   	27 	100  	-868.962	-829.527	-827.95 	3.53236 
3   	28 	100  	-880.541	-829.204	-827.95 	4.02466 
3   	29 	100  	-847.215	-828.771	-827.95 	1.43397 
3   	30 	100  	-894.511	-829.517	-827.83 	6.27814 
3   	31 	100  	-1199   	-830.245	-827.202	22.442  
3   	32 	100  	-980.513	-828.95 	-827.202	9.54588 
3   	33 	100  	-864.506	-828.247	-827.202	2.86153 
3   	34 	100  	-1537.9 	-831.113	-826.804	42.3199 
3   	35 	100  	-838.215	-827.692	-826.804	1.07276 
3   	36 	100  	-885.128	-827.755	-826.784	4.4126  
3   	37 	100  	-897.971	-827.424	-826.784	4.1266  
3   	38 	100  	-1061.5 	-828.036	-826.235	13.7822 
3   	39 	100  	-835.776	-826.908	-826.235	0.752463
3   	40 	100  	-897.267	-827.263	-825.934	4.90375 
3   	41 	100  	-866.479	-827.343	-825.915	3.5845  
3   	42 	100  	-941.719	-827.247	-825.658	7.18815 
3   	43 	100  	-872.387	-826.72 	-825.658	3.57062 
3   	44 	100  	-860.364	-826.289	-825.528	2.075   
3   	45 	100  	-845.935	-826.141	-825.528	1.73984 
3   	46 	100  	-893.734	-826.419	-825.26 	4.8443  
3   	47 	100  	-1034.69	-827.525	-825.26 	17.0792 
3   	48 	100  	-837.008	-825.694	-825.26 	1.03699 
3   	49 	100  	-914.191	-826.352	-825.16 	7.05873 
3   	50 	100  	-951.092	-825.992	-825.13 	7.3058  
3   	51 	100  	-835.87 	-825.404	-825.13 	0.763381
3   	52 	100  	-1076.37	-826.414	-825.13 	14.8139 
3   	53 	100  	-1087.11	-828.795	-825.1  	23.1079 
3   	54 	100  	-1030.96	-826.195	-825.1  	12.1938 
3   	55 	100  	-832.333	-825.208	-825.1  	0.609266
3   	56 	100  	-918.198	-825.598	-825.1  	5.60816 
3   	57 	100  	-956.289	-826.563	-825.1  	10.8428 
3   	58 	100  	-836.093	-825.237	-825.1  	0.898269
3   	59 	100  	-860.241	-825.358	-825.1  	2.2168  
3   	60 	100  	-929.356	-825.75 	-825.003	6.6637  
3   	61 	100  	-857.129	-825.343	-825.003	2.10621 
