rank	gen	depth	min     	avg     	max     	std        
2   	0  	100  	-3390.58	-2309.14	-2113.87	179.377    
2   	1  	100  	-2365.66	-2197.72	-2107.16	49.2956    
2   	2  	100  	-2253.09	-2160.97	-2087.44	29.9698    
2   	3  	100  	-2215.24	-2139.48	-2087.44	22.1353    
2   	4  	100  	-2180.02	-2122.08	-2083.89	17.5221    
2   	5  	100  	-2171.55	-2109.1 	-2083.89	13.8547    
2   	6  	100  	-6127.63	-2111.51	-2081.97	232.429    
2   	7  	100  	-2132.24	-2093.12	-2078.22	7.31938    
2   	8  	100  	-2177.11	-2089.36	-2073.04	8.07374    
2   	9  	100  	-2851.27	-2087.79	-2071.1 	44.4488    
2   	10 	100  	-2098.09	-2081.77	-2070.35	5.11806    
2   	11 	100  	-2089.05	-2077.92	-2068.69	4.31455    
2   	12 	100  	-2085.46	-2075.07	-2067.76	3.69892    
2   	13 	100  	-2083.82	-2072.73	-2063.12	2.88941    
2   	14 	100  	-2109.71	-2071.22	-2059.59	4.14709    
2   	15 	100  	-2080.09	-2069.31	-2057.41	3.82697    
2   	16 	100  	-2091.04	-2066.88	-2057.32	4.27558    
2   	17 	100  	-2120.33	-2064.18	-2057.32	5.44802    
2   	18 	100  	-2074.04	-2061.83	-2056.85	2.79844    
2   	19 	100  	-2072.85	-2060.43	-2055.51	2.56003    
2   	20 	100  	-2065.13	-2059.11	-2053.8 	1.92938    
2   	21 	100  	-2064.37	-2057.85	-2052.94	1.956      
2   	22 	100  	-2067.49	-2056.43	-2051.84	1.80863    
2   	23 	100  	-2059.45	-2055.19	-2051.84	1.52052    
2   	24 	100  	-2081.26	-2054.23	-2051.49	2.17648    
2   	25 	100  	-2056.8 	-2053.24	-2051.49	0.775247   
2   	26 	100  	-2063.36	-2052.77	-2051.49	0.911168   
2   	27 	100  	-2077.46	-2052.43	-2051.09	1.61905    
2   	28 	100  	-2054.67	-2051.91	-2050.44	0.681341   
2   	29 	100  	-2076.24	-2051.75	-2050.44	2.0416     
2   	30 	100  	-2053.02	-2051.22	-2050.44	0.475581   
2   	31 	100  	-2109.15	-2051.13	-2050.44	3.40512    
2   	32 	100  	-2079.89	-2050.87	-2050.44	2.25805    
2   	33 	100  	-2072.29	-2050.62	-2050.44	1.5702     
2   	34 	100  	-2053.49	-2050.49	-2050.44	0.265315   
2   	35 	100  	-2585.86	-2052.28	-2050.44	30.8589    
2   	36 	100  	-2064.12	-2050.54	-2050.44	0.870392   
2   	37 	100  	-2051.49	-2050.47	-2050.44	0.146976   
2   	38 	100  	-2060.63	-2050.5 	-2050.44	0.60132    
