% function evaluation | noise-free fitness - Fopt (-1.694000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.492259551e+01 +1.492259551e+01 -2.017404487e+00 -2.017404487e+00
122 +1.477213560e+01 +1.477213560e+01 -2.167864398e+00 -2.167864398e+00
162 +1.336086718e+01 +1.336086718e+01 -3.579132815e+00 -3.579132815e+00
1844 +1.243593723e+01 +1.243593723e+01 -4.504062770e+00 -4.504062770e+00
25798 +1.227577016e+01 +1.227577016e+01 -4.664229836e+00 -4.664229836e+00
62820 +1.176484181e+01 +1.176484181e+01 -5.175158190e+00 -5.175158190e+00
87784 +1.119061306e+01 +1.119061306e+01 -5.749386944e+00 -5.749386944e+00
% function evaluation | noise-free fitness - Fopt (1.881000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.575698023e+01 +2.575698023e+01 +4.456698023e+01 +4.456698023e+01
4 +2.569728309e+01 +2.569728309e+01 +4.450728309e+01 +4.450728309e+01
5 +2.079834984e+01 +2.079834984e+01 +3.960834984e+01 +3.960834984e+01
17 +1.926234526e+01 +1.926234526e+01 +3.807234526e+01 +3.807234526e+01
96 +1.852353162e+01 +1.852353162e+01 +3.733353162e+01 +3.733353162e+01
345 +1.816657729e+01 +1.816657729e+01 +3.697657729e+01 +3.697657729e+01
1606 +1.749858836e+01 +1.749858836e+01 +3.630858836e+01 +3.630858836e+01
2616 +1.730284796e+01 +1.730284796e+01 +3.611284796e+01 +3.611284796e+01
6431 +1.685179645e+01 +1.685179645e+01 +3.566179645e+01 +3.566179645e+01
8568 +1.623173562e+01 +1.623173562e+01 +3.504173562e+01 +3.504173562e+01
34988 +1.598298689e+01 +1.598298689e+01 +3.479298689e+01 +3.479298689e+01
52512 +1.527466567e+01 +1.527466567e+01 +3.408466567e+01 +3.408466567e+01
63556 +1.477187497e+01 +1.477187497e+01 +3.358187497e+01 +3.358187497e+01
73223 +1.432253097e+01 +1.432253097e+01 +3.313253097e+01 +3.313253097e+01
% function evaluation | noise-free fitness - Fopt (2.731500000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.856580829e+01 +1.856580829e+01 +2.917158083e+02 +2.917158083e+02
3 +1.568442564e+01 +1.568442564e+01 +2.888344256e+02 +2.888344256e+02
13 +1.531123457e+01 +1.531123457e+01 +2.884612346e+02 +2.884612346e+02
65 +1.412363983e+01 +1.412363983e+01 +2.872736398e+02 +2.872736398e+02
330 +1.372076309e+01 +1.372076309e+01 +2.868707631e+02 +2.868707631e+02
1568 +1.335175931e+01 +1.335175931e+01 +2.865017593e+02 +2.865017593e+02
7186 +1.248189835e+01 +1.248189835e+01 +2.856318983e+02 +2.856318983e+02
19922 +1.197422701e+01 +1.197422701e+01 +2.851242270e+02 +2.851242270e+02
61752 +1.162196674e+01 +1.162196674e+01 +2.847719667e+02 +2.847719667e+02
% function evaluation | noise-free fitness - Fopt (3.718000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.729054115e+01 +1.729054115e+01 +5.447054115e+01 +5.447054115e+01
3 +1.608532527e+01 +1.608532527e+01 +5.326532527e+01 +5.326532527e+01
5 +1.520212458e+01 +1.520212458e+01 +5.238212458e+01 +5.238212458e+01
17 +1.396758479e+01 +1.396758479e+01 +5.114758479e+01 +5.114758479e+01
20 +1.265436557e+01 +1.265436557e+01 +4.983436557e+01 +4.983436557e+01
266 +1.223670389e+01 +1.223670389e+01 +4.941670389e+01 +4.941670389e+01
4373 +1.186051281e+01 +1.186051281e+01 +4.904051281e+01 +4.904051281e+01
8221 +1.072659007e+01 +1.072659007e+01 +4.790659007e+01 +4.790659007e+01
10069 +1.056192127e+01 +1.056192127e+01 +4.774192127e+01 +4.774192127e+01
72210 +1.046117520e+01 +1.046117520e+01 +4.764117520e+01 +4.764117520e+01
% function evaluation | noise-free fitness - Fopt (-1.479000000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.839732139e+01 +1.839732139e+01 -1.295026786e+02 -1.295026786e+02
2 +1.659083516e+01 +1.659083516e+01 -1.313091648e+02 -1.313091648e+02
3 +1.447946689e+01 +1.447946689e+01 -1.334205331e+02 -1.334205331e+02
9 +1.424635710e+01 +1.424635710e+01 -1.336536429e+02 -1.336536429e+02
53 +1.356811366e+01 +1.356811366e+01 -1.343318863e+02 -1.343318863e+02
102 +1.266456480e+01 +1.266456480e+01 -1.352354352e+02 -1.352354352e+02
276 +1.234559110e+01 +1.234559110e+01 -1.355544089e+02 -1.355544089e+02
651 +1.228385519e+01 +1.228385519e+01 -1.356161448e+02 -1.356161448e+02
6560 +1.172581387e+01 +1.172581387e+01 -1.361741861e+02 -1.361741861e+02
34234 +1.111411656e+01 +1.111411656e+01 -1.367858834e+02 -1.367858834e+02
41997 +1.078959571e+01 +1.078959571e+01 -1.371104043e+02 -1.371104043e+02
% function evaluation | noise-free fitness - Fopt (2.173800000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.304530292e+01 +1.304530292e+01 +2.304253029e+02 +2.304253029e+02
10 +1.207638231e+01 +1.207638231e+01 +2.294563823e+02 +2.294563823e+02
83 +1.158002515e+01 +1.158002515e+01 +2.289600251e+02 +2.289600251e+02
115 +1.118644748e+01 +1.118644748e+01 +2.285664475e+02 +2.285664475e+02
211 +1.091923726e+01 +1.091923726e+01 +2.282992373e+02 +2.282992373e+02
