gen	time   	min     	avg     	max     	std        
0  	3.57337	-2480.77	-2164.52	-2106.99	48.4966    
1  	5.02557	-2213.74	-2134   	-2105.39	16.4581    
2  	6.4029 	-2163.36	-2122.28	-2102.83	9.33358    
3  	7.75628	-2149.19	-2115.2 	-2102.13	6.68304    
4  	9.14606	-2127.5 	-2110.1 	-2102.13	4.56177    
5  	10.5471	-2123.08	-2106.8 	-2097.66	3.48651    
6  	11.9981	-2135.95	-2104.62	-2097.36	3.34298    
7  	13.4634	-2125.43	-2102.86	-2095.71	2.87809    
8  	14.9011	-2116.76	-2101.14	-2090.96	2.26885    
9  	16.3107	-2116.03	-2099.38	-2089.97	3.01321    
10 	17.816 	-2105.73	-2097.08	-2088.25	3.32815    
11 	19.2342	-2102.78	-2094.14	-2088.25	3.12157    
12 	20.564 	-2102.97	-2091.82	-2088.25	1.81123    
13 	21.9618	-2094.83	-2090.58	-2088.25	1.18714    
14 	23.2744	-2093.61	-2089.69	-2088.25	0.928827   
15 	24.7908	-2096.25	-2089.01	-2088.24	0.799226   
16 	26.26  	-2091.87	-2088.49	-2088.24	0.47294    
17 	27.9437	-2090.07	-2088.27	-2088.24	0.132011   
18 	29.5775	-2088.25	-2088.25	-2088.24	0.00332285 
19 	31.0683	-2088.65	-2088.25	-2088.24	0.0185811  
20 	32.5441	-2088.25	-2088.25	-2088.24	0.00459387 
21 	34.0509	-2088.25	-2088.24	-2088.24	0.00136939 
22 	35.5822	-2088.24	-2088.24	-2088.24	4.54747e-13
23 	37.0019	-2088.24	-2088.24	-2088.24	4.54747e-13
24 	38.3441	-2088.24	-2088.24	-2088.24	4.54747e-13
25 	39.6545	-2088.24	-2088.24	-2088.24	4.54747e-13
26 	41.0125	-2088.24	-2088.24	-2088.24	4.54747e-13
27 	42.3047	-2088.81	-2088.24	-2088.24	0.0254047  
28 	43.6537	-2088.24	-2088.24	-2088.24	4.54747e-13
29 	45.0305	-2088.24	-2088.24	-2088.24	4.54747e-13
30 	46.4338	-2090.64	-2088.25	-2088.24	0.14373    
31 	47.8203	-2088.24	-2088.24	-2088.24	4.54747e-13
32 	49.3203	-2088.24	-2088.24	-2088.24	4.54747e-13
