gen	time   	min     	avg     	max     	std       
0  	2.93203	-2500.78	-2182.41	-2107.57	55.9312   
1  	4.1917 	-2288.38	-2147.1 	-2106.2 	21.9032   
2  	5.47166	-2215.34	-2130.42	-2102.06	14.9966   
3  	6.73655	-8857.54	-2173.27	-2102.06	600.079   
4  	7.97568	-8852.26	-2166.59	-2098.7 	600.322   
5  	9.23501	-2139.13	-2107.55	-2098.7 	4.77922   
6  	10.4553	-2132.18	-2105.05	-2096.38	3.7392    
7  	11.6981	-2129.69	-2102.91	-2094.92	3.16452   
8  	12.9258	-2124.37	-2100.95	-2094.92	2.65107   
9  	14.1204	-2103.78	-2098.91	-2094.92	1.85894   
10 	15.3487	-2102.01	-2097.42	-2094.22	1.48259   
11 	16.5883	-2102.24	-2096.17	-2094.21	0.975132  
12 	17.8308	-2100.32	-2095.48	-2094.21	0.629542  
13 	19.0592	-2099.47	-2095.04	-2094.21	0.51445   
14 	20.2665	-2095.81	-2094.75	-2094.21	0.327322  
15 	21.4875	-2095.62	-2094.47	-2094.21	0.324973  
16 	22.7505	-2095.84	-2094.25	-2094.21	0.146672  
17 	24.0007	-2095.75	-2094.22	-2094.21	0.0685819 
18 	25.2529	-2094.22	-2094.21	-2094.21	0.00341803
19 	26.484 	-2103.05	-2094.23	-2094.21	0.398842  
20 	27.6941	-2096.61	-2094.22	-2094.21	0.117051  
21 	28.9163	-2094.21	-2094.21	-2094.21	0         
22 	30.1267	-2094.91	-2094.21	-2094.21	0.0359029 
23 	31.342 	-2094.21	-2094.21	-2094.21	0         
24 	32.575 	-2094.21	-2094.21	-2094.21	0         
25 	33.7743	-2099.37	-2094.22	-2094.21	0.230304  
26 	34.985 	-2094.91	-2094.21	-2094.21	0.0312276 
27 	36.2139	-2098.43	-2094.22	-2094.21	0.191124  
28 	37.4555	-2098.43	-2094.22	-2094.21	0.193587  
29 	38.6938	-2095.74	-2094.22	-2094.21	0.0961225 
30 	39.914 	-2096.81	-2094.22	-2094.21	0.141464  
31 	41.1504	-2095.26	-2094.21	-2094.21	0.0467209 
32 	42.3994	-2094.61	-2094.21	-2094.21	0.0177786 
33 	43.6426	-2094.91	-2094.21	-2094.21	0.0359029 
34 	44.8578	-2096.61	-2094.22	-2094.21	0.107132  
35 	46.0998	-2099.37	-2094.23	-2094.21	0.300473  
36 	47.3546	-2094.91	-2094.21	-2094.21	0.0312276 
37 	48.5558	-2094.91	-2094.21	-2094.21	0.0312276 
38 	49.7957	-2104.92	-2094.24	-2094.21	0.487848  
39 	51.0499	-2094.91	-2094.21	-2094.21	0.0359029 
40 	52.2942	-2094.21	-2094.21	-2092.87	0.0598599 
41 	53.5148	-2098.43	-2094.21	-2092.87	0.216182  
42 	54.7311	-2094.78	-2094.19	-2092.87	0.181066  
43 	55.9729	-2094.61	-2094.15	-2092.87	0.281415  
44 	57.2065	-2183.09	-2094.45	-2092.87	5.06473   
45 	58.4383	-2126.64	-2094.02	-2092.87	1.85278   
46 	59.6812	-2300.76	-2094.3 	-2092.87	11.8047   
47 	60.9177	-2117.4 	-2093.29	-2092.87	2.02001   
48 	62.1396	-2136.98	-2093.28	-2092.87	2.68536   
49 	63.3693	-2487.78	-2094.09	-2092.87	17.9612   
50 	64.6234	-2148.39	-2093.64	-2092.87	4.92238   
51 	65.8204	-2283.02	-2093.87	-2092.87	11.3972   
52 	67.0523	-2139.82	-2093.34	-2092.87	3.02571   
53 	68.2923	-2784.25	-2095.48	-2092.87	32.6937   
54 	69.496 	-2224.06	-2093.86	-2092.87	8.69523   
55 	70.7028	-2115.58	-2093.15	-2092.87	1.82083   
56 	71.9327	-2146.48	-2093.28	-2092.87	3.30125   
57 	73.1662	-2229.94	-2093.63	-2092.87	7.06636   
58 	74.3746	-2167.6 	-2093.32	-2092.87	4.57856   
59 	75.5891	-2276.12	-2094.41	-2092.87	12.0718   
60 	76.8159	-2116.49	-2093.12	-2092.87	1.50705   
61 	78.0175	-2163.74	-2093.34	-2092.87	3.93031   
62 	79.2597	-2181.15	-2093.57	-2092.87	6.31284   
63 	80.4949	-2180.18	-2093.52	-2092.87	5.23882   
64 	81.7148	-2122   	-2093.11	-2092.87	1.66314   
65 	82.9764	-2232.88	-2093.71	-2092.87	7.66097   
66 	84.2064	-2338.28	-2094.11	-2092.87	12.0926   
67 	85.444 	-2119.24	-2093.15	-2092.87	1.69701   
68 	86.6655	-2204.51	-2093.54	-2092.87	6.29446   
69 	87.916 	-2108.43	-2093.09	-2092.87	1.18204   
70 	89.1467	-2228.96	-2093.5 	-2092.87	6.78724   
71 	90.3541	-2509.74	-2094.93	-2092.87	22.3673   
72 	91.6018	-2148.39	-2093.63	-2092.87	4.3779    
73 	92.8346	-2179.21	-2093.52	-2092.87	5.46721   
74 	94.05  	-2186.01	-2093.29	-2092.87	4.38403   
75 	95.2869	-2127.57	-2093.34	-2092.87	2.68278   
76 	96.5083	-2144.57	-2093.26	-2092.87	3.31972   
77 	97.7497	-2391.71	-2094.75	-2092.87	16.1417   
78 	99.0087	-2119.24	-2093.15	-2092.87	1.8619    
79 	100.252	-2235.82	-2093.88	-2092.87	8.35693   
80 	101.504	-2319.51	-2094.14	-2092.87	11.9127   
81 	102.775	-2132.26	-2093.32	-2092.87	3.19722   
82 	104.031	-2249.56	-2094.14	-2092.87	9.93054   
83 	105.242	-2129.44	-2093.16	-2092.87	2.10803   
84 	106.482	-2156.05	-2093.25	-2092.87	3.04558   
85 	107.688	-2179.21	-2093.55	-2092.87	5.51413   
86 	108.951	-2123.85	-2093.31	-2092.87	2.2622    
87 	110.171	-2212.32	-2094   	-2092.87	8.59956   
88 	111.387	-2199.63	-2093.55	-2092.87	6.08081   
89 	112.649	-2127.57	-2093.24	-2092.87	2.46345   
90 	113.877	-2112.87	-2093.14	-2092.87	1.58086   
91 	115.127	-2188.92	-2093.32	-2092.87	4.73709   
92 	116.347	-2163.74	-2093.37	-2092.87	4.04896   
93 	117.623	-2212.32	-2093.51	-2092.87	6.06227   
94 	118.878	-2192.81	-2093.58	-2092.87	6.19755   
95 	120.067	-2149.34	-2093.36	-2092.87	3.19133   
96 	121.249	-2362.02	-2094.41	-2092.87	16.7039   
97 	122.489	-2166.64	-2093.28	-2092.87	3.81725   
98 	123.682	-2144.57	-2093.22	-2092.87	2.59042   
99 	124.906	-2122   	-2093.16	-2092.87	1.87975   
