gen	time   	min     	avg     	max     	std      
0  	2.99183	-2612.82	-2343.52	-2149.08	65.7342  
1  	4.26594	-2470.45	-2294.84	-2142.6 	62.6333  
2  	5.54205	-2461.73	-2246.3 	-2135.25	69.3107  
3  	6.78743	-2388.07	-2206   	-2132.47	60.996   
4  	8.02535	-2347.01	-2176.16	-2130.55	45.1086  
5  	9.27721	-2330.65	-2159.44	-2130.55	36.0662  
6  	10.5378	-2314.27	-2149.52	-2125.64	31.3542  
7  	11.785 	-2298.84	-2144.49	-2125.64	31.0258  
8  	13.0048	-2290.8 	-2139.38	-2125.27	28.1247  
9  	14.2336	-2288.57	-2137.98	-2124.54	29.6344  
10 	15.4669	-2286.47	-2133.61	-2123.55	24.6664  
11 	16.7111	-2285.28	-2131.51	-2123.08	21.481   
12 	17.9582	-2282.76	-2131.09	-2122.38	22.642   
13 	19.2182	-2282.71	-2131.94	-2122.17	28.091   
14 	20.4414	-2288.74	-2127.38	-2121.17	19.9157  
15 	21.6844	-2281.76	-2126.5 	-2120.87	19.0923  
16 	22.9435	-2233.96	-2123.11	-2119.47	5.12766  
17 	24.1951	-2280.34	-2123.72	-2119.07	14.0131  
18 	25.4581	-2128.81	-2121.43	-2118.67	1.04361  
19 	26.713 	-2128.45	-2120.82	-2118.67	0.876241 
20 	27.934 	-2127.61	-2120.27	-2118.28	0.853394 
21 	29.1719	-2128.71	-2119.89	-2118.28	1.1972   
22 	30.3963	-2126.52	-2119.45	-2118.28	1.06279  
23 	31.6391	-2126.22	-2119.09	-2118.28	0.936248 
24 	32.9064	-2126.91	-2118.87	-2118.28	1.07594  
25 	34.1649	-2122.5 	-2118.46	-2117.88	0.501841 
26 	35.3785	-2121.58	-2118.31	-2117.88	0.257735 
27 	36.6062	-2125.32	-2118.28	-2117.88	0.364422 
28 	37.8618	-2123.41	-2118.25	-2117.88	0.368384 
29 	39.089 	-2121.18	-2118.14	-2117.88	0.23734  
30 	40.352 	-2125.28	-2118.03	-2117.88	0.604338 
31 	41.5893	-2121.32	-2117.9 	-2117.88	0.198627 
32 	42.8597	-2121.18	-2117.9 	-2117.88	0.215378 
33 	44.1376	-2117.88	-2117.88	-2117.88	0        
34 	45.3258	-2117.88	-2117.88	-2117.88	0        
35 	46.573 	-2119.4 	-2117.88	-2117.88	0.0748044
36 	47.805 	-2121.32	-2117.9 	-2117.88	0.227444 
37 	49.0922	-2118.58	-2117.88	-2117.88	0.0312276
38 	50.3329	-2118.45	-2117.88	-2117.88	0.0254047
39 	51.587 	-2118.58	-2117.88	-2117.88	0.0315177
40 	52.8418	-2117.88	-2117.88	-2117.88	0        
41 	54.0879	-2121.18	-2117.9 	-2117.88	0.21969  
42 	55.3206	-2121.18	-2117.91	-2117.88	0.295598 
43 	56.5885	-2120.28	-2117.89	-2117.88	0.138643 
44 	57.8345	-2121.18	-2117.89	-2117.88	0.165188 
45 	59.0492	-2119.4 	-2117.88	-2117.88	0.0748044
46 	60.2869	-2120.28	-2117.88	-2117.88	0.11153  
47 	61.4857	-2121.18	-2117.89	-2117.88	0.210597 
48 	62.7204	-2130.7 	-2117.91	-2117.88	0.59132  
49 	63.9293	-2118.58	-2117.88	-2117.88	0.0441182
50 	65.2066	-2117.88	-2117.88	-2117.88	0        
51 	66.4138	-2118.58	-2117.88	-2117.88	0.0312276
52 	67.6507	-2117.88	-2117.88	-2117.88	0        
53 	68.8549	-2120.28	-2117.89	-2117.88	0.114325 
54 	70.0341	-2120.28	-2117.88	-2117.88	0.107132 
55 	71.2615	-2133.62	-2117.94	-2117.88	0.90633  
56 	72.5218	-2119.4 	-2117.88	-2117.88	0.0680371
57 	73.7306	-2118.58	-2117.88	-2117.88	0.0312276
58 	74.9401	-2119.4 	-2117.88	-2117.88	0.0680371
59 	76.1609	-2119.4 	-2117.88	-2117.88	0.0863667
60 	77.4338	-2119.4 	-2117.88	-2117.88	0.0680371
61 	78.7029	-2119.77	-2117.89	-2117.88	0.111113 
62 	79.9758	-2119.4 	-2117.88	-2117.88	0.0680371
63 	81.1916	-2118.58	-2117.88	-2117.88	0.0312276
64 	82.4365	-2119.4 	-2117.88	-2117.88	0.0748044
65 	83.7037	-2117.88	-2117.88	-2117.88	0        
66 	84.9595	-2117.88	-2117.88	-2117.88	0        
67 	86.1566	-2121.18	-2117.89	-2117.88	0.169848 
68 	87.3995	-2128.59	-2117.91	-2117.88	0.509135 
69 	88.6578	-2120.48	-2117.88	-2117.88	0.116323 
70 	89.897 	-2123.02	-2117.89	-2117.88	0.229516 
71 	91.1558	-2117.88	-2117.88	-2117.88	0        
72 	92.473 	-2118.28	-2117.88	-2117.88	0.0177786
73 	93.7028	-2117.88	-2117.88	-2117.88	0        
74 	94.9323	-2117.88	-2117.88	-2117.88	0        
75 	96.1836	-2117.88	-2117.88	-2117.88	0        
76 	97.3954	-2117.88	-2117.88	-2117.88	0        
77 	98.6375	-2118.58	-2117.88	-2117.88	0.0312276
78 	99.8461	-2124.92	-2117.89	-2117.88	0.314802 
79 	101.089	-2118.58	-2117.88	-2117.88	0.0359029
80 	102.371	-2118.58	-2117.88	-2117.88	0.0312276
81 	103.589	-2122.17	-2117.89	-2117.88	0.203283 
82 	104.817	-2119.07	-2117.88	-2117.88	0.0533358
83 	106.038	-2118.58	-2117.88	-2117.88	0.0359029
84 	107.256	-2117.88	-2117.88	-2117.88	0        
85 	108.517	-2117.88	-2117.88	-2117.88	0        
86 	109.767	-2118.58	-2117.88	-2117.88	0.0539793
87 	111.014	-2118.58	-2117.88	-2117.88	0.0441182
88 	112.263	-2118.58	-2117.88	-2117.88	0.0441182
89 	113.515	-2118.28	-2117.88	-2117.88	0.0251175
90 	114.744	-2118.28	-2117.88	-2117.88	0.0177786
91 	116.016	-2118.58	-2117.88	-2117.88	0.0441182
92 	117.284	-2118.58	-2117.88	-2117.88	0.0359029
93 	118.518	-2117.88	-2117.88	-2117.88	0        
94 	119.785	-2133.62	-2117.92	-2117.88	0.714412 
95 	121.025	-2117.88	-2117.88	-2117.88	0        
96 	122.276	-2117.88	-2117.88	-2117.88	0        
97 	123.504	-2117.88	-2117.88	-2117.88	0        
98 	124.733	-2119.08	-2117.88	-2117.88	0.0711813
99 	125.999	-2155.28	-2117.96	-2117.88	1.6728   
