gen	time   	min     	avg     	max     	std        
0  	2.99547	-2994.95	-2209.17	-2117.88	71.1217    
1  	4.21316	-2319.61	-2166.71	-2109.39	28.8929    
2  	5.46746	-2218.18	-2146.47	-2105.97	18.4533    
3  	6.73237	-2218.34	-2133.8 	-2105.97	13.9081    
4  	7.98848	-2234.95	-2124.11	-2100.86	12.9929    
5  	9.20849	-2188.63	-2116.71	-2100.46	10.1389    
6  	10.4358	-2148.67	-2110.73	-2099.81	6.65544    
7  	11.6824	-2140.72	-2106.4 	-2097.69	4.85133    
8  	12.8913	-2141.07	-2103.26	-2097.17	3.13216    
9  	14.1067	-2107.67	-2101.1 	-2096.47	1.95676    
10 	15.3516	-2104.66	-2099.37	-2096.47	1.63079    
11 	16.6002	-2103.81	-2098.11	-2095.56	1.07159    
12 	17.8647	-2142.79	-2097.61	-2095.56	2.84307    
13 	19.115 	-2229.84	-2097.26	-2094.86	5.96142    
14 	20.3544	-2361.6 	-2097.38	-2094.86	13.2444    
15 	21.6441	-2194.85	-2096.48	-2094.86	4.43127    
16 	22.8875	-2228.73	-2096.18	-2094.46	6.03393    
17 	24.0993	-2181.25	-2095.56	-2093.89	4.34261    
18 	25.3511	-2106.72	-2094.94	-2093.89	0.703433   
19 	26.5711	-2137.8 	-2094.81	-2093.89	2.02493    
20 	27.8481	-2095.16	-2094.46	-2093.89	0.277084   
21 	29.0947	-2094.86	-2094.22	-2093.89	0.265408   
22 	30.3306	-2094.48	-2094.01	-2093.89	0.196207   
23 	31.5885	-2226.75	-2094.16	-2093.89	5.93589    
24 	32.8244	-2093.89	-2093.89	-2093.89	4.54747e-13
25 	34.0581	-2095.79	-2093.89	-2093.89	0.0850236  
26 	35.254 	-2093.89	-2093.89	-2093.89	4.54747e-13
27 	36.488 	-2359.02	-2095.17	-2093.89	15.1441    
28 	37.7512	-2098.11	-2093.9 	-2093.89	0.191124   
29 	38.9944	-2098.11	-2093.89	-2093.89	0.188618   
30 	40.2571	-2093.89	-2093.89	-2093.89	4.54747e-13
31 	41.4853	-2093.89	-2093.89	-2093.89	4.54747e-13
32 	42.7406	-2093.89	-2093.89	-2093.89	4.54747e-13
33 	43.9835	-2226.75	-2094.42	-2093.89	8.38658    
34 	45.2018	-2226.75	-2094.18	-2093.89	5.97614    
35 	46.4611	-2098.11	-2093.9 	-2093.89	0.218886   
36 	47.7109	-2226.75	-2094.16	-2093.89	5.93756    
37 	48.9712	-2094.58	-2093.89	-2093.89	0.0312276  
38 	50.2018	-2093.89	-2093.89	-2093.89	4.54747e-13
39 	51.4334	-2185.76	-2094.08	-2093.89	4.10863    
40 	52.6737	-2226.75	-2094.16	-2093.89	5.93755    
41 	53.899 	-2096.28	-2093.89	-2093.89	0.107132   
42 	55.1388	-2095.41	-2093.89	-2093.89	0.0748044  
43 	56.3979	-2097.19	-2093.89	-2093.89	0.153816   
44 	57.658 	-2097.19	-2093.89	-2093.89	0.149213   
45 	58.9215	-2134.25	-2093.97	-2093.89	1.80344    
46 	60.1263	-2093.89	-2093.89	-2093.89	4.54747e-13
47 	61.3901	-2094.58	-2093.89	-2093.89	0.0441182  
48 	62.6709	-2097.19	-2093.91	-2093.89	0.226026   
49 	63.931 	-2102.54	-2093.91	-2093.89	0.39038    
50 	65.213 	-2106.71	-2093.91	-2093.89	0.573717   
51 	66.4677	-2097.19	-2093.89	-2093.89	0.153816   
52 	67.761 	-2093.89	-2093.89	-2093.89	4.54747e-13
53 	68.9836	-2094.93	-2093.89	-2093.89	0.0499559  
54 	70.2411	-2094.58	-2093.89	-2093.89	0.0312276  
55 	71.4669	-2095.41	-2093.89	-2093.89	0.0680371  
56 	72.7428	-2094.58	-2093.89	-2093.89	0.0475189  
57 	73.9834	-2094.28	-2093.89	-2093.89	0.0177786  
58 	75.2339	-2099.98	-2093.9 	-2093.89	0.272389   
59 	76.5424	-2099.98	-2093.91	-2093.89	0.30357    
60 	77.7927	-2094.58	-2093.89	-2093.89	0.0312276  
61 	79.058 	-2097.19	-2093.89	-2093.89	0.147479   
62 	80.3059	-2096.37	-2093.89	-2093.89	0.131238   
63 	81.5451	-2094.58	-2093.89	-2093.89	0.0646868  
64 	82.8207	-2098.11	-2093.92	-2093.89	0.322205   
65 	84.0608	-2099.98	-2093.92	-2093.89	0.412809   
66 	85.3095	-2099.98	-2093.9 	-2093.89	0.272148   
67 	86.5466	-2094.28	-2093.89	-2093.5 	0.024781   
68 	87.7786	-2094.58	-2093.88	-2093.5 	0.0441684  
69 	89.0273	-2093.89	-2093.88	-2093.5 	0.0486371  
70 	90.285 	-2094.58	-2093.87	-2093.5 	0.0905258  
71 	91.541 	-2094.58	-2093.84	-2093.08	0.124944   
72 	92.841 	-2135.35	-2093.94	-2093.08	2.05597    
73 	94.1273	-2154.63	-2093.95	-2093.08	3.06083    
74 	95.402 	-2111.81	-2093.75	-2093.08	1.59064    
75 	96.6735	-2131.52	-2093.71	-2093.08	1.94747    
76 	97.9145	-2196.6 	-2094.17	-2093.02	7.22087    
77 	99.1584	-2247.53	-2094.38	-2093.02	9.61382    
78 	100.403	-2190.64	-2093.57	-2093.02	4.62337    
79 	101.659	-2332.46	-2094.32	-2093.02	13.2632    
80 	102.91 	-2176.99	-2093.81	-2093.02	5.98798    
81 	104.179	-2203.35	-2093.64	-2093.02	5.40686    
82 	105.416	-2145.09	-2093.24	-2093.02	2.44467    
83 	106.676	-2679.2 	-2095.12	-2093.02	27.4906    
84 	107.929	-2132.69	-2093.27	-2093.02	2.14228    
85 	109.202	-2146.05	-2093.34	-2093.02	2.98042    
86 	110.462	-2148.93	-2093.6 	-2093.02	3.87177    
87 	111.671	-2116.77	-2093.21	-2093.02	1.42078    
88 	112.928	-2154.71	-2093.46	-2093.02	3.97023    
89 	114.18 	-2213.14	-2093.63	-2093.02	6.11792    
90 	115.436	-2114.94	-2093.19	-2093.02	1.16904    
91 	116.64 	-2208.24	-2093.49	-2093.02	5.4032     
92 	117.867	-2114.94	-2093.18	-2093.02	1.4057     
93 	119.157	-2127.02	-2093.47	-2093.02	2.92547    
94 	120.443	-2111.3 	-2093.27	-2093.02	1.5517     
95 	121.712	-2114.02	-2093.18	-2093.02	1.19593    
96 	122.949	-2746.93	-2096.11	-2093.02	39.6012    
97 	124.222	-2348.3 	-2094.11	-2093.02	12.3019    
98 	125.468	-2159.53	-2093.67	-2093.02	4.24485    
99 	126.713	-2158.57	-2093.41	-2093.02	3.5816     
