avg     	gen	max     	min     	std    	time   
-2141.61	81 	-2139.6 	-2294.44	9.96592	708.35 
-2142.86	82 	-2139.6 	-2353.29	17.9398	716.96 
-2141.93	83 	-2139.6 	-2219.93	9.55155	725.399
-2143.27	84 	-2139.6 	-2492.98	26.8665	733.787
-2145.3 	85 	-2139.6 	-3424.32	60.4133	742.104
-2143.84	86 	-2139.6 	-2610.48	31.8968	750.696
-2141.35	87 	-2139.6 	-2312.06	9.94629	759.214
-2142.35	88 	-2139.6 	-2275.5 	11.6765	767.688
-2142.49	89 	-2139.6 	-2485.99	21.2529	775.99 
-2143.14	90 	-2139.11	-2517.98	25.524 	784.42 
-2142.67	91 	-2139.11	-2373.85	16.1976	792.689
-2143.89	92 	-2138.9 	-2477.73	27.3927	800.976
-2142.35	93 	-2138.9 	-2490.01	18.5904	809.614
-2140.31	94 	-2138.9 	-2225.36	4.92433	817.793
-2141.71	95 	-2138.9 	-2300.93	11.7333	826.022
-2144.05	96 	-2138.9 	-2883.54	45.114 	834.465
-2142.82	97 	-2138.9 	-2431.94	23.9293	842.894
-2141.11	98 	-2138.9 	-2284.98	11.2443	851.521
-2142.02	99 	-2138.9 	-2690.52	29.3928	860.063
avg     	gen	max     	min     	std    	time   
-3105.42	0  	-2427.81	-6602.94	467.883	21.6919
-2880.57	1  	-2416.05	-7836.38	370.895	30.3101
-2764.1 	2  	-2405.3 	-5775.75	299.584	38.8753
-2653.02	3  	-2388.73	-5041.34	173.121	47.4809
-2595.74	4  	-2355.48	-4382.31	147.145	55.8765
-2535.3 	5  	-2337.42	-3708.57	123.268	64.4871
-2473.05	6  	-2293.35	-2954.03	91.0563	73.0743
-2428.05	7  	-2293.35	-2838.81	71.577 	81.3385
-2388.66	8  	-2279.93	-2736.26	52.4736	89.6239
-2364.1 	9  	-2276.38	-2657.34	48.4259	98.1938
-2341.68	10 	-2260.99	-3150.49	54.5108	106.739
-2320.39	11 	-2260.99	-2636.45	36.3583	115.191
-2304.96	12 	-2260.96	-2498.64	27.4274	123.692
-2291.56	13 	-2249.32	-3010.69	39.5997	132.294
-2281.19	14 	-2238.97	-2856.64	34.652 	140.511
-2270.31	15 	-2230.36	-2442.17	19.8626	148.498
-2260.66	16 	-2230.36	-2372.63	16.1936	156.915
-2253.62	17 	-2224.8 	-2451.65	20.4348	165.386
-2247.12	18 	-2223.3 	-2586.72	24.5622	173.765
