

-3029.98	0  	-2463.74	-6630.94	429.935	21.2476

-2832.16	1  	-2391.74	-7577.56	307.202	29.7156

-2724.7 	2  	-2391.74	-4502.07	222.802	38.2035

-2634.74	3  	-2379.94	-7401.73	282.33 	46.7185

-2562.75	4  	-2359.61	-3498.48	109.702	55.3129

-2540.72	5  	-2345.76	-7376.11	318.541	63.7233

-2466.46	6  	-2344.88	-2785.27	66.0107	72.4284

-2445.13	7  	-2311.25	-3613.17	88.5833	81.0649

-2409.15	8  	-2309.38	-2836.88	62.4315	89.3751

-2387.76	9  	-2282.35	-2682.33	53.6219	98.0321

-2372.07	10 	-2275.29	-3894.6 	92.1105	106.403

-2352.09	11 	-2241.5 	-2801.58	55.4777	114.678

-2327.76	12 	-2241.5 	-2612.83	39.6632	123.192

-2309.43	13 	-2236.27	-2663.73	43.3172	131.66 

-2289.86	14 	-2229.78	-2478.54	29.5607	140.188

-2275.74	15 	-2228.29	-2582.21	27.3674	148.302

-2265.32	16 	-2209.47	-2402.18	22.6582	156.909

-2256.54	17 	-2209.47	-2671.21	29.3634	165.147

-2247.94	18 	-2208.39	-2512.1 	26.4159	173.467

-2241.69	19 	-2208.12	-2730.2 	36.6252	181.816

-2231.47	20 	-2204.28	-2434.68	17.7785	190.134

-2226.57	21 	-2199.91	-2400.9 	17.9267	198.461

-2220.43	22 	-2192.83	-2375.27	16.3887	207.004

-2216.32	23 	-2181.93	-2423.92	20.6876	215.378

-2210.83	24 	-2181.93	-2634.87	22.7543	223.593

-2211.03	25 	-2167.34	-2818.12	50.1947	232.145

-2198.54	26 	-2167.34	-2305.03	15.081 	240.327

-2190.92	27 	-2165.91	-2327.74	14.0603	248.674

-2192.76	28 	-2165.91	-5322.59	143.154	256.849

-2177.48	29 	-2165.13	-2273.32	8.62515	265.458

-2175.06	30 	-2163.38	-2422.72	15.7697	273.624

-2176.65	31 	-2160.4 	-3176.28	54.9522	282.02 

-2169.47	32 	-2156.76	-2347.36	11.6252	290.359

-2168.71	33 	-2156.76	-2442.71	18.1632	298.519

-2166.3 	34 	-2154.68	-2325.76	13.8603	306.915

-2164.6 	35 	-2154.68	-2470.89	19.2854	315.204

-2161.3 	36 	-2153.04	-2272.66	9.8324 	323.433

-2162.37	37 	-2148.21	-2916.05	40.7493	331.853

-2158.25	38 	-2148.21	-2344.43	13.861 	340.197

-2157.24	39 	-2146.81	-2654.57	23.6679	348.9  

-2155.21	40 	-2145.21	-2428.8 	15.9141	357.383

-2153.83	41 	-2143.82	-2615.03	22.3854	365.845

-2151.91	42 	-2143.12	-2397.01	13.0039	374.21 

-2149.94	43 	-2142.72	-2284.23	10.2479	382.584

-2149.89	44 	-2141.12	-2481.95	19.5861	391.04 

-2147.08	45 	-2139.45	-2240.9 	9.57539	399.333

-2149.67	46 	-2139.45	-3124.16	47.6856	407.897

-2146.19	47 	-2139.45	-2298   	15.4782	416.216

-2145.2 	48 	-2139.05	-2369.66	17.0345	424.463

-2143.66	49 	-2138.41	-2335.87	13.4947	433.068

-2145.26	50 	-2137.25	-2601.91	29.7579	441.097

-2141.92	51 	-2136.95	-2329.05	12.5802	449.554

-2141.37	52 	-2136.8 	-2348.45	14.5077	458.053

-2142.44	53 	-2136.43	-2604.57	32.5674	466.574

-2139.77	54 	-2136.13	-2230.84	9.4469 	474.686

-2140.77	55 	-2135.73	-2739.12	29.5789	482.746

-2139.85	56 	-2135.03	-2360.99	14.7919	491.268

-2139.24	57 	-2135.03	-2292.31	13.4014	499.433

-2142.83	58 	-2135.03	-3192.02	55.3473	507.612

-2138.14	59 	-2135.03	-2300.58	12.6667	516.111

-2137.76	60 	-2135.03	-2261.81	11.7529	524.76 

-2138.42	61 	-2134.53	-2413.17	20.2064	533.282

-2138.43	62 	-2134.53	-2330.19	16.6275	541.613

-2136.62	63 	-2134.13	-2206.51	8.0573 	549.876

-2136.85	64 	-2134.13	-2288.77	11.1788	558.263

-2137.12	65 	-2134.13	-2257.3 	10.7236	566.759

-2137.69	66 	-2133.83	-2371.3 	16.9415	575.199

-2136.76	67 	-2133.83	-2363.86	14.5257	583.46 

-2136.1 	68 	-2133.18	-2269.4 	9.44167	592.116

-2135.72	69 	-2132.97	-2236.85	7.50129	600.331
