1: tournsize='3'
2: tournsize='16'
3: tournsize='2'
4: tournsize='23'
5: tournsize='6'
6: tournsize='36'
7: tournsize='5'
8: tournsize='13'
9: tournsize='4'
10: tournsize='20'
11: tournsize='43'
12: tournsize='26'
13: tournsize='34'
14: tournsize='37'
15: tournsize='35'
16: tournsize='7'
17: tournsize='30'
18: tournsize='14'
19: tournsize='15'
20: tournsize='38'
21: tournsize='32'
22: tournsize='41'
23: tournsize='42'
24: tournsize='29'
