rank	gen	depth	min     	avg     	max     	std    
1   	0  	100  	-20088.5	-2869.27	-1948.55	1268.1 
1   	1  	100  	-53311.2	-2850.35	-1948.55	2886.84
1   	2  	100  	-18591.9	-2510.13	-1948.55	1073.47
1   	3  	100  	-16855.1	-2569.71	-1948.55	1462.04
1   	4  	100  	-22101.8	-2523.83	-1948.55	1640.12
1   	5  	100  	-11736  	-2339.31	-1917.54	709.678
1   	6  	100  	-13661  	-2427.58	-1886.73	1120.41
1   	7  	100  	-124484 	-2771.51	-1886.73	6641.27
1   	8  	100  	-88693.8	-2821.64	-1886.73	5115.35
1   	9  	100  	-24137.8	-2423.07	-1886.73	1705.54
1   	10 	100  	-26480.3	-2363.63	-1884.58	1638.7 
1   	11 	100  	-13699.9	-2309.52	-1866.97	965.545
1   	12 	100  	-31615.7	-2467.72	-1866.97	2066.58
1   	13 	100  	-28849.8	-2416.75	-1866.97	2027.75
1   	14 	100  	-11732.4	-2327.09	-1866.97	1112.35
1   	15 	100  	-17081.6	-2290.48	-1866.97	1336.19
1   	16 	100  	-21772  	-2360.9 	-1866.97	1495.76
1   	17 	100  	-15846.4	-2296.57	-1866.97	1033.99
1   	18 	100  	-16651  	-2318.22	-1866.97	1248.76
1   	19 	100  	-16539.7	-2247.13	-1864.62	928.944
1   	20 	100  	-12810.8	-2240.05	-1864.62	859.2  
1   	21 	100  	-7203.23	-2177.46	-1854.75	620.214
1   	22 	100  	-26019.2	-2358.69	-1854.75	1817.69
1   	23 	100  	-15017.3	-2221.78	-1854.75	1057.78
1   	24 	100  	-6016.74	-2158.58	-1854.75	505.061
1   	25 	100  	-13346.8	-2184.23	-1854.75	820.114
1   	26 	100  	-30425.3	-2340.01	-1854.75	1852.46
1   	27 	100  	-69045.2	-2325.51	-1854.75	3133.62
1   	28 	100  	-11116.9	-2152.07	-1854.75	686.594
1   	29 	100  	-22388.6	-2239.31	-1839.48	1551.59
1   	30 	100  	-9911.77	-2099.53	-1839.48	496.551
