rank	gen	depth	min     	avg     	max     	std    
1   	0  	100  	-4754.25	-1143.21	-894.018	292.96 
1   	1  	100  	-1936.15	-1005.73	-893.131	89.1036
1   	2  	100  	-3653.55	-964.529	-893.131	144.513
1   	3  	100  	-1335.87	-932.184	-870.822	36.414 
1   	4  	100  	-1460.37	-914.459	-870.822	43.9649
1   	5  	100  	-1764.42	-905.017	-864.676	56.6953
1   	6  	100  	-1288.37	-893.194	-862.918	29.7905
1   	7  	100  	-1277.11	-883.434	-860.325	23.6217
1   	8  	100  	-1027.09	-876.897	-860.325	16.3291
1   	9  	100  	-1302.43	-872.291	-859.974	26.813 
1   	10 	100  	-1601.85	-868.325	-855.62 	33.787 
1   	11 	100  	-2783.33	-870.272	-845.477	88.9552
1   	12 	100  	-1010.04	-862.967	-845.477	10.2355
1   	13 	100  	-1098.45	-861.887	-845.477	15.8528
1   	14 	100  	-1293.85	-859.161	-841.551	21.9406
1   	15 	100  	-1883.64	-861.079	-841.551	62.7359
1   	16 	100  	-1163.25	-851.367	-839.208	19.1489
1   	17 	100  	-1460.06	-849.819	-839.208	31.3082
1   	18 	100  	-1926.36	-848.042	-837.81 	48.7379
1   	19 	100  	-1017.69	-847    	-837.81 	15.9758
1   	20 	100  	-1364.97	-846.093	-836.81 	33.0941
1   	21 	100  	-2243.23	-845.202	-836.572	63.6508
1   	22 	100  	-2523.93	-849.432	-835.603	114.208
1   	23 	100  	-1073.96	-840.784	-835.412	17.8395
1   	24 	100  	-1683.31	-841.362	-834.367	42.8735
1   	25 	100  	-1264.03	-838.917	-834.367	20.5779
1   	26 	100  	-1357.9 	-839.587	-833.969	28.9093
1   	27 	100  	-937.517	-836.629	-833.969	7.93806
1   	28 	100  	-1333.21	-838.65 	-833.719	28.6358
1   	29 	100  	-991.109	-836.108	-832.974	12.7329
1   	30 	100  	-1032.11	-836.876	-832.974	16.5069
1   	31 	100  	-871.903	-834.523	-832.923	2.87971
1   	32 	100  	-1425.77	-837.509	-832.923	39.7195
1   	33 	100  	-886.251	-834.15 	-831.886	4.2701 
1   	34 	100  	-2830.58	-843.92 	-831.886	115.735
1   	35 	100  	-1224.67	-835.372	-831.886	24.2057
1   	36 	100  	-1000.58	-834.961	-831.858	12.3421
1   	37 	100  	-969.711	-834.067	-831.858	11.1298
1   	38 	100  	-971.432	-834.226	-831.46 	12.0152
1   	39 	100  	-936.686	-833.757	-831.072	10.3075
1   	40 	100  	-1016.33	-832.843	-830.993	9.43971
1   	41 	100  	-921.616	-832.41 	-830.993	5.03544
1   	42 	100  	-1058.26	-833.414	-830.509	14.8896
1   	43 	100  	-1044.23	-833.337	-830.509	14.3434
