rank	gen	depth	min     	avg     	max     	std    
7   	0  	100  	-7101.75	-2434.19	-2116.43	419.092
7   	1  	100  	-24529.2	-2427.67	-2106.08	1327.73
7   	2  	100  	-11246.8	-2316.43	-2105.38	583.601
7   	3  	100  	-5920.12	-2268.96	-2105.38	321.814
7   	4  	100  	-7990.47	-2296.16	-2105.38	541.158
7   	5  	100  	-7127.61	-2273.76	-2083.31	457.34 
7   	6  	100  	-35574.8	-2329.44	-2082.67	1566.08
7   	7  	100  	-9323.95	-2235.64	-2080.4 	406.263
7   	8  	100  	-5845.9 	-2209.15	-2078.35	259.006
7   	9  	100  	-3676.53	-2191.5 	-2078.35	191.605
7   	10 	100  	-8167.65	-2223.27	-2076.58	408.568
7   	11 	100  	-4211.15	-2175.98	-2076.58	167.263
7   	12 	100  	-6500.82	-2196.36	-2073.33	310.738
7   	13 	100  	-11568.8	-2182.91	-2073.33	462.704
7   	14 	100  	-5641.79	-2179.18	-2073.33	250.479
7   	15 	100  	-4675.21	-2176.54	-2073.33	222.175
7   	16 	100  	-3947.02	-2160.62	-2072.28	178.511
7   	17 	100  	-7256.95	-2171.03	-2072.28	365.319
7   	18 	100  	-7604.87	-2194.01	-2072.28	451.015
7   	19 	100  	-18652.9	-2196.1 	-2070.88	824.966
7   	20 	100  	-4545.31	-2152.4 	-2068.53	216.137
7   	21 	100  	-8961.37	-2163.98	-2068.53	369.059
7   	22 	100  	-33567.5	-2289.89	-2068.53	1647.7 
7   	23 	100  	-7438.92	-2176.38	-2068.53	389.488
7   	24 	100  	-9968.52	-2182.99	-2068.53	473.545
7   	25 	100  	-4919.82	-2169.19	-2068.53	259.038
7   	26 	100  	-5145.24	-2158.94	-2068.53	251.23 
7   	27 	100  	-7402.98	-2171.21	-2068.53	392.923
7   	28 	100  	-48009.7	-2252.26	-2068.53	2114.86
7   	29 	100  	-3301.8 	-2137.09	-2067.53	126.276
7   	30 	100  	-4377.27	-2139.54	-2066.67	188.234
7   	31 	100  	-6027.54	-2160.47	-2066   	281.431
7   	32 	100  	-8637.82	-2167.64	-2066   	443.252
7   	33 	100  	-4529.27	-2147.89	-2066   	227.807
7   	34 	100  	-6855.72	-2173.01	-2064.88	355.863
7   	35 	100  	-3773.46	-2143.45	-2064.88	164.778
7   	36 	100  	-4790.39	-2147.56	-2063.36	208.779
7   	37 	100  	-5121.79	-2142.95	-2063.04	207.058
7   	38 	100  	-9756.2 	-2180.37	-2063.04	454.593
7   	39 	100  	-5242.79	-2137.84	-2061.76	255.027
7   	40 	100  	-4429.64	-2134.25	-2061.76	200.829
7   	41 	100  	-14615.3	-2180.6 	-2061.76	694.17 
7   	42 	100  	-6950.23	-2166.36	-2061.76	409.53 
7   	43 	100  	-8258.43	-2166.49	-2061.76	434.167
7   	44 	100  	-6959.05	-2142.91	-2061.76	314.111
7   	45 	100  	-6763.75	-2134.19	-2061.76	241.735
7   	46 	100  	-6176.92	-2132.4 	-2061.76	219.543
7   	47 	100  	-6497.22	-2136.7 	-2061.76	253.461
7   	48 	100  	-3997.8 	-2131.7 	-2060.43	180.965
7   	49 	100  	-23810.4	-2215.69	-2056.33	1219.84
7   	50 	100  	-9048.69	-2141.28	-2056.33	361.668
7   	51 	100  	-51707.7	-2256.59	-2056.33	2274.23
7   	52 	100  	-5518.51	-2127.51	-2056.33	205.08 
7   	53 	100  	-3801.64	-2126.85	-2056.33	150.919
7   	54 	100  	-8086.25	-2167.61	-2056.33	451    
7   	55 	100  	-17793.6	-2167.08	-2056.33	755.076
7   	56 	100  	-7572.07	-2142.81	-2056.33	320.931
7   	57 	100  	-15143.7	-2190.13	-2056.33	793.325
7   	58 	100  	-3884.29	-2120.48	-2055.89	144.049
7   	59 	100  	-6988.11	-2136.9 	-2055.89	313.902
7   	60 	100  	-11181.8	-2138.29	-2055.8 	495.015
7   	61 	100  	-4483.52	-2112.86	-2055.07	144.012
7   	62 	100  	-3888.16	-2110.05	-2055.07	143.495
7   	63 	100  	-20490.7	-2189.02	-2055.07	984.392
7   	64 	100  	-3885.16	-2110.64	-2055.07	134.321
7   	65 	100  	-5556.09	-2133.11	-2055.07	252.247
7   	66 	100  	-14352.7	-2184.52	-2055.07	774.032
7   	67 	100  	-6243.34	-2119.25	-2053.89	218.002
7   	68 	100  	-4797.76	-2115.96	-2053.89	182.984
7   	69 	100  	-15989.8	-2215.66	-2053.79	1028.35
7   	70 	100  	-8333.34	-2127.01	-2053.45	335.407
7   	71 	100  	-5453.33	-2114.27	-2051.88	177.35 
7   	72 	100  	-6246.8 	-2127.25	-2051.88	310.624
7   	73 	100  	-5713.18	-2111.98	-2051.88	194.665
7   	74 	100  	-4981.11	-2105.5 	-2051.21	175.11 
7   	75 	100  	-8072.39	-2120.85	-2051.21	297.787
7   	76 	100  	-6350.12	-2111.63	-2051.21	217.792
7   	77 	100  	-4189.06	-2105.98	-2051.21	157.307
7   	78 	100  	-3306.64	-2105.47	-2050.85	121.233
7   	79 	100  	-4648.53	-2105.05	-2050.85	181.277
7   	80 	100  	-3819.28	-2116.97	-2048.54	154.015
7   	81 	100  	-16296.3	-2149.77	-2048.54	669.362
7   	82 	100  	-4684.55	-2109.93	-2048.54	183.534
7   	83 	100  	-5791.15	-2116.81	-2048.54	257.751
7   	84 	100  	-10471.6	-2157.46	-2048.26	548.084
7   	85 	100  	-24877.8	-2183.89	-2048.26	1082.87
7   	86 	100  	-4725.69	-2105.04	-2048.26	155.894
7   	87 	100  	-6755.7 	-2106.1 	-2047.44	230.25 
7   	88 	100  	-3762.05	-2099.09	-2047.44	111.219
7   	89 	100  	-3636.97	-2106.58	-2046.69	125.815
7   	90 	100  	-4843.87	-2107.73	-2046.69	185.739
7   	91 	100  	-3487.4 	-2098.53	-2046.69	118.247
7   	92 	100  	-4472.76	-2095.5 	-2045.94	148.742
7   	93 	100  	-3546.78	-2100.43	-2045.94	141.98 
7   	94 	100  	-3157.18	-2094.48	-2045.27	119.114
7   	95 	100  	-11028.2	-2123.86	-2045.27	432.807
7   	96 	100  	-4387.74	-2100.75	-2044.52	164.059
7   	97 	100  	-4274.29	-2107.41	-2043.87	209.992
7   	98 	100  	-7470.31	-2092.51	-2043.87	249.008
7   	99 	100  	-4206.46	-2096.63	-2043.87	164.821
rank	gen	depth	min     	avg     	max     	std    
7   	0  	100  	-3725.4 	-2317.02	-2116.69	181.946
7   	1  	100  	-8099.56	-2244.57	-2114.65	321.526
7   	2  	100  	-2570.35	-2179.86	-2104.34	44.3391
7   	3  	100  	-2671.92	-2156.94	-2100.98	39.0068
7   	4  	100  	-3488.29	-2149.14	-2091.85	98.5718
7   	5  	100  	-2803.35	-2126.67	-2084.59	41.627 
7   	6  	100  	-3005.12	-2118.85	-2082.83	46.3929
7   	7  	100  	-2410.92	-2110.85	-2079.11	25.2097
7   	8  	100  	-4340.88	-2108.85	-2075.95	101.369
7   	9  	100  	-2246   	-2098.32	-2072.45	16.3826
7   	10 	100  	-2388.62	-2093.1 	-2065.61	27.1695
7   	11 	100  	-2490.79	-2089.04	-2065.61	29.0094
